Date,Precipitation,TMax,TMin
19511007,3,322,250
19511202,5,261,189
19520423,61,372,228
19520505,180,361,239
19520514,61,311,239
19520531,10,350,250
19520604,5,328,239
19520716,221,328,228
19520726,41,311,200
19520802,20,311,228
19520803,5,289,239
19520808,3,322,239
19520817,201,311,239
19520818,150,300,228
19520822,79,300,239
19520826,269,278,228
19520830,109,311,228
19520831,20,328,239
19520902,61,311,239
19520906,5,322,250
19520910,3,322,228
19520912,5,328,250
19520914,99,289,239
19520917,239,311,222
19520929,0,311,222
19521008,109,322,239
19521009,0,322,228
19521016,3,278,228
19521020,130,328,239
19521022,79,289,239
19521025,3,300,211
19521027,30,272,211
19521030,20,311,211
19521105,0,311,211
19521109,0,311,189
19521220,5,278,122
19521224,300,300,122
19530106,20,278,139
19530107,0,261,122
19530125,79,278,189
19530130,10,261,200
19530203,61,222,189
19530210,0,300,161
19530228,0,322,178
19530305,20,300,222
19530310,51,328,211
19530311,0,350,200
19530313,99,350,189
19530314,0,350,200
19530320,79,361,200
19530321,99,361,200
19530322,0,339,200
19530330,99,311,222
19530405,5,350,222
19530410,51,339,222
19530412,5,339,211
19530419,30,339,228
19530420,0,322,239
19530425,20,328,222
19530426,0,361,239
19530501,221,311,228
19530507,3,311,222
19530516,51,339,239
19530520,10,322,239
19530525,381,322,228
19530602,5,311,228
19530603,71,272,222
19530607,30,289,239
19530608,30,311,200
19530610,0,372,250
19530615,0,300,239
19530620,10,322,239
19530622,249,322,239
19530623,0,328,250
19530722,41,328,239
19530724,5,300,250
19530804,51,311,239
19530806,470,328,250
19530808,61,322,239
19530809,3,311,239
19530812,5,311,239
19530814,51,300,250
19530816,51,289,228
19530817,5,311,239
19530820,5,289,239
19530821,51,278,239
19530822,41,300,239
19530823,150,250,228
19530825,99,311,228
19530826,119,322,239
19530827,0,328,228
19530903,0,328,250
19530905,450,311,239
19530906,79,278,239
19530914,71,300,228
19530918,10,328,239
19530919,160,311,228
19530920,180,322,222
19530921,5,300,228
19530929,0,322,239
19531001,5,278,228
19531002,119,300,228
19531003,0,311,228
19531007,211,322,250
19531010,5,311,228
19531013,20,322,228
19531020,5,328,239
19531103,5,322,222
19531104,0,322,211
19531107,130,339,222
19531111,361,350,222
19531113,0,322,200
19560329,51,311,200
19560429,160,328,228
19560505,180,300,228
19560506,51,289,228
19560508,1300,311,261
19560509,0,350,239
19560511,351,328,228
19560512,1600,278,228
19560513,79,261,228
19560606,71,328,228
19590731,170,278,239
19590919,119,278,228
19601002,10,328,178
19730107,0,270,160
19730110,0,300,150
19730606,10,310,240
19730619,10,390,240
19730627,0,330,260
19730925,3,310,230
19730926,300,290,220
19800224,0,330,210
19810221,0,320,230
19820529,99,331,242
19820707,0,303,230
19820904,0,301,230
19820907,109,302,242
19821113,0,310,190
19830106,0,255,190
19830505,701,310,230
19830530,0,335,253
19830717,180,314,245
19830806,0,330,230
19830807,249,305,230
19830808,0,310,244
19830823,0,325,243
19830904,0,305,230
19950820,10,304,226
20030226,0,314,226
20030228,0,325,215
20030304,0,365,200
20030306,0,360,202
20030314,460,261,199
20030315,0,305,199
20030325,30,320,220
20030327,0,330,237
20030329,20,313,233
