Date,Precipitation,TMax,TMin
19970130,51,221,170
19970201,330,215,146
19970202,0,213,172
19970208,20,171,107
19970209,51,184,133
19970212,0,204,127
19970215,0,171,115
19970217,0,180,130
19970218,0,182,126
19970219,0,201,126
19970220,0,200,122
19970223,0,207,120
19970224,0,211,131
19970227,0,200,129
19970730,0,257,196
19970731,0,266,190
19970801,0,256,202
19970802,0,244,201
19970805,0,246,213
19970806,0,273,204
19970807,0,239,184
19970813,0,278,198
19970815,0,257,190
19970816,0,271,193
19970818,0,262,187
19970820,0,256,191
19970821,0,266,211
19970822,0,280,201
19970824,0,262,206
19970827,0,257,196
19970829,0,258,215
19970901,0,272,215
19970902,0,270,203
19970904,0,245,187
19970905,0,259,189
19970910,0,251,200
19970911,0,272,202
19970912,99,271,216
19970918,0,266,204
19970920,0,261,202
19970921,0,258,202
19970922,0,278,194
19970923,0,255,197
19970924,0,271,211
19970928,10,248,195
19971005,13,248,199
19971006,0,256,188
19971011,0,275,195
19971012,0,284,204
19971013,0,268,196
19971014,0,258,183
19971015,0,251,175
19971016,0,246,181
19971022,0,259,194
19971027,0,244,190
19971028,0,245,183
19971029,0,247,192
19971030,0,236,188
19971101,170,244,185
19971102,170,240,201
19971106,5,236,168
19971113,0,235,171
19971114,0,230,175
19971115,0,244,180
19971120,0,240,173
19971122,0,213,152
19971124,0,225,146
19971125,109,239,171
19971202,0,216,171
19971209,0,222,169
19971211,5,217,174
19971212,0,211,163
19971213,0,219,162
19971216,46,216,162
19971221,650,217,176
19971226,0,219,150
19971228,0,210,153
19971231,20,195,161
19980101,0,209,144
19980106,0,202,150
19980108,3,205,164
19980114,0,182,143
19980128,99,190,126
19980131,23,188,127
19980201,630,194,132
19980203,79,210,132
19980210,0,194,152
19980211,0,205,135
19980212,0,211,168
19980216,0,220,138
19980218,0,215,149
19980219,0,209,138
19980220,0,211,160
19980222,0,190,152
19980224,0,212,135
19980226,0,227,167
19980301,0,211,163
19980302,0,253,144
19980303,0,250,166
19980305,0,226,165
19980306,0,256,190
19980308,0,270,230
19980312,0,211,15
19980313,0,206,148
19980314,0,211,155
19980315,0,199,145
19980317,0,192,125
19980318,0,199,129
19980320,0,206,134
19980323,0,283,174
19980325,0,228,172
19980328,231,230,157
19980329,0,205,142
19980331,0,200,146
19980402,0,204,142
19980403,0,212,143
19980404,0,197,151
19980405,0,202,150
19980406,0,188,154
19980407,0,200,147
19980415,0,186,121
19980418,0,217,155
19980419,0,211,153
19980421,0,225,143
19980422,0,221,152
19980428,0,225,149
19980429,0,218,179
19980501,0,190,153
19980502,0,211,146
19980503,0,206,160
19980504,0,199,139
19980506,0,226,137
19980509,361,219,147
19980512,0,204,134
19980513,0,215,158
19980514,0,198,148
19980515,0,198,148
19980517,0,199,144
19980518,0,203,151
19980519,0,209,155
19980520,0,244,160
19980521,0,211,155
19980524,0,202,154
19980528,0,220,144
19980530,0,248,167
19980531,0,238,178
19980603,0,227,159
19980605,0,249,162
19980606,0,217,167
19980607,0,225,168
19980608,0,237,172
19980609,0,239,159
19980610,0,244,185
19980611,0,246,186
19980612,0,231,163
19980613,0,229,160
19980614,0,245,174
19980615,0,249,186
19980616,0,231,181
19980617,0,238,166
19980618,0,243,165
19980619,0,234,172
19980620,0,238,175
19980621,0,240,181
19980622,0,240,179
19980623,0,241,180
19980624,0,243,191
19980625,0,228,183
19980626,0,223,183
19980629,0,245,184
19980630,0,246,184
19980701,0,246,180
19980702,0,236,173
19980703,0,232,183
19980704,0,244,165
19980705,0,250,176
19980706,0,254,178
19980707,0,252,178
19980709,0,251,183
19980710,0,246,182
19980711,0,251,177
19980712,0,256,180
19980713,0,250,188
19980714,0,243,181
19980715,0,258,180
19980717,0,254,185
19980718,0,245,203
19980719,0,251,206
19980720,0,256,187
19980721,0,245,200
19980722,0,256,188
19980723,0,273,198
19980724,0,262,198
19980725,0,264,197
19980726,0,270,197
19980727,0,276,199
19980728,0,243,200
19980731,0,273,209
19980802,0,266,193
19980805,0,308,203
19980806,0,259,198
19980808,0,273,202
19980810,0,254,198
19980812,0,264,195
19980813,0,267,191
19980819,0,267,191
19980820,0,269,196
19980822,0,260,189
19980823,0,263,189
19980824,0,259,187
19980825,0,258,188
19980826,0,255,193
19980827,0,262,198
19980828,0,264,197
19980830,0,263,206
19980901,0,262,204
19980903,0,251,206
19980904,0,289,209
19980905,0,290,207
19980907,0,284,212
19980908,0,290,207
19980910,0,283,207
19980911,0,267,189
19980912,0,279,192
19980913,0,283,203
19980918,0,265,198
19980919,0,275,201
19980920,0,259,193
19980921,0,259,190
19980922,0,261,199
19980923,0,270,202
19980925,0,267,195
19980926,0,270,197
19980927,0,274,199
19981001,0,239,197
19981003,150,271,213
19981005,23,260,204
19981007,0,250,181
19981008,0,262,188
19981010,0,262,192
19981011,0,277,176
19981012,0,261,180
19981013,0,249,182
19981014,0,264,185
19981015,0,247,190
19981018,0,255,179
19981019,0,252,185
19981023,0,252,168
19981025,0,263,179
19981026,0,270,185
19981027,0,264,208
19981029,0,237,190
19981030,0,287,178
19981031,0,299,257
19981107,0,249,194
19981108,0,262,178
19981109,0,275,189
19981110,0,252,184
19981112,0,242,183
19981122,0,226,165
19981124,30,212,170
19981125,0,211,172
19981128,0,237,154
19981202,3,219,153
19981203,0,227,141
19981204,0,198,159
19981205,0,205,158
19981206,0,204,150
19981208,0,204,146
19981211,0,193,144
19981213,0,213,165
19981216,0,212,143
19981219,0,213,149
19981220,0,225,151
19981221,20,191,160
19981222,0,212,149
19981223,0,219,147
19981225,0,199,159
19981226,0,199,151
19981227,0,209,137
19981228,0,213,150
19981230,5,200,124
19990101,0,231,152
19990103,0,208,149
19990104,0,223,163
19990106,10,199,121
19990107,41,231,141
19990112,498,166,102
19990113,13,193,132
19990114,89,195,136
19990115,0,198,140
19990116,0,198,132
19990118,0,195,126
19990124,0,188,135
19990125,0,193,147
19990127,0,195,128
19990128,0,193,146
19990131,0,199,132
19990203,0,186,146
19990205,0,201,124
19990206,0,182,135
19990211,0,200,124
19990213,0,205,131
19990214,0,198,143
19990215,0,175,133
19990216,0,197,118
19990217,8,198,132
19990218,0,203,128
19990219,0,217,132
19990220,0,216,128
19990222,0,196,123
19990223,0,219,134
19990224,10,207,150
19990225,0,194,138
19990226,0,205,133
19990227,5,201,137
19990228,0,207,124
19990301,0,210,129
19990302,0,192,120
19990305,0,189,133
19990308,10,203,133
19990310,51,199,128
19990312,20,220,131
19990313,25,193,131
19990314,10,179,142
19990318,0,212,129
19990319,0,216,138
19990321,0,193,135
19990324,0,200,126
19990326,0,193,131
19990327,0,183,123
19990328,0,210,128
19990330,0,209,125
19990402,0,200,133
19990403,0,188,140
19990404,0,214,129
19990406,0,282,165
19990407,0,217,154
19990409,0,241,146
19990410,0,280,148
19990411,0,221,159
19990412,0,220,146
19990417,0,212,129
19990420,0,214,158
19990421,0,210,159
19990422,0,221,157
19990423,0,232,145
19990424,0,214,144
19990425,0,235,154
19990426,0,225,161
19990427,0,229,147
19990430,51,205,127
19990501,0,232,131
19990502,0,218,158
19990503,0,208,157
19990504,0,230,156
19990505,0,230,168
19990507,0,215,154
19990508,0,214,148
19990509,0,215,154
19990511,0,221,164
19990512,0,217,173
19990514,0,237,177
19990518,0,207,149
19990519,0,233,150
19990520,0,220,165
19990522,0,236,157
19990523,0,235,159
19990524,0,232,178
19990527,0,238,157
19990528,0,229,167
19990529,0,236,166
19990530,0,225,162
19990531,51,230,154
19990601,0,227,153
19990602,0,221,163
19990603,0,237,157
19990604,0,227,167
19990605,0,244,166
19990606,0,220,181
19990607,0,216,167
19990610,0,239,158
19990611,0,255,170
19990612,0,217,169
19990614,0,235,172
19990615,0,236,188
19990616,0,236,189
19990617,0,236,180
19990619,0,240,181
19990621,0,226,192
19990622,0,232,193
19990625,0,254,179
19990626,0,242,181
19990627,10,249,183
19990628,0,251,175
19990629,0,237,178
19990630,0,244,177
19990701,0,249,188
