Date,Precipitation,TMax,TMin
19770123,0,290,110
19820102,61,280,195
19820103,10,217,191
19820106,0,286,212
19820107,104,287,218
19820108,13,259,207
19820109,0,270,217
19820114,175,290,219
19820115,0,291,229
19820117,69,272,192
19820118,112,264,204
19820120,0,334,248
19820122,244,283,195
19820123,0,272,207
19820126,117,252,192
19820127,3,265,183
19820128,0,265,218
19820130,0,294,226
19820201,0,297,225
19820203,0,300,198
19820205,18,319,232
19820207,0,289,224
19820208,3,298,243
19820209,0,303,232
19820214,10,306,222
19820215,0,321,210
19820220,20,258,163
19820226,5,291,221
19820227,0,315,230
19820228,0,316,237
19820301,0,296,209
19820302,0,302,205
19820303,0,302,214
19820305,25,232,158
19820306,5,246,167
19820308,0,278,170
19820309,0,296,212
19820310,0,303,210
19820313,3,310,236
19820314,5,275,222
19820315,20,299,207
19820316,0,314,219
19820317,168,314,189
19820318,20,291,217
19820319,0,317,232
19820322,229,233,188
19820323,48,280,189
19820324,0,280,213
19820325,25,270,178
19820326,0,277,179
19820327,0,277,177
19820329,188,274,176
19820331,0,292,206
19820403,64,246,196
19820406,0,283,195
19820409,25,266,207
19820410,107,253,206
19820411,0,269,209
19820415,0,280,196
19820418,25,236,94
19820419,0,245,96
19820421,0,248,152
19820422,0,236,177
19820423,124,226,174
19820424,5,246,145
19820425,0,246,158
19820429,36,242,154
19820430,36,226,136
19820501,0,229,118
19820503,0,247,142
19820505,0,253,150
19820507,0,266,154
19820509,0,267,138
19820513,0,267,164
19820515,0,260,149
19820518,0,302,200
19820521,0,295,123
19820522,0,294,112
19820523,0,252,169
19820526,10,205,163
19820527,20,191,148
19820528,56,221,123
19820531,117,210,148
19820602,0,256,106
19820607,74,237,138
19820608,0,212,116
19820609,0,213,107
19820611,0,239,75
19820613,0,229,117
19820615,0,228,151
19820618,43,232,103
19820619,0,209,98
19820620,0,218,83
19820621,0,221,58
19820624,0,232,96
19820626,0,273,90
19820708,0,240,96
19820709,0,239,98
19820711,0,236,120
19820712,0,294,127
19820714,3,213,127
19820715,0,251,102
19820719,0,233,78
19820724,0,240,167
19820725,0,213,127
19820727,8,236,140
19820730,0,234,125
19820806,53,206,153
19820808,0,259,125
19820810,0,247,161
19820814,0,254,119
19820816,0,241,172
19820822,28,195,68
19820823,0,222,105
19820827,0,227,149
19820829,0,254,178
19820905,46,199,122
19820906,0,231,128
19820908,0,208,121
19820910,0,267,142
19820915,0,253,185
19820917,10,230,175
19820918,0,253,188
19820920,3,267,187
19820921,0,267,196
19820922,15,238,163
19820924,3,249,169
19820925,0,249,138
19820926,0,249,161
19820930,0,267,184
19821002,0,268,173
19821003,0,268,157
19821006,0,284,168
19821009,33,193,138
19821010,0,202,151
19821012,201,246,193
19821014,20,255,197
19821015,30,255,140
19821016,0,248,183
19821017,3,249,180
19821018,0,249,188
19821019,0,246,203
19821023,0,256,160
19821026,10,282,188
19821029,13,235,150
19821030,0,247,145
19821101,325,217,143
19821102,15,214,147
19821103,0,245,161
19821104,48,245,136
19821105,0,248,171
19821106,79,277,196
19821107,46,278,205
19821108,0,292,193
19821110,41,250,161
19821111,0,284,166
19821112,0,284,187
19821113,36,228,164
19821114,0,248,184
19821115,0,257,209
19821116,0,260,205
19821118,18,263,196
19821119,0,255,201
19821121,10,300,165
19821122,0,241,176
19821125,0,260,185
19821127,56,219,162
19821128,0,274,168
19821130,5,304,202
19821201,33,305,210
19821202,0,276,204
