Date,Precipitation,TMax,TMin
19790215,99,390,190
19790408,10,390,190
19790425,0,390,190
19790527,0,390,190
19790730,0,390,220
19790828,0,290,190
19790919,0,390,220
19790922,0,390,260
19791006,0,370,190
19791014,221,390,190
19791119,0,390,190
19791122,10,390,190
19791127,290,390,120
19791128,391,290,120
19791217,0,390,190
19800110,0,310,190
19800111,0,390,150
19800114,71,390,190
19800121,5,390,190
19800517,330,390,190
19800630,51,390,220
19800802,30,390,220
19800803,0,390,190
19800814,0,390,220
19800911,0,390,230
19800917,191,390,120
19810206,0,390,270
19810408,0,320,220
19810414,0,390,220
19810614,0,390,230
19810712,51,290,230
19810715,79,380,190
19810724,541,390,110
19811020,140,390,190
19820102,239,317,225
19820108,3,309,262
19820110,51,318,251
19820112,160,318,238
19820214,109,314,224
19820223,0,311,250
19820228,0,315,260
19820302,20,312,184
19820305,660,308,266
19820307,5,329,272
19820312,3,317,259
19820315,0,322,257
19820318,0,320,265
19820322,0,312,239
19820409,109,303,235
19820413,361,315,235
19820415,20,320,266
19820419,79,323,241
19820420,150,318,240
19820421,0,319,265
19820425,130,313,240
19820429,99,311,241
19820430,10,321,253
19820507,89,310,242
19820508,439,312,235
19820509,0,311,249
19820511,41,310,245
19820512,0,310,265
19820514,99,311,246
19820523,729,311,231
19820525,41,318,255
19820526,41,317,260
19820529,0,320,271
19820606,20,296,253
19820612,20,316,246
19820622,51,310,261
19820623,5,316,265
19820625,89,304,262
19820629,5,313,256
19820701,0,310,281
19820704,41,310,250
19820706,3,311,238
19820708,0,301,247
19820713,0,310,265
19820718,51,315,257
19820722,5,312,273
19820723,10,306,265
19820725,191,297,235
19820730,0,318,274
19820812,79,310,254
19820813,0,310,245
19820818,0,310,268
19820823,5,310,260
19820824,0,312,251
19820826,269,308,246
19820906,780,290,240
19820924,41,302,246
19820930,20,298,230
19821003,0,310,250
19821010,879,300,225
19821011,41,300,236
19821012,0,317,232
19821013,5,310,239
19821014,130,302,244
19821017,0,315,249
19821018,170,294,240
19821025,0,307,246
19821029,41,300,260
19821101,0,307,247
19821102,71,310,249
19821103,231,289,232
19821106,650,292,229
19821107,41,302,239
19821108,10,307,249
19821109,130,314,246
19821110,0,316,270
19821111,0,311,260
19821115,99,311,254
19821117,3,306,249
19821120,851,288,225
19821123,0,314,200
19821125,0,293,246
19821127,61,315,248
19821128,20,310,253
19821201,10,311,247
19821202,10,312,260
19821211,0,310,222
19821212,0,311,238
19821213,0,319,243
19821220,0,314,240
19821221,0,320,260
19821222,20,315,247
19821223,10,304,257
19821225,10,316,252
19821226,0,321,270
19821229,130,309,253
19821231,831,300,233
19830102,0,305,277
19830108,20,306,142
19830109,30,311,245
19830112,472,282,225
19830117,206,306,253
19830123,13,299,255
19830126,3,307,255
19830127,749,305,250
19830128,0,299,226
19830130,46,290,246
19830203,0,307,239
19830205,0,305,229
19830209,5,305,254
19830211,1821,313,231
19830212,0,310,235
19830216,33,308,240
19830217,231,295,250
19830218,76,293,241
19830220,239,280,241
19830223,71,300,232
19830226,33,299,233
19830227,470,300,244
19830308,541,294,252
19830309,51,296,245
19830310,0,296,244
19830311,0,305,261
19830314,0,304,253
19830315,3,304,252
19830318,729,301,248
19830320,150,297,248
19830324,94,302,257
19830328,8,301,264
19830331,84,295,264
19830401,30,304,243
19830403,0,306,249
19830404,0,313,251
19830406,0,306,255
19830409,0,307,241
19830412,30,304,258
19830413,5,307,254
19830414,23,304,255
19830423,0,319,274
19830424,20,308,273
19830425,0,314,273
19830428,10,311,253
19830501,20,307,248
19830502,10,307,266
19830504,249,308,254
19830508,41,311,245
19830509,460,296,252
19830510,0,311,245
19830512,0,307,261
19830514,249,306,244
19830515,53,306,253
19830516,5,307,257
19830517,5,305,267
19830518,180,305,257
19830519,10,306,260
19830521,0,308,270
19830522,0,307,261
19830526,84,301,247
19830527,361,305,255
19830528,0,307,249
19830529,0,309,268
19830603,0,310,273
19830607,5,314,275
19830609,20,304,245
19830611,18,307,262
19830612,0,304,262
19830617,20,302,248
19830623,10,305,269
19830624,33,303,269
19830625,10,305,261
19830627,0,305,274
19830628,0,300,277
19830630,0,299,252
19830707,91,285,228
19830708,505,280,247
19830712,3,299,255
19830714,10,293,268
19830721,221,289,258
19830722,0,302,266
19830724,0,309,267
