Date,Precipitation,TMax,TMin
19891118,0,305,202
19891206,559,252,168
19900126,0,245,130
19900215,0,225,118
19900317,0,266,190
19900430,0,338,240
19900512,0,380,218
19901031,0,326,236
19901116,0,324,170
19901223,0,250,140
19901226,0,260,144
19901227,0,268,190
19910101,0,230,58
19910107,0,216,96
19910108,0,244,50
19910111,0,258,124
19910116,0,230,138
19910119,0,254,126
19910120,0,262,144
19910318,0,266,130
19910417,0,316,186
19910420,0,335,230
19910505,0,314,240
19910520,0,328,240
19910523,500,340,262
19910619,0,390,230
19910621,0,372,280
19910626,0,430,270
19910629,0,375,290
19910707,0,425,276
19910718,0,372,290
19910728,0,380,300
19910803,1021,356,302
19910804,0,356,300
19910809,0,374,302
19910828,0,338,275
19910904,0,346,280
19910928,511,360,248
19911008,0,395,230
19911028,0,370,204
19911031,0,326,220
19911105,0,316,182
19911116,0,290,190
19911119,0,288,180
19911123,0,276,184
19911128,0,280,150
19920101,0,246,120
19920122,170,208,135
19920127,0,178,90
19920202,0,220,150
19920213,0,217,65
19920217,0,224,100
19920224,0,248,130
19920311,0,234,145
19920319,0,268,184
19920406,0,268,165
19920413,800,320,156
19920416,0,308,190
19920417,0,292,210
19920418,0,312,212
19920421,0,288,188
19920423,0,288,198
19920425,0,316,220
19920501,0,334,228
19920505,0,326,226
19920510,0,376,240
19920511,511,392,265
19920526,0,374,258
19920531,0,378,250
19920602,0,368,255
19920709,0,396,285
19930926,0,390,258
19940112,0,232,80
19960510,0,400,260
19990930,0,416,258
19991002,0,396,228
19991004,0,366,228
19991011,0,400,238
19991014,0,332,258
19991019,0,350,260
19991022,0,344,228
19991023,0,335,238
19991025,0,326,232
19991103,0,330,248
19991107,0,330,176
19991108,0,320,200
19991111,0,320,226
19991114,0,310,220
19991116,0,320,172
19991121,0,300,188
19991124,0,288,195
19991125,0,290,186
19991126,0,280,180
19991128,0,280,180
19991201,0,290,134
19991216,0,266,158
19991218,0,270,115
19991227,0,260,76
20000104,0,246,116
20000229,0,276,100
20000306,0,264,158
20000320,0,286,98
20000329,0,280,155
20000402,0,294,134
20000410,0,330,155
20000425,0,430,230
20000501,0,354,246
20000503,0,364,260
20000509,0,374,254
20000514,0,346,236
20000517,0,346,260
20000518,0,356,250
20000519,0,374,242
20000523,0,376,276
20000525,0,384,258
20000530,0,360,271
20000606,0,395,280
20000607,0,376,282
20000609,0,384,276
20000610,0,364,270
20000611,0,370,256
20000612,0,376,260
20000615,0,370,278
20000616,0,404,275
20000618,0,386,274
20000620,0,410,272
20000622,0,395,260
20000623,0,400,274
20000627,0,372,270
20000628,0,386,280
20000701,0,400,308
20000706,0,370,312
20000708,0,375,304
20000711,0,370,310
20000714,0,374,310
20000717,0,410,298
20000720,0,410,274
20000725,0,400,248
20000726,0,406,237
20000727,0,416,265
20000729,0,446,278
20000731,0,420,286
20000802,0,400,310
20000804,0,370,314
20000809,0,390,300
20000821,0,384,219
20000823,0,450,234
20000824,0,388,274
20000827,0,410,215
20000902,0,360,296
20000904,0,350,290
20000909,0,380,290
20000910,0,374,298
20000913,0,340,288
20000917,0,340,270
20000920,0,350,276
20000921,0,340,278
20000924,0,354,274
20000930,0,398,280
20001001,0,368,270
20001002,0,340,274
20001003,0,336,274
20001007,0,390,250
20001009,0,395,216
20001011,0,355,230
20001015,0,375,218
20001017,0,378,200
20001018,0,346,210
20001021,0,335,240
20001023,0,354,232
20001025,0,360,210
20001027,0,354,216
20001028,0,346,202
20001101,0,334,222
20001102,0,326,220
20001105,0,310,230
20001107,0,284,182
20001114,0,300,126
20001115,0,294,160
20001124,0,266,138
20001126,0,285,114
20001127,0,290,140
20001128,0,270,130
20001129,0,272,160
20001208,0,270,150
20001209,0,286,160
20001217,0,232,96
20001218,0,240,100
20001221,0,236,90
20001223,0,262,114
20001231,0,235,80
20010103,0,262,90
20010105,0,244,110
20010107,0,260,108
20010108,0,260,100
20010114,0,246,80
20010201,0,245,50
20010202,0,230,90
20010203,0,228,90
20010205,0,250,116
20010206,0,230,130
20010208,0,250,110
20010209,0,266,108
20010214,0,255,116
20010215,0,244,116
20010216,0,250,156
20010217,0,250,142
20010218,0,255,140
20010224,0,270,150
20010226,0,250,130
20010228,0,294,138
20010301,0,295,130
20010302,0,290,120
20010303,0,294,136
20010306,0,264,160
20010310,0,290,196
20010313,0,300,186
20010314,0,306,170
20010322,0,280,176
20010324,0,280,170
20010328,0,280,87
20010329,0,300,124
20010406,0,340,188
20010409,0,354,202
20010412,0,292,192
20010415,0,290,188
20010417,0,300,136
20010418,0,312,165
20010419,0,312,204
20010420,0,306,190
20010421,0,306,186
20010422,0,315,226
20010518,0,376,260
20010607,0,350,280
20010609,0,355,237
20010610,0,360,165
20010611,0,350,290
20010613,1829,386,282
20010615,0,390,308
20010616,0,406,306
20010623,0,418,298
20010630,0,390,270
20010701,0,378,261
20010703,0,374,300
20010704,0,375,300
20010706,0,376,320
20010711,0,370,320
20010719,0,366,241
20010720,0,392,314
20010722,0,412,306
20010726,0,366,217
20010728,0,364,273
20010731,0,414,286
20010801,0,356,192
20010807,0,356,290
20010812,0,370,312
20010815,0,430,290
20010817,0,415,266
20010818,0,406,266
20010822,0,366,275
20010830,0,380,290
20010901,0,374,308
20010903,0,355,296
20010908,0,356,290
20010909,0,345,290
20010912,0,350,298
20010913,0,346,290
20010916,0,340,280
20011003,0,350,274
20011012,0,372,232
20011014,0,340,190
20011019,0,336,200
20011021,0,328,248
20011028,0,342,238
20011031,0,330,252
