Date,Precipitation,TMax,TMin
19440619,0,402,174
19440620,0,339,222
19440621,0,328,219
19440622,0,294,189
19440623,0,306,171
19440624,0,383,217
19440625,0,272,203
19440626,0,268,194
19440627,0,283,183
19440628,0,349,180
19440629,0,334,186
19440630,0,341,197
19440701,0,361,200
19440702,0,328,244
19440703,0,322,183
19440704,0,339,192
19440705,0,372,233
19440706,0,323,206
19440707,0,293,194
19440708,0,317,198
19440709,0,339,184
19440710,0,378,239
19440711,0,294,226
19440712,0,283,206
19440713,0,279,216
19440714,0,278,167
19440715,0,281,183
19440716,5,300,189
19440717,0,322,200
19440718,0,324,187
19440719,0,289,189
19440720,0,294,190
19440721,0,328,183
19440722,0,344,206
19440723,0,361,206
19440724,0,355,249
19440725,0,317,222
19440726,0,300,200
19440727,0,307,203
19440728,0,311,200
19440729,0,308,195
19440730,0,306,194
19440731,0,300,194
19440801,0,299,197
19440802,0,306,195
19440803,0,306,211
19440804,0,311,206
19440805,0,331,200
19440806,0,322,200
19440807,0,317,209
19440808,0,333,202
19440809,0,344,217
19440810,0,342,211
19440811,0,346,228
19440812,0,372,217
19440813,0,379,239
19440814,0,395,240
19440815,0,311,217
19440816,0,318,211
19440817,0,323,226
19440818,0,306,211
19440819,0,309,211
19440820,0,347,203
19440821,0,317,194
19440822,0,306,226
19440823,0,311,209
19440824,0,317,206
19440825,0,310,209
19440826,0,289,216
19440827,0,278,206
19440828,35,250,178
19440829,0,266,173
19440830,0,283,178
19440831,0,283,189
19440901,0,289,191
19440902,0,294,194
19440903,0,311,211
19440904,0,330,194
19440905,0,300,194
19440906,0,302,183
19440907,0,300,191
19440908,0,311,206
19440909,0,311,206
19440910,0,331,209
19440911,0,328,206
19440912,0,306,206
19440913,0,294,201
19440914,0,306,194
19440915,0,306,189
19440916,0,288,183
19440917,0,290,183
19440918,0,273,183
19440919,0,274,181
19440920,0,272,167
19440921,0,264,167
19440922,0,303,176
19440923,0,306,178
19440924,0,298,165
19440925,0,281,167
19440926,0,289,183
19440927,0,278,194
19440928,0,289,178
19440929,0,339,206
19440930,0,343,225
19441001,27,267,185
19441002,0,267,183
19441003,0,272,178
19441004,0,268,161
19441005,0,298,150
19441006,0,314,178
19441007,0,302,194
19441008,0,328,186
19441009,0,335,206
19441010,0,357,239
19441011,0,294,206
19441012,0,256,183
19441013,0,294,167
19441014,0,300,211
19441015,0,259,189
19441016,0,256,161
19441017,0,261,160
19441018,0,278,167
19441019,0,285,178
19441020,0,289,172
19441021,0,244,167
19441022,0,250,144
19441023,0,189,156
19441024,0,256,167
19441025,0,294,139
19441026,0,339,194
19441027,2,306,228
19441028,144,233,172
19441029,0,240,156
19441030,0,245,150
19441031,0,261,161
19441101,0,250,150
19441102,0,244,161
19441103,0,279,161
19441104,0,291,183
19441105,204,244,172
19441106,54,194,161
19441107,0,206,153
19441108,11,217,144
19441109,0,217,161
19441110,0,228,128
19441111,0,222,122
19441112,2,194,106
19441113,0,211,111
19441114,0,222,122
19441115,0,256,167
19441116,0,256,161
19441117,0,233,139
19441118,0,211,133
19441119,0,206,128
19441120,0,211,122
19441121,0,217,128
19441122,31,225,128
19441123,0,194,133
19441124,63,200,117
19441125,0,211,133
19441126,0,222,133
19441127,0,228,141
19441128,0,233,133
19441129,110,189,117
19441130,8,188,133
19441201,12,200,122
19441202,73,192,117
19441203,41,183,122
19441204,28,186,100
19441205,0,189,114
19441206,0,194,117
19441207,5,183,128
19441208,6,172,128
19441209,0,200,111
19441210,0,211,128
19441211,19,167,94
19441212,0,172,83
19441213,0,183,89
19441214,19,189,89
19441215,0,172,111
19441216,0,189,106
19441217,0,198,111
19441218,0,172,95
19441219,0,183,117
19441220,0,194,111
19441221,22,171,83
19441222,289,167,106
19441223,7,172,100
19441224,0,183,94
19441225,0,178,94
19441226,30,167,89
19441227,0,178,89
19441228,0,167,89
19441229,30,176,100
19441230,1,167,83
19441231,115,161,89
19450101,133,139,83
19450102,53,128,67
19450103,90,128,61
19450104,313,106,39
19450105,0,144,78
19450106,0,111,61
19450107,0,161,61
19450108,120,122,50
19450109,0,128,50
19450110,0,122,39
19450111,33,133,56
19450112,0,144,58
19450113,0,128,33
19450114,0,150,44
19450115,0,156,56
19450116,0,139,83
19450117,0,183,119
19450118,0,167,83
19450119,31,150,72
19450120,12,161,100
19450121,0,161,89
19450122,17,167,81
19450123,2,133,78
19450124,0,133,46
19450125,0,139,39
19450126,0,161,45
19450127,0,161,50
19450128,0,178,56
19450129,2,183,72
19450130,124,117,61
19450131,32,122,39
19450201,2,144,67
19450202,0,156,50
19450203,0,178,72
19450204,0,183,78
19450205,39,178,68
19450206,289,111,83
19450207,427,122,89
19450208,31,144,83
19450209,4,150,61
19450210,2,156,56
19450211,11,156,78
19450212,6,161,78
19450213,0,161,89
19450219,13,156,56
19450220,175,106,72
19450221,218,100,50
19450222,55,111,28
19450223,60,122,33
19450224,0,122,56
19450225,0,139,28
19450301,0,167,56
19450302,130,139,78
19450303,63,133,72
19450304,27,156,89
19450305,0,122,67
19450306,28,144,67
19450307,101,128,55
19450308,53,144,61
19450309,21,144,56
19450310,5,150,44
19450311,8,139,44
19450312,0,150,67
19450313,0,156,72
19450314,0,156,50
19450315,0,172,67
19450316,0,178,94
19450317,0,178,67
19450318,0,178,67
19450319,0,183,72
19450320,0,167,72
19450321,0,183,83
19450322,0,178,67
19450323,0,156,72
19450324,0,178,78
19450325,0,183,78
19450326,0,194,78
19450327,0,228,100
19450328,0,244,128
19450329,0,244,100
19450330,30,228,117
19450331,0,178,122
19450401,0,183,100
19450402,0,194,106
19450403,0,194,89
19450404,0,206,83
19450405,0,250,94
19450406,0,250,114
19450407,0,194,94
19450408,0,206,72
19450409,0,267,94
19450410,0,244,117
19450411,0,200,106
19450412,0,206,88
19450413,0,228,61
19450414,0,275,94
19450415,0,300,167
19450416,0,300,150
19450417,0,239,150
19450418,0,200,100
19450419,0,194,67
19450420,0,203,94
19450421,0,211,111
19450422,0,267,98
19450423,0,317,167
19450424,0,294,117
19450425,0,300,156
19450426,0,300,139
19450427,0,352,183
19450428,0,294,211
19450429,0,294,167
19450430,0,206,111
19450501,0,250,94
19450502,0,328,161
19450503,0,344,189
19450504,0,278,167
19450505,0,350,161
19450506,13,322,178
19450507,100,261,172
19450508,0,211,106
19450509,0,239,156
19450510,132,289,167
19450511,210,200,156
19450512,0,228,144
19450513,0,244,117
19450514,0,267,122
19450515,0,283,144
19450516,0,289,150
19450517,0,294,133
19450518,0,289,139
19450519,0,306,161
19450520,0,289,156
19450521,0,300,139
19450522,0,306,175
19450523,0,344,117
19450524,0,367,222
19450525,0,378,233
19450526,0,394,222
19450527,0,383,233
19450528,0,367,233
19450529,0,389,242
19450530,0,399,256
19450531,0,378,250
19450601,0,383,267
19450602,0,350,222
19450603,0,316,206
19450604,0,300,178
19450605,0,322,172
19450606,0,283,197
19450607,0,308,183
19450608,0,289,167
19450609,0,300,178
19450610,0,294,183
19450611,0,306,183
19450612,0,289,178
19450613,0,306,172
19450614,0,278,186
19450615,0,294,178
19450616,0,306,200
19450617,0,289,172
19450618,0,294,156
19450619,0,322,189
19450620,0,289,183
19450621,0,311,194
19450622,0,322,189
19450623,0,306,194
19450624,0,317,189
19450625,0,322,206
19450626,0,306,194
19450627,0,322,181
19450628,0,314,189
19450629,0,333,194
19450630,0,361,206
19450701,0,356,222
19450702,0,377,217
19450703,0,322,233
19450704,0,300,211
19450705,0,361,206
19450706,0,361,228
19450707,0,361,189
19450708,0,378,244
19450709,0,311,211
19450714,0,306,200
19450715,0,317,206
19450716,0,322,211
19450717,0,317,211
19450718,0,328,217
19450719,0,339,200
19450720,0,344,222
19450721,0,319,211
19450722,0,322,206
19450723,0,317,178
19450724,0,328,200
19450725,0,300,222
19450726,0,372,214
19450727,0,333,206
19450728,0,328,211
19450729,0,333,206
19450730,0,350,217
19450731,0,378,228
19450801,0,378,250
19450802,0,411,233
19450803,0,367,256
19450804,0,344,217
19450805,0,322,228
19450806,0,328,200
19450807,0,328,194
19450808,0,333,206
19450809,0,356,211
19450810,0,356,233
19450811,0,361,233
19450812,0,339,194
19450813,0,389,233
19450814,0,389,256
19450815,0,439,250
19450816,0,383,222
19450817,0,333,239
19450818,0,344,206
19450819,0,383,250
19450820,0,428,283
19450821,0,433,294
19450822,0,389,267
19450823,0,322,239
19450824,0,322,217
19450825,0,328,222
19450826,5,322,217
19450827,0,311,211
19450828,0,322,228
19450829,0,322,217
19450830,5,311,200
19450831,0,311,211
19450901,0,311,200
19450902,0,317,200
19450903,0,317,206
19450904,0,311,211
19450905,0,311,200
19450906,0,317,211
19450907,0,361,206
19450908,0,306,233
19450909,0,311,211
19450910,0,306,189
19450911,0,328,206
19450912,0,322,206
19450913,0,300,206
19450914,0,294,194
19450915,0,283,189
19450916,0,289,178
19450917,23,278,183
19450918,0,283,178
19450919,0,289,194
19450920,0,283,183
19450921,0,294,189
19450922,0,317,167
19450923,0,317,178
19450924,0,289,189
19450925,0,361,161
19450926,0,394,250
19450927,0,289,206
19450928,0,272,194
19450929,0,272,172
19450930,0,278,139
19451001,0,267,139
19451002,26,267,139
19451003,0,322,172
19451004,0,272,144
19451005,0,333,178
19451006,0,311,233
19451007,0,267,200
19451008,0,244,156
19451009,0,244,133
19451010,0,250,122
19451011,0,250,133
19451012,0,239,128
19451013,0,256,150
19451014,0,256,150
19451015,0,267,144
19451016,0,278,133
19451017,33,272,161
19451018,0,272,144
19451019,0,294,161
19451020,5,267,133
19451021,0,244,128
19451022,0,267,144
19451023,0,267,178
19451024,0,272,172
19451025,2,294,178
19451026,0,294,189
19451027,0,256,150
19451028,0,217,117
19451029,0,294,161
19451030,0,289,161
19451031,0,278,161
19451101,0,283,156
19451102,0,300,128
19451103,0,272,161
19451104,0,239,156
19451105,0,239,133
19451106,0,239,133
19451107,0,233,128
19451108,0,261,111
19451109,0,272,128
19451110,0,250,139
19451111,2,267,133
19451112,0,244,161
19451113,32,250,139
19451114,21,239,139
19451115,0,217,117
19451116,0,200,111
19451117,0,211,150
19451118,0,222,106
19451119,0,244,117
19451120,0,244,133
19451121,0,239,144
19451122,0,250,106
19451123,0,250,111
19451124,0,217,139
19451125,0,222,117
19451126,5,239,111
19451127,13,233,133
19451128,117,206,106
19451129,38,172,122
19451130,8,172,117
19451201,0,189,89
19451202,0,211,67
19451203,5,206,72
19451204,13,200,78
19451205,88,217,100
19451206,56,178,111
19451207,11,189,100
19451208,174,167,100
19451209,50,161,94
19451210,0,178,78
19451211,0,189,83
19460401,0,228,106
19460402,0,233,100
19460403,0,228,106
19460404,0,239,100
19460405,0,233,100
19460406,0,228,56
19460407,0,256,100
19460408,0,294,122
19460409,0,211,111
19460410,0,217,94
19460411,0,272,94
19460412,0,311,172
19460413,0,311,144
19460414,0,322,172
19460415,0,278,189
19460416,0,244,222
19460417,0,228,122
19460418,0,211,128
19460419,0,222,133
19460420,0,217,83
19460421,0,228,106
19460422,0,294,106
19460423,0,250,172
19460424,0,206,144
19460425,0,239,67
19460426,0,339,139
19460427,0,328,189
19460428,0,311,139
19460429,0,250,128
19460430,0,328,117
19460501,0,211,150
19460502,0,211,133
19460503,0,261,94
19460504,0,339,161
19460505,0,367,194
19460506,0,283,167
19460507,0,222,139
19460508,0,300,122
19460509,0,283,161
19460510,0,250,111
19460511,0,272,111
19460512,0,300,117
19460513,0,344,189
19460514,0,344,200
19460515,0,333,200
19460516,0,372,178
19460517,0,356,200
19460518,0,328,200
19460519,0,317,172
19460520,0,306,183
19460521,0,289,144
19460522,0,283,122
19460523,0,361,189
19460524,0,322,189
19460525,0,233,161
19460526,0,261,106
19460527,0,339,133
19460528,0,339,167
19460529,0,339,194
19460530,0,428,244
19460531,0,428,222
19460601,0,278,178
19460602,0,283,156
19460603,0,317,172
19460604,0,306,139
19460605,0,289,172
