Date,Precipitation,TMax,TMin
19500627,30,311,239
19500728,5,322,250
19510722,20,278,228
19510725,20,328,250
19510818,10,289,239
19510901,41,311,250
19510918,71,322,239
19511229,20,328,228
19511230,30,322,239
19520311,20,339,250
19520501,201,350,250
19520503,99,350,250
19520508,5,350,250
19520517,5,339,261
19520520,5,350,261
19520530,10,350,261
19520531,79,278,250
19520607,89,328,261
19520614,10,328,261
19520717,10,339,250
19520721,61,328,250
19520727,5,300,250
19520728,30,322,228
19520731,10,289,239
19520802,30,311,239
19520804,51,311,239
19520808,160,328,239
19520815,3,328,250
19520816,30,322,239
19520817,10,289,250
19520822,5,328,239
19520826,5,300,250
19520831,99,322,239
19520906,191,322,239
19520910,5,300,250
19520911,79,328,250
19520914,99,300,250
19520917,211,322,250
19520918,20,311,239
19520923,20,328,250
19520924,109,328,261
19520926,10,311,250
19520929,20,300,222
19521001,20,311,250
19521004,231,311,250
19521005,20,311,222
19521007,89,289,228
19521008,0,311,250
19521013,5,289,250
19521015,320,289,239
19521016,30,289,228
19521017,20,278,250
19521018,150,289,250
19521023,61,300,239
19521027,89,311,250
19521028,0,311,261
19521102,320,272,228
19521103,340,322,228
19521105,61,289,239
19521106,5,300,239
19521121,61,300,228
19521122,99,300,239
19521203,259,300,228
19521221,3,311,239
19521222,10,300,228
19521223,0,300,222
19521229,79,300,222
19530101,89,289,211
19530107,0,289,200
19530131,5,328,250
19530212,0,328,250
19530223,79,328,222
19530224,0,328,239
19530319,201,350,250
19530320,89,350,250
19530331,99,361,261
19530402,5,339,239
19530403,20,350,261
19530404,0,350,272
19530413,79,372,261
19530420,3,361,250
19530422,0,361,250
19530424,89,350,272
19530425,0,350,261
19530426,30,339,228
19530430,0,361,261
19530504,5,361,250
19530507,0,372,272
19530510,5,339,261
19530512,99,339,261
19530514,5,339,250
19530520,51,372,272
19530522,5,361,250
19530525,30,350,250
19530531,5,339,261
19530602,20,350,261
19530609,20,361,250
19530612,5,339,278
19530614,439,322,228
19530617,5,300,261
19530618,61,300,239
19530619,5,278,239
19530620,5,322,239
19530622,61,339,250
19530624,0,322,261
19530627,3,322,239
19530628,71,311,250
19530630,71,322,250
19530701,41,311,261
19530706,5,328,250
19530707,41,350,239
19530716,3,339,250
19530717,89,350,250
19530718,5,339,250
19530720,130,339,250
19530722,5,322,250
19530724,290,328,239
19530725,61,328,239
19530728,20,300,250
