Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,027021,1992,01,01,,,
IDCJAC0010,027021,1992,01,02,,,
IDCJAC0010,027021,1992,01,03,,,
IDCJAC0010,027021,1992,01,04,,,
IDCJAC0010,027021,1992,01,05,,,
IDCJAC0010,027021,1992,01,06,,,
IDCJAC0010,027021,1992,01,07,,,
IDCJAC0010,027021,1992,01,08,,,
IDCJAC0010,027021,1992,01,09,,,
IDCJAC0010,027021,1992,01,10,,,
IDCJAC0010,027021,1992,01,11,,,
IDCJAC0010,027021,1992,01,12,,,
IDCJAC0010,027021,1992,01,13,,,
IDCJAC0010,027021,1992,01,14,,,
IDCJAC0010,027021,1992,01,15,,,
IDCJAC0010,027021,1992,01,16,,,
IDCJAC0010,027021,1992,01,17,,,
IDCJAC0010,027021,1992,01,18,,,
IDCJAC0010,027021,1992,01,19,,,
IDCJAC0010,027021,1992,01,20,,,
IDCJAC0010,027021,1992,01,21,,,
IDCJAC0010,027021,1992,01,22,,,
IDCJAC0010,027021,1992,01,23,,,
IDCJAC0010,027021,1992,01,24,,,
IDCJAC0010,027021,1992,01,25,,,
IDCJAC0010,027021,1992,01,26,,,
IDCJAC0010,027021,1992,01,27,,,
IDCJAC0010,027021,1992,01,28,,,
IDCJAC0010,027021,1992,01,29,,,
IDCJAC0010,027021,1992,01,30,,,
IDCJAC0010,027021,1992,01,31,,,
IDCJAC0010,027021,1992,02,01,,,
IDCJAC0010,027021,1992,02,02,,,
IDCJAC0010,027021,1992,02,03,,,
IDCJAC0010,027021,1992,02,04,,,
IDCJAC0010,027021,1992,02,05,,,
IDCJAC0010,027021,1992,02,06,,,
IDCJAC0010,027021,1992,02,07,,,
IDCJAC0010,027021,1992,02,08,,,
IDCJAC0010,027021,1992,02,09,,,
IDCJAC0010,027021,1992,02,10,,,
IDCJAC0010,027021,1992,02,11,,,
IDCJAC0010,027021,1992,02,12,,,
IDCJAC0010,027021,1992,02,13,,,
IDCJAC0010,027021,1992,02,14,,,
IDCJAC0010,027021,1992,02,15,,,
IDCJAC0010,027021,1992,02,16,,,
IDCJAC0010,027021,1992,02,17,,,
IDCJAC0010,027021,1992,02,18,,,
IDCJAC0010,027021,1992,02,19,,,
IDCJAC0010,027021,1992,02,20,,,
IDCJAC0010,027021,1992,02,21,,,
IDCJAC0010,027021,1992,02,22,,,
IDCJAC0010,027021,1992,02,23,,,
IDCJAC0010,027021,1992,02,24,,,
IDCJAC0010,027021,1992,02,25,,,
IDCJAC0010,027021,1992,02,26,,,
IDCJAC0010,027021,1992,02,27,,,
IDCJAC0010,027021,1992,02,28,,,
IDCJAC0010,027021,1992,02,29,,,
IDCJAC0010,027021,1992,03,01,,,
IDCJAC0010,027021,1992,03,02,,,
IDCJAC0010,027021,1992,03,03,,,
IDCJAC0010,027021,1992,03,04,,,
IDCJAC0010,027021,1992,03,05,,,
IDCJAC0010,027021,1992,03,06,,,
IDCJAC0010,027021,1992,03,07,,,
IDCJAC0010,027021,1992,03,08,,,
IDCJAC0010,027021,1992,03,09,,,
IDCJAC0010,027021,1992,03,10,,,
IDCJAC0010,027021,1992,03,11,,,
IDCJAC0010,027021,1992,03,12,,,
IDCJAC0010,027021,1992,03,13,,,
IDCJAC0010,027021,1992,03,14,,,
IDCJAC0010,027021,1992,03,15,,,
IDCJAC0010,027021,1992,03,16,,,
IDCJAC0010,027021,1992,03,17,,,
IDCJAC0010,027021,1992,03,18,,,
IDCJAC0010,027021,1992,03,19,,,
IDCJAC0010,027021,1992,03,20,,,
IDCJAC0010,027021,1992,03,21,,,
IDCJAC0010,027021,1992,03,22,,,
IDCJAC0010,027021,1992,03,23,,,
IDCJAC0010,027021,1992,03,24,,,
IDCJAC0010,027021,1992,03,25,,,
IDCJAC0010,027021,1992,03,26,,,
IDCJAC0010,027021,1992,03,27,,,
IDCJAC0010,027021,1992,03,28,,,
IDCJAC0010,027021,1992,03,29,,,
IDCJAC0010,027021,1992,03,30,,,
IDCJAC0010,027021,1992,03,31,,,
IDCJAC0010,027021,1992,04,01,,,
IDCJAC0010,027021,1992,04,02,,,
IDCJAC0010,027021,1992,04,03,,,
IDCJAC0010,027021,1992,04,04,,,
IDCJAC0010,027021,1992,04,05,,,
IDCJAC0010,027021,1992,04,06,,,
IDCJAC0010,027021,1992,04,07,,,
IDCJAC0010,027021,1992,04,08,,,
IDCJAC0010,027021,1992,04,09,,,
IDCJAC0010,027021,1992,04,10,,,
IDCJAC0010,027021,1992,04,11,,,
IDCJAC0010,027021,1992,04,12,,,
IDCJAC0010,027021,1992,04,13,,,
IDCJAC0010,027021,1992,04,14,,,
IDCJAC0010,027021,1992,04,15,,,
IDCJAC0010,027021,1992,04,16,,,
IDCJAC0010,027021,1992,04,17,,,
IDCJAC0010,027021,1992,04,18,,,
IDCJAC0010,027021,1992,04,19,,,
IDCJAC0010,027021,1992,04,20,,,
IDCJAC0010,027021,1992,04,21,,,
IDCJAC0010,027021,1992,04,22,,,
IDCJAC0010,027021,1992,04,23,,,
IDCJAC0010,027021,1992,04,24,,,
IDCJAC0010,027021,1992,04,25,,,
IDCJAC0010,027021,1992,04,26,,,
IDCJAC0010,027021,1992,04,27,,,
IDCJAC0010,027021,1992,04,28,,,
IDCJAC0010,027021,1992,04,29,,,
IDCJAC0010,027021,1992,04,30,,,
IDCJAC0010,027021,1992,05,01,,,
IDCJAC0010,027021,1992,05,02,,,
IDCJAC0010,027021,1992,05,03,,,
IDCJAC0010,027021,1992,05,04,,,
IDCJAC0010,027021,1992,05,05,,,
IDCJAC0010,027021,1992,05,06,,,
IDCJAC0010,027021,1992,05,07,,,
IDCJAC0010,027021,1992,05,08,,,
IDCJAC0010,027021,1992,05,09,,,
IDCJAC0010,027021,1992,05,10,,,
IDCJAC0010,027021,1992,05,11,,,
IDCJAC0010,027021,1992,05,12,,,
IDCJAC0010,027021,1992,05,13,,,
IDCJAC0010,027021,1992,05,14,,,
IDCJAC0010,027021,1992,05,15,,,
IDCJAC0010,027021,1992,05,16,,,
IDCJAC0010,027021,1992,05,17,,,
IDCJAC0010,027021,1992,05,18,,,
IDCJAC0010,027021,1992,05,19,,,
IDCJAC0010,027021,1992,05,20,,,
IDCJAC0010,027021,1992,05,21,,,
IDCJAC0010,027021,1992,05,22,,,
IDCJAC0010,027021,1992,05,23,,,
IDCJAC0010,027021,1992,05,24,,,
IDCJAC0010,027021,1992,05,25,,,
IDCJAC0010,027021,1992,05,26,,,
IDCJAC0010,027021,1992,05,27,,,
IDCJAC0010,027021,1992,05,28,,,
IDCJAC0010,027021,1992,05,29,,,
IDCJAC0010,027021,1992,05,30,,,
IDCJAC0010,027021,1992,05,31,,,
IDCJAC0010,027021,1992,06,01,,,
IDCJAC0010,027021,1992,06,02,,,
IDCJAC0010,027021,1992,06,03,,,
IDCJAC0010,027021,1992,06,04,,,
IDCJAC0010,027021,1992,06,05,,,
IDCJAC0010,027021,1992,06,06,,,
IDCJAC0010,027021,1992,06,07,,,
IDCJAC0010,027021,1992,06,08,,,
IDCJAC0010,027021,1992,06,09,,,
IDCJAC0010,027021,1992,06,10,,,
IDCJAC0010,027021,1992,06,11,,,
IDCJAC0010,027021,1992,06,12,,,
IDCJAC0010,027021,1992,06,13,,,
IDCJAC0010,027021,1992,06,14,,,
IDCJAC0010,027021,1992,06,15,,,
IDCJAC0010,027021,1992,06,16,,,
IDCJAC0010,027021,1992,06,17,,,
IDCJAC0010,027021,1992,06,18,,,
IDCJAC0010,027021,1992,06,19,,,
IDCJAC0010,027021,1992,06,20,,,
IDCJAC0010,027021,1992,06,21,,,
IDCJAC0010,027021,1992,06,22,,,
IDCJAC0010,027021,1992,06,23,,,
IDCJAC0010,027021,1992,06,24,,,
IDCJAC0010,027021,1992,06,25,,,
IDCJAC0010,027021,1992,06,26,,,
IDCJAC0010,027021,1992,06,27,,,
IDCJAC0010,027021,1992,06,28,,,
IDCJAC0010,027021,1992,06,29,,,
IDCJAC0010,027021,1992,06,30,,,
IDCJAC0010,027021,1992,07,01,,,
IDCJAC0010,027021,1992,07,02,,,
IDCJAC0010,027021,1992,07,03,,,
IDCJAC0010,027021,1992,07,04,,,
IDCJAC0010,027021,1992,07,05,,,
IDCJAC0010,027021,1992,07,06,,,
IDCJAC0010,027021,1992,07,07,,,
IDCJAC0010,027021,1992,07,08,,,
IDCJAC0010,027021,1992,07,09,,,
IDCJAC0010,027021,1992,07,10,,,
IDCJAC0010,027021,1992,07,11,,,
IDCJAC0010,027021,1992,07,12,,,
IDCJAC0010,027021,1992,07,13,,,
IDCJAC0010,027021,1992,07,14,,,
IDCJAC0010,027021,1992,07,15,,,
IDCJAC0010,027021,1992,07,16,,,
IDCJAC0010,027021,1992,07,17,,,
IDCJAC0010,027021,1992,07,18,,,
IDCJAC0010,027021,1992,07,19,,,
IDCJAC0010,027021,1992,07,20,,,
IDCJAC0010,027021,1992,07,21,,,
IDCJAC0010,027021,1992,07,22,,,
IDCJAC0010,027021,1992,07,23,,,
IDCJAC0010,027021,1992,07,24,,,
IDCJAC0010,027021,1992,07,25,,,
IDCJAC0010,027021,1992,07,26,,,
IDCJAC0010,027021,1992,07,27,,,
IDCJAC0010,027021,1992,07,28,,,
IDCJAC0010,027021,1992,07,29,,,
IDCJAC0010,027021,1992,07,30,,,
IDCJAC0010,027021,1992,07,31,,,
IDCJAC0010,027021,1992,08,01,,,
IDCJAC0010,027021,1992,08,02,,,
IDCJAC0010,027021,1992,08,03,,,
IDCJAC0010,027021,1992,08,04,,,
IDCJAC0010,027021,1992,08,05,,,
IDCJAC0010,027021,1992,08,06,,,
IDCJAC0010,027021,1992,08,07,,,
IDCJAC0010,027021,1992,08,08,,,
IDCJAC0010,027021,1992,08,09,,,
IDCJAC0010,027021,1992,08,10,,,
