19650101,22.25
19650102,23.95
19650103,21.9
19650104,21.7
19650105,23.5
19650106,28.1
19650107,18.25
19650108,17.8
19650109,19.45
19650110,24.45
19650111,25.1
19650112,21.25
19650113,19.65
19650114,21.05
19650115,21
19650116,23.55
19650117,23.15
19650118,25.75
19650119,29.05
19650120,23.9
19650121,20.65
19650122,21.4
19650123,22
19650124,23.3
19650125,24.35
19650126,18.85
19650127,19.2
19650128,20.25
19650129,21.4
19650130,23.85
19650131,21.1
19650201,20.7
19650202,20.85
19650203,19.9
19650204,21.1
19650205,19.85
19650206,20.1
19650207,21
19650208,25.65
19650209,24.6
19650210,23.6
19650211,22.6
19650212,21.4
19650213,20.9
19650214,19.6
19650215,22.6
19650216,26.25
19650217,29.4
19650218,27.8
19650219,30.3
19650220,30.75
19650221,26.35
19650222,28.4
19650223,29.8
19650224,25.15
19650225,22.85
19650226,24.25
19650227,23.7
19650228,23.25
19650301,20.9
19650302,22.4
19650303,26.1
19650304,26.1
19650305,25.8
19650306,29.4
19650307,30.15
19650308,27.5
19650309,27.25
19650310,23.6
19650311,21.5
19650312,24.25
19650313,23
19650314,20.85
19650315,17.4
19650316,19.05
19650317,19.3
19650318,21.1
19650319,22.05
19650320,22.4
19650321,24.4
19650322,19.1
19650323,16.6
19650324,18.8
19650325,19.2
19650326,19.1
19650327,21.45
19650328,20.7
19650329,21.5
19650330,22.45
19650331,20.85
19650401,18
19650402,21.25
19650403,19.7
19650404,21.05
19650405,20.9
19650406,20.3
19650407,20
19650408,17.35
19650409,16.7
19650410,16.95
19650411,18.2
19650412,16.6
19650413,15.05
19650414,17.1
19650415,18.9
19650416,24.05
19650417,24
19650418,21.85
19650419,15.7
19650420,14.5
19650421,14.95
19650422,14.95
19650423,13
19650424,12.35
19650425,15.7
19650426,12.2
19650427,15.65
19650428,14.3
19650429,15.75
19650430,15.25
19650501,15.45
19650502,15.2
19650503,15.15
19650504,15.35
19650505,16.25
19650506,15.7
19650507,17.7
19650508,16.55
19650509,18.25
19650510,18.65
19650511,19.6
19650512,19.95
19650513,17.1
19650514,17.8
19650515,12.65
19650516,13.75
19650517,11.8
19650518,10.8
19650519,9.9
19650520,9.8
19650521,10.35
19650522,10.4
19650523,12.45
19650524,11.1
19650525,12.1
19650526,14.65
19650527,12.45
19650528,16.25
19650529,13.45
19650530,9
19650531,10.1
19650601,12.2
19650602,10.6
19650603,11
19650604,10.55
19650605,10.45
19650606,10.45
19650607,13.55
19650608,13.2
19650609,11.95
19650610,9.3
19650611,8.25
19650612,8.45
19650613,8.7
19650614,10.3
19650615,9.95
19650616,10.35
19650617,10.75
19650618,12.2
19650619,11.65
19650620,12.4
19650621,10.75
19650622,12.3
19650623,8.95
19650624,9.75
19650625,10.75
19650626,11.45
19650627,11.55
19650628,11
19650629,9.1
19650630,8.05
19650701,11.55
19650702,11.95
19650703,11.4
19650704,13.15
19650705,9.4
19650706,9.5
19650707,10.35
19650708,8.55
19650709,7.3
19650710,7.05
19650711,6.15
19650712,7.95
19650713,9
19650714,9.1
19650715,8.4
19650716,8.8
19650717,7.1
19650718,5.7
19650719,9.75
19650720,13.95
19650721,13.9
19650722,13.9
19650723,10.8
19650724,11.8
19650725,7.7
19650726,9.6
19650727,8.8
19650728,8.15
19650729,8
19650730,7.95
19650731,8.95
19650801,9.15
19650802,11.4
19650803,12.25
19650804,15.6
19650805,16
19650806,11.25
19650807,7.35
19650808,11.2
19650809,11.95
19650810,7
19650811,9.85
19650812,14.05
19650813,16.1
19650814,21.4
19650815,16.65
19650816,16.25
19650817,13.7
19650818,13.4
19650819,13.5
19650820,12.85
19650821,11.2
19650822,9.95
19650823,12
19650824,9.25
19650825,8.8
19650826,9.05
19650827,14.05
19650828,13.15
19650829,11.65
19650830,11.7
19650831,14.05
19650901,14
19650902,17.3
19650903,15.7
19650904,16.85
19650905,18.15
19650906,18.55
19650907,15
19650908,14.65
19650909,13.4
19650910,10.8
19650911,16.25
19650912,15.95
19650913,14.95
19650914,14.5
19650915,16.15
19650916,15.45
19650917,14.15
19650918,12.8
19650919,12.35
19650920,14.5
19650921,19.3
19650922,19.1
19650923,20.1
19650924,20.2
19650925,22.8
19650926,20.55
19650927,27.3
19650928,23.1
19650929,23.9
19650930,23.2
19651001,20.7
19651002,15.65
19651003,15.65
19651004,16.65
19651005,18.2
19651006,15.85
19651007,16.4
19651008,19.85
19651009,20.9
19651010,17.75
19651011,14.65
19651012,17.3
19651013,17.15
19651014,21.1
19651015,22.95
19651016,17.9
19651017,13.75
19651018,14.4
19651019,15.45
19651020,14.7
19651021,16.95
19651022,19.4
19651023,23.2
19651024,27.25
19651025,22.75
19651026,25.4
19651027,24.1
19651028,21.6
19651029,22.5
19651030,23.95
19651031,29.25
19651101,15.35
19651102,18.3
19651103,22.6
19651104,25.4
19651105,26.8
19651106,29.35
19651107,22.65
19651108,20.4
19651109,20.15
19651110,18.05
19651111,19
19651112,13.6
19651113,15.55
19651114,16.8
19651115,21.6
19651116,27.55
19651117,14.8
19651118,17.4
19651119,19.7
19651120,22.85
19651121,26.8
19651122,21.2
19651123,22.9
19651124,25.7
19651125,19.3
19651126,20.3
19651127,22.8
19651128,20.75
19651129,19.65
19651130,18.7
19651201,21.4
19651202,22.55
19651203,24.55
19651204,24.8
19651205,21.55
19651206,21.6
19651207,23.6
19651208,25.15
19651209,21
19651210,20.9
19651211,20.85
19651212,20.6
19651213,23.05
19651214,25.8
19651215,24
19651216,19.15
19651217,18.8
19651218,18.5
19651219,15.9
19651220,17.25
19651221,18.9
19651222,19.35
19651223,20.9
19651224,24.05
19651225,23.85
19651226,26.25
19651227,23.75
19651228,24.75
19651229,32
19651230,30.25
19651231,32.35
19660101,22
19660102,21.75
19660103,20.1
19660104,26.3
19660105,22.35
19660106,21.2
19660107,20.05
19660108,20.9
19660109,21.1
19660110,20.95
19660111,26.7
19660112,25.85
19660113,29.75
19660114,26.25
19660115,29.75
19660116,30.25
19660117,28.4
19660118,24.3
19660119,18.45
19660120,19.85
19660121,20.4
19660122,21.8
19660123,21.05
19660124,23.05
19660125,21
19660126,23.05
19660127,25.4
19660128,27.35
19660129,28.85
19660130,31
19660131,21.75
19660201,22.1
19660202,25.3
19660203,26.95
19660204,27.65
19660205,22.5
19660206,20.8
19660207,20
19660209,23.9
19660210,27.05
19660211,26.1
19660212,25.3
19660213,25.3
19660214,28.4
19660215,29.8
19660216,25.1
19660217,18.5
19660219,17.35
19660220,16.25
19660221,20.05
19660222,24.3
19660223,26.85
19660224,26.25
19660225,20.95
19660226,21
19660227,22.95
19660228,22.95
19660301,22.65
19660302,21.1
19660303,19.2
19660304,19.35
19660305,20.7
19660306,23.1
19660307,25.25
19660308,26.4
19660309,29.35
19660310,26.4
19660311,21.8
19660312,22.7
19660313,25.55
19660314,22.6
19660315,25.35
19660316,23.6
19660317,19.8
19660318,16.8
19660319,21.55
19660320,22.05
19660321,25.3
19660322,21.55
19660323,20.1
19660324,19
19660325,18.6
19660326,17.45
19660327,16.2
19660328,15.5
19660329,16.85
19660330,21
19660331,20.15
19660401,19.55
19660402,20.7
19660403,22.55
19660405,19.3
19660406,22.3
19660407,20.9
19660408,24.3
19660409,14.45
19660410,14.55
19660411,17.1
19660412,18.85
19660413,19.3
19660414,21.15
19660415,22.45
19660416,21.35
19660417,18.75
19660418,19
19660419,20.15
19660420,21.65
19660421,20.9
19660422,20.3
19660423,15.65
19660424,13.6
19660425,15.4
19660426,13.9
19660427,13.7
19660428,15.2
19660429,15.3
19660430,11.55
19660501,10.1
19660502,13.35
19660503,14.4
19660504,16.8
19660505,18.95
19660506,11.45
19660507,11.55
19660508,12.3
19660509,12.45
19660510,13.15
19660511,14.3
19660512,13.75
19660513,12.5
19660514,13.05
19660515,15.2
19660516,13
19660517,13.75
19660518,13.75
19660519,15.15
19660520,13.1
19660521,8.4
19660522,10
19660523,11.8
19660524,9.4
19660525,9.5
19660526,11.05
19660527,11.65
19660528,11.35
19660529,10.9
19660530,12.3
19660531,15.8
19660601,13.2
19660602,12.65
19660603,12
19660604,6.5
19660605,7.4
19660606,7.3
19660607,9.4
19660608,8.6
19660609,10.05
19660610,11.5
19660611,12.75
19660612,11.5
19660613,9.9
19660614,12.25
19660615,13.65
19660616,13.15
19660617,11.55
19660618,11.25
19660619,12.2
19660620,13.45
19660621,11.1
19660622,7.7
19660623,6.95
19660624,11.3
19660625,11.7
19660626,15.55
19660627,11.45
19660628,11.3
19660629,8.55
19660630,9.1
19660701,12.5
19660702,15.15
19660703,14.6
19660704,9.6
19660705,11.2
19660706,10.3
19660707,10.75
19660708,8.2
19660709,9.8
19660710,7.55
19660711,8.15
