19210101,25.7
19210102,28.6
19210103,13.45
19210104,14.75
19210105,17.6
19210106,18.5
19210107,19
19210108,20.75
19210109,23.05
19210110,22.2
19210111,20.85
19210112,14.85
19210113,16.3
19210114,16.9
19210115,18.35
19210116,18.85
19210117,19.3
19210118,20.7
19210119,18.85
19210120,20.15
19210121,19
19210122,20.85
19210123,21.4
19210124,22.75
19210125,25.15
19210126,24.85
19210127,14.6
19210128,18.5
19210129,17.65
19210130,18.35
19210131,20.25
19210201,22.4
19210202,20.5
19210203,20.2
19210204,18.85
19210205,14.9
19210206,17.55
19210207,17.45
19210208,18.95
19210209,19.4
19210210,21
19210211,19.35
19210212,19.3
19210214,22.4
19210215,19.45
19210216,20.2
19210217,21.3
19210218,19
19210220,18.45
19210221,21.3
19210222,20.8
19210223,18.6
19210224,20.25
19210225,20.6
19210226,20.6
19210228,20.35
19210301,20.75
19210302,20
19210303,18.2
19210304,21.4
19210306,14.85
19210308,9.55
19210309,8.5
19210310,12.85
19210311,13.5
19210312,15.2
19210313,17.15
19210314,18.45
19210315,20.6
19210316,17
19210317,12.05
19210318,13.35
19210319,14.35
19210320,15.9
19210321,18.85
19210322,14.8
19210323,14.35
19210324,16.7
19210325,17.1
19210326,14.45
19210327,15.8
19210328,14.25
19210329,15.05
19210330,16.95
19210331,13.25
19210401,11.6
19210402,14.55
19210403,14.45
19210404,15.6
19210405,14.7
19210406,14.7
19210407,13.5
19210408,13.85
19210409,11.65
19210410,9.35
19210411,12.35
19210412,12.9
19210413,12
19210414,13.55
19210415,14.85
19210416,16.15
19210417,13.1
19210418,12.3
19210419,14.95
19210420,13.9
19210421,14
19210422,10.1
19210423,10.4
19210424,9.3
19210425,11
19210426,12.4
19210427,12.4
19210428,12.75
19210429,14.75
19210430,13.25
19210501,16.2
19210502,15.7
19210503,14.8
19210504,15
19210505,13.5
19210506,12.6
19210507,12.55
19210508,9.15
19210509,10.95
19210510,10.35
19210511,11.25
19210512,12.05
19210513,11.75
19210514,12.85
19210515,10.65
19210516,12.9
19210517,13.6
19210518,13.4
19210519,12.3
19210520,11.85
19210521,8.65
19210522,11.15
19210523,8.35
19210524,10.65
19210525,10.15
19210526,6.85
19210527,4.45
19210528,1.15
19210529,5.5
19210530,10.45
19210531,13.45
19210601,8
19210602,4.8
19210603,5
19210604,5.7
19210605,7.75
19210606,7.25
19210607,8.5
19210608,12.1
19210609,14
19210610,12.55
19210611,10.5
19210612,7.9
19210613,8.95
19210614,6
19210615,10.3
19210616,7.75
19210617,8.6
19210618,4.5
19210619,4.5
19210620,5.1
19210621,4.9
19210622,5
19210623,4.3
19210624,5.3
19210625,6.25
19210626,4.45
19210627,4.2
19210628,3.95
19210629,6.15
19210630,8.35
19210701,5.5
19210702,6.9
19210703,6.85
19210704,5.7
19210705,4.4
19210706,5.75
19210707,4.45
19210708,3.45
19210709,6.4
19210710,10.25
19210711,11.3
19210712,7.6
19210713,7.65
19210714,8.35
19210715,10.6
19210716,12.55
19210717,12.55
19210718,6.15
19210719,7.95
19210720,4.55
19210721,2.55
19210722,7.85
19210723,9.35
19210724,9.5
19210725,7.65
19210726,5.7
19210727,10.2
19210728,9.8
19210729,4.3
19210730,5.8
19210731,4.45
19210801,4.6
19210802,4.35
19210803,4.3
19210804,4.6
19210805,2.8
19210806,4.9
19210807,4.15
19210808,4.8
19210809,12.35
19210810,8.35
19210811,11.7
19210812,8.15
19210813,4.25
19210814,5.7
19210815,5.8
19210816,5.25
19210817,4.6
19210818,7.95
19210819,5.6
19210820,6.4
19210821,7.95
19210822,6.9
19210824,8.35
19210825,8.1
19210826,4.9
19210827,6.65
19210828,6.25
19210829,6.45
19210830,10.8
19210831,7.75
19230514,14.15
19230515,11.8
19230516,9.15
19230517,8.75
19230521,15.25
19230522,7.2
19230523,10
19230524,9.2
19230525,8.35
19230528,4.75
19230529,9.45
19230530,13.9
19230605,3.05
19230606,8.35
19230607,9.3
19230611,7.5
19230618,2.2
19230626,2.5
19230702,6.65
19230703,5.55
19230704,6.65
19230705,4.7
19230706,6.95
19230707,6.1
19230709,5.3
19230710,5.55
19230711,8.05
19230712,4.75
19230713,7.5
19230714,8.9
19230716,5.55
19230717,7.5
19230718,8.3
19230719,8.05
19230720,7.2
19230721,4.15
19230723,6.7
19230724,6.15
19230725,6.7
19230726,8.1
19230727,8.9
19230728,9.45
19230730,8.9
19230801,8.9
19230802,8.1
19230803,9.45
19230804,8.35
19230806,6.1
19230808,5.85
19230809,5.85
19230810,8.9
19230811,7.75
19230813,6.65
19230815,6.15
19230816,5
19230817,6.15
19230819,6.1
19230821,6.35
19230822,7.5
19230823,8.9
19230824,10.25
19230825,8.6
19230827,7.2
19230828,13.05
19230829,11.1
19230830,10.55
19230831,8.05
19230903,10.55
19230904,11.9
19230905,11.15
19230906,11.15
19230907,9.4
19230908,8.9
19230910,10
19230911,6.95
19230912,8.6
19230913,10.55
19230914,7.2
19230915,8.3
19230917,8.05
19230918,8.9
19230919,11.9
19230922,13.3
19230924,11.95
19230925,12.25
19230926,11.7
19230927,13.35
19230928,7.2
19230929,3.9
19231001,6.1
19231002,7.5
19231003,7.8
19231004,9.15
19231005,10.85
19231006,10.25
19231008,11.95
19231009,10
19231010,12.2
19231011,10.3
19231012,8.3
19231015,8.9
19231016,14.45
19231017,13.6
19231018,15
19231019,12.5
19231020,15.55
19231022,16.65
19231024,9.75
19231025,10.25
19231026,11.95
19231027,13.35
19231029,16.35
19231031,16.4
19231101,16.35
19231102,14.7
19231103,14.45
19231105,7.5
19231106,7.75
19231107,11.4
19231108,8.9
19231109,9.45
19231110,12.2
19231112,11.95
19231113,15.55
19231114,15.85
19231115,12.8
19231117,10.85
19231119,10.55
19231120,12.25
19231121,11.95
19231122,10.55
19231123,13.35
19231124,16.9
19231126,17.5
19231127,21.4
19231128,10.8
19231129,15
19231130,15.85
19231204,13.35
19231205,13.05
19231206,13.9
19231207,15
19231208,18.9
19231210,16.4
19231213,26.65
19231214,25.25
19231215,28.3
19231217,22.2
19231218,21.65
19231219,20.55
19231220,18.3
19231221,20
19231222,21.7
19231223,16.7
19231226,19.45
19231227,17.25
19231228,15.55
19231229,18.6
19231231,4.15
19240101,22.75
19240102,22.8
19240103,17.8
19240104,19.15
19240105,21.1
19240107,17.2
19240108,20
19240109,20.25
19240110,18.6
19240111,16.1
19240112,15.55
19240113,17.8
19240115,22.75
19240116,24.7
19240117,26.1
19240118,25.55
19240121,16.95
19240122,16.4
19240123,15.55
19240124,19.75
19240125,20.55
19240126,15.55
19240128,11.4
19240129,16.35
19240130,16.35
19240131,16.15
19240201,17.8
19240202,21.1
19240204,20.25
19240205,22.2
19240206,21.65
19240208,15.85
19240209,17.75
19240211,17.5
19240212,19.2
19240213,19.45
19240214,19.15
19240215,20.55
19240216,22.5
19240217,18.35
19240219,17.2
19240220,18.05
19240221,15.55
19240222,16.95
19240225,17.8
19240226,18.6
19240227,18.35
19240228,22.5
19240229,14.7
19240301,18.3
19240303,16.15
19240304,21.4
19240305,23.05
19240306,20.25
19240307,16.4
19240308,16.9
19240310,13.35
19240311,15.55
19240312,14.4
19240313,15
19240314,14.75
19240315,14.4
19240317,15.85
19240318,18.6
19240319,11.7
19240320,18.6
