Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Appleby,4239,G13211,-41.293,173.099,17,G,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Rain: Daily
Station,Date(UTC),Amount(mm),SofG,Deficit(mm),Runoff(mm),Period(Hrs),Freq
4239,19400101:2100,0.3,-,-,-,24,D
4239,19400102:2100,0.0,-,-,-,24,D
4239,19400103:2100,0.0,-,-,-,24,D
4239,19400104:2100,0.0,-,-,-,24,D
4239,19400105:2100,0.0,-,-,-,24,D
4239,19400106:2100,0.0,-,-,-,24,D
4239,19400107:2100,0.0,-,-,-,24,D
4239,19400108:2100,0.0,-,-,-,24,D
4239,19400109:2100,0.0,-,-,-,24,D
4239,19400110:2100,0.0,-,-,-,24,D
4239,19400111:2100,0.0,-,-,-,24,D
4239,19400112:2100,2.0,-,-,-,24,D
4239,19400113:2100,41.9,-,-,-,24,D
4239,19400114:2100,0.5,-,-,-,24,D
4239,19400115:2100,11.2,-,-,-,24,D
4239,19400116:2100,0.0,-,-,-,24,D
4239,19400117:2100,0.0,-,-,-,24,D
4239,19400118:2100,0.0,-,-,-,24,D
4239,19400119:2100,3.0,-,-,-,24,D
4239,19400120:2100,9.4,-,-,-,24,D
4239,19400121:2100,2.8,-,-,-,24,D
4239,19400122:2100,0.0,-,-,-,24,D
4239,19400123:2100,29.5,-,-,-,24,D
4239,19400124:2100,8.6,-,-,-,24,D
4239,19400125:2100,24.4,-,-,-,24,D
4239,19400126:2100,2.0,-,-,-,24,D
4239,19400127:2100,0.0,-,-,-,24,D
4239,19400128:2100,3.0,-,-,-,24,D
4239,19400129:2100,0.0,-,-,-,24,D
4239,19400130:2100,0.0,-,-,-,24,D
4239,19400131:2100,0.0,-,-,-,24,D
4239,19400201:2100,0.0,-,-,-,24,D
4239,19400202:2100,24.9,-,-,-,24,D
4239,19400203:2100,0.0,-,-,-,24,D
4239,19400204:2100,0.0,-,-,-,24,D
4239,19400205:2100,0.0,-,-,-,24,D
4239,19400206:2100,5.6,-,-,-,24,D
4239,19400207:2100,2.3,-,-,-,24,D
4239,19400208:2100,3.0,-,-,-,24,D
4239,19400209:2100,0.0,-,-,-,24,D
4239,19400210:2100,1.0,-,-,-,24,D
4239,19400211:2100,1.5,-,-,-,24,D
4239,19400212:2100,0.8,-,-,-,24,D
4239,19400213:2100,0.0,-,-,-,24,D
4239,19400214:2100,0.0,-,-,-,24,D
4239,19400215:2100,0.0,-,-,-,24,D
4239,19400216:2100,0.0,-,-,-,24,D
4239,19400217:2100,0.0,-,-,-,24,D
4239,19400218:2100,0.0,-,-,-,24,D
4239,19400219:2100,0.0,-,-,-,24,D
4239,19400220:2100,0.0,-,-,-,24,D
4239,19400221:2100,0.0,-,-,-,24,D
4239,19400222:2100,0.0,-,-,-,24,D
4239,19400223:2100,11.7,-,-,-,24,D
4239,19400224:2100,0.3,-,-,-,24,D
4239,19400225:2100,0.0,-,-,-,24,D
4239,19400226:2100,0.0,-,-,-,24,D
4239,19400227:2100,7.4,-,-,-,24,D
4239,19400228:2100,1.3,-,-,-,24,D
4239,19400229:2100,1.3,-,-,-,24,D
