Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1940,,,0,
1941,,,0,
1942,,,0,
1943,,,0,
1944,,,0,
1945,,,0,
1946,,,0,
1947,10.09589,24.986576,1,"=""011004"""
1948,8.810109,25.504372,1,"=""011004"""
1949,8.85589,24.56411,1,"=""011004"""
1950,9.152055,25.285479,1,"=""011004"""
1951,9.933972,24.989315,1,"=""011004"""
1952,8.816394,24.27131,1,"=""011004"""
1953,9.229589,24.93096,1,"=""011004"""
1954,9.395329,24.588186,1,"=""011004"""
1955,9.830685,24.18822,1,"=""011004"""
1956,8.741803,24.384153,1,"=""011004"""
1957,9.023835,25.933699,1,"=""011004"""
1958,9.21726,24.316986,1,"=""011004"""
1959,9.803561,25.7137,1,"=""011004"""
1960,8.953279,23.977049,1,"=""011004"""
1961,9.867946,26.597809,1,"=""011004"""
1962,9.816712,25.35233,1,"=""011004"""
1963,10.162191,25.660275,1,"=""011004"""
1964,9.71612,24.86093,1,"=""011004"""
1965,10.450959,26.302465,1,"=""011004"""
1966,9.867039,24.789042,1,"=""011004"""
1967,9.235068,25.319178,1,"=""011004"""
1968,9.349454,25.015028,1,"=""011004"""
1969,9.851374,26.151781,1,"=""011004"""
1970,9.190934,26.007946,1,"=""011004"""
1971,9.438461,25.926924,1,"=""011004"""
1972,9.88224,26.263388,1,"=""011004"""
1973,10.81547,25.413736,1,"=""011004"""
1974,10.317534,24.787397,1,"=""011004"""
1975,10.307397,25.403835,1,"=""011004"""
1976,9.653006,25.70601,1,"=""011004"""
1977,10.283562,26.596987,1,"=""011004"""
1978,10.533424,25.152328,1,"=""011004"""
1979,10.459726,26.069315,1,"=""011004"""
1980,10.979178,26.37726,1,"=""011004"""
1981,10.5016575,25.463812,1,"=""011004"""
1982,10.607945,25.986576,1,"=""011004"""
1983,11.00274,25.580547,1,"=""011004"""
1984,10.513736,25.162638,1,"=""011004"""
1985,10.703562,25.78685,1,"=""011004"""
1986,10.175343,25.145754,1,"=""011004"""
1987,10.153424,25.613152,1,"=""011004"""
1988,10.674864,25.770765,1,"=""011004"""
1989,10.505769,25.466301,1,"=""011004"""
1990,10.953424,25.531233,1,"=""011004"""
1991,11.0279455,26.428219,1,"=""011004"""
1992,10.646995,24.565847,1,"=""011004"""
1993,10.982142,25.538357,1,"=""011004"""
1994,10.470685,26.774246,1,"=""011004"""
1995,,,0,
1996,,,0,
1997,11.27863,26.310411,1,"=""011052"""
1998,11.092603,25.691988,1,"=""011052"""
1999,10.737741,25.796953,1,"=""011052"""
2000,10.981818,25.680277,1,"=""011052"""
2001,10.604657,25.470137,1,"=""011052"""
2002,10.636165,26.830578,1,"=""011052"""
2003,10.946006,25.900547,1,"=""011052"""
2004,10.884765,25.901373,1,"=""011052"""
2005,,,0,
2006,10.561918,26.012602,1,"=""011052"""
2007,11.142192,27.174795,1,"=""011052"""
2008,10.998907,26.553005,1,"=""011052"""
2009,11.244321,26.527197,1,"=""011052"""
2010,11.03719,25.375483,1,"=""011052"""
2011,11.332773,25.314205,1,"=""011052"""
2012,10.241644,27.236986,1,"=""011052"""
2013,,,0,
2014,11.52685,27.04767,1,"=""011052"""
2015,11.271745,26.9663,1,"=""011052"""
2016,10.834153,25.693169,1,"=""011052"""
