Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1969,,,0,
1970,15.677686,33.86291,1,"=""015548"""
1971,17.128296,34.036263,1,"=""015548"""
1972,,,0,
1973,17.675617,33.049316,1,"=""015548"""
1974,15.788493,30.743698,1,"=""015548"""
1975,,,0,
1976,14.572022,32.501934,1,"=""015548"""
1977,16.01511,32.59066,1,"=""015548"""
1978,16.09011,32.028023,1,"=""015548"""
1979,17.383015,33.770958,1,"=""015548"""
1980,17.968853,34.612743,1,"=""015548"""
1981,16.73058,33.079338,1,"=""015548"""
1982,,,0,
1983,16.343014,32.909588,1,"=""015548"""
1984,15.666667,32.790165,1,"=""015548"""
1985,16.1989,33.873077,1,"=""015548"""
1986,17.140274,33.98685,1,"=""015548"""
1987,15.669505,33.2228,1,"=""015548"""
1988,17.080328,34.873497,1,"=""015548"""
1989,16.481096,34.009865,1,"=""015548"""
1990,16.934246,34.961918,1,"=""015548"""
1991,15.892603,34.240547,1,"=""015548"""
1992,17.357924,35.098606,1,"=""015548"""
1993,16.419231,33.0874,1,"=""015548"""
1994,13.842465,33.627945,1,"=""015548"""
1995,16.46822,33.977535,1,"=""015548"""
1996,16.393442,35.31694,1,"=""015548"""
1997,16.6135665,33.326006,2,"=""015666;015548"""
1998,18.5725,34.535557,1,"=""015666"""
1999,16.705353,33.84691,1,"=""015666"""
2000,16.338161,32.348476,1,"=""015666"""
2001,16.206686,32.0011,1,"=""015666"""
2002,15.384658,34.61534,1,"=""015666"""
2003,16.226519,33.96529,1,"=""015666"""
2004,,,0,
2005,,,0,
2006,,,0,
2007,,,0,
2008,16.216156,34.271587,1,"=""015666"""
2009,,,0,
2010,,,0,
2011,,,0,
2012,15.736415,33.724586,1,"=""015666"""
2013,17.424654,34.983837,1,"=""015666"""
2014,15.49446,33.54176,1,"=""015666"""
2015,15.715069,33.927944,1,"=""015666"""
2016,18.04153,34.67131,1,"=""015666"""
