Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1890,,,0,
1891,11.534254,24.602486,1,"=""042023"""
1892,11.948342,26.095028,1,"=""042023"""
1893,11.901676,25.295544,1,"=""042023"""
1894,11.133518,24.978117,1,"=""042023"""
1895,10.414405,25.925207,1,"=""042023"""
1896,10.951093,26.000546,1,"=""042023"""
1897,11.001918,26.987946,1,"=""042023"""
1898,11.523288,26.67033,1,"=""042023"""
1899,12.127945,26.152876,1,"=""042023"""
1900,12.361096,27.095068,1,"=""042023"""
1901,12.664658,26.967123,1,"=""042023"""
1902,,,0,
1903,13.0476055,25.915775,1,"=""042023"""
1904,11.9104395,26.342033,1,"=""042023"""
1905,11.538904,26.731405,1,"=""042023"""
1906,11.971507,25.928219,1,"=""042023"""
1907,11.671389,26.943922,1,"=""042023"""
1908,11.375549,26.387878,1,"=""042023"""
1909,12.0063715,26.193075,1,"=""042023"""
1910,12.641758,26.263536,1,"=""042023"""
1911,,,0,
1912,11.179224,27.535,1,"=""042023"""
1913,11.94986,26.880617,1,"=""042023"""
1914,13.339779,27.69863,1,"=""042023"""
1915,12.905479,28.75522,1,"=""042023"""
1916,13.289807,26.306612,1,"=""042023"""
1917,11.351781,25.376112,1,"=""042023"""
1918,10.618356,27.497261,1,"=""042023"""
1919,12.698077,29.044384,1,"=""042023"""
1920,12.71011,26.932787,1,"=""042023"""
1921,13.432603,27.44835,1,"=""042023"""
1922,11.992838,28.504723,1,"=""042023"""
1923,12.839452,28.660275,1,"=""042023"""
1924,11.870869,26.553463,1,"=""042023"""
1925,11.224862,26.905754,1,"=""042023"""
1926,12.358402,28.228374,1,"=""042023"""
1927,11.087088,26.801105,1,"=""042023"""
1928,12.27623,28.334427,1,"=""042023"""
1929,11.159726,27.701918,1,"=""042023"""
1930,11.833791,26.898626,1,"=""042023"""
1931,12.044723,27.323822,1,"=""042023"""
1932,11.407458,27.772575,1,"=""042023"""
1933,11.88892,26.783379,1,"=""042023"""
1934,11.248333,26.140556,1,"=""042023"""
1935,11.056474,27.669613,1,"=""042023"""
1936,,,0,
1937,,,0,
1938,,,0,
1939,,,0,
1940,11.703022,28.226099,1,"=""042023"""
1941,,,0,
1942,,,0,
1943,,,0,
1944,,,0,
1945,,,0,
1946,10.718028,27.864426,1,"=""042023"""
1947,12.075,26.4425,1,"=""042023"""
1948,11.583241,26.854944,1,"=""042023"""
1949,11.536565,26.624863,1,"=""042023"""
1950,,,0,
1951,10.644876,26.304708,1,"=""042023"""
1952,12.83168,25.473333,1,"=""042023"""
1953,,,0,
1954,,,0,
1955,,,0,
1956,,,0,
1957,,,0,
1958,,,0,
1959,,,0,
1960,,,0,
1961,,,0,
1962,,,0,
1963,12.024722,26.395,1,"=""042023"""
1964,11.924167,27.024235,1,"=""042023"""
1965,,,0,
1966,11.454395,26.36713,1,"=""042023"""
1967,,,0,
1968,,,0,
1969,,,0,
1970,,,0,
1971,,,0,
1972,,,0,
1973,,,0,
1974,,,0,
1975,12.476309,26.519283,1,"=""042023"""
1976,11.969041,26.185196,1,"=""042023"""
1977,12.68685,27.41863,1,"=""042023"""
1978,,,0,
1979,12.752876,27.514835,1,"=""042023"""
1980,,,0,
1981,,,0,
1982,,,0,
1983,,,0,
1984,,,0,
1985,,,0,
1986,12.333518,27.391136,1,"=""042023"""
1987,13.071233,27.34493,1,"=""042023"""
1988,13.134436,27.026997,1,"=""042023"""
1989,12.627273,25.852617,1,"=""042023"""
1990,13,26.893112,1,"=""042023"""
1991,12.416759,28.314835,1,"=""042023"""
1992,12.404121,27.109615,1,"=""042023"""
1993,13.236712,28.19041,1,"=""042023"""
1994,11.138162,27.305248,1,"=""042023"""
1995,12.922192,27.442858,1,"=""042023"""
1996,12.5195055,27.257418,1,"=""042023"""
1997,12.86741,27.83649,1,"=""042023"""
1998,13.886427,27.43978,1,"=""042023"""
1999,12.5862765,27.0896575,2,"=""042112;042023"""
2000,12.823371,27.37545,2,"=""042112;042023"""
2001,12.450731999999999,28.000541,2,"=""042112;042023"""
2002,12.6797165,28.5531015,2,"=""042112;042023"""
2003,13.033002,27.539026,2,"=""042112;042023"""
2004,12.521644,28.640821,1,"=""042023"""
2005,13.524234,28.393871,1,"=""042112"""
2006,12.710411,28.307945,1,"=""042112"""
2007,13.429315,27.444384,1,"=""042112"""
2008,12.389071,27.357376,1,"=""042112"""
2009,13.187293,28.73416,1,"=""042112"""
2010,13.512948,25.937466,1,"=""042112"""
2011,11.998077,26.716759,1,"=""042112"""
2012,11.925683,27.536612,1,"=""042112"""
2013,12.728767,28.443836,1,"=""042112"""
2014,13.145,28.33649,1,"=""042112"""
2015,12.895343,27.773077,1,"=""042112"""
2016,13.545355,28.080328,1,"=""042112"""
