Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1956,,,0,
1957,16.179726,29.954521,1,"=""013017"""
1958,15.69589,29.177534,1,"=""013017"""
1959,16.23434,29.740822,1,"=""013017"""
1960,15.425957,28.718033,1,"=""013017"""
1961,16.008242,29.991484,1,"=""013017"""
1962,16.052603,28.903835,1,"=""013017"""
1963,16.62411,29.564384,1,"=""013017"""
1964,15.582514,29.0653,1,"=""013017"""
1965,16.630136,29.95589,1,"=""013017"""
1966,15.141096,28.297535,1,"=""013017"""
1967,14.896986,28.618904,1,"=""013017"""
1968,14.999727,27.869398,1,"=""013017"""
1969,14.823562,28.870686,1,"=""013017"""
1970,15.440548,29.348766,1,"=""013017"""
1971,15.598905,29.287945,1,"=""013017"""
1972,15.876503,29.55246,1,"=""013017"""
1973,16.11105,29.070248,1,"=""013017"""
1974,14.021096,27.09644,1,"=""013017"""
1975,14.920548,28.601095,1,"=""013017"""
1976,14.362021,28.739891,1,"=""013017"""
1977,15.744384,29.906301,1,"=""013017"""
1978,15.469041,28.385479,1,"=""013017"""
1979,16.226849,29.681644,1,"=""013017"""
1980,16.97541,30.613388,1,"=""013017"""
1981,16.035069,29.452602,1,"=""013017"""
1982,15.429589,28.933973,1,"=""013017"""
1983,15.110411,29.182192,1,"=""013017"""
1984,15.240548,28.828415,1,"=""013017"""
1985,16.162739,30.089588,1,"=""013017"""
1986,16.40548,29.78411,1,"=""013017"""
1987,15.590659,29.168957,1,"=""013017"""
1988,15.997252,29.60929,1,"=""013017"""
1989,15.018083,28.5537,1,"=""013017"""
1990,16.102747,29.967398,1,"=""013017"""
1991,17.09478,30.687122,1,"=""013017"""
1992,15.590437,28.749727,1,"=""013017"""
1993,16.084658,29.256165,1,"=""013017"""
1994,15.800274,30.30411,1,"=""013017"""
1995,16.228767,29.308767,1,"=""013017"""
1996,17.305191,30.513115,1,"=""013017"""
1997,16.710958,29.154247,1,"=""013017"""
1998,17.27452,29.501097,1,"=""013017"""
1999,15.327548,28.583014,1,"=""013017"""
2000,14.750546,27.877869,1,"=""013017"""
2001,14.823288,27.520273,1,"=""013017"""
2002,15.652603,30.068493,1,"=""013017"""
2003,16.288767,29.457808,1,"=""013017"""
2004,16.128962,29.570765,1,"=""013017"""
2005,16.647945,30.350958,1,"=""013017"""
2006,16.230684,29.662466,1,"=""013017"""
2007,15.96274,29.72548,1,"=""013017"""
2008,16.252459,30.112295,1,"=""013017"""
2009,16.451233,30.402191,1,"=""013017"""
2010,15.896986,28.698082,1,"=""013017"""
2011,15.467671,28.875343,1,"=""013017"""
2012,14.977323,29.73825,1,"=""013017"""
2013,16.780823,30.530136,1,"=""013017"""
2014,16.259453,30.41589,1,"=""013017"""
2015,16.52,30.396986,1,"=""013017"""
2016,15.628142,29.378962,1,"=""013017"""
