Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1939,,,0,
1940,16.63139,27.980167,1,"=""039083"""
1941,15.810959,27.729315,1,"=""039083"""
1942,16.844505,28.362362,1,"=""039083"""
1943,15.622191,28.120821,1,"=""039083"""
1944,15.590983,28.260656,1,"=""039083"""
1945,16.286427,28.312256,1,"=""039083"""
1946,15.179726,29.10854,1,"=""039083"""
1947,16.333426,28.12685,1,"=""039083"""
1948,15.880054,28.637089,1,"=""039083"""
1949,15.82137,28.04767,1,"=""039083"""
1950,16.630686,27.132055,1,"=""039083"""
1951,15.135069,28.77452,1,"=""039083"""
1952,16.086613,28.322678,1,"=""039083"""
1953,15.431232,28.253424,1,"=""039083"""
1954,16.826027,27.58137,1,"=""039083"""
1955,16.506302,27.832603,1,"=""039083"""
1956,15.704658,27.371859,1,"=""039083"""
1957,15.731233,28.931232,1,"=""039083"""
1958,16.539179,28.421097,1,"=""039083"""
1959,16.078356,27.770138,1,"=""039083"""
1960,15.044808,27.657377,1,"=""039083"""
1961,15.502466,27.710958,1,"=""039083"""
1962,16.168768,28.713425,1,"=""039083"""
1963,15.910685,27.764109,1,"=""039083"""
1964,16.854645,28.354918,1,"=""039083"""
1965,16.04959,28.323835,1,"=""039083"""
1966,15.923836,27.838081,1,"=""039083"""
1967,16.047398,27.929863,1,"=""039083"""
1968,15.927869,27.83142,1,"=""039083"""
1969,16.978905,28.433699,1,"=""039083"""
1970,16.36978,28.442308,1,"=""039083"""
1971,16.57096,28.194794,1,"=""039083"""
1972,15.896995,28.502459,1,"=""039083"""
1973,18.113737,28.224657,1,"=""039083"""
1974,16.030136,27.826849,1,"=""039083"""
1975,17.269041,28.061644,1,"=""039083"""
1976,16.788252,27.895628,1,"=""039083"""
1977,16.485636,27.884531,1,"=""039083"""
1978,16.90959,27.410137,1,"=""039083"""
1979,16.867123,28.461096,1,"=""039083"""
1980,17.132055,28.684109,1,"=""039083"""
1981,16.904121,27.981869,1,"=""039083"""
1982,16.25863,28.45041,1,"=""039083"""
1983,17.53863,27.682467,1,"=""039083"""
1984,16.60082,27.842623,1,"=""039083"""
1985,16.728767,28.10989,1,"=""039083"""
1986,17.003288,28.19589,1,"=""039083"""
1987,17.392603,28.883015,1,"=""039083"""
1988,17.891256,28.545902,1,"=""039083"""
1989,17.01041,27.57315,1,"=""039083"""
1990,17.203022,28.290411,1,"=""039083"""
1991,17.16,28.962465,1,"=""039083"""
1992,16.750273,28.596449,1,"=""039083"""
1993,17.51096,28.558792,1,"=""039083"""
1994,16.207945,28.838903,1,"=""039083"""
1995,17.346027,28.709042,1,"=""039083"""
1996,16.978142,28.799726,1,"=""039083"""
1997,17.056713,28.291233,1,"=""039083"""
1998,17.862192,28.85452,1,"=""039083"""
1999,16.623287,28.50548,1,"=""039083"""
2000,16.439617,27.892897,1,"=""039083"""
2001,17.080275,29.352602,1,"=""039083"""
2002,17.19452,29.704931,1,"=""039083"""
2003,17.581919,29.044657,1,"=""039083"""
2004,17.128689,29.799454,1,"=""039083"""
2005,17.664658,29.484657,1,"=""039083"""
2006,17.247124,28.738356,1,"=""039083"""
2007,17.220549,28.45315,1,"=""039083"""
2008,16.793716,28.168306,1,"=""039083"""
2009,17.204384,29.876986,1,"=""039083"""
2010,18.08137,27.698082,1,"=""039083"""
2011,16.780273,27.914795,1,"=""039083"""
2012,16.71776,28.29153,1,"=""039083"""
2013,17.731234,29.058355,1,"=""039083"""
2014,17.333698,28.806849,1,"=""039083"""
2015,17.570684,29.387398,1,"=""039083"""
2016,18.329508,29.578903,1,"=""039083"""
