Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1957,11.55522,27.21511,1,"=""046043"""
1958,12.445304,26.392286,1,"=""046043"""
1959,12.866391,27.254545,1,"=""046043"""
1960,12.32274,26.090528,1,"=""046043"""
1961,12.540822,26.983288,1,"=""046043"""
1962,12.125275,26.385206,1,"=""046043"""
1963,,,0,
1964,11.523823,25.839058,1,"=""046043"""
1965,12.327124,27.409832,1,"=""046043"""
1966,11.181593,25.762913,1,"=""046043"""
1967,,,0,
1968,,,0,
1969,11.53726,26.843836,1,"=""046043"""
1970,11.009066,26.850275,1,"=""046043"""
1971,11.7997265,26.380548,1,"=""046043"""
1972,11.304684,28.034246,1,"=""046043"""
1973,13.454121,27.177135,1,"=""046043"""
1974,12.67438,24.927547,1,"=""046043"""
1975,12.018232,27.164738,1,"=""046043"""
1976,,,0,
1977,,,0,
1978,,,0,
1979,,,0,
1980,,,0,
1981,,,0,
1982,11.999173,27.552067,1,"=""046043"""
1983,13.246133,26.6438,1,"=""046043"""
1984,,,0,
1985,11.594663,26.497778,1,"=""046043"""
1986,,,0,
1987,,,0,
1988,,,0,
1989,,,0,
1990,,,0,
1991,,,0,
1992,,,0,
1993,,,0,
1994,10.884932,26.987398,1,"=""046043"""
1995,11.65589,25.957535,1,"=""046043"""
1996,11.769672,26.219398,1,"=""046043"""
1997,11.885237,26.526741,1,"=""046043"""
1998,12.353296,26.01644,1,"=""046043"""
1999,12.5457535,26.36923,1,"=""046043"""
2000,12.112672,26.493664,1,"=""046043"""
2001,11.9057695,27.271728500000002,2,"=""046012;046043"""
2002,11.69794525,27.8730145,2,"=""046012;046043"""
2003,12.258554499999999,26.820963499999998,2,"=""046012;046043"""
2004,11.714189000000001,27.2222935,2,"=""046012;046043"""
2005,12.32363925,27.6186695,2,"=""046012;046043"""
2006,12.120476499999999,27.5740925,2,"=""046012;046043"""
2007,12.7087115,27.392558,2,"=""046012;046043"""
2008,12.094988,26.757534,2,"=""046012;046043"""
2009,12.985167,27.7910665,2,"=""046012;046043"""
2010,11.965827,25.370327,2,"=""046012;046043"""
2011,11.6371605,26.503359,2,"=""046012;046043"""
2012,10.871547,26.9256105,2,"=""046012;046043"""
2013,11.912805500000001,28.497651,2,"=""046012;046043"""
2014,12.458323,28.2646225,2,"=""046012;046043"""
2015,12.0057535,27.005753,1,"=""046012"""
2016,12.606011,26.95,1,"=""046012"""
