Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1921,10.906389,24.592777,1,"=""065012"""
1922,9.608864,25.881918,1,"=""065012"""
1923,10.116758,25.655373,1,"=""065012"""
1924,,,0,
1925,9.049862,24.050274,1,"=""065012"""
1926,9.771428,24.559341,1,"=""065012"""
1927,,,0,
1928,10.107123,24.716667,1,"=""065012"""
1929,9.679552,24.377686,1,"=""065012"""
1930,11.439445,23.858564,1,"=""065012"""
1931,10.386226,23.3261,1,"=""065012"""
1932,10.833607,24.68306,1,"=""065012"""
1933,10.815617,24.205206,1,"=""065012"""
1934,10.581096,23.861917,1,"=""065012"""
1935,10.190884,24.172651,1,"=""065012"""
1936,10.454645,23.903297,1,"=""065012"""
1937,10.643956,24.073076,1,"=""065012"""
1938,11.489835,25.108564,1,"=""065012"""
1939,11.273554,24.46923,1,"=""065012"""
1940,9.566394,25.712328,1,"=""065012"""
1941,9.66822,23.703014,1,"=""065012"""
1942,11.798904,24.231506,1,"=""065012"""
1943,10.40411,23.441095,1,"=""065012"""
1944,11.011233,25.070492,1,"=""065012"""
1945,11.011507,24.211233,1,"=""065012"""
1946,10.731781,24.934246,1,"=""065012"""
1947,10.675616,23.71178,1,"=""065012"""
1948,10.130601,23.767214,1,"=""065012"""
1949,10.6214285,23.775343,1,"=""065012"""
1950,11.796712,23.354795,1,"=""065012"""
1951,10.111233,24.14,1,"=""065012"""
1952,10.49235,23.991257,1,"=""065012"""
1953,9.909066,24.041918,1,"=""065012"""
1954,10.583287,23.65507,1,"=""065012"""
1955,10.950824,22.828571,1,"=""065012"""
1956,10.004098,21.824863,1,"=""065012"""
1957,10.084658,24.821644,1,"=""065012"""
1958,11.050411,23.615616,1,"=""065012"""
1959,10.770685,24.004658,1,"=""065012"""
1960,10.5350685,23.294247,1,"=""065012"""
1961,11.009863,23.972878,1,"=""065012"""
1962,10.475068,23.297808,1,"=""065012"""
1963,11.281644,23.209589,1,"=""065012"""
1964,9.868853,23.245901,1,"=""065012"""
1965,10.538904,24.90904,1,"=""065012"""
1966,10.323013,23.08904,1,"=""065012"""
1967,11.079395,24.313425,1,"=""065012"""
1968,11.028962,23.268307,1,"=""065012"""
1969,10.923562,23.123014,1,"=""065012"""
1970,9.450959,23.004658,1,"=""065012"""
1971,9.959178,23.254246,1,"=""065012"""
1972,10.146995,24.669945,1,"=""065012"""
1973,11.757534,24.20411,1,"=""065012"""
1974,10.458904,23.17452,1,"=""065012"""
1975,10.611781,23.985205,1,"=""065012"""
1976,9.771312,23.087431,1,"=""065012"""
1977,10.600548,24.364658,1,"=""065012"""
1978,10.879178,22.53233,1,"=""065012"""
1979,11.05863,24.173424,1,"=""065012"""
1980,11.528688,25.009016,1,"=""065012"""
1981,11.915342,24.002785,1,"=""065012"""
1982,10.581096,25.590137,1,"=""065012"""
1983,11.555616,24.300549,1,"=""065012"""
1984,9.88388,23.698908,1,"=""065012"""
1985,10.307123,24.428888,1,"=""065012"""
1986,9.891781,24.619179,1,"=""065012"""
1987,9.8626375,23.953846,1,"=""065012"""
1988,10.359289,24.253824,1,"=""065012"""
1989,10.114245,23.20028,1,"=""065012"""
1990,,,0,
1991,10.166209,24.573626,1,"=""065012"""
1992,9.427701,22.93601,1,"=""065012"""
1993,10.165934,23.89066,1,"=""065012"""
1994,9.132232,24.899725,1,"=""065012"""
1995,10.194231,23.63022,1,"=""065012"""
1996,9.836464,23.527824,1,"=""065012"""
1997,10.102254,25.242266,1,"=""065012"""
1998,,,0,
1999,,,0,
2000,,,0,
2001,9.637396,24.1479,1,"=""065070"""
2002,,,0,
2003,10.132418,24.35726,1,"=""065070"""
2004,10.096438,25.018131,1,"=""065070"""
2005,10.7675,25.044167,1,"=""065070"""
2006,10.189315,25.895342,1,"=""065070"""
2007,11.164011,24.966301,1,"=""065070"""
2008,,,0,
2009,10.979178,25.555891,1,"=""065070"""
2010,10.632876,23.101923,1,"=""065070"""
2011,10.026575,24.130411,1,"=""065070"""
2012,9.265027,24.482466,1,"=""065070"""
2013,10.206575,25.866575,1,"=""065070"""
2014,10.620548,25.518631,1,"=""065070"""
2015,10.384658,24.857693,1,"=""065070"""
2016,10.715616,24.564754,1,"=""065070"""
