Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1965,,,0,
1966,,,0,
1967,,,0,
1968,9.706302,22.819727,1,"=""073054"""
1969,,,0,
1970,,,0,
1971,,,0,
1972,8.821312,23.49918,1,"=""073054"""
1973,10.213187,23.196154,1,"=""073054"""
1974,9.4895315,22.208492,1,"=""073054"""
1975,9.632967,23.533972,1,"=""073054"""
1976,8.690137,22.543835,1,"=""073054"""
1977,9.274725,23.735989,1,"=""073054"""
1978,9.870879,22.311813,1,"=""073054"""
1979,9.988268,24.022192,1,"=""073054"""
1980,9.988252,24.199726,1,"=""073054"""
1981,10.657576,23.57438,1,"=""073054"""
1982,9.769863,24.566576,1,"=""073054"""
1983,10.294751,22.990685,1,"=""073054"""
1984,9.212222,22.644445,1,"=""073054"""
1985,9.940385,22.803572,1,"=""073054"""
1986,9.496438,22.88411,1,"=""073054"""
1987,10.041644,23.03863,1,"=""073054"""
1988,11.087158,23.610382,1,"=""073054"""
1989,10.432877,22.402191,1,"=""073054"""
1990,11.044931,23.082191,1,"=""073054"""
1991,10.633698,23.674795,1,"=""073054"""
1992,9.968767,21.78077,1,"=""073054"""
1993,10.436439,22.859179,1,"=""073054"""
1994,9.639011,23.63434,1,"=""073054"""
1995,10.1293955,22.35,1,"=""073054"""
1996,9.986885,22.690437,1,"=""073054"""
1997,10.495069,24.033424,1,"=""073054"""
1998,10.807945,23.33315,1,"=""073054"""
1999,10.492329,23.42,1,"=""073054"""
2000,10.260245,23.1286375,2,"=""050017;073054"""
2001,9.8756555,23.835755,2,"=""050017;073054"""
2002,10.029744,24.776743000000003,2,"=""050017;073054"""
2003,10.694047000000001,23.768710499999997,2,"=""050017;073054"""
2004,10.337236,23.9368165,2,"=""050017;073054"""
2005,10.487308,24.406906999999997,2,"=""050017;073054"""
2006,10.511357,25.376244,1,"=""073054"""
2007,11.3752055,24.8131505,2,"=""050017;073054"""
2008,10.4885935,23.8286525,2,"=""050017;073054"""
2009,11.4659425,24.874003000000002,2,"=""050017;073054"""
2010,10.710137,22.988905000000003,2,"=""050017;073054"""
2011,9.75294325,23.5627025,2,"=""050017;073054"""
2012,9.005488,23.5702575,2,"=""050017;073054"""
2013,10.2220545,24.71315,2,"=""050017;073054"""
2014,10.522555,24.931714999999997,2,"=""050017;073054"""
2015,10.127671,23.917261,1,"=""050017"""
2016,10.693973,23.882513,1,"=""050017"""
