Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1941,,,0,
1942,13.607671,27.779179,1,"=""040004"""
1943,12.661263,26.965206,1,"=""040004"""
1944,,,0,
1945,13.68411,26.465643,1,"=""040004"""
1946,12.033242,27.361645,1,"=""040004"""
1947,13.017808,26.061644,1,"=""040004"""
1948,12.644231,26.457376,1,"=""040004"""
1949,12.828219,26.041918,1,"=""040004"""
1950,14.183014,25.42,1,"=""040004"""
1951,12.096986,26.470684,1,"=""040004"""
1952,13.724044,26.684425,1,"=""040004"""
1953,12.876712,26.96411,1,"=""040004"""
1954,14.194231,26.063562,1,"=""040004"""
1955,14.030684,26.623837,1,"=""040004"""
1956,13.196986,26.15,1,"=""040004"""
1957,13.2810955,27.783287,1,"=""040004"""
1958,14.164658,27.057808,1,"=""040004"""
1959,13.347945,25.962465,1,"=""040004"""
1960,12.687431,26.257923,1,"=""040004"""
1961,12.91178,25.894247,1,"=""040004"""
1962,12.879178,26.033424,1,"=""040004"""
1963,13.489041,25.713972,1,"=""040004"""
1964,13.269126,26.350273,1,"=""040004"""
1965,13.281918,27.069231,1,"=""040004"""
1966,12.980274,26.173973,1,"=""040004"""
1967,13.496986,26.044384,1,"=""040004"""
1968,13.270765,26.730959,1,"=""040004"""
1969,14.172603,26.578356,1,"=""040004"""
1970,12.767397,26.566298,1,"=""040004"""
1971,12.907946,26.43863,1,"=""040004"""
1972,13.17459,26.3153,1,"=""040004"""
1973,15.171233,27.19589,1,"=""040004"""
1974,13.530959,25.599726,1,"=""040004"""
1975,13.583836,26.141644,1,"=""040004"""
1976,13.830874,26.141096,1,"=""040004"""
1977,13.7109585,27.141644,1,"=""040004"""
1978,13.955342,25.964836,1,"=""040004"""
1979,13.771507,26.871233,1,"=""040004"""
1980,13.735792,27.448633,1,"=""040004"""
1981,12.865206,26.474794,1,"=""040004"""
1982,11.951233,26.47367,1,"=""040004"""
1983,13.617808,26.10493,1,"=""040004"""
1984,,,0,
1985,,,0,
1986,12.340616,27.217451,1,"=""040004"""
1987,12.883242,27.210411,1,"=""040004"""
1988,13.559016,26.689072,1,"=""040004"""
1989,12.937808,25.91096,1,"=""040004"""
1990,13.041644,26.673698,1,"=""040004"""
1991,12.214247,27.986576,1,"=""040004"""
1992,12.347268,26.463934,1,"=""040004"""
1993,12.701918,27.716164,1,"=""040004"""
1994,11.366302,27.102192,1,"=""040004"""
1995,13.025206,26.85781,1,"=""040004"""
1996,12.866393,27.054098,1,"=""040004"""
1997,12.47863,27.170685,1,"=""040004"""
1998,13.732873,27.426447,1,"=""040004"""
1999,12.773554,26.087328,1,"=""040004"""
2000,12.169126,27.340275,1,"=""040004"""
2001,12.416986,27.429863,1,"=""040004"""
2002,12.16511,28.249863,1,"=""040004"""
2003,12.374247,27.02274,1,"=""040004"""
2004,12.439071,27.820492,1,"=""040004"""
2005,13.161157,28.167404,1,"=""040004"""
2006,12.353072,27.594133,1,"=""040004"""
2007,,,0,
2008,12.25154,26.382961,1,"=""040004"""
2009,,,0,
2010,13.540332,26.007713,1,"=""040004"""
2011,12.445479,26.232876,1,"=""040004"""
2012,12.151913,26.981693,1,"=""040004"""
2013,13.041989,27.353462,1,"=""040004"""
2014,12.876648,27.97555,1,"=""040004"""
2015,12.981644,27.049314,1,"=""040004"""
2016,13.4486265,28.004099,1,"=""040004"""
