Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1940,,,0,
1941,17.675068,27.781096,1,"=""032040"""
1942,19.468767,28.844383,1,"=""032040"""
1943,20.021095,28.776712,1,"=""032040"""
1944,19.174864,28.043442,1,"=""032040"""
1945,19.759066,28.311813,1,"=""032040"""
1946,18.811234,28.93726,1,"=""032040"""
1947,20.101652,28.814049,1,"=""032040"""
1948,19.679781,28.626503,1,"=""032040"""
1949,18.71726,29.084932,1,"=""032040"""
1950,18.936987,28.479727,1,"=""032040"""
1951,18.359179,29.452877,1,"=""032040"""
1952,19.853846,29.065933,1,"=""032040"""
1953,18.962193,28.304384,1,"=""032040"""
1954,19.293407,27.904945,1,"=""032040"""
1955,19.74411,28.0263,1,"=""032040"""
1956,19.322313,27.964285,1,"=""032040"""
1957,19.187122,28.48767,1,"=""032040"""
1958,19.648493,28.839453,1,"=""032040"""
1959,19.004932,28.283014,1,"=""032040"""
1960,18.636612,28.13142,1,"=""032040"""
1961,18.75644,28.505205,1,"=""032040"""
1962,19.678356,28.853424,1,"=""032040"""
1963,18.869972,28.3719,1,"=""032040"""
1964,20.1,28.858744,1,"=""032040"""
1965,18.775343,28.281096,1,"=""032040"""
1966,19.217808,28.577534,1,"=""032040"""
1967,19.239452,28.408768,1,"=""032040"""
1968,19.518307,28.421038,1,"=""032040"""
1969,20.560549,28.971233,1,"=""032040"""
1970,20.109041,29.005205,1,"=""032040"""
1971,19.899178,29.181095,1,"=""032040"""
1972,18.894535,28.621311,1,"=""032040"""
1973,21.083836,29.143013,1,"=""032040"""
1974,19.56904,28.516987,1,"=""032040"""
1975,20.214521,28.580547,1,"=""032040"""
1976,19.433607,28.975683,1,"=""032040"""
1977,19.42904,28.280273,1,"=""032040"""
1978,19.875069,28.623837,1,"=""032040"""
1979,19.935068,28.73452,1,"=""032040"""
1980,20.16858,29.122131,1,"=""032040"""
1981,20.06548,28.733425,1,"=""032040"""
1982,19.146301,28.681095,1,"=""032040"""
1983,20.880548,29.10685,1,"=""032040"""
1984,20.119673,28.739618,1,"=""032040"""
1985,20.051233,28.783287,1,"=""032040"""
1986,20.929588,29.369864,1,"=""032040"""
1987,20.96767,29.442465,1,"=""032040"""
1988,20.865026,29.326502,1,"=""032040"""
1989,20.385754,28.209314,1,"=""032040"""
1990,19.939726,28.670137,1,"=""032040"""
1991,19.545206,29.074795,1,"=""032040"""
1992,20.462023,29.387432,1,"=""032040"""
1993,20.317808,28.944658,1,"=""032040"""
1994,19.64767,29.209589,1,"=""032040"""
1995,20.443562,29.38959,1,"=""032040"""
1996,20.17022,29.740274,1,"=""032040"""
1997,19.558083,28.724657,1,"=""032040"""
1998,21.09452,29.407671,1,"=""032040"""
1999,19.537535,29.096987,1,"=""032040"""
2000,19.461203,28.531147,1,"=""032040"""
2001,19.850275,30.141644,1,"=""032040"""
2002,19.919725,29.895617,1,"=""032040"""
2003,20.61726,30.069862,1,"=""032040"""
2004,20.09836,29.664207,1,"=""032040"""
2005,20.805206,29.760548,1,"=""032040"""
2006,19.898905,28.961643,1,"=""032040"""
2007,19.913698,28.88,1,"=""032040"""
2008,19.831694,28.968306,1,"=""032040"""
2009,19.757534,29.528494,1,"=""032040"""
2010,21.263561,28.975342,1,"=""032040"""
2011,19.393972,28.634247,1,"=""032040"""
2012,19.795082,28.76175,1,"=""032040"""
2013,20.432055,29.666027,1,"=""032040"""
2014,20.226301,29.112055,1,"=""032040"""
2015,20.66685,30.051233,1,"=""032040"""
2016,21.584658,30.10082,1,"=""032040"""
