1918,-1540,-1040,-510,140,100,780,1100,860,760,440,-60,-570
1919,-960,-1390,-970,-260,290,1070,1570,1270,860,190,-650,-870
1920,-1320,-720,-90,150,760,1030,1490,1360,1070,100,-90,-440
1921,-1160,-930,-310,320,850,1240,1170,1260,800,-110,-630,-770
1922,-920,-970,-740,-200,380,1030,1450,1250,980,160,-400,-870
1923,-570,-1300,-469,-280,140,850,1340,950,820,390,-140,-530
1924,-1130,-1040,-730,-400,300,690,1230,1480,950,430,-220,-350
1925,-380,-650,-1070,-10,370,630,1650,1290,830,30,-510,-989
1926,-1200,-1050,-520,-270,190,930,1210,1110,780,60,-209,-839
1927,-1450,-750,-720,-250,160,950,1500,1400,710,-20,-550,-850
1928,-830,-839,-440,-170,400,760,1270,1140,700,20,-520,-590
1929,-1260,-1450,-830,-630,420,820,1140,1280,820,410,30,-260
1930,-340,-930,-730,-140,370,1020,1220,1380,610,240,-240,-800
1933,-839,-1200,-920,-330,-50,960,1560,1150,760,310,-430,-750
1934,-450,-970,-760,-190,750,930,1390,1280,1060,400,-120,-410
1935,-870,-850,-460,-220,180,900,1140,1170,730,350,-20,-410
1936,-951,-1792,-651,-91,552,1350,1568,1467,860,111,-23,-211
1938,-848,-405,-325,-7,557,974,1841,1515,1111,433,43,-397
1941,-1427,-1352,-1341,-452,150,714,1668,1263,618,-54,-437,-1457
1944,-579,-764,-608,-316,358,835,1286,1392,953,486,-38,-375
1948,-1252,-961,-615,134,771,1275,1278,1133,940,310,-139,-493
1949,-443,-573,-628,130,666,776,1181,1228,1047,220,-111,-380
1950,-1070,-908,-475,234,588,912,1082,1356,935,527,-182,-434
1952,-623,-647,-1107,-7,221,1050,1587,1217,759,53,-352,-745
1955,-1004,-1325,-1200,-422,216,835,1335,1453,853,213,-609,-1416
1956,-1248,-1596,-496,-607,570,1301,1158,1089,693,55,-669,-506
1957,-691,-693,-1122,-111,442,933,1571,1440,908,308,-127,-759
1959,-1013,-522,-29,-241,608,1376,1471,1530,653,176,-186,-879
1961,-746,-652,-373,-317,187,1328,1566,1286,854,696,-141,-786
1963,-1160,-1330,-1186,32,980,862,1447,1338,1080,332,-290,-821
1964,-617,-1111,-804,-226,405,1146,1565,1377,754,431,-411,-599
1965,-919,-1352,-704,-30,252,1227,1289,1237,946,235,-510,-714
1966,-1762,-2005,-1539,-587,434,893,1369,1250,583,8,-41,-772
1967,-1317,-821,-1,213,418,1111,1562,1632,1025,412,114,-1119
1968,-2048,-1065,-480,-184,396,1244,1133,1214,621,-145,-323,-493
1969,-1457,-1525,-882,-314,26,753,1326,1252,775,305,-249,-920
1970,-1012,-1560,-478,-365,291,1345,1615,1433,908,296,-431,-715
1971,-773,-1340,-1042,-344,211,747,1353,1363,755,47,-640,-775
1972,-1073,-927,-466,-86,318,1157,1797,1626,804,294,-458,-109
1973,-889,-993,-571,49,618,1386,1667,1319,566,-19,-618,-950
1974,-992,-635,-224,-54,271,1275,1687,1476,1116,347,-245,-164
