Date,TMax,TMin
20230101,9999,9999
20230102,9999,9999
20230103,9999,20
20230104,9999,9999
20230105,117,9999
20230106,9999,65
20230107,9999,9999
20230108,9999,9999
20230109,9999,47
20230110,121,36
20230111,109,56
20230112,111,78
20230113,88,62
20230114,114,9999
20230115,67,22
20230116,56,-4
20230117,40,-16
20230118,53,21
20230119,60,15
20230120,64,3
20230121,50,1
20230122,61,23
20230123,67,9999
20230124,78,14
20230125,92,59
20230126,76,41
20230127,63,12
20230128,65,14
20230129,9999,46
20230130,95,47
20230131,91,47
20230201,90,70
20230202,101,77
20230203,103,83
20230204,98,9999
20230205,96,11
20230206,75,2
20230207,87,21
20230208,72,18
20230209,87,17
20230210,108,6
20230211,97,9999
20230212,94,9999
20230213,96,35
20230214,131,45
20230215,106,65
20230216,124,69
20230217,113,95
20230218,114,9999
20230219,101,58
20230220,115,75
20230221,97,62
20230222,72,23
20230223,67,24
20230224,82,47
20230225,75,14
20230226,80,16
20230227,64,11
20230228,80,52
20230301,70,50
20230302,64,20
20230303,43,12
20230304,55,28
20230305,61,43
20230306,70,9999
20230307,69,9999
20230308,32,5
20230309,84,5
20230310,66,9999
20230311,96,6
20230312,113,63
20230313,115,9999
20230314,95,31
20230315,9999,5
20230316,103,72
20230317,128,89
20230318,107,9999
20230319,81,55
20230320,118,56
20230321,123,91
20230322,129,59
20230323,132,67
20230324,123,68
20230325,118,79
20230326,98,60
20230327,97,23
20230328,115,59
20230329,129,96
20230330,134,91
20230331,104,87
20230401,99,9999
20230402,103,9999
20230403,125,29
20230404,111,29
20230405,109,72
20230406,106,9999
20230407,125,33
20230408,142,48
20230409,135,64
20230410,111,64
20230411,97,42
20230412,90,33
20230413,107,9999
20230414,91,41
20230415,104,72
20230416,151,81
20230417,122,98
20230418,147,68
20230419,151,60
20230420,144,42
20230421,122,9999
20230422,105,16
20230423,106,57
20230424,92,60
20230425,105,17
20230426,123,59
20230427,122,73
20230428,136,9999
20230429,171,77
20230430,157,100
20230501,131,98
20230502,163,71
20230503,182,91
20230504,177,86
20230505,159,108
20230506,145,9999
20230507,171,78
20230508,147,109
20230509,146,103
20230510,141,103
20230511,129,90
20230512,145,94
20230513,152,91
20230514,143,75
20230515,119,85
20230516,127,54
20230517,150,56
20230518,144,82
20230519,131,75
20230520,145,104
20230521,157,91
20230522,142,91
20230523,134,99
20230524,134,88
20230525,146,113
20230526,155,110
20230527,186,101
20230528,150,118
20230529,170,100
20230530,175,91
20230531,165,102
20230601,182,84
20230602,165,86
20230603,173,73
20230604,177,109
20230605,178,111
20230606,167,86
20230607,169,87
20230608,218,110
20230609,259,118
20230610,242,149
20230611,190,142
20230612,160,134
20230613,236,134
20230614,240,173
20230615,238,149
20230616,246,141
20230617,211,144
20230618,197,150
20230619,216,9999
20230620,205,134
20230621,190,126
20230622,190,125
20230623,186,135
20230624,250,174
20230625,234,153
20230626,189,130
20230627,202,140
20230628,186,9999
20230629,9999,9999
20230630,168,123
20230701,187,136
20230702,171,124
20230703,168,124
20230704,169,117
20230705,179,120
20230706,204,112
20230707,249,139
20230708,238,9999
20230709,219,120
20230710,189,133
20230711,181,128
20230712,188,123
20230713,189,125
20230714,187,134
20230715,186,135
20230716,170,9999
20230717,174,9999
20230718,169,119
20230719,168,9999
20230720,174,106
20230721,166,122
20230722,184,131
20230723,190,149
20230724,173,123
20230725,164,9999
20230726,167,94
20230727,181,9999
