Date,TMax,TMin
20010101,66,7
20010102,104,13
20010103,9999,-5
20010104,9999,-22
20010105,94,-18
20010106,9999,5
20010107,23,-10
20010108,18,-6
20010109,96,-24
20010111,9999,-7
20010112,9999,-39
20010113,104,-32
20010114,106,21
20010116,40,5
20010117,28,5
20010118,28,2
20010119,24,6
20010120,35,-10
20010121,9999,-50
20010122,48,-32
20010124,38,-62
20010125,9999,-48
20010126,9999,-60
20010127,62,-102
20010128,120,-56
20010129,138,0
20010130,162,-26
20010131,160,0
20010201,116,9999
20010202,84,34
20010203,92,40
20010204,32,8
20010205,9999,-36
20010206,106,-46
20010207,90,9999
20010209,110,-40
20010210,9999,-42
20010211,9999,-23
20010212,204,22
20010213,155,-10
20010214,102,9999
20010215,32,0
20010216,32,0
20010217,9999,-10
20010218,184,-60
20010219,104,-10
20010220,9999,9999
20010221,9999,-104
20010222,-10,-86
20010223,30,-85
20010224,96,14
20010225,132,38
20010226,132,30
20010228,152,22
20010301,170,71
20010302,191,30
20010303,227,-3
20010304,188,30
20010305,200,24
20010306,200,30
20010307,182,47
20010308,78,9999
20010309,204,2
20010310,211,-23
20010311,195,-20
20010312,9999,28
20010313,162,70
20010314,9999,22
20010315,157,9999
20010316,205,6
20010317,213,2
20010318,187,8
20010319,196,62
20010320,202,72
20010321,172,65
20010322,190,0
20010323,112,9999
20010324,128,18
20010325,9999,25
20010326,244,72
20010327,256,100
20010328,256,88
20010329,188,0
20010330,188,50
20010331,204,100
20010401,267,96
20010402,198,9999
20010403,180,46
20010404,180,34
20010405,152,27
20010406,162,36
20010407,172,75
20010408,9999,35
20010409,9999,42
20010410,162,50
20010411,128,50
20010412,160,35
20010413,9999,36
20010414,148,9999
20010415,145,58
20010416,160,48
20010417,176,20
20010418,196,82
20010419,164,74
20010420,208,25
20010421,218,9999
20010422,208,103
20010423,220,9999
20010424,164,18
20010425,166,12
20010426,176,56
20010427,192,28
20010428,220,56
20010429,251,64
20010430,264,114
20010501,214,9999
20010502,156,55
20010503,128,42
20010504,168,65
20010505,218,74
20010506,212,48
20010507,191,86
20010508,150,100
20010509,160,9999
20010510,140,9999
20010511,136,9999
20010512,194,28
20010513,204,94
20010514,164,88
20010515,133,80
20010516,148,9999
20010517,186,61
20010518,212,62
20010519,242,70
20010520,245,88
20010521,210,62
20010522,248,80
20010523,284,106
20010524,192,92
20010525,232,50
20010526,9999,72
20010527,251,100
20010528,225,110
20010529,221,92
20010530,248,84
20010531,251,110
20010601,282,9999
20010602,296,110
20010603,284,143
20010604,300,126
20010605,224,9999
20010606,223,90
20010607,234,70
20010608,9999,106
20010609,244,9999
20010610,270,112
20010611,304,120
20010612,317,142
20010613,330,172
20010614,338,190
20010615,340,178
20010616,252,9999
20010617,232,110
20010618,268,110
20010619,320,125
20010620,314,164
20010621,285,158
20010622,9999,120
20010623,290,150
20010624,312,136
20010625,300,168
20010626,288,164
20010627,288,154
20010628,270,156
20010629,272,148
20010630,294,150
20010701,288,170
20010702,300,154
