Date,TMax,TMin
19580101,300,150
19580102,300,150
19580103,311,161
19580104,339,172
19580105,339,150
19580106,311,172
19580107,361,178
19580108,372,189
19580109,372,161
19580110,328,200
19580111,311,211
19580112,322,161
19580113,339,172
19580114,350,161
19580115,361,150
19580116,361,189
19580117,372,172
19580118,372,189
19580119,378,250
19580120,350,200
19580121,361,189
19580122,361,222
19580123,361,222
19580124,389,211
19580125,389,239
19580126,389,211
19580127,378,222
19580128,378,200
19580129,378,189
19580130,378,189
19580131,361,200
19580201,389,161
19580202,400,178
19580203,411,189
19580204,400,211
19580205,361,200
19580206,328,228
19580207,372,189
19580208,389,222
19580209,389,222
19580214,400,228
19580215,389,228
19580216,378,200
19580217,378,211
19580218,389,228
19580219,389,189
19580220,400,211
19580221,372,211
19580222,378,222
19580223,339,178
19580224,339,200
19580225,378,189
19580226,378,211
19580227,389,211
19580228,372,200
19580301,372,178
19580302,372,200
19580303,378,200
19580304,389,211
19580305,389,178
19580306,389,222
19580307,389,211
19580308,372,211
19580309,361,200
19580310,378,189
19580311,389,178
19580312,400,211
19580313,422,250
19580314,422,222
19580315,422,228
19580316,400,239
19580317,411,211
19580318,422,222
19580319,422,200
19580320,422,250
19580321,422,228
19580322,428,239
19580323,428,250
19580324,422,239
19580325,439,250
19580326,450,261
19580327,428,278
19580329,439,272
19580330,439,261
19580331,411,261
19580401,422,250
19580402,422,250
19580403,422,228
19580404,439,261
19580405,428,261
19580406,422,278
19580407,439,261
19580408,428,261
19580409,439,239
19580410,439,228
19580411,422,300
19580412,428,278
19580413,428,261
19580414,422,261
19580415,422,261
19580416,422,300
19580417,400,289
19580418,411,300
19580419,428,272
19580420,428,272
19580421,428,278
19580422,439,300
19580423,422,289
19580424,400,322
19580425,422,261
19580426,411,300
19580427,422,289
19580428,422,311
19580429,422,300
19580430,428,289
19580501,428,311
19580502,450,278
19580503,439,278
19580504,428,261
19580505,428,272
19580506,428,261
19580507,411,311
19580508,411,278
19580509,428,322
19580510,422,289
19580511,411,300
19580512,411,300
19580513,411,311
19580514,400,300
19580515,422,300
19580516,422,311
19580517,422,322
19580518,411,239
19580519,422,289
19580520,378,300
19580521,411,300
19580522,428,289
19580523,428,311
