Date,TMax,TMin
19490101,0,-36
19490102,-5,-40
19490103,-15,-53
19490104,0,-82
19490105,-4,-23
19490106,56,-20
19490107,92,24
19490108,60,-5
19490109,-32,-80
19490110,-50,-102
19490111,-31,-80
19490112,-42,-75
19490113,-70,-100
19490114,-18,-95
19490115,0,-40
19490116,12,-8
19490117,0,-25
19490118,57,-32
19490119,84,-10
19490120,66,22
19490121,-12,-30
19490122,-28,-52
19490123,-4,-58
19490124,-8,-12
19490125,-6,-18
19490126,6,-38
19490127,21,-22
19490128,26,-22
19490129,78,-4
19490130,82,40
19490131,12,-17
19490201,-50,-80
19490202,-72,-110
19490203,-48,-133
19490204,60,-90
19490205,80,2
19490206,73,21
19490207,70,0
19490208,60,6
19490209,82,12
19490210,64,20
19490211,47,10
19490212,30,-42
19490213,-20,-65
19490214,27,-68
19490215,31,-22
19490216,32,-17
19490217,30,-10
19490218,14,-4
19490219,36,-5
19490220,63,8
19490221,70,20
19490222,50,7
19490223,76,12
19490224,92,32
19490225,52,5
19490226,101,5
19490227,31,-26
19490228,-22,-70
19490301,-29,-72
19490302,-80,-116
19490303,-82,-152
19490304,-54,-102
19490305,-38,-92
19490306,-75,-141
19490307,-11,-110
19490308,-12,-43
19490309,0,-24
19490310,22,-9
19490311,30,3
19490312,6,-17
19490313,33,-14
19490314,68,-14
19490315,44,-18
19490316,89,1
19490317,10,-24
19490318,-9,-30
19490319,-60,-74
19490320,-48,-119
19490321,-31,-108
19490322,19,-72
19490323,47,-21
19490324,3,-12
19490325,15,-12
19490326,18,-13
19490327,49,-8
19490328,64,19
19490329,68,19
19490330,60,13
19490331,71,18
19490401,54,16
19490402,50,-3
19490403,87,20
19490404,106,40
19490405,144,76
19490406,152,104
19490407,8,-7
19490408,13,-33
19490409,4,-58
19490410,68,-44
19490411,87,-10
19490412,130,36
19490413,175,83
19490414,183,121
19490415,160,112
19490416,155,88
19490417,117,72
19490418,166,82
19490419,205,121
19490420,169,108
19490421,124,82
19490422,140,51
19490423,153,92
19490424,134,82
19490425,50,-16
19490426,-2,-40
19490427,32,-34
19490428,100,-3
19490429,50,12
19490430,27,-4
19490501,54,-20
19490502,80,7
19490503,52,28
19490504,70,12
19490505,47,18
19490506,28,-2
19490507,78,-10
19490508,115,11
19490509,148,50
19490510,79,-12
19490511,48,-32
19490512,51,-39
19490513,27,-1
19490514,63,-4
19490515,46,26
19490516,54,22
19490517,46,20
19490518,64,6
19490519,24,10
19490520,30,3
19490521,76,25
19490522,141,37
19490523,110,50
19490524,100,30
19490525,100,42
19490526,101,50
19490527,152,16
19490528,125,95
19490529,100,70
19490530,85,36
19490531,92,2
19490601,124,22
19490602,62,8
19490603,98,16
19490604,88,62
19490605,94,42
19490606,174,70
19490607,101,86
19490608,110,74
19490609,124,84
19490610,143,88
19490611,131,70
19490612,133,80
19490613,172,65
19490614,164,109
19490615,172,122
19490616,171,98
19490617,150,94
19490618,124,42
19490619,141,38
19490620,156,60
19490621,182,97
19490622,199,118
19490623,177,118
19490624,130,76
19490625,121,34
19490626,172,55
19490627,189,102
19490628,212,112
19490629,194,129
19490630,184,119
19490701,160,88
19490702,202,85
19490703,210,120
19490704,218,140
19490705,210,149
19490706,189,100
19490707,152,95
19490708,151,100
19490709,211,100
19490710,224,147
19490711,262,166
19490712,217,188
19490713,215,142
19490714,228,135
19490715,222,165
19490716,178,90
19490717,173,68
19490718,128,73
19490719,126,56
19490720,160,53
19490721,212,99
19490722,214,120
19490723,201,131
19490724,205,132
19490725,210,122
19490726,205,138
19490727,220,146
19490728,242,158
19490729,244,162
19490730,232,143
19490731,250,140
19490801,250,162
19490802,216,123
