Date,TMax,TMin
19590101,-22,-39
19590102,-11,9999
19590103,0,-28
19590104,-11,-28
19590105,-28,9999
19590106,-28,9999
19590107,22,-78
19590108,22,-11
19590109,28,9999
19590110,-28,-100
19590111,-39,-128
19590112,-72,-139
19590113,-61,-150
19590114,-28,-128
19590115,28,-78
19590117,22,-100
19590118,-22,-128
19590119,11,-89
19590120,72,-89
19590121,89,9999
19590122,111,22
19590123,100,9999
19590124,61,-22
19590125,39,-50
19590126,39,-72
19590127,72,-72
19590128,100,-39
19590129,9999,-61
19590130,72,-39
19590131,50,-61
19590201,39,-50
19590202,22,-50
19590203,0,-22
19590204,11,9999
19590205,28,-72
19590206,50,-89
19590207,9999,-89
19590208,-50,-72
19590209,-28,-61
19590210,-28,-39
19590211,0,9999
19590212,-22,-89
19590213,0,-72
19590214,50,-122
19590215,100,-100
19590216,89,-50
19590217,89,-72
19590218,122,9999
19590219,150,-72
19590220,9999,-72
19590221,9999,-50
19590222,28,-22
19590223,72,-39
19590224,111,-61
19590225,139,9999
19590226,139,-50
19590227,139,-50
19590228,139,-39
19590301,150,-39
19590302,139,-22
19590303,172,-28
19590304,150,28
19590305,139,22
19590306,9999,0
19590307,178,39
19590308,139,9999
19590309,122,0
19590310,89,22
19590311,28,-11
19590312,39,-11
19590313,61,11
19590314,100,-22
19590315,100,-39
19590316,89,9999
19590317,72,0
19590318,100,22
19590319,128,0
19590320,111,9999
19590321,150,28
19590322,172,0
19590323,178,11
19590324,189,39
19590325,178,22
19590326,150,39
19590327,100,9999
19590328,150,22
19590329,89,61
19590330,100,50
19590331,89,61
19590401,150,28
19590403,172,9999
19590404,189,0
19590406,222,61
19590407,150,9999
19590408,111,11
19590409,150,28
19590410,122,39
19590411,128,28
19590412,172,-11
19590413,200,22
19590414,200,39
19590415,222,50
19590416,189,61
19590417,150,89
19590418,122,100
19590419,172,78
19590420,111,9999
19590421,89,-39
19590422,100,22
19590423,9999,-28
19590424,161,-22
19590425,161,9999
19590426,172,39
19590427,172,39
19590428,161,22
19590429,172,9999
19590430,128,9999
19590501,128,61
19590502,150,61
19590503,9999,50
19590504,161,39
19590505,200,22
19590506,222,28
19590507,222,9999
19590508,222,50
19590509,211,122
19590510,211,39
19590511,200,9999
19590512,189,9999
19590513,9999,78
19590514,172,28
19590515,178,28
19590516,150,89
19590517,211,89
19590518,228,72
19590519,228,78
19590520,261,9999
19590521,272,89
19590522,200,111
19590523,139,9999
19590524,178,61
19590525,189,50
19590526,211,39
19590527,228,61
19590528,189,100
19590529,161,89
19590530,139,111
19590531,178,89
19590601,178,89
19590602,211,89
19590603,228,72
19590604,239,78
19590605,211,122
19590606,250,111
19590608,261,111
19590609,239,150
19590610,150,9999
19590611,178,61
19590612,9999,78
19590613,150,89
19590614,150,9999
19590615,239,89
19590616,261,78
19590617,250,111
19590618,261,122
19590619,278,122
19590620,272,100
19590621,250,128
19590622,239,150
19590623,228,150
19590624,239,150
19590625,250,111
19590626,250,128
19590627,211,161
19590628,261,128
19590629,228,9999
19590630,172,89
19590701,211,78
19590702,9999,89
19590703,272,111
19590704,239,128
19590705,261,111
19590706,272,128
19590707,272,139
19590708,261,122
19590709,9999,111
19590710,289,128
19590711,289,128
19590712,300,139
19590713,289,150
19590714,278,172
19590715,222,172
19590716,222,150
19590717,239,100
19590718,250,89
19590719,189,150
19590720,250,139
19590721,222,161
19590722,272,128
19590723,278,122
19590724,272,139
19590725,250,122
19590726,239,128
19590727,278,122
19590728,278,128
19590729,250,161
19590730,222,150
19590731,189,139
19590801,222,122
19590802,9999,100
19590803,200,9999
19590804,239,72
19590805,222,111
19590806,211,111
19590807,250,111
19590808,261,111
19590809,272,128
19590810,278,139
19590811,272,161
19590812,172,9999
19590813,211,139
19590814,250,150
19590815,261,139
19590816,189,9999
19590817,128,9999
19590818,211,9999
19590819,222,128
19590820,189,128
19590821,222,128
19590822,239,122
19590823,239,128
19590824,250,111
19590825,278,122
19590826,289,122
19590827,278,122
19590828,239,9999
19590829,222,150
19590830,161,9999
19590831,172,72
19590901,178,50
19590902,189,61
19590903,178,50
19590904,178,78
19590905,172,72
19590906,189,72
19590907,9999,89
19590909,211,39
19590910,222,61
19590911,239,50
19590912,228,9999
19590913,9999,39
19590914,261,78
19590915,228,9999
19590916,250,89
19590917,189,9999
19590918,172,9999
19590919,178,39
19590920,200,11
19590921,211,28
19590922,239,50
19590923,228,89
19590924,222,9999
19590925,172,9999
19590926,189,122
19590927,172,128
19590928,200,9999
19590929,139,39
19590930,128,28
19591001,161,-11
19591002,172,-11
19591003,189,0
19591004,178,28
19591005,9999,9999
19591006,100,11
