Date,TMax,TMin
19830101,297,182
19830102,305,184
19830103,295,209
19830104,277,209
19830105,9999,200
19830106,291,200
19830107,286,200
19830110,9999,200
19830111,306,210
19830112,287,170
19830113,260,136
19830114,250,124
19830115,265,124
19830116,270,128
19830117,274,129
19830118,294,145
19830119,294,185
19830120,311,195
19830121,320,195
19830122,9999,227
19830123,318,217
19830124,299,190
19830125,291,173
19830126,289,160
19830127,288,160
19830128,280,160
19830129,9999,160
19830130,293,180
19830131,305,194
19830202,9999,223
19830203,336,131
19830204,292,178
19830206,294,192
19830208,305,178
19830209,286,178
19830210,9999,170
19830211,320,9999
19830212,302,203
19830213,303,172
19830214,253,143
19830215,9999,204
19830216,291,203
19830217,303,140
19830218,285,140
19830219,278,155
19830221,299,204
19830223,277,210
19830224,9999,206
19830225,307,206
19830226,292,9999
19830227,9999,195
19830228,295,148
19830303,281,210
19830305,309,234
19830306,309,245
19830307,350,245
19830308,317,217
19830309,317,204
19830310,312,194
19830311,300,152
19830312,292,139
19830313,272,139
19830314,241,158
19830315,9999,186
19830316,9999,186
19830317,9999,172
19830318,312,129
19830320,312,210
19830321,318,190
19830322,297,153
19830323,293,153
19830326,315,202
19830329,320,225
19830330,318,225
19830331,320,228
19830401,320,197
19830402,315,197
19830406,312,258
19830407,328,258
19830411,330,229
19830412,315,187
19830413,326,9999
19830414,316,255
19830415,324,239
19830416,330,232
19830417,314,176
19830418,305,156
19830420,9999,227
19830421,325,227
19830422,324,258
19830423,320,264
19830425,350,200
19830426,314,200
19830427,314,258
19830428,322,258
19830429,325,246
19830430,321,250
19830501,322,249
19830502,324,249
19830503,324,258
19830504,325,258
19830505,347,250
19830506,352,250
19830507,332,262
19830508,335,263
19830509,335,263
19830510,330,243
19830511,327,243
19830512,338,259
19830513,9999,260
19830514,333,258
19830515,332,256
19830516,332,256
19830517,335,257
19830518,334,265
19830519,335,264
19830520,335,263
19830521,333,263
19830522,334,260
19830523,336,260
19830524,339,242
19830525,343,260
19830526,345,245
19830527,340,245
19830528,337,258
19830529,337,264
19830530,370,262
19830531,370,257
19830601,345,257
19830602,343,277
19830603,344,224
19830604,329,224
19830605,330,262
19830606,334,262
19830607,333,279
19830608,354,265
19830609,357,229
19830610,337,229
19830611,362,238
19830612,336,248
19830613,338,258
19830614,334,237
19830615,327,237
19830616,327,239
19830617,327,230
19830618,326,249
19830619,327,245
19830620,9999,243
19830621,333,243
19830622,333,249
19830623,317,253
19830624,326,256
19830629,328,268
19830630,332,258
19830702,325,229
19830704,9999,235
19830705,9999,235
19830706,9999,237
19830707,337,221
19830708,326,224
19830710,308,205
19830711,303,225
19830712,318,226
19830713,325,240
19830714,325,264
19830715,325,261
19830716,333,252
19830717,320,242
19830718,327,242
19830719,327,238
19830720,325,234
19830721,333,239
19830722,324,220
19830723,9999,220
19830724,327,241
19830725,330,242
19830726,326,245
19830727,321,230
19830728,331,230
19830729,331,228
19830730,337,226
19830731,337,226
19830801,341,226
19830802,320,229
19830803,326,229
19830804,326,9999
19830805,320,9999
19830806,324,240
19830807,331,236
19830808,331,234
19830809,343,210
19830810,316,210
19830811,320,230
19830812,326,230
19830813,9999,247
19830814,9999,247
19830815,330,240
19830816,333,240
19830817,338,240
19830818,340,242
19830819,340,245
19830820,336,250
19830821,332,250
19830822,335,230
19830823,340,230
19830824,337,230
19830825,330,230
19830826,332,220
19830827,337,220
19830828,324,215
19830829,332,245
19830830,334,230
19830831,334,224
19830901,340,224
19830902,333,245
19830903,335,270
19830904,333,274
19830905,334,270
19830906,335,270
19830907,338,265
19830908,340,260
19830909,340,268
19830910,340,265
19830911,337,267
19830912,333,267
19830913,320,258
19830914,335,261
19830915,339,240
19830916,339,252
19830917,331,252
19830918,334,260
19830919,327,260
19830920,327,262
19830921,329,250
19830922,340,222
19830923,337,222
19830924,342,225
19830925,336,224
19830926,9999,224
19830927,330,228
19830928,320,225
19830929,313,224
19830930,308,204
19831001,306,223
19831002,9999,223
19831003,320,225
19831004,322,226
19831005,291,220
19831006,322,220
19831007,323,226
19831008,323,229
19831009,329,219
19831010,329,214
19831011,327,214
19831012,320,222
19831013,319,232
19831014,305,223
19831015,316,223
19831016,316,226
19831017,316,228
19831018,319,224
19831019,321,224
19831020,324,220
19831021,310,220
19831022,310,213
19831023,309,213
19831024,9999,221
19831025,315,230
19831026,325,220
19831027,283,191
19831028,272,191
19831029,9999,207
19831030,297,199
19831031,297,199
19831101,303,210
19831102,303,210
19831103,306,9999
19831104,307,197
19831105,306,197
19831106,308,189
19831107,307,189
19831108,9999,9999
19831109,315,205
19831110,315,9999
19831111,311,192
19831112,285,160
19831113,9999,160
19831114,290,172
19831115,309,214
19831116,310,208
19831117,304,185
19831118,280,185
19831119,302,200
19831120,310,213
19831121,314,246
19831122,317,246
19831123,314,251
19831124,320,257
19831125,313,215
19831126,304,215
19831127,306,218
19831128,310,230
19831129,310,230
19831130,306,225
19831201,310,225
19831202,311,215
19831203,311,215
19831204,308,220
19831205,312,242
19831206,9999,242
19831207,317,238
19831208,315,190
19831209,315,190
19831210,315,194
19831211,308,198
19831212,311,193
19831213,314,178
19831214,309,210
19831215,316,210
19831216,316,214
19831217,313,206
19831218,313,206
19831219,285,206
19831220,290,204
19831221,303,196
19831222,305,237
19831223,9999,207
19831224,310,207
19831225,310,193
19831226,248,150
19831227,9999,150
19831228,296,232
19831229,313,236
19831230,9999,180
19831231,227,150
19840101,244,120
19840102,260,122
19840103,264,122
19840104,271,150
19840105,278,150
19840106,268,127
19840107,277,127
19840108,280,128
19840109,283,134
19840110,307,156
19840111,316,165
19840112,251,154
19840113,265,154
19840115,296,178
19840116,299,181
19840117,295,185
19840118,297,200
19840119,304,205
19840120,304,205
19840121,283,190
19840122,248,172
19840123,283,168
19840124,295,168
19840125,295,187
19840126,296,196
19840127,304,196
19840128,314,212
19840129,290,203
19840130,297,177
19840131,298,177
19840201,304,190
19840202,286,190
19840203,294,203
19840204,296,203
19840205,295,186
19840206,272,154
19840207,272,154
19840208,9999,160
19840209,9999,176
19840210,298,176
19840211,278,195
19840212,290,195
19840213,303,202
19840214,313,202
19840215,312,219
19840216,305,202
19840217,303,178
19840218,293,178
19840219,303,202
19840220,317,205
19840221,9999,205
19840222,330,208
19840223,281,195
19840224,298,195
19840225,310,198
19840226,311,198
19840227,310,241
19840228,9999,170
19840229,255,102
19840301,259,102
19840302,284,9999
19840303,291,190
19840304,300,182
19840305,301,182
19840306,305,9999
19840307,308,204
19840308,9999,175
19840309,290,175
19840310,291,190
19840311,297,221
19840312,304,221
19840313,307,222
19840314,310,225
19840315,318,210
19840318,321,200
19840319,308,210
19840320,318,9999
19840321,9999,149
19840322,292,146
19840323,314,146
19840324,326,215
19840325,326,222
19840326,318,239
19840327,320,254
19840328,9999,224
19840329,361,195
19840330,335,190
19840331,306,190
19840401,314,235
19840402,318,235
19840403,318,248
19840404,9999,253
19840405,333,240
19840406,327,145
19840407,314,9999
19840408,316,213
19840409,316,242
19840410,332,210
19840411,335,9999
19840412,356,243
19840413,356,243
19840414,330,265
19840415,330,250
19840416,348,150
19840417,323,150
19840418,313,155
19840419,304,166
19840420,311,220
19840421,317,250
19840422,320,250
19840423,320,255
19840424,321,225
19840425,338,225
19840426,326,257
19840427,324,260
19840428,326,265
19840429,330,250
19840430,327,250
19840501,327,254
19840502,327,254
19840503,324,256
19840504,324,260
19840505,328,267
19840506,328,269
19840507,325,268
19840508,328,262
19840509,330,9999
19840510,324,215
19840511,314,215
19840512,325,255
19840513,324,230
19840514,300,220
19840515,316,219
19840516,320,219
19840517,300,215
19840518,301,215
19840519,313,225
19840520,313,233
19840521,323,257
19840522,313,269
19840523,320,266
19840524,322,253
19840525,305,253
19840526,310,221
19840527,303,221
19840528,316,230
19840529,316,230
19840530,9999,229
19840531,307,229
19840601,305,225
19840602,9999,216
19840603,315,216
19840604,315,231
19840605,300,244
19840606,9999,244
19840607,320,255
19840608,322,260
19840609,321,260
19840610,320,263
19840611,319,247
19840612,310,9999
19840613,298,9999
19840614,294,228
19840615,296,228
19840617,9999,222
19840618,9999,222
19840619,9999,245
19840620,9999,239
19840621,316,251
19840622,9999,241
19840623,323,240
19840624,323,240
19840625,323,263
19840626,323,220
19840627,328,220
19840628,328,261
19840629,327,262
19840630,328,260
19840701,388,258
19840702,328,9999
19840703,316,235
19840704,306,235
19840705,315,238
19840706,315,233
19840707,305,9999
19840708,9999,224
19840709,274,220
19840710,9999,216
19840711,300,216
19840712,310,240
19840713,310,240
19840714,314,243
19840715,316,240
19840716,324,238
19840717,325,225
19840718,305,240
19840719,314,230
19840720,314,220
19840721,318,220
19840722,318,213
19840723,315,213
19840724,314,214
19840725,317,222
19840726,315,222
19840728,320,222
19840729,308,222
19840730,9999,228
19840731,318,222
19840801,320,223
19840802,311,250
19840803,318,251
19840804,328,250
19840805,310,250
19840806,315,230
19840807,313,230
19840808,9999,230
19840809,320,245
19840810,320,220
19840811,9999,220
19840812,324,230
19840813,317,221
19840814,326,221
19840815,326,230
19840816,322,227
19840817,322,220
19840818,9999,216
19840819,320,216
19840820,320,220
19840821,9999,239
19840822,9999,240
19840823,9999,235
19840824,320,200
19840825,315,200
