Date,TMax,TMin
19660101,9999,22
19660102,200,28
19660103,111,78
19660104,9999,50
19660106,200,39
19660107,172,50
19660108,50,9999
19660110,50,9999
19660111,39,9999
19660112,9999,22
19660113,50,9999
19660114,50,22
19660115,100,22
19660116,122,39
19660117,78,22
19660118,89,11
19660119,78,22
19660120,161,0
19660121,172,61
19660122,178,9999
19660123,178,100
19660124,178,78
19660125,172,100
19660126,161,9999
19660127,100,50
19660128,122,9999
19660129,128,22
19660130,89,28
19660131,39,0
19660201,61,0
19660202,28,0
19660203,78,11
19660204,78,9999
19660205,100,-22
19660206,50,9999
19660207,78,-61
19660208,139,0
19660209,139,9999
19660210,161,9999
19660211,161,72
19660212,139,9999
19660213,150,22
19660214,111,22
19660215,122,11
19660216,178,28
19660217,161,28
19660218,128,9999
19660219,128,9999
19660220,139,72
19660221,78,50
19660222,78,9999
19660223,122,39
19660224,161,22
19660225,211,72
19660226,200,9999
19660227,161,61
19660228,111,39
19660301,111,39
19660302,89,28
19660303,150,11
19660304,122,28
19660305,61,22
19660306,139,39
19660307,172,61
19660308,150,39
19660309,111,72
19660310,111,61
19660311,139,61
19660312,200,72
19660313,178,72
19660314,161,72
19660315,172,61
19660316,9999,39
19660317,189,61
19660318,200,78
19660319,139,22
19660320,89,39
19660321,111,11
19660322,89,0
19660323,122,0
19660324,150,22
19660325,150,22
19660326,128,39
19660327,150,39
19660328,128,9999
19660329,122,39
19660330,111,39
19660331,161,9999
19660401,139,72
19660402,178,89
19660403,122,72
19660404,161,61
19660405,122,61
19660406,139,72
19660407,139,9999
19660408,139,9999
19660409,172,72
19660410,178,89
19660411,200,78
19660412,211,100
19660413,200,78
19660414,9999,78
19660415,189,89
19660416,228,111
19660417,239,111
19660418,222,100
19660419,239,9999
19660420,228,111
19660421,172,122
19660422,172,89
19660423,178,100
19660424,228,100
19660425,222,122
19660426,222,122
19660427,228,111
19660428,228,111
19660429,250,122
19660430,150,9999
19660501,150,100
19660502,9999,100
19660503,200,111
19660504,161,78
19660505,150,78
19660506,172,78
19660507,189,78
19660508,178,78
19660509,211,100
19660510,239,100
19660511,261,122
19660512,261,139
19660513,278,150
19660514,239,128
19660515,178,122
19660516,139,89
19660517,100,72
19660518,178,78
19660519,222,100
19660520,200,122
19660521,178,128
19660522,9999,139
19660523,261,139
19660524,261,161
19660525,272,150
19660526,239,122
19660527,239,100
19660528,261,139
19660529,278,139
19660530,9999,161
19660531,272,172
19660601,261,139
19660602,261,139
19660603,272,161
19660604,322,178
19660605,9999,178
19660606,322,9999
19660607,328,211
19660608,322,200
19660609,322,200
19660610,311,189
19660611,311,150
19660612,200,9999
19660613,200,128
19660614,200,122
19660615,250,111
19660616,250,100
19660617,239,122
19660618,239,150
19660619,228,150
19660620,250,139
19660621,250,128
19660622,250,139
19660623,289,139
19660624,222,161
19660625,239,161
19660626,228,139
19660627,272,161
19660628,272,172
19660629,272,161
19660630,289,200
19660701,300,178
19660702,300,9999
19660703,311,189
19660704,311,200
19660705,300,200
19660706,272,9999
19660707,261,161
19660708,278,161
19660709,300,189
19660710,322,189
19660711,322,200
19660712,339,222
19660713,350,239
19660714,350,211
19660715,322,222
19660716,300,178
19660717,311,189
19660718,311,200
19660719,328,211
19660720,339,222
19660721,322,222
19660722,322,222
19660723,339,222
19660724,361,239
19660725,378,250
19660726,378,239
19660727,389,239
19660728,372,250
19660729,350,222
19660730,328,239
19660731,350,228
19660801,389,222
19660802,350,250
19660803,350,239
19660804,289,9999
19660805,272,189
19660806,311,172
19660807,322,189
19660808,328,200
19660809,322,200
19660810,322,211
19660811,339,222
19660812,339,222
19660813,350,222
19660814,350,222
19660815,350,239
19660816,350,222
19660817,350,222
19660818,350,239
19660819,350,228
19660820,339,200
19660821,322,189
19660822,339,200
19660823,372,9999
19660824,339,178
19660825,328,189
19660826,300,200
19660827,322,172
19660828,311,200
19660829,322,200
19660830,300,189
19660831,261,9999
19660901,178,139
19660902,211,139
19660903,261,139
19660904,272,172
19660905,272,189
19660906,300,200
19660907,278,178
19660908,278,189
19660909,289,172
19660911,261,139
19660912,239,139
19660913,172,128
19660914,172,122
19660915,222,122
19660916,250,122
19660917,278,139
19660918,278,161
19660919,9999,161
19660920,272,172
19660921,211,122
19660922,211,111
19660923,278,100
19660924,239,150
19660925,211,139
19660926,239,128
19660927,239,139
19660928,222,100
19660929,239,9999
19660930,189,9999
19661001,178,122
19661002,211,128
19661003,211,139
19661004,228,9999
19661005,228,139
19661006,228,150
19661007,228,150
19661008,200,139
19661009,172,111
19661010,178,100
19661011,222,111
19661012,222,128
19661013,178,122
19661014,211,122
19661015,200,111
19661016,222,89
19661017,128,78
19661018,178,61
19661019,222,72
19661020,200,78
19661021,178,89
19661022,200,111
19661023,9999,122
19661024,178,122
19661025,178,122
19661026,200,111
19661027,211,122
19661028,211,9999
19661029,228,100
19661030,228,9999
19661031,239,111
19661101,200,122
19661102,172,100
19661103,161,89
19661104,161,100
19661105,128,9999
19661106,78,61
19661107,61,50
19661108,128,50
19661109,128,61
19661110,139,89
19661111,161,100
19661112,172,111
19661113,172,89
19661114,161,9999
19661115,200,72
19661117,239,100
19661118,172,78
19661119,161,9999
19661120,161,61
19661121,111,61
19661122,122,89
19661123,161,89
19661124,139,78
19661125,139,61
19661126,139,61
19661127,128,50
19661128,122,28
19661129,122,28
19661130,172,50
19661201,150,50
19661202,122,61
19661203,122,50
19661204,122,28
19661205,78,39
19661206,161,61
19661207,100,22
19661208,122,50
19661209,178,61
19661210,150,50
19661211,122,9999
19661212,100,39
19661213,122,50
19661214,128,39
19661215,100,61
19661216,122,28
19661217,122,50
19661218,89,50
19661219,61,39
19661220,50,22
19661221,39,11
19661222,39,0
19661223,72,22
19661224,89,0
19661225,78,0
19661226,50,11
19661227,50,22
19661228,61,9999
19661229,50,28
19661230,50,9999
19661231,61,22
19670101,72,0
19670102,72,0
19670103,61,-22
19670104,72,-28
19670105,72,-11
19670106,122,-11
19670107,89,11
19670108,78,0
19670109,150,11
19670110,111,9999
19670111,139,22
19670112,111,9999
19670113,111,0
19670114,172,72
19670115,172,9999
19670116,122,9999
19670117,100,9999
19670118,100,28
19670119,89,22
19670120,22,9999
19670121,28,-39
19670122,61,-28
19670123,89,0
19670124,78,-22
19670125,78,0
19670126,28,-22
19670127,72,-39
19670128,89,-11
19670129,100,11
19670130,39,9999
19670131,50,-39
19670202,-11,-78
19670203,22,-100
19670204,22,-72
19670205,39,9999
19670206,50,-50
19670207,28,9999
19670208,72,-22
19670209,78,-11
19670210,100,0
19670211,161,39
19670212,100,28
19670213,61,11
19670214,22,0
19670215,50,-22
19670216,0,-22
19670217,11,-50
19670218,28,-61
19670219,39,-50
19670220,50,-39
19670221,72,9999
19670222,72,0
19670223,122,0
19670224,78,0
19670225,78,9999
19670226,50,-11
19670227,22,-11
19670228,39,0
19670301,61,0
19670302,122,0
19670303,111,9999
19670304,150,22
19670305,161,9999
19670306,122,22
19670307,100,22
19670308,50,9999
19670309,122,0
19670310,122,0
19670311,61,9999
19670312,50,0
19670313,78,22
19670314,111,11
19670315,111,28
19670316,128,22
19670317,128,61
19670318,50,28
19670319,111,22
19670320,89,28
19670321,122,9999
19670322,78,39
19670323,111,39
19670324,139,28
19670325,128,50
19670326,139,28
19670327,128,61
19670328,111,9999
19670329,178,9999
19670330,89,11
19670331,61,0
19670401,72,22
19670402,100,22
19670403,89,39
19670404,9999,28
19670405,111,28
19670406,139,28
19670407,172,50
19670408,150,50
19670409,172,28
19670410,139,72
19670411,122,61
19670412,122,50
19670413,139,61
19670414,150,61
19670415,128,61
19670416,172,72
19670417,178,89
19670418,200,89
19670419,211,100
19670420,222,111
19670421,200,9999
19670422,150,50
19670423,172,72
19670424,228,122
19670425,200,111
19670426,150,89
19670427,150,78
19670428,200,72
19670429,172,100
19670430,222,100
19670501,239,100
19670502,222,111
19670503,222,139
19670504,222,122
19670505,211,122
19670506,239,128
19670507,228,139
19670508,239,78
19670509,239,128
19670510,239,139
19670511,239,128
19670512,222,139
19670513,211,139
19670514,211,9999
19670515,150,111
19670516,211,100
19670517,200,139
19670518,161,122
19670519,200,122
19670520,261,122
19670521,272,172
19670522,278,161
19670523,278,172
19670524,261,172
19670525,261,161
19670526,289,150
19670527,200,139
19670528,9999,128
19670529,222,89
19670530,239,122
19670531,211,122
19670601,222,100
19670602,239,9999
19670604,211,100
19670605,161,61
19670606,211,72
19670607,228,100
19670608,239,139
19670609,239,139
19670610,272,150
19670611,278,150
19670612,289,161
19670613,300,200
19670614,300,172
19670615,289,200
19670616,350,189
19670617,311,200
19670618,250,9999
19670619,228,139
19670620,261,139
19670621,261,150
19670622,250,150
19670623,261,128
19670624,261,161
19670625,261,161
19670626,278,178
19670627,228,178
19670628,222,9999
19670630,250,172
