Date,TMax,TMin
19490101,167,100
19490102,133,100
19490103,161,72
19490104,167,111
19490105,167,144
19490106,178,133
19490107,172,122
19490108,144,128
19490109,144,106
19490110,139,117
19490111,139,100
19490112,144,117
19490113,156,117
19490114,161,117
19490115,161,133
19490116,161,122
19490117,156,117
19490118,161,94
19490119,150,100
19490120,161,139
19490121,167,122
19490122,161,106
19490123,161,89
19490124,172,111
19490125,156,122
19490126,156,94
19490127,150,111
19490128,156,106
19490129,172,111
19490130,167,156
19490131,156,144
19490201,167,144
19490202,172,144
19490203,161,139
19490204,189,100
19490205,144,83
19490206,167,111
19490207,172,128
19490208,178,128
19490209,178,94
19490210,172,89
19490211,183,111
19490212,206,133
19490213,178,122
19490214,167,122
19490215,183,144
19490216,189,111
19490217,167,94
19490218,178,94
19490219,172,94
19490220,139,94
19490221,161,100
19490222,161,83
19490223,172,133
19490224,167,133
19490225,161,139
19490226,178,117
19490227,183,122
19490228,172,133
19490301,167,122
19490302,189,106
19490303,172,100
19490304,167,100
19490305,161,133
19490306,200,122
19490307,156,122
19490308,133,100
19490309,128,100
19490310,128,106
19490311,156,117
19490312,144,122
19490313,167,122
19490314,139,122
19490315,150,128
19490316,156,111
19490317,161,128
19490318,150,122
19490319,150,122
19490320,156,128
19490321,156,128
19490322,156,122
19490323,156,111
19490324,150,106
19490325,167,117
19490326,139,89
19490327,144,61
19490328,167,67
19490329,183,122
19490330,189,144
19490331,178,133
19490401,200,150
19490402,183,161
19490403,194,139
19490404,189,156
19490405,183,106
19490406,172,100
19490407,172,139
19490408,200,156
19490409,183,144
19490410,178,122
19490411,194,128
19490412,200,139
19490413,200,128
19490414,167,111
19490415,156,89
19490416,167,122
19490417,156,128
19490418,167,128
19490419,156,128
19490420,139,128
19490421,150,122
19490422,156,122
19490423,161,106
19490424,194,122
19490425,178,83
19490426,183,94
19490427,183,100
19490428,183,117
19490429,183,139
19490430,178,100
19490501,183,144
19490502,183,133
19490503,189,122
19490504,189,117
19490505,172,122
19490506,189,139
19490507,189,156
19490508,194,156
19490509,183,144
19490510,183,150
19490511,178,144
19490512,178,122
19490513,172,144
19490514,200,156
19490515,183,133
19490516,200,133
19490517,211,139
19490518,206,117
19490519,217,161
19490520,206,144
19490521,217,178
19490522,239,144
19490523,222,183
19490524,217,167
19490525,189,144
19490526,211,106
19490527,217,144
19490528,194,133
19490529,189,144
19490530,211,144
19490531,217,167
19490601,233,139
19490602,250,183
19490603,239,183
19490604,233,189
19490605,178,122
19490606,211,122
19490607,217,172
19490618,211,139
19490619,217,144
19490620,200,122
19490621,244,161
19490622,250,156
19490623,239,200
19490624,261,200
19490625,244,200
19490626,261,211
19490627,250,200
19490628,239,161
19490629,261,178
19490630,256,211
19490701,244,194
19490702,228,194
19490703,222,183
19490704,222,194
19490705,233,194
19490706,228,178
19490707,233,194
19490708,239,167
19490709,233,167
19490710,217,200
19490711,217,167
19490712,244,178
19490713,228,150
19490714,228,167
19490715,261,150
19490716,256,189
19490717,261,211
19490718,256,211
19490719,228,200
19490720,233,178
19490721,267,172
19490722,267,206
19490723,244,200
19490724,261,172
19490725,250,189
19490726,256,183
19490727,256,167
19490728,261,189
19490729,250,183
19490730,267,200
19490731,256,189
19490801,256,183
19490802,256,189
19490803,244,200
19490804,278,189
19490805,272,200
19490806,256,228
19490807,250,211
19490808,233,206
19490809,233,194
19490810,244,200
19490811,261,200
19490812,239,211
19490813,244,200
19490814,250,189
19490815,233,206
19490816,233,200
19490817,239,200
19490818,267,183
19490819,239,183
19490820,244,183
19490821,222,183
19490822,239,178
19490823,217,167
19490824,233,183
19490825,244,172
19490826,244,144
19490827,256,156
19490828,267,189
19490829,250,183
19490830,250,189
19490831,244,167
19490901,233,194
19490902,228,189
19490903,211,167
19490904,222,178
19490905,228,139
19490906,239,133
19490907,250,194
19490908,239,172
19490909,239,150
19490910,233,156
19490911,211,183
19490912,206,167
19490913,211,178
19490914,228,133
19490915,239,200
19490916,244,200
19490917,256,172
19490918,233,161
19490919,239,161
