Date,TMax,TMin
19580101,272,200
19580102,272,189
19580103,250,211
19580104,272,200
19580105,272,200
19580106,300,222
19580107,311,200
19580108,228,178
19580109,278,161
19580110,328,150
19580111,272,211
19580112,289,222
19580113,289,200
19580114,289,172
19580115,272,200
19580116,239,189
19580117,250,150
19580118,311,178
19580119,228,172
19580120,311,128
19580121,261,161
19580122,272,161
19580123,261,189
19580124,250,189
19580125,272,178
19580126,261,172
19580127,222,172
19580128,261,111
19580129,289,150
19580130,250,178
19580131,289,178
19580201,289,200
19580202,261,172
19580203,250,161
19580204,228,178
19580205,228,128
19580206,250,161
19580207,311,111
19580208,300,161
19580209,300,139
19580210,222,172
19580211,228,122
19580212,261,178
19580213,222,189
19580214,222,178
19580215,250,172
19580216,250,178
19580217,222,161
19580218,250,128
19580219,289,172
19580220,222,172
19580221,261,128
19580222,311,128
19580223,278,172
19580224,211,128
19580225,211,139
19580226,250,100
19580227,289,150
19580228,250,161
19580301,300,139
19580302,311,178
19580303,250,189
19580304,278,178
19580305,300,189
19580306,250,9999
19580307,211,172
19580308,222,161
19580309,261,139
19580310,239,139
19580311,250,178
19580312,200,9999
19580313,211,139
19580314,239,150
19580315,228,9999
19580316,228,111
19580317,261,139
19580318,261,178
19580319,272,139
19580320,272,161
19580321,278,161
19580322,239,178
19580323,239,139
19580324,189,89
19580325,239,111
19580326,261,172
19580327,272,200
19580328,222,9999
19580329,211,9999
19580330,211,139
19580331,189,122
19580401,211,111
19580402,250,100
19580403,272,100
19580404,272,100
19580405,239,111
19580406,228,150
19580407,200,111
19580408,211,122
19580409,228,128
19580410,222,161
19580411,239,9999
19580412,172,128
19580413,172,50
19580414,222,39
19580415,222,89
19580416,250,78
19580417,200,150
19580418,211,122
19580419,239,122
19580420,9999,139
19580421,200,100
19580422,228,89
19580423,189,9999
19580424,211,61
19580425,222,100
19580426,250,111
19580427,239,150
19580428,239,9999
19580429,178,89
19580430,228,150
19580501,200,9999
19580502,161,9999
19580503,211,50
19580504,228,78
19580505,272,128
19580506,300,161
19580507,311,161
19580508,322,222
19580510,172,128
19580511,189,139
19580512,178,128
19580513,200,50
19580514,228,128
19580515,272,150
19580516,278,161
19580517,228,161
19580518,172,139
19580519,178,150
19580520,178,100
19580521,172,9999
19580522,128,72
19580523,128,39
19580524,111,28
19580525,122,28
19580526,128,11
19580527,139,11
19580528,139,11
19580529,161,39
19580530,172,28
19580531,200,72
19580601,250,128
19580602,250,9999
19580603,150,111
19580604,139,89
19580605,172,39
19580606,139,100
19580607,200,72
19580608,172,128
19580609,150,9999
19580610,172,50
19580611,139,11
19580612,172,50
19580613,172,28
19580614,161,39
19580615,122,61
19580616,111,9999
19580617,111,0
19580618,122,-11
19580619,150,0
19580620,178,11
19580621,200,72
19580622,211,78
19580623,239,78
19580624,228,9999
19580625,139,122
19580626,161,111
19580627,189,89
19580628,150,111
19580629,9999,100
19580630,189,122
19580701,189,9999
19580702,189,78
19580703,200,50
19580704,211,122
19580705,178,111
19580706,228,111
19580707,250,161
19580708,150,111
19580710,222,122
19580711,161,111
19580712,172,128
19580713,189,111
19580714,211,100
19580715,228,100
19580716,189,78
19580717,189,100
19580718,150,72
19580719,189,72
19580720,228,111
19580721,261,139
19580722,250,139
19580723,250,122
19580724,261,122
19580725,261,139
19580726,211,150
19580727,150,128
19580728,161,122
19580729,9999,122
19580730,122,100
19580731,122,100
19580801,150,100
19580802,122,89
19580803,172,72
19580804,178,72
19580805,139,9999
19580806,128,50
19580807,139,-11
19580808,122,78
19580809,122,100
19580810,128,9999
19580811,161,28
19580812,172,61
19580813,211,78
19580814,261,128
19580815,150,111
19580816,228,9999
19580817,128,89
19580818,128,100
19580819,128,100
19580820,128,111
19580821,122,61
19580822,111,9999
19580823,161,11
19580824,128,89
19580825,161,61
19580826,161,72
19580827,150,39
19580828,100,50
19580829,139,50
19580830,211,72
19580831,228,89
19580901,261,89
19580902,272,139
19580903,289,178
19580905,150,89
19580906,111,78
19580907,111,61
19580908,122,39
19580909,128,-11
19580910,172,28
19580911,161,61
19580912,172,100
19580913,150,100
19580914,139,122
19580915,150,111
19580916,200,89
19580917,228,89
19580918,239,100
19580919,250,128
19580920,228,122
19580921,239,139
19580922,239,128
19580923,250,122
19580924,222,150
19580925,211,9999
19580926,222,139
19580927,222,161
19580928,322,178
19580929,9999,122
19580930,172,100
19581001,161,111
19581003,128,78
19581004,161,89
19581005,189,128
19581006,189,111
