Date,TMax,TMin
19520101,283,228
19520102,300,233
19520103,306,239
19520104,300,239
19520105,306,239
19520106,306,222
19520107,311,228
19520108,317,228
19520109,317,239
19520110,311,250
19520111,294,250
19520112,300,239
19520113,306,239
19520114,306,233
19520115,311,239
19520116,300,233
19520117,306,244
19520118,306,228
19520119,311,228
19520120,311,228
19520121,311,228
19520122,311,244
19520123,311,239
19520124,311,239
19520125,317,222
19520126,300,244
19520127,306,233
19520128,311,233
19520129,311,228
19520130,300,233
19520131,311,256
19520201,283,228
19520202,317,239
19520203,306,239
19520204,300,239
19520205,317,239
19520206,306,233
19520207,306,228
19520208,300,244
19520209,317,239
19520210,306,244
19520211,306,233
19520212,306,250
19520213,294,239
19520214,289,239
19520215,306,244
19520216,306,239
19520217,283,239
19520218,306,244
19520219,300,244
19520220,306,239
19520221,311,239
19520222,311,239
19520223,300,233
19520224,306,228
19520225,306,233
19520226,311,233
19520227,317,233
19520228,317,222
19520229,317,239
19520301,322,233
19520302,306,233
19520303,267,228
19520304,289,228
19520305,261,222
19520306,317,239
19520307,306,250
19520308,306,239
19520309,306,233
19520310,306,228
19520311,311,228
19520312,322,228
19520313,311,244
19520314,300,233
19520315,317,239
19520316,317,233
19520317,317,233
19520318,317,228
19520319,322,228
19520320,300,233
19520321,294,233
19520322,306,228
19520323,311,239
19520324,311,244
19520325,322,233
19520326,311,244
19520327,306,239
19520328,317,233
19520329,317,228
19520330,322,233
19520331,322,244
19520401,322,239
19520402,322,233
19520403,317,222
19520404,311,222
19520405,322,233
19520406,322,239
19520407,322,239
19520408,317,239
19520409,311,239
19520410,317,239
19520411,322,228
19520412,328,228
19520413,322,233
19520414,283,239
19520415,311,244
19520416,311,228
19520417,322,233
19520418,328,239
19520419,322,228
19520420,322,239
19520421,317,244
19520422,272,233
19520423,289,228
19520424,317,244
19520425,328,233
19520426,322,233
19520427,322,244
19520428,311,233
19520429,322,233
19520430,322,233
19520501,322,233
19520502,289,233
19520503,278,233
19520504,311,244
19520505,311,244
19520506,311,244
19520507,317,239
19520508,322,250
19520509,328,244
19520510,272,233
19520511,311,233
19520512,311,250
19520513,322,250
19520514,328,239
19520515,311,239
19520516,294,233
19520517,328,239
19520518,328,244
19520519,322,244
19520520,328,250
19520521,328,250
19520522,311,244
19520523,322,239
19520524,322,244
19520525,328,244
19520526,322,244
19520527,322,250
19520528,322,244
19520529,333,244
19520530,272,233
19520531,283,239
19520601,300,239
19520602,328,239
19520603,333,244
19520604,300,244
19520605,317,250
19520606,311,250
19520607,306,233
19520608,322,256
19520609,278,239
19520610,317,244
19520611,317,244
19520612,317,239
19520613,333,244
19520614,333,239
19520615,294,239
19520616,294,239
19520617,300,239
19520618,283,244
19520619,317,244
19520620,283,233
19520621,306,233
19520622,283,239
19520623,306,239
19520624,311,233
19520625,317,239
19520626,306,244
19520627,322,239
19520628,322,239
19520629,317,256
19520630,278,244
19520701,300,244
19520702,306,233
19520703,322,250
19520704,322,239
19520705,317,239
19520706,322,250
19520707,294,233
19520708,306,239
19520709,322,244
19520710,328,250
19520711,328,244
19520712,333,250
19520713,317,250
19520714,311,239
19520715,311,239
19520716,317,239
19520717,306,239
19520718,294,244
19520719,311,239
19520720,317,239
19520721,322,233
19520722,300,239
19520723,300,239
19520724,283,228
19520725,294,228
19520726,283,233
19520727,306,228
19520728,294,228
19520729,278,233
19520730,311,233
19520731,294,228
19520801,311,239
19520802,311,261
19520803,311,228
19520804,294,222
19520805,306,233
19520806,311,261
19520807,311,233
19520808,311,222
19520809,294,233
19520810,311,239
19520811,311,250
19520812,306,244
19520813,294,233
19520814,294,239
19520815,261,222
19520816,306,228
19520817,306,222
19520818,311,233
19520819,311,239
19520820,317,239
19520821,317,244
19520822,306,244
19520823,306,250
19520824,306,239
19520825,311,244
19520826,289,233
19520827,317,239
19520828,278,233
19520829,283,233
19520830,294,217
19520831,311,222
19520901,267,222
19520902,289,244
19520903,300,261
19520904,306,222
19520905,294,222
19520906,283,233
19520907,294,233
19520908,306,239
19520909,306,239
19520910,317,250
19520911,300,239
19520912,306,233
19520913,300,239
19520914,311,250
19520915,317,239
19520916,311,239
19520917,306,239
19520918,267,222
19520919,306,244
19520920,322,250
19520921,317,233
19520922,317,228
19520923,300,233
19520924,317,239
19520925,311,250
19520926,300,250
19520927,311,250
19520928,278,244
19520929,300,250
19520930,300,244
19521001,311,261
19521002,317,228
19521003,317,244
19521004,328,239
19521005,322,239
19521006,322,244
19521007,322,244
19521008,322,239
19521009,328,244
19521010,328,239
19521011,317,244
19521012,317,239
19521013,317,239
19521014,306,233
19521015,317,233
19521016,283,228
19521017,272,233
19521018,278,228
19521019,300,233
19521020,300,239
19521021,311,233
19521022,322,256
19521023,317,261
19521024,322,261
19521025,300,222
19521026,311,239
19521027,322,250
19521028,317,239
19521029,317,244
19521030,283,228
19521031,306,250
19521101,317,261
19521102,317,256
19521103,311,261
19521104,317,256
19521105,322,250
19521106,317,244
19521107,311,244
19521108,306,222
19521109,317,239
19521110,317,250
19521111,311,256
19521112,311,250
19521113,322,244
19521114,322,244
