Date,TMax,TMin
19850101,228,170
19850102,280,165
19850103,270,178
19850104,312,195
19850105,288,212
19850106,265,9999
19850107,256,190
19850108,238,9999
19850109,250,158
19850110,247,176
19850111,252,174
19850112,248,9999
19850113,253,169
19850114,244,175
19850115,247,175
19850116,282,178
19850117,270,175
19850118,296,185
19850119,282,182
19850120,9999,188
19850121,258,178
19850122,268,185
19850123,260,186
19850124,264,190
19850125,279,187
19850126,257,182
19850127,271,200
19850128,278,188
19850129,267,186
19850130,275,190
19850131,300,200
19850201,302,186
19850202,287,202
19850203,294,195
19850204,283,195
19850205,264,200
19850206,300,183
19850207,294,200
19850208,256,189
19850209,250,162
19850210,257,9999
19850211,256,125
19850212,257,164
19850213,276,167
19850214,284,160
19850215,256,9999
19850216,257,160
19850217,247,160
19850218,240,177
19850219,253,9999
19850220,270,150
19850221,256,169
19850222,250,174
19850223,294,177
19850224,258,190
19850225,9999,170
19850226,266,9999
19850227,288,186
19850228,256,200
19850301,260,197
19850302,286,190
19850303,277,198
19850304,270,190
19850305,266,202
19850306,274,9999
19850307,267,175
19850308,9999,170
19850309,277,200
19850310,303,204
19850311,278,9999
19850312,267,187
19850313,279,9999
19850314,310,182
19850315,338,196
19850316,342,208
19850317,341,209
19850318,322,212
19850319,344,215
19850320,314,220
19850321,315,230
19850322,322,223
19850323,370,233
19850324,360,224
19850325,414,300
19850326,348,9999
19850327,320,9999
19850328,343,252
19850329,325,234
19850330,298,9999
19850331,283,221
19850401,290,220
19850402,310,208
19850403,310,229
19850404,350,9999
19850405,363,255
19850406,334,255
19850407,343,249
19850408,340,9999
19850409,299,217
19850410,310,230
19850411,340,236
19850412,327,234
19850413,325,9999
19850414,338,203
19850415,345,224
19850416,310,224
19850417,306,216
19850418,327,207
19850419,330,230
19850420,349,207
19850421,334,9999
19850422,367,250
19850423,382,278
19850424,405,271
19850425,394,280
19850426,335,9999
19850427,342,9999
19850428,390,246
19850429,395,300
19850430,388,285
19850501,376,9999
19850502,338,250
19850503,357,250
19850504,380,256
19850505,371,279
19850506,350,280
19850507,363,268
19850508,374,277
19850509,357,9999
19850510,392,282
19850511,384,304
19850512,407,305
19850513,392,9999
19850514,375,280
19850515,9999,278
19850516,390,9999
19850517,393,273
19850518,415,9999
19850519,400,304
19850520,388,292
19850521,425,285
19850522,432,318
19850523,438,300
19850524,9999,313
19850525,9999,9999
19850526,395,278
19850527,400,288
19850528,445,9999
19850529,425,307
19850530,360,280
19850531,436,288
19850601,435,268
19850602,9999,278
19850603,420,263
19850604,405,294
19850605,360,9999
19850606,381,297
19850607,425,298
19850608,449,325
19850609,454,9999
19850610,394,308
19850611,370,308
19850612,9999,295
19850613,390,9999
19850614,359,9999
19850615,365,277
19850616,411,290
19850617,435,316
19850618,433,9999
19850619,425,338
19850620,424,9999
19850621,414,290
19850622,376,9999
19850623,368,282
19850624,430,286
19850625,447,344
19850626,9999,9999
19850627,405,295
19850628,405,305
19850629,472,326
19850630,444,333
19850701,442,328
19850702,410,316
19850703,450,320
19850704,9999,9999
19850705,9999,9999
19850706,401,322
19850707,416,334
19850708,400,315
19850709,412,300
19850710,425,312
19850711,407,333
19850712,386,321
19850713,372,230
19850714,396,9999
19850715,353,305
19850716,350,299
19850717,338,9999
19850718,338,288
19850719,362,292
19850720,364,292
19850721,350,292
19850722,345,9999
19850723,325,9999
19850724,313,264
19850725,340,264
19850726,325,272
19850727,323,265
19850728,327,278
19850729,358,290
19850730,348,285
19850731,328,283
19850801,354,9999
19850802,362,282
19850803,375,273
19850804,348,9999
19850805,9999,259
19850806,9999,260
19850807,360,264
19850808,327,268
19850809,344,269
19850810,338,272
19850811,338,271
19850812,402,284
19850813,395,280
19850814,420,295
19850815,430,294
19850816,398,299
19850817,382,288
19850818,404,9999
19850819,404,290
19850820,375,275
19850821,385,274
19850822,370,284
19850823,400,282
19850824,374,280
19850825,344,9999
19850826,335,274
19850827,340,280
19850828,332,9999
19850829,351,259
19850830,360,289
19850831,355,9999
19850901,358,267
19850902,342,254
19850903,348,9999
19850904,392,265
19850905,403,9999
19850906,400,265
19850907,328,276
19850908,330,265
19850909,367,269
19850910,351,270
19850911,340,262
19850912,346,265
19850913,365,257
19850914,372,9999
19850915,367,270
19850916,319,9999
19850917,9999,254
19850918,341,255
19850920,343,246
19850921,328,264
19850922,332,264
19850923,364,267
19850924,402,260
19850925,338,257
19850926,360,254
19850927,390,266
19850928,396,265
19850929,378,265
19850930,388,265
19851001,340,255
19851002,335,250
19851003,325,250
19851004,310,238
19851005,326,9999
19851006,390,270
19851007,392,257
19851008,362,248
19851009,355,255
19851010,328,260
19851011,332,266
19851012,334,254
19851013,352,242
19851014,371,240
19851015,348,246
19851016,339,242
19851017,340,9999
19851018,344,228
19851019,359,226
19851020,351,236
19851021,358,223
19851022,370,245
19851023,342,253
19851024,316,243
19851025,315,231
19851026,313,238
19851027,320,9999
19851028,325,232
19851029,315,9999
19851030,324,240
19851031,316,240
19851101,303,231
19851102,310,228
19851103,9999,214
19851104,312,206
19851105,302,194
19851106,328,232
19851107,324,243
19851108,308,236
19851109,297,9999
19851110,318,202
19851111,315,205
19851112,307,210
19851113,310,195
19851114,9999,9999
19851115,321,226
19851116,297,234
19851117,9999,230
19851118,292,220
19851119,294,208
19851120,294,192
19851121,304,200
19851122,286,207
19851123,9999,195
19851124,306,208
19851125,290,196
19851126,295,204
19851127,294,202
19851128,300,198
19851129,324,196
19851130,300,204
19851201,285,210
19851202,9999,197
19851203,288,194
19851204,280,184
19851205,301,203
19851206,267,9999
19851207,257,9999
19851208,253,167
19851209,250,172
19851210,241,169
19851211,9999,176
19851212,265,164
19851213,9999,155
19851214,257,149
19851215,252,178
19851216,255,168
19851217,281,175
19851218,278,174
19851219,9999,182
19851220,275,194
19851221,278,198
19851222,262,206
19851223,283,195
19851224,293,210
19851225,296,201
19851226,260,9999
19851227,285,197
19851228,265,9999
19851229,236,9999
19851230,242,168
19851231,240,9999
