Date,TMax,TMin
19550101,265,126
19550102,284,129
19550103,250,86
19550104,206,121
19550105,279,102
19550106,285,72
19550107,290,68
19550108,288,68
19550109,300,69
19550110,295,79
19550111,343,34
19550112,290,26
19550113,298,30
19550114,295,20
19550115,310,37
19550116,302,98
19550117,258,77
19550118,180,134
19550119,267,120
19550120,272,99
19550121,291,92
19550122,285,112
19550123,276,130
19550124,288,140
19550125,272,110
19550126,276,81
19550127,274,98
19550128,285,83
19550129,286,100
19550130,290,95
19550131,283,105
19550201,272,96
19550202,281,122
19550203,268,130
19550204,283,104
19550205,200,120
19550206,253,86
19550207,286,78
19550208,294,30
19550209,295,60
19550210,285,59
19550211,310,54
19550212,300,24
19550213,295,55
19550214,306,63
19550215,315,50
19550216,315,12
19550217,310,5
19550218,312,40
19550219,306,56
19550220,310,46
19550221,305,56
19550222,310,76
19550223,292,88
19550224,276,130
19550225,285,80
19550226,274,136
19550227,252,100
19550228,300,61
19550301,307,90
19550302,311,13
19550303,322,0
19550304,322,0
19550305,320,15
19550306,320,89
19550307,322,102
19550308,315,106
19550309,307,105
19550310,305,140
19550311,295,101
19550312,315,105
19550313,301,119
19550314,316,125
19550315,282,120
19550316,295,117
19550317,312,133
19550318,310,68
19550319,305,60
19550320,307,55
19550321,312,45
19550322,312,73
19550323,300,90
19550324,260,130
19550325,305,90
19550326,281,120
19550327,273,131
19550328,272,132
19550329,327,134
19550330,276,140
19550331,293,140
19550401,302,85
19550402,302,130
19550403,296,90
19550404,302,90
19550405,299,95
19550406,280,83
19550407,280,140
19550408,265,136
19550409,270,98
19550410,272,90
19550411,287,105
19550412,270,110
19550413,276,95
19550414,272,135
19550415,270,145
19550416,286,84
19550417,300,70
19550418,301,95
19550419,300,60
19550420,305,50
19550421,300,75
19550422,280,127
19550423,250,130
19550424,246,141
19550425,285,105
19550426,293,116
19550427,296,126
19550428,284,108
19550429,286,135
19550430,279,119
19550501,257,140
19550502,250,140
19550503,244,132
19550504,267,125
19550505,272,112
19550506,290,132
19550507,290,66
19550508,292,92
19550509,293,65
19550510,295,114
19550511,270,111
19550512,290,95
19550513,297,105
19550514,283,80
19550515,240,110
19550516,250,114
19550517,266,132
19550518,270,105
19550519,270,100
19550520,290,122
19550521,208,136
19550522,285,110
19550523,288,110
19550524,295,95
19550525,280,90
19550526,293,80
19550527,270,98
19550528,275,109
19550529,294,100
19550530,290,110
19550531,270,106
19550601,275,102
19550602,278,125
19550603,285,119
19550604,287,105
19550605,288,110
19550606,255,120
19550607,264,110
19550608,262,122
19550609,262,124
19550610,270,110
19550611,266,105
19550612,258,125
19550613,224,122
19550614,260,115
19550615,245,126
19550616,248,135
19550617,247,119
19550618,245,118
19550619,248,119
19550620,260,127
19550621,254,105
19550622,240,104
19550623,260,125
19550624,256,127
19550625,236,134
19550626,250,138
19550627,255,124
19550628,248,126
19550629,245,129
19550630,250,135
19550701,245,120
19550702,245,130
19550703,248,130
19550704,265,109
19550705,250,136
19550706,233,130
19550707,212,120
19550708,235,124
19550709,263,134
19550710,255,127
19550711,220,135
19550712,266,98
19550713,243,118
19550714,253,119
19550715,228,135
19550716,247,132
19550717,226,135
19550718,205,126
19550719,245,115
19550720,209,120
19550721,240,117
19550722,250,115
19550723,197,128
19550724,215,116
19550725,214,124
19550726,230,125
19550727,228,126
19550728,235,117
19550729,212,130
19550730,256,100
19550731,245,115
19550801,216,136
19550802,224,128
19550803,236,139
19550804,233,115
19550805,250,128
19550806,252,145
19550807,182,130
19550808,225,140
19550809,240,131
19550810,237,120
19550811,216,135
19550812,231,105
19550813,215,120
19550814,245,102
19550815,197,110
19550816,250,100
19550817,254,107
19550818,257,143
19550819,185,126
19550820,260,110
19550821,238,126
19550822,272,105
19550823,237,137
19550824,238,128
19550825,212,129
19550826,245,138
19550827,265,143
19550828,237,141
19550829,221,130
19550830,235,134
19550831,257,135
19550901,235,122
19550902,252,118
