Date,TMax,TMin
19490101,339,189
19490102,344,189
19490103,344,211
19490104,333,217
19490105,328,194
19490106,289,194
19490107,333,189
19490108,333,189
19490109,333,189
19490110,306,189
19490111,317,172
19490112,311,161
19490113,322,161
19490114,328,178
19490115,328,178
19490116,294,178
19490117,311,172
19490118,311,172
19490119,300,183
19490120,306,189
19490121,306,194
19490122,283,194
19490123,278,183
19490124,278,183
19490125,289,183
19490126,289,183
19490127,289,183
19490128,317,183
19490129,317,194
19490130,317,200
19490131,300,211
19490201,306,194
19490202,306,200
19490203,317,200
19490204,317,194
19490205,317,178
19490206,311,194
19490207,317,211
19490208,317,194
19490209,306,189
19490210,311,189
19490211,311,200
19490212,317,194
19490213,322,194
19490214,294,183
19490215,294,167
19490216,300,189
19490217,300,189
19490218,306,189
19490219,306,189
19490220,306,189
19490221,322,194
19490222,339,194
19490223,339,189
19490224,328,189
19490225,317,189
19490226,311,189
19490227,306,189
19490228,300,194
19490301,300,194
19490302,306,194
19490303,306,194
19490304,306,200
19490305,306,200
19490306,306,200
19490307,306,206
19490308,300,194
19490309,311,189
19490310,311,189
19490311,300,189
19490312,311,200
19490313,322,200
19490314,322,194
19490315,306,194
19490316,317,200
19490317,317,200
19490318,300,200
19490319,306,200
19490320,306,206
19490321,306,206
19490322,311,206
19490323,311,200
19490324,294,200
19490325,294,200
19490326,278,189
19490327,289,189
19490328,289,200
19490329,306,194
19490330,306,194
19490331,289,200
19490401,294,200
19490402,289,200
19490403,300,200
19490404,300,200
19490405,9999,206
19490406,306,211
19490407,306,222
19490408,311,211
19490409,311,211
19490410,322,211
19490411,322,211
19490412,311,211
19490413,311,206
19490414,9999,206
19490415,350,206
19490416,350,206
19490417,350,206
19490418,317,206
19490419,317,206
19490420,9999,206
19490421,9999,206
19490422,317,211
19490423,317,211
19490424,322,211
19490425,317,211
19490426,322,211
19490427,322,211
19490428,333,183
19490429,333,183
19490430,311,206
19490501,311,217
19490502,311,217
19490503,300,211
19490504,311,211
19490505,311,211
19490506,294,211
19490507,289,211
19490508,272,211
19490509,300,217
19490510,311,217
19490511,311,233
19490512,9999,233
19490513,317,228
19490514,311,228
19490515,311,222
19490516,306,228
19490517,9999,228
19490518,306,228
19490519,311,233
19490520,311,233
19490521,311,228
19490522,9999,222
19490523,317,222
19490524,317,222
19490525,317,222
19490526,317,228
19490527,317,228
19490528,322,233
19490529,322,233
19490530,322,228
19490531,317,228
19490601,317,233
19490602,311,233
19490603,311,233
19490604,317,233
19490605,322,239
19490606,317,228
19490607,317,228
19490608,322,233
19490609,328,228
19490610,328,228
19490611,317,233
19490612,322,233
19490613,322,222
19490614,317,222
19490615,317,222
19490616,278,217
19490617,311,217
19490618,311,222
19490619,311,211
19490620,300,211
19490621,306,217
19490622,306,217
19490623,306,222
19490624,311,222
19490625,317,228
19490626,317,228
19490627,300,217
19490628,300,217
19490629,311,217
19490630,311,217
19490701,311,217
19490702,311,228
19490703,317,228
19490704,322,228
19490705,322,228
19490706,317,239
19490707,311,233
19490708,311,217
19490709,311,217
19490710,311,217
19490711,311,233
19490712,311,233
19490713,311,217
19490714,311,217
19490715,311,217
19490716,311,222
19490717,317,228
19490718,333,233
19490719,333,9999
19490720,300,217
19490721,300,217
19490722,317,217
19490723,328,233
19490724,328,222
19490725,311,222
19490726,322,222
19490727,328,228
19490728,328,228
19490729,322,222
19490730,322,222
19490731,317,222
19490801,317,222
19490802,322,222
19490803,322,222
19490804,339,233
19490805,339,233
19490806,9999,222
19490807,333,222
