Date,TMax,TMin
19580101,222,139
19580102,200,122
19580103,200,122
19580104,178,111
19580105,178,122
19580106,178,122
19580107,178,9999
19580108,189,89
19580109,178,9999
19580110,172,100
19580111,172,89
19580112,200,78
19580113,222,100
19580114,222,72
19580115,189,78
19580116,189,111
19580117,189,9999
19580118,211,72
19580119,200,100
19580120,189,100
19580121,200,150
19580122,200,111
19580123,178,111
19580124,200,78
19580125,172,78
19580126,172,9999
19580127,128,78
19580128,150,61
19580129,161,72
19580130,172,100
19580131,172,89
19580201,178,89
19580202,172,111
19580203,172,122
19580204,172,111
19580205,178,139
19580206,189,89
19580207,200,89
19580208,200,72
19580209,211,78
19580210,189,78
19580211,178,100
19580212,178,122
19580213,189,128
19580214,189,122
19580215,189,78
19580216,200,89
19580217,211,89
19580218,222,78
19580219,211,78
19580220,261,89
19580221,189,139
19580222,178,128
19580223,211,78
19580224,250,89
19580225,272,78
19580226,239,122
19580227,289,122
19580228,261,111
19580301,189,9999
19580302,200,111
19580303,211,72
19580304,222,100
19580305,211,89
19580306,222,89
19580307,289,128
19580308,200,139
19580309,222,122
19580310,228,78
19580311,261,89
19580312,289,100
19580313,200,122
19580314,178,128
19580315,211,78
19580316,261,100
19580317,239,111
19580318,272,100
19580319,328,111
19580320,278,139
19580321,322,139
19580322,228,150
19580323,200,122
19580324,178,139
19580325,211,78
19580326,289,100
19580327,200,161
19580328,211,150
19580329,328,128
19580330,350,200
19580331,400,178
19580401,211,172
19580402,211,122
19580403,250,122
19580404,272,122
19580405,228,139
19580406,311,139
19580407,222,150
19580408,239,111
19580409,250,122
19580410,228,122
19580411,211,128
19580412,222,122
19580413,222,122
19580414,328,139
19580415,289,178
19580416,272,161
19580417,228,178
19580418,300,172
19580419,261,9999
19580420,211,161
19580421,211,150
19580422,211,150
19580423,239,100
19580424,261,122
19580425,261,139
19580426,272,139
19580427,250,150
19580428,222,178
19580429,222,150
19580430,222,139
19580501,222,122
19580502,222,122
19580503,222,139
19580504,222,172
19580505,222,161
19580506,222,150
19580507,228,172
19580508,222,150
19580509,228,150
19580510,228,178
19580511,250,172
19580512,250,172
19580513,261,189
19580514,289,189
19580515,311,150
19580516,289,150
19580517,328,178
19580518,322,178
19580519,328,172
19580520,250,189
19580521,272,172
19580522,311,161
19580523,261,161
19580524,261,161
19580525,339,178
19580526,272,189
19580527,272,211
19580528,261,211
19580529,261,211
19580530,272,211
19580531,272,200
19580601,278,211
19580602,278,9999
19580603,289,189
19580604,278,200
19580605,289,200
19580606,322,150
19580607,300,211
19580608,272,222
19580609,261,211
19580610,261,200
19580611,272,172
19580612,322,172
19580613,328,189
19580614,300,211
19580615,272,222
19580616,272,189
19580617,272,211
19580618,261,200
19580619,261,189
19580620,250,189
19580621,261,161
19580622,272,189
19580623,289,172
19580624,300,178
19580625,300,222
19580626,300,228
19580627,300,211
19580628,311,200
19580629,361,200
19580630,278,211
19580701,278,228
19580702,289,222
19580703,300,239
19580704,322,222
19580705,328,228
19580706,311,200
19580707,289,239
19580708,300,250
19580709,289,250
19580710,278,239
19580711,289,222
19580712,272,200
19580713,289,228
19580714,289,228
19580715,278,228
19580716,289,200
19580717,289,200
19580718,289,239
19580719,300,239
19580720,300,200
19580721,289,211
19580722,300,211
19580723,300,211
19580724,300,200
19580725,300,222
19580726,300,239
19580727,289,250
19580728,289,239
19580729,289,222
19580730,300,222
19580731,300,228
19580801,300,239
19580802,300,250
19580803,300,250
19580804,300,228
19580805,289,222
19580806,289,228
19580807,289,228
19580808,289,222
19580809,289,222
19580810,300,250
19580811,300,239
19580812,311,222
19580813,300,222
19580814,289,239
19580815,300,228
19580816,300,250
19580817,300,239
19580818,311,239
19580819,300,228
19580820,300,211
19580821,311,239
19580822,311,239
19580823,311,222
19580824,322,250
19580825,328,261
19580826,328,261
19580827,9999,9999
19580828,322,261
19580829,300,250
19580830,300,239
19580831,300,200
19580901,300,211
19580902,300,189
19580903,322,200
19580904,339,222
19580905,289,239
19580906,289,211
19580907,289,200
19580908,278,200
19580909,278,228
19580910,278,228
19580911,289,222
19580912,289,178
19580913,278,211
19580914,289,172
19580915,311,178
19580916,289,211
19580917,278,228
19580918,278,228
19580919,289,222
19580920,278,211
19580921,278,222
19580922,278,228
19580923,278,228
19580924,278,222
19580925,278,228
19580926,278,200
19580927,289,222
19580928,289,211
19580929,278,228
19580930,278,222
19581001,278,200
19581002,261,211
19581003,261,178
19581004,272,178
19581005,278,211
19581006,272,211
19581007,272,200
19581008,272,211
19581009,278,211
19581010,272,222
19581011,278,178
19581012,272,211
19581013,261,211
19581014,261,222
19581015,261,178
19581016,278,189
19581017,289,178
19581018,322,189
19581019,322,178
19581020,328,172
19581021,261,189
19581022,272,172
19581023,261,150
19581024,261,161
19581025,261,211
19581026,261,211
19581027,250,211
19581028,250,200
19581029,261,139
19581030,278,178
19581031,300,189
19581101,250,172
19581102,250,211
19581103,250,189
19581104,239,9999
19581105,250,178
19581106,250,161
19581107,261,150
19581108,250,172
19581109,261,172
19581110,250,150
19581111,250,178
19581112,261,161
19581113,261,161
19581114,261,150
19581115,272,161
19581116,272,161
19581117,272,139
19581118,261,161
19581119,272,150
19581120,239,178
19581121,239,178
19581122,222,172
19581123,222,139
19581124,222,150
19581125,228,139
19581126,222,111
19581127,222,111
19581128,239,100
19581129,222,128
19581130,200,139
19581201,211,128
19581202,211,139
19581203,222,139
19581204,222,128
19581205,250,100
19581206,250,128
19581207,222,150
19581208,222,161
19581209,211,122
19581210,200,100
19581211,222,100
19581212,228,128
19581213,222,9999
19581214,211,139
19581215,200,139
19581216,222,111
19581217,211,111
19581218,228,122
19581219,222,122
19581220,250,89
19581221,228,111
19581222,222,128
19581223,222,89
19581224,222,111
19581225,239,111
19581226,222,122
19581227,222,111
19581228,9999,111
19581229,200,100
19581230,211,111
19581231,211,100
19600101,172,100
19600102,172,78
19600103,178,111
19600104,189,78
19600105,9999,89
19600106,172,111
19600107,189,111
19600108,178,89
19600109,161,111
19600110,200,78
19600111,200,78
19600112,228,72
19600113,200,111
19600114,200,100
19600115,222,122
19600116,200,111
19600117,228,72
19600118,211,100
19600119,189,128
19600120,200,122
19600121,178,122
19600122,189,150
19600123,161,9999
19600124,9999,61
19600125,172,72
19600126,172,122
19600127,178,100
19600128,189,78
19600129,200,89
19600130,189,61
19600131,189,50
19600201,228,78
19600202,189,100
19600203,128,100
19600204,139,78
19600205,172,78
19600206,189,50
19600207,189,50
19600208,200,100
19600209,189,122
19600210,178,139
19600211,200,89
19600212,189,72
19600213,200,61
19600214,200,78
19600215,211,89
19600216,239,100
19600217,200,100
19600218,200,9999
19600219,239,100
19600220,261,100
19600221,211,122
19600222,200,122
19600223,222,111
19600224,272,78
19600225,200,139
19600226,211,128
19600227,250,72
19600228,200,9999
19600229,200,100
19600301,189,122
19600302,211,89
19600303,211,111
19600304,211,89
19600305,200,128
19600306,222,100
19600307,178,139
19600308,200,78
19600309,211,89
19600310,200,150
19600311,200,150
19600312,178,9999
19600313,239,89
19600314,200,78
19600315,222,89
19600316,228,100
19600317,261,122
19600318,278,100
19600319,222,122
19600320,239,139
19600321,172,128
19600322,178,111
19600323,178,111
19600324,189,139
19600325,200,128
19600326,261,100
19600327,289,139
19600328,311,128
19600329,311,139
19600330,311,139
19600331,222,161
19600401,211,139
19600402,289,122
19600403,200,122
19600404,200,139
19600405,228,128
19600406,289,111
19600407,211,150
19600408,189,139
19600409,200,150
19600410,211,150
19600411,261,111
19600412,300,139
19600413,322,139
19600414,339,150
19600415,272,178
19600416,278,200
19600417,228,172
19600418,239,122
19600419,272,122
19600420,300,122
19600421,339,122
19600422,289,150
19600423,272,189
19600424,250,178
19600425,228,178
19600426,222,150
19600427,222,122
19600428,239,122
19600429,261,122
19600430,272,122
19600501,322,161
19600503,289,161
19600504,311,178
19600505,400,178
19600506,411,189
19600507,250,9999
19600508,228,189
19600509,289,189
19600510,239,172
19600511,239,178
19600512,239,172
19600513,228,128
19600514,239,161
19600515,250,150
19600516,239,128
19600517,250,178
19600518,278,172
19600519,261,189
19600520,272,189
19600521,289,178
19600522,300,161
19600523,278,200
19600524,261,200
19600525,272,211
19600526,272,172
19600527,289,189
19600528,261,211
19600529,261,178
19600530,289,139
19600531,350,172
19600601,350,200
19600602,261,200
19600603,261,189
19600604,261,189
19600605,250,200
19600606,272,189
19600607,272,200
19600608,278,200
19600609,9999,211
19600610,278,211
19600611,300,211
19600612,300,200
19600613,272,211
19600614,272,172
19600615,272,200
19600616,278,222
19600617,278,222
19600618,278,211
19600619,278,222
19600620,272,222
19600621,278,200
19600622,278,200
19600623,278,211
19600624,272,189
19600625,261,189
19600626,272,211
19600627,278,222
19600628,278,222
19600629,300,228
19600630,300,228
19600701,300,228
19600702,289,9999
19600703,300,228
19600704,378,222
19600705,350,211
19600706,289,9999
19600707,289,228
19600708,289,200
19600709,300,211
19600710,300,178
19600711,300,211
19600712,289,228
19600713,289,228
19600714,311,228
19600715,300,228
19600716,300,228
19600717,300,228
19600718,300,228
19600719,300,228
19600720,322,239
19600721,300,239
19600722,300,239
19600723,311,239
19600724,300,228
19600725,300,228
19600726,300,250
19600727,300,239
19600728,289,222
19600729,300,222
19600730,300,222
19600731,300,239
19600801,311,239
19600802,300,211
19600803,322,239
19600804,9999,239
19600805,311,239
19600806,322,239
19600807,322,239
19600808,322,250
19600809,311,261
19600810,322,239
19600811,300,250
19600812,300,239
19600813,311,239
19600814,322,239
19600815,322,222
19600816,311,250
19600817,311,250
19600818,311,250
19600819,311,239
19600820,311,239
19600821,322,178
19600822,311,250
19600823,300,239
19600824,311,211
19600825,289,222
19600826,311,211
19600827,322,228
19600828,311,250
19600829,300,239
19600830,300,222
19600831,311,200
19600901,9999,211
19600902,311,228
19600903,300,228
19600904,311,239
19600905,300,228
19600906,311,228
19600907,311,239
19600908,311,228
19600909,311,228
19600910,311,222
19600911,328,239
19600912,322,239
19600913,300,239
19600914,311,222
19600915,289,200
19600916,300,200
19600917,289,178
19600918,278,222
19600919,289,9999
19600920,289,228
19600921,278,200
19600922,278,178
19600923,289,178
19600924,300,189
19600925,278,211
19600926,278,211
19600927,322,178
19600928,278,178
19600929,272,161
19600930,278,172
19601001,289,161
19601002,300,189
19601003,300,189
19601004,300,150
19601005,311,222
19601006,289,178
19601007,350,172
19601008,289,200
19601009,311,178
19601010,350,189
19601011,378,178
19601012,339,178
19601013,350,178
19601014,350,200
19601015,361,189
19601016,350,200
19601017,322,161
19601018,300,178
19601019,289,172
19601020,272,211
19601021,272,172
19601022,278,189
19601023,278,178
19601024,278,150
19601025,300,150
19601026,300,150
19601027,278,189
19601028,272,189
19601029,278,150
19601030,300,189
19601031,300,178
19601101,278,222
19601102,211,9999
19601103,250,150
19601104,261,161
19601105,272,200
19601106,272,178
19601107,261,172
19601108,261,172
19601109,261,150
19601110,272,150
19601111,250,172
19601112,272,150
19601113,250,161
19601114,250,172
19601115,250,178
19601116,272,139
19601117,250,172
19601118,250,172
19601119,250,189
19601120,250,150
19601121,250,139
19601122,261,139
19601123,239,111
19601124,239,9999
19601125,261,122
19601126,239,128
19601127,228,139
19601128,239,9999
19601129,222,161
19601130,261,100
19601201,239,161
19601202,239,139
19601203,261,150
19601204,239,178
19601205,228,139
19601206,250,139
19601207,228,111
19601208,228,122
19601209,272,111
19601210,261,100
19601211,222,172
19601212,261,161
19601213,211,9999
19601214,228,111
19601215,228,100
19601216,239,122
19601217,222,139
19601218,228,122
19601219,228,122
19601220,222,128
19601221,222,150
19601222,222,139
19601223,222,122
19601224,261,128
19601225,222,161
19601226,228,161
19601227,272,161
19601228,178,9999
19601229,200,111
19601230,211,89
19601231,200,89
19610101,178,78
19610102,200,111
19610103,222,89
19610104,189,89
19610105,211,111
19610106,222,122
19610107,222,89
19610108,211,111
19610109,189,100
19610110,211,122
19610111,211,128
19610112,211,100
19610113,200,111
19610114,200,78
19610115,200,89
19610116,189,111
19610117,211,89
19610118,189,128
19610119,178,78
19610120,150,111
19610121,150,78
19610122,178,50
19610123,178,50
19610124,189,61
19610125,200,50
19610126,189,89
19610127,228,78
19610128,200,78
19610129,189,9999
19610130,189,128
19610131,189,89
19610201,178,100
19610202,189,128
19610203,200,111
19610204,222,100
19610205,211,72
19610206,178,78
19610207,161,111
19610208,178,122
19610209,189,72
19610210,161,100
19610211,200,78
19610212,178,72
19610213,178,100
19610214,172,100
19610215,172,122
19610216,172,89
19610218,189,122
19610219,178,9999
19610220,178,100
19610221,178,61
19610222,189,100
19610223,178,111
19610224,178,111
19610225,189,128
19610226,172,128
19610227,139,111
19610228,139,89
19610301,172,72
19610302,189,72
19610303,178,78
19610304,189,122
19610305,189,72
19610306,189,100
19610307,178,128
19610308,178,128
19610309,189,100
19610310,189,89
19610311,200,139
19610312,200,128
19610313,200,139
19610314,200,122
19610315,211,139
19610316,200,139
19610317,200,100
19610318,200,89
19610319,200,122
19610320,200,111
19610321,250,89
19610322,272,78
19610323,300,122
19610324,200,139
19610325,189,128
19610326,211,128
19610327,272,111
19610328,211,150
19610329,200,139
19610330,178,128
19610331,189,128
19610401,200,139
19610402,222,89
19610403,272,122
19610404,222,128
19610405,211,150
19610406,222,150
19610407,222,139
19610408,211,150
19610409,250,78
19610410,311,150
19610411,272,9999
19610412,239,139
19610413,222,139
19610414,222,139
19610415,222,161
19610416,222,150
19610417,222,139
19610418,250,139
19610419,289,139
19610420,278,128
19610421,300,122
19610422,228,161
19610423,261,128
19610424,350,139
19610425,322,161
19610426,239,172
19610427,228,128
19610428,289,128
19610429,228,161
19610430,289,111
19610501,378,139
19610502,239,161
19610503,239,172
19610504,228,150
19610505,239,161
19610506,211,128
19610507,228,172
19610508,228,172
19610509,239,139
19610510,261,139
19610511,239,139
19610512,300,139
19610513,372,172
19610514,289,172
19610515,239,178
19610516,228,172
