Date,TMax,TMin
19410102,314,216
19410103,310,210
19410104,310,229
19410105,315,249
19410106,317,253
19410107,320,258
19410108,320,255
19410109,296,229
19410110,361,268
19410111,320,260
19410112,315,252
19410113,317,255
19410114,317,246
19410115,320,240
19410116,322,256
19410117,320,256
19410118,318,255
19410119,320,245
19410120,319,266
19410121,320,264
19410122,324,266
19410123,325,253
19410124,320,253
19410125,322,236
19410126,320,236
19410127,320,241
19410128,315,245
19410129,318,243
19410130,322,241
19410131,315,240
19410201,319,242
19410202,320,259
19410203,320,270
19410204,322,270
19410205,322,270
19410206,286,252
19410207,314,248
19410208,313,250
19410209,316,262
19410210,321,246
19410211,310,255
19410212,312,234
19410213,320,234
19410214,315,246
19410215,322,246
19410216,327,258
19410217,327,269
19410218,330,269
19410219,336,268
19410220,335,269
19410221,335,270
19410222,336,272
19410223,335,234
19410224,340,260
19410225,320,269
19410226,335,240
19410227,340,257
19410228,340,261
19410301,340,261
19410302,343,269
19410303,288,243
19410304,323,247
19410305,333,260
19410306,334,269
19410307,339,270
19410308,341,250
19410309,339,273
19410310,331,275
19410311,343,276
19410312,337,276
19410313,336,232
19410314,326,249
19410315,340,271
19410316,327,257
19410317,282,220
19410318,332,225
19410319,335,262
19410320,337,275
19410321,307,247
19410322,336,250
19410323,337,258
19410324,344,260
19410325,335,264
19410326,330,264
19410327,335,263
19410328,340,256
19410329,346,256
19410330,342,256
19410331,327,252
19410401,335,250
19410402,335,282
19410403,337,232
19410404,337,275
19410405,336,238
19410406,336,230
19410407,336,262
19410408,320,275
19410409,341,277
19410410,341,260
19410411,324,275
19410412,341,253
19410413,333,268
19410414,336,280
19410415,338,260
19410416,343,270
19410417,345,262
19410418,303,260
19410419,320,260
19410420,330,209
19410421,302,235
19410422,300,236
19410423,325,253
19410424,279,248
19410425,320,250
19410426,305,238
19410427,328,250
19410428,330,250
19410429,333,245
19410430,340,260
19410501,334,270
19410502,343,260
19410503,320,230
19410504,316,232
19410505,332,250
19410506,325,275
19410507,320,256
19410508,325,248
19410509,320,259
19410510,325,256
19410511,320,257
19410512,334,262
19410513,330,228
19410514,322,230
19410515,310,257
19410516,334,243
19410517,322,250
19410518,315,239
19410519,293,227
19410520,300,240
19410521,321,240
19410522,322,245
19410523,323,249
19410524,319,262
19410525,322,246
19410526,322,253
19410527,301,235
19410528,315,256
19410529,309,261
19410530,319,259
19410531,305,255
19410601,320,262
19410602,320,257
19410603,289,259
19410604,324,245
19410605,320,267
19410606,317,268
19410607,321,265
19410608,320,260
19410609,293,248
19410610,313,240
19410611,317,252
19410612,320,247
19410613,321,248
19410614,324,250
19410615,326,251
19410616,222,248
19410617,297,251
19410618,285,241
19410619,288,218
19410620,305,253
19410621,312,260
19410622,317,252
19410623,265,245
19410624,309,239
19410625,307,249
19410626,312,259
19410627,311,246
19410628,312,248
19410629,313,227
19410630,309,262
19410701,292,249
19410702,305,223
19410703,272,251
19410704,303,257
19410705,311,257
19410706,308,246
19410707,309,244
19410708,303,259
19410709,276,254
19410710,299,257
19410711,281,256
19410712,299,240
19410713,294,245
19410714,304,250
19410715,287,248
19410716,294,252
19410717,304,254
19410718,306,250
19410719,306,239
19410720,309,252
19410721,276,255
19410722,280,250
19410723,283,249
19410724,283,237
19410725,272,240
19410726,270,241
19410727,267,230
19410728,295,238
19410729,296,239
19410730,451,249
19410731,286,243
19410801,298,246
19410802,304,249
19410803,300,248
19410804,283,246
19410805,292,239
19410806,305,248
19410807,292,246
19410808,311,247
19410809,303,248
19410810,302,248
19410811,302,222
19410812,305,245
19410813,300,241
19410814,310,251
19410815,273,250
19410816,290,240
19410817,290,249
19410818,305,250
19410819,280,245
19410820,307,250
19410821,305,250
19410822,282,244
19410823,297,240
19410824,297,240
19410825,273,236
19410826,295,243
19410827,295,243
19410828,300,236
19410829,290,237
19410830,282,237
19410831,297,237
19410901,300,249
19410902,292,247
19410903,303,245
19410904,290,249
19410905,310,245
19410906,305,244
19410907,310,242
19410908,300,247
19410909,301,246
19410910,285,243
19410911,285,240
19410912,302,234
19410913,300,230
19410914,300,229
19410915,305,245
19410916,312,255
19410917,287,240
19410918,265,242
19410919,297,245
19410920,289,240
19410921,287,243
19410922,300,240
19410923,310,230
19410924,292,224
19410925,266,232
19410926,290,222
19410927,307,241
19410928,301,245
19410929,316,242
19410930,294,240
19411001,296,225
19411002,300,250
19411003,314,246
19411004,316,250
19411005,275,229
19411006,302,235
19411007,262,218
19411008,298,234
19411009,315,236
19411010,262,223
19411011,310,228
19411012,291,239
19411013,313,243
19411014,319,246
19411015,322,255
19411016,323,265
19411017,324,258
19411018,304,230
19411019,297,220
19411020,310,254
19411021,320,261
19411022,305,229
19411023,318,250
19411024,318,252
19411025,315,252
19411026,272,232
19411027,274,247
19411028,308,230
19411029,317,238
19411030,314,240
19411031,313,255
19411101,316,250
19411102,312,254
19411103,318,257
19411104,320,264
19411105,318,210
19411106,290,211
19411107,300,250
19411108,299,245
19411109,289,251
19411110,305,240
19411111,320,245
19411112,294,245
19411113,300,258
19411114,287,249
19411115,310,248
19411116,313,244
19411117,315,240
19411118,320,250
19411119,330,245
19411120,326,245
19411121,320,241
19411122,318,245
19411123,323,251
19411124,324,252
19411125,322,245
19411126,321,248
19411127,323,248
19411128,317,253
19411129,322,245
19411130,328,250
19411201,265,230
19411202,325,250
19411203,328,256
19411204,322,260
19411205,324,250
19411206,328,250
19411207,317,246
19411208,323,237
19411209,325,245
19411210,322,245
19411211,324,250
19411212,325,258
19411213,322,248
19411214,321,255
19411215,320,245
19411216,319,249
19411217,318,216
19411218,318,250
19411219,322,266
19411220,320,254
19411221,320,248
19411222,322,248
19411223,324,252
19411224,327,245
19411225,312,245
19411226,315,239
19411227,309,232
19411228,310,228
19411229,320,239
19411230,320,236
19411231,316,248
19420101,322,246
19420102,325,255
19420103,315,250
19420104,329,262
19420105,325,254
19420106,319,272
19420107,305,230
19420108,315,245
19420109,311,258
19420110,310,255
19420111,304,245
19420112,316,240
19420113,310,241
19420114,310,265
19420115,312,265
19420116,315,249
19420117,313,243
19420118,320,249
19420120,316,253
19420121,320,246
19420122,323,240
19420123,322,250
19420124,324,252
19420125,312,275
19420127,342,227
19420128,310,221
19420129,320,232
19420130,317,243
19420131,320,244
19420201,315,249
19420202,324,255
19420203,327,260
19420204,326,274
19420205,328,275
19420206,332,275
19420207,319,252
19420208,325,265
19420209,330,275
19420210,331,276
19420211,333,277
19420212,330,277
19420213,335,278
19420214,336,279
19420216,322,243
19420217,324,272
19420218,331,249
19420219,330,249
19420220,330,254
19420221,336,269
19420222,335,252
19420223,342,279
19420224,340,280
19420225,331,270
19420226,337,265
19420227,335,240
19420228,338,275
19420301,340,279
19420302,325,243
19420303,338,257
19420304,340,252
19420305,338,279
19420306,315,260
19420307,325,238
19420308,335,260
19420309,338,282
19420310,339,286
19420311,332,287
19420312,338,280
19420313,345,282
19420314,341,282
19420315,345,268
19420316,336,284
19420317,338,282
19420318,326,245
19420319,330,272
19420320,335,258
19420321,340,273
19420322,338,280
19420323,338,280
19420324,338,282
19420325,344,280
19420326,345,282
19420327,343,281
19420328,338,281
19420329,338,280
19420330,341,254
19420331,334,275
19420401,324,264
19420402,339,263
19420403,342,264
19420404,346,280
19420405,346,282
19420406,344,255
19420407,347,267
19420408,315,245
19420409,345,267
19420410,320,237
19420411,330,256
19420412,333,281
19420413,335,248
19420414,330,262
19420415,330,280
19420416,338,260
19420417,282,235
19420418,328,235
19420419,345,286
19420420,335,285
19420421,338,282
19420422,335,272
19420423,304,250
19420424,330,249
19420425,334,263
19420426,310,246
19420427,300,255
19420428,324,240
19420429,275,230
19420430,324,240
19420501,328,232
19420502,320,231
19420503,332,244
19420504,323,240
19420505,308,256
19420506,330,246
19420507,325,268
19420508,302,231
19420509,310,224
19420510,302,247
19420511,312,246
19420512,259,218
19420513,320,236
19420514,317,266
19420515,287,248
19420516,307,251
19420517,318,238
19420518,285,242
19420519,322,241
19420520,321,250
19420521,324,255
19420522,272,243
19420523,318,240
19420524,323,255
19420525,302,233
19420526,300,236
19420527,319,249
19420528,298,228
19420529,316,240
19420530,270,235
19420531,303,230
19420601,284,237
19420602,306,240
19420603,310,243
19420604,305,245
19420605,315,247
19420606,310,258
19420607,285,231
19420608,318,235
19420609,287,230
19420610,309,235
19420611,308,232
19420612,304,262
19420613,311,252
19420614,296,255
19420615,268,240
19420616,295,225
19420617,305,238
19420618,308,240
19420619,270,252
19420620,264,240
19420621,264,244
19420622,271,217
19420623,302,220
19420624,249,230
19420625,279,228
