Date,TMax,TMin
19550101,250,200
19550102,285,202
19550103,300,210
19550104,230,204
19550105,265,190
19550106,280,195
19550107,295,220
19550108,300,225
19550109,235,190
19550110,285,190
19550111,295,200
19550112,285,215
19550113,300,215
19550114,300,205
19550115,255,204
19550116,255,185
19550117,290,190
19550118,265,214
19550119,295,205
19550120,310,215
19550121,260,205
19550122,295,220
19550123,220,200
19550124,290,185
19550125,290,212
19550126,282,215
19550127,295,204
19550128,300,220
19550129,220,200
19550130,280,190
19550131,280,200
19550201,285,200
19550202,295,190
19550203,300,210
19550204,295,200
19550205,290,200
19550206,305,205
19550207,300,195
19550208,305,195
19550209,290,205
19550210,300,195
19550211,310,195
19550212,310,205
19550213,315,200
19550214,280,220
19550215,310,210
19550216,250,200
19550217,300,195
19550218,320,220
19550219,315,210
19550220,285,215
19550221,290,210
19550222,310,200
19550223,280,205
19550224,270,210
19550225,250,200
19550226,300,200
19550227,305,210
19550228,310,220
19550301,295,220
19550302,310,210
19550303,275,220
19550304,310,210
19550305,295,215
19550306,295,210
19550307,315,194
19550308,240,220
19550309,310,190
19550310,275,190
19550311,280,180
19550312,305,180
19550313,320,202
19550314,275,205
19550315,310,175
19550316,320,217
19550317,290,210
19550318,300,215
19550319,302,215
19550320,290,193
19550321,310,220
19550322,300,200
19550323,300,205
19550324,300,210
19550325,300,205
19550326,305,202
19550327,305,203
19550328,300,203
19550329,285,210
19550330,315,200
19550331,305,210
19550401,295,195
19550402,320,203
19550403,315,203
19550404,285,200
19550405,290,215
19550406,290,207
19550407,285,215
19550408,285,200
19550409,260,204
19550410,285,190
19550411,305,197
19550412,260,200
19550413,300,190
19550414,310,220
19550415,270,192
19550416,295,180
19550417,320,210
19550418,315,200
19550419,290,210
19550420,287,213
19550421,265,188
19550422,305,183
19550423,310,200
19550424,310,200
19550425,312,215
19550426,300,200
19550427,305,202
19550428,295,200
19550429,315,190
19550430,260,207
19550501,260,208
19550502,290,208
19550503,310,195
19550504,295,210
19550505,220,194
19550506,285,193
19550507,290,211
19550508,250,210
19550509,280,205
19550510,300,210
19550511,300,215
19550512,305,215
19550513,290,198
19550514,305,210
19550515,290,208
19550516,290,195
19550517,296,208
19550518,305,215
19550519,305,203
19550520,290,198
19550521,305,216
19550522,320,204
19550523,310,208
19550524,270,200
19550525,295,217
19550526,290,200
19550527,290,198
19550528,295,222
19550529,300,220
19550530,290,220
19550531,270,208
19550601,270,203
19550602,280,190
19550603,280,166
19550604,220,172
19550605,270,190
19550606,255,190
19550607,296,162
19550608,255,208
19550609,285,202
19550610,265,193
19550611,270,190
19550612,280,172
19550613,270,185
19550614,280,190
19550615,290,188
19550616,255,190
19550617,280,163
19550618,230,170
19550619,220,190
19550620,230,170
19550621,276,180
19550622,276,180
19550623,280,180
19550624,260,185
19550625,270,173
19550626,240,150
19550627,275,158
19550628,220,166
19550629,255,150
19550630,243,190
19550701,243,172
19550702,222,175
19550703,228,160
19550704,230,170
19550705,260,154
19550706,233,170
19550707,224,182
19550708,216,190
19550709,210,178
19550710,230,175
19550711,290,160
19550712,260,180
19550713,225,188
19550714,230,183
19550715,210,182
19550716,213,174
19550717,270,168
19550718,270,180
19550719,246,160
19550720,210,168
19550721,230,160
19550722,272,170
19550723,240,160
19550724,220,180
19550725,220,180
19550726,222,166
19550727,220,164
19550728,227,150
19550729,270,164
19550730,260,180
19550731,215,170
19550801,220,170
19550802,265,180
19550803,225,172
19550804,275,172
19550805,235,168
19550806,200,161
19550807,256,158
19550808,235,160
19550809,208,160
19550810,240,170
19550811,225,170
19550812,224,152
19550813,265,162
