Date,TMax,TMin
19670101,-22,-72
19670102,-28,-78
19670103,9999,-50
19670104,-22,-39
19670105,-22,9999
19670106,0,-100
19670107,78,9999
19670108,39,-28
19670109,28,-28
19670111,-50,-128
19670112,-28,-139
19670113,-28,-50
19670114,11,-100
19670115,9999,9999
19670116,-50,9999
19670117,-100,-122
19670118,-78,9999
19670119,-78,-189
19670120,9999,-172
19670121,-28,-161
19670122,28,-100
19670123,50,-50
19670124,50,-39
19670125,50,0
19670126,11,9999
19670127,39,-61
19670129,22,-100
19670130,72,-22
19670131,39,9999
19670201,-22,9999
19670202,50,-28
19670203,72,11
19670204,100,9999
19670205,89,22
19670206,28,9999
19670207,9999,-39
19670208,9999,-72
19670209,-11,9999
19670210,9999,-61
19670211,-39,-78
19670212,-22,-78
19670213,-39,-78
19670214,-28,-100
19670215,-28,-122
19670216,0,-111
19670217,11,-111
19670218,11,-50
19670219,11,-39
19670220,28,9999
19670221,72,0
19670222,72,22
19670223,89,22
19670224,100,-11
19670225,78,-39
19670226,111,-28
19670227,139,0
19670228,9999,0
19670301,100,39
19670302,28,9999
19670303,50,0
19670304,100,-11
19670305,89,28
19670306,78,0
19670307,111,-39
19670308,122,9999
19670309,139,0
19670310,178,11
19670311,200,39
19670312,150,28
19670313,128,-11
19670314,61,9999
19670315,22,0
19670316,50,-39
19670317,9999,9999
19670318,50,0
19670319,72,0
19670320,9999,0
19670321,100,0
19670322,78,11
19670323,111,0
19670324,72,9999
19670325,61,-22
19670326,122,9999
19670327,9999,-11
19670328,161,11
19670329,178,50
19670330,222,78
19670331,222,61
19670401,111,50
19670402,50,28
19670403,50,22
19670404,89,9999
19670405,9999,39
19670406,122,22
19670407,172,39
19670408,178,39
19670409,250,78
19670410,239,111
19670411,189,100
19670412,211,78
19670413,222,72
19670414,150,9999
19670415,128,72
19670416,139,78
19670417,172,78
19670418,200,39
19670419,9999,9999
19670420,122,0
19670421,178,0
19670422,111,61
19670423,89,9999
19670424,78,11
19670425,128,11
19670426,139,28
19670427,9999,39
19670428,150,50
19670429,139,78
19670430,111,89
19670501,189,61
19670502,222,50
19670503,211,100
19670504,189,9999
19670505,150,72
19670506,178,61
19670507,222,50
19670508,9999,72
19670509,228,78
19670510,222,89
19670511,222,89
19670512,200,100
19670513,200,78
19670514,200,72
19670515,239,61
19670516,9999,89
19670517,250,139
19670518,261,122
19670519,228,9999
19670520,178,100
19670521,150,111
19670522,200,89
19670523,189,111
19670524,222,78
19670525,172,78
19670526,200,78
19670527,189,9999
19670528,172,61
19670529,211,72
19670530,178,111
19670531,200,111
19670601,172,89
19670602,161,89
19670603,222,89
19670604,211,72
19670605,9999,78
19670606,200,89
19670607,228,89
19670608,261,100
19670609,189,128
19670610,228,9999
19670611,9999,128
19670612,200,111
19670613,200,111
19670614,172,100
19670615,200,89
19670616,200,50
19670617,211,89
19670618,200,100
19670619,222,128
19670620,200,9999
19670621,222,9999
19670622,178,139
19670623,222,122
19670624,250,89
19670625,261,100
19670626,272,122
19670627,289,139
19670628,289,139
19670629,278,150
19670630,272,139
19670701,272,139
19670702,261,150
19670703,250,150
19670704,261,111
19670705,261,128
19670706,178,139
19670707,222,150
19670708,239,139
19670709,9999,122
19670710,222,9999
19670711,200,128
19670712,228,139
19670713,250,9999
19670714,261,128
19670715,278,128
19670716,289,139
19670717,300,139
19670718,272,150
19670719,222,161
19670720,228,9999
19670721,239,100
19670722,261,122
19670723,300,122
19670724,322,150
19670725,289,178
19670726,272,161
19670727,261,150
19670728,272,128
19670729,261,122
19670730,250,128
19670731,272,128
19670801,272,128
19670802,272,150
19670803,300,139
19670804,289,150
19670805,311,150
19670806,300,161
19670807,278,172
19670808,278,128
19670809,300,161
19670810,311,161
19670811,311,150
19670812,261,9999
19670813,261,139
19670814,272,128
19670815,228,139
19670816,250,9999
19670817,278,128
19670818,278,150
19670819,261,9999
19670820,261,128
19670821,9999,161
19670822,250,172
19670823,250,128
19670824,250,139
19670825,272,9999
19670826,278,122
19670827,272,139
19670828,228,161
19670829,228,139
19670830,250,100
19670831,261,111
19670901,250,139
19670902,261,111
19670903,239,100
19670904,250,122
19670905,250,122
19670906,222,128
19670907,239,111
19670908,228,128
19670909,228,100
19670910,9999,78
19670911,261,111
19670912,211,9999
19670913,189,122
19670914,239,78
19670915,228,89
19670916,178,9999
19670917,200,100
19670918,172,128
19670919,200,111
19670920,200,100
19670921,222,78
19670922,250,100
19670923,239,111
19670924,239,9999
19670925,239,89
19670926,261,78
19670927,278,100
19670928,261,111
19670929,211,111
19670930,222,100
19671001,239,78
19671002,228,78
19671003,228,78
19671004,228,78
19671005,239,100
19671006,139,89
19671007,122,78
19671008,139,72
19671009,178,50
19671010,9999,100
19671011,211,128
19671012,211,100
19671013,211,72
19671014,222,61
19671015,228,61
19671016,228,78
19671017,239,89
19671018,228,78
19671019,111,9999
19671020,100,0
19671021,172,-11
19671022,189,11
19671023,211,28
19671024,222,39
19671025,211,50
19671026,178,50
19671027,189,61
19671028,172,50
19671029,200,39
19671030,178,78
19671031,150,9999
19671101,128,100
19671102,139,100
19671103,172,9999
19671104,161,50
19671105,172,50
19671106,178,9999
19671107,161,50
19671108,200,61
19671109,150,72
19671110,172,22
19671111,111,9999
19671112,61,22
19671113,111,39
19671114,139,9999
19671115,150,11
19671116,172,0
19671117,178,22
19671118,89,9999
19671119,122,-22
19671120,28,-22
19671121,11,-39
19671122,50,-72
19671123,39,-22
19671124,50,9999
19671125,11,-61
19671126,39,-78
19671127,72,-61
19671128,100,-39
19671129,122,11
19671130,122,39
19671201,9999,50
19671203,61,-11
