Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Hamilton, Ruakura,2101,C75731,-37.780,175.313,40,G,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Max_min: Daily
Station,Date(UTC),Tmax(C),Period(Hrs),Tmin(C),Period(Hrs),Tgmin(C),Period(Hrs),Tmean(C),RHmean(%),Period(Hrs),Freq
2101,19400820:2100,14.0,24,2.2,24,-,-,-,-,-,D
2101,19400821:2100,13.9,24,6.3,24,-,-,-,-,-,D
2101,19400822:2100,14.4,24,3.8,24,-,-,-,-,-,D
2101,19400823:2100,15.7,24,0.7,24,-,-,-,-,-,D
2101,19400824:2100,13.9,24,0.0,24,-,-,-,-,-,D
2101,19400825:2100,17.4,24,0.1,24,-,-,-,-,-,D
2101,19400826:2100,15.8,24,0.7,24,-,-,-,-,-,D
2101,19400827:2100,16.6,24,1.2,24,-,-,-,-,-,D
2101,19400828:2100,16.8,24,6.6,24,-,-,-,-,-,D
2101,19400829:2100,17.1,24,10.1,24,-,-,-,-,-,D
2101,19400830:2100,17.2,24,12.6,24,-,-,-,-,-,D
2101,19400831:2100,17.1,24,12.5,24,-,-,-,-,-,D
2101,19400901:2100,17.9,24,7.9,24,-,-,-,-,-,D
2101,19400902:2100,14.9,24,9.5,24,-,-,-,-,-,D
2101,19400903:2100,15.5,24,4.5,24,-,-,-,-,-,D
2101,19400904:2100,15.9,24,9.3,24,-,-,-,-,-,D
2101,19400905:2100,16.9,24,3.3,24,-,-,-,-,-,D
2101,19400906:2100,15.6,24,3.3,24,-,-,-,-,-,D
2101,19400907:2100,15.0,24,2.9,24,-,-,-,-,-,D
2101,19400908:2100,14.4,24,5.8,24,-,-,-,-,-,D
2101,19400909:2100,17.2,24,3.2,24,-,-,-,-,-,D
2101,19400910:2100,14.6,24,8.4,24,-,-,-,-,-,D
2101,19400911:2100,14.4,24,-1.4,24,-,-,-,-,-,D
2101,19400912:2100,20.9,24,-2.8,24,-,-,-,-,-,D
2101,19400913:2100,14.5,24,1.5,24,-,-,-,-,-,D
2101,19400914:2100,15.1,24,3.5,24,-,-,-,-,-,D
2101,19400915:2100,14.3,24,7.3,24,-,-,-,-,-,D
2101,19400916:2100,14.6,24,3.2,24,-,-,-,-,-,D
2101,19400917:2100,14.3,24,4.9,24,-,-,-,-,-,D
2101,19400918:2100,14.7,24,3.7,24,-,-,-,-,-,D
2101,19400919:2100,16.5,24,7.2,24,-,-,-,-,-,D
2101,19400920:2100,16.8,24,12.8,24,-,-,-,-,-,D
2101,19400921:2100,16.7,24,4.4,24,-,-,-,-,-,D
2101,19400922:2100,16.6,24,-1.7,24,-,-,-,-,-,D
2101,19400923:2100,16.7,24,2.7,24,-,-,-,-,-,D
2101,19400924:2100,17.7,24,1.1,24,-,-,-,-,-,D
2101,19400925:2100,18.2,24,3.4,24,-,-,-,-,-,D
2101,19400926:2100,18.1,24,4.9,24,-,-,-,-,-,D
2101,19400927:2100,18.3,24,3.8,24,-,-,-,-,-,D
2101,19400928:2100,16.3,24,5.1,24,-,-,-,-,-,D
2101,19400929:2100,18.4,24,12.7,24,-,-,-,-,-,D
2101,19400930:2100,20.0,24,12.8,24,-,-,-,-,-,D
2101,19401001:2100,17.9,24,8.2,24,-,-,-,-,-,D
2101,19401002:2100,18.1,24,7.2,24,-,-,-,-,-,D
2101,19401003:2100,16.6,24,5.8,24,-,-,-,-,-,D
2101,19401004:2100,17.3,24,10.1,24,-,-,-,-,-,D
2101,19401005:2100,19.2,24,0.3,24,-,-,-,-,-,D
2101,19401006:2100,18.1,24,2.2,24,-,-,-,-,-,D
2101,19401007:2100,16.6,24,6.4,24,-,-,-,-,-,D
2101,19401008:2100,13.3,24,8.4,24,-,-,-,-,-,D
2101,19401009:2100,12.5,24,1.4,24,-,-,-,-,-,D
2101,19401010:2100,15.5,24,5.4,24,-,-,-,-,-,D
2101,19401011:2100,17.2,24,5.2,24,-,-,-,-,-,D
2101,19401012:2100,18.3,24,8.9,24,-,-,-,-,-,D
2101,19401013:2100,15.1,24,12.1,24,-,-,-,-,-,D
2101,19401014:2100,15.1,24,8.9,24,-,-,-,-,-,D
2101,19401015:2100,18.2,24,12.7,24,-,-,-,-,-,D
2101,19401016:2100,19.2,24,15.6,24,-,-,-,-,-,D
2101,19401017:2100,18.5,24,6.0,24,-,-,-,-,-,D
2101,19401018:2100,20.0,24,7.8,24,-,-,-,-,-,D
2101,19401019:2100,18.1,24,11.0,24,-,-,-,-,-,D
2101,19401020:2100,18.1,24,3.3,24,-,-,-,-,-,D
2101,19401021:2100,19.5,24,3.1,24,-,-,-,-,-,D
2101,19401022:2100,20.7,24,7.3,24,-,-,-,-,-,D
2101,19401023:2100,18.9,24,2.2,24,-,-,-,-,-,D
2101,19401024:2100,17.4,24,11.2,24,-,-,-,-,-,D
2101,19401025:2100,15.9,24,0.8,24,-,-,-,-,-,D
2101,19401026:2100,17.1,24,1.1,24,-,-,-,-,-,D
2101,19401027:2100,19.2,24,12.6,24,-,-,-,-,-,D
2101,19401028:2100,19.9,24,13.6,24,-,-,-,-,-,D
2101,19401029:2100,15.7,24,5.5,24,-,-,-,-,-,D
2101,19401030:2100,17.3,24,4.1,24,-,-,-,-,-,D
2101,19401031:2100,17.0,24,4.7,24,-,-,-,-,-,D
2101,19401101:2100,20.7,24,5.8,24,-,-,-,-,-,D
2101,19401102:2100,16.8,24,10.6,24,-,-,-,-,-,D
2101,19401103:2100,15.9,24,8.9,24,-,-,-,-,-,D
2101,19401104:2100,15.1,24,7.8,24,-,-,-,-,-,D
2101,19401105:2100,17.9,24,9.5,24,-,-,-,-,-,D
2101,19401106:2100,18.5,24,5.7,24,-,-,-,-,-,D
2101,19401107:2100,15.7,24,8.1,24,-,-,-,-,-,D
2101,19401108:2100,15.5,24,7.4,24,-,-,-,-,-,D
2101,19401109:2100,18.6,24,2.3,24,-,-,-,-,-,D
2101,19401110:2100,16.6,24,11.9,24,-,-,-,-,-,D
2101,19401111:2100,18.3,24,4.4,24,-,-,-,-,-,D
2101,19401112:2100,23.2,24,-,-,-,-,-,-,-,D
2101,19401113:2100,25.5,24,7.2,48,-,-,-,-,-,D
2101,19401114:2100,24.7,24,12.4,24,-,-,-,-,-,D
2101,19401115:2100,17.9,24,2.8,24,-,-,-,-,-,D
2101,19401116:2100,19.2,24,10.8,24,-,-,-,-,-,D
2101,19401117:2100,19.7,24,13.7,24,-,-,-,-,-,D
2101,19401118:2100,21.3,24,11.0,24,-,-,-,-,-,D
2101,19401119:2100,17.9,24,8.3,24,-,-,-,-,-,D
2101,19401120:2100,14.4,24,8.7,24,-,-,-,-,-,D
2101,19401121:2100,16.6,24,4.4,24,-,-,-,-,-,D
2101,19401122:2100,16.6,24,7.7,24,-,-,-,-,-,D
2101,19401123:2100,16.6,24,2.8,24,-,-,-,-,-,D
2101,19401124:2100,18.4,24,5.1,24,-,-,-,-,-,D
2101,19401125:2100,20.7,24,5.2,24,-,-,-,-,-,D
2101,19401126:2100,21.7,24,6.1,24,-,-,-,-,-,D
2101,19401127:2100,23.7,24,6.2,24,-,-,-,-,-,D
2101,19401128:2100,23.3,24,7.3,24,-,-,-,-,-,D
2101,19401129:2100,22.7,24,14.1,24,-,-,-,-,-,D
2101,19401130:2100,20.4,24,3.8,24,-,-,-,-,-,D
2101,19401201:2100,23.9,24,15.5,24,-,-,-,-,-,D
2101,19401202:2100,21.5,24,8.1,24,-,-,-,-,-,D
2101,19401203:2100,22.1,24,7.3,24,-,-,-,-,-,D
2101,19401204:2100,22.3,24,-,-,-,-,-,-,-,D
2101,19401205:2100,22.2,24,6.2,48,-,-,-,-,-,D
2101,19401206:2100,23.7,24,9.4,24,-,-,-,-,-,D
2101,19401207:2100,24.9,24,-,-,-,-,-,-,-,D
2101,19401208:2100,25.3,24,-,-,-,-,-,-,-,D
2101,19401209:2100,24.1,24,8.1,72,-,-,-,-,-,D
2101,19401210:2100,23.7,24,10.1,24,-,-,-,-,-,D
2101,19401211:2100,21.8,24,10.7,24,-,-,-,-,-,D
2101,19401212:2100,22.5,24,15.1,24,-,-,-,-,-,D
2101,19401213:2100,22.7,24,17.0,24,-,-,-,-,-,D
2101,19401214:2100,19.9,24,-,-,-,-,-,-,-,D
2101,19401215:2100,21.9,24,10.1,48,-,-,-,-,-,D
2101,19401216:2100,25.0,24,10.2,24,-,-,-,-,-,D
2101,19401217:2100,22.6,24,11.1,24,-,-,-,-,-,D
2101,19401218:2100,20.8,24,9.0,24,-,-,-,-,-,D
2101,19401219:2100,20.2,24,5.2,24,-,-,-,-,-,D
2101,19401220:2100,20.8,24,16.2,24,-,-,-,-,-,D
2101,19401221:2100,22.4,24,9.6,24,-,-,-,-,-,D
2101,19401222:2100,22.7,24,12.5,24,-,-,-,-,-,D
2101,19401223:2100,25.1,24,17.2,24,-,-,-,-,-,D
2101,19401224:2100,23.3,24,13.3,24,-,-,-,-,-,D
2101,19401225:2100,19.2,24,4.4,24,-,-,-,-,-,D
2101,19401226:2100,22.1,24,14.7,24,-,-,-,-,-,D
2101,19401227:2100,24.3,24,10.3,24,-,-,-,-,-,D
2101,19401228:2100,25.0,24,8.4,24,-,-,-,-,-,D
2101,19401229:2100,23.9,24,10.6,24,-,-,-,-,-,D
2101,19401230:2100,23.9,24,7.8,24,-,-,-,-,-,D
2101,19401231:2100,28.1,24,11.7,24,-,-,-,-,-,D
2101,19410101:2100,27.1,24,15.6,24,-,-,-,-,-,D
2101,19410102:2100,24.2,24,9.4,24,-,-,-,-,-,D
2101,19410103:2100,24.4,24,9.6,24,-,-,-,-,-,D
2101,19410104:2100,28.3,24,-,-,-,-,-,-,-,D
2101,19410105:2100,25.9,24,7.7,48,-,-,-,-,-,D
2101,19410106:2100,25.2,24,9.9,24,-,-,-,-,-,D
2101,19410107:2100,25.0,24,11.6,24,-,-,-,-,-,D
2101,19410108:2100,26.4,24,11.3,24,-,-,-,-,-,D
2101,19410109:2100,26.8,24,12.8,24,-,-,-,-,-,D
2101,19410110:2100,26.7,24,16.6,24,-,-,-,-,-,D
2101,19410111:2100,20.6,24,15.2,24,-,-,-,-,-,D
2101,19410112:2100,20.2,24,15.2,24,-,-,-,-,-,D
2101,19410113:2100,20.1,24,12.8,24,-,-,-,-,-,D
2101,19410114:2100,20.9,24,10.9,24,-,-,-,-,-,D
2101,19410115:2100,20.2,24,8.4,24,-,-,-,-,-,D
2101,19410116:2100,22.5,24,6.7,24,-,-,-,-,-,D
2101,19410117:2100,23.7,24,12.6,24,-,-,-,-,-,D
2101,19410118:2100,23.6,24,-,-,-,-,-,-,-,D
2101,19410119:2100,24.6,24,14.7,48,-,-,-,-,-,D
2101,19410120:2100,22.7,24,16.1,24,-,-,-,-,-,D
2101,19410121:2100,20.6,24,14.9,24,-,-,-,-,-,D
2101,19410122:2100,19.4,24,13.2,24,-,-,-,-,-,D
2101,19410123:2100,25.2,24,14.9,24,-,-,-,-,-,D
2101,19410124:2100,22.1,24,17.4,24,-,-,-,-,-,D
2101,19410125:2100,22.6,24,12.2,24,-,-,-,-,-,D
2101,19410126:2100,26.7,24,16.7,24,-,-,-,-,-,D
2101,19410127:2100,26.6,24,18.0,24,-,-,-,-,-,D
