Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Campbell Is,6172,K94400,-52.550,169.150,15,W,Metservice
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Max_min: Daily
Station,Date(UTC),Tmax(C),Period(Hrs),Tmin(C),Period(Hrs),Tgmin(C),Period(Hrs),Tmean(C),RHmean(%),Period(Hrs),Freq
6172,19410802:2100,4.6,24,-0.1,24,-1.2,24,-,-,-,D
6172,19410803:2100,5.9,24,0.8,24,-0.6,24,-,-,-,D
6172,19410804:2100,6.4,24,2.5,24,0.8,24,-,-,-,D
6172,19410805:2100,6.6,24,2.9,24,2.7,24,-,-,-,D
6172,19410806:2100,6.6,24,4.8,24,5.0,24,-,-,-,D
6172,19410807:2100,7.3,24,5.6,24,5.1,24,-,-,-,D
6172,19410808:2100,6.7,24,3.3,24,3.2,24,-,-,-,D
6172,19410809:2100,4.1,24,1.9,24,1.6,24,-,-,-,D
6172,19410810:2100,4.3,24,-0.4,24,-1.1,24,-,-,-,D
6172,19410811:2100,8.0,24,-0.9,24,-2.6,24,-,-,-,D
6172,19410812:2100,5.0,24,3.3,24,2.3,24,-,-,-,D
6172,19410813:2100,5.9,24,1.8,24,0.7,24,-,-,-,D
6172,19410814:2100,3.9,24,0.9,24,0.6,24,-,-,-,D
6172,19410815:2100,21.3,24,0.2,24,-1.1,24,-,-,-,D
6172,19410816:2100,5.3,24,3.6,24,2.5,24,-,-,-,D
6172,19410817:2100,7.6,24,2.2,24,1.1,24,-,-,-,D
6172,19410818:2100,6.2,24,-0.1,24,-1.4,24,-,-,-,D
6172,19410819:2100,7.4,24,0.6,24,-1.0,24,-,-,-,D
6172,19410820:2100,6.7,24,4.3,24,3.9,24,-,-,-,D
6172,19410821:2100,7.4,24,5.9,24,5.7,24,-,-,-,D
6172,19410822:2100,7.8,24,3.9,24,3.3,24,-,-,-,D
6172,19410823:2100,7.2,24,4.4,24,4.4,24,-,-,-,D
6172,19410824:2100,7.4,24,4.2,24,2.7,24,-,-,-,D
6172,19410825:2100,9.2,24,4.9,24,3.9,24,-,-,-,D
6172,19410826:2100,7.8,24,3.8,24,2.7,24,-,-,-,D
6172,19410827:2100,6.1,24,0.0,24,-1.1,24,-,-,-,D
6172,19410828:2100,7.2,24,-0.5,24,-1.1,24,-,-,-,D
6172,19410829:2100,6.7,24,-0.6,24,0.0,24,-,-,-,D
6172,19410830:2100,7.3,24,3.4,24,2.2,24,-,-,-,D
6172,19410831:2100,8.2,24,6.1,24,5.6,24,-,-,-,D
6172,19410901:2100,7.9,24,7.1,24,6.5,24,-,-,-,D
6172,19410902:2100,8.5,24,3.9,24,3.4,24,-,-,-,D
6172,19410903:2100,4.6,24,0.5,24,-0.3,24,-,-,-,D
6172,19410904:2100,4.3,24,-0.3,24,-0.8,24,-,-,-,D
6172,19410905:2100,5.6,24,-1.6,24,-2.7,24,-,-,-,D
6172,19410906:2100,6.6,24,2.2,24,1.2,24,-,-,-,D
6172,19410907:2100,7.6,24,3.3,24,2.2,24,-,-,-,D
6172,19410908:2100,6.7,24,3.3,24,2.1,24,-,-,-,D
6172,19410909:2100,8.3,24,4.4,24,3.8,24,-,-,-,D
6172,19410910:2100,8.6,24,5.6,24,5.8,24,-,-,-,D
6172,19410911:2100,8.6,24,6.7,24,6.3,24,-,-,-,D
6172,19410912:2100,7.8,24,2.2,24,1.3,24,-,-,-,D
6172,19410913:2100,5.6,24,1.1,24,0.0,24,-,-,-,D
6172,19410914:2100,7.2,24,3.6,24,4.4,24,-,-,-,D
6172,19410915:2100,8.1,24,4.6,24,4.2,24,-,-,-,D
6172,19410916:2100,7.8,24,3.2,24,-0.1,24,-,-,-,D
6172,19410917:2100,8.7,24,1.2,24,-0.1,24,-,-,-,D
6172,19410918:2100,5.2,24,0.2,24,-0.1,24,-,-,-,D
6172,19410919:2100,7.8,24,3.8,24,3.3,24,-,-,-,D
6172,19410920:2100,5.6,24,1.1,24,-0.2,24,-,-,-,D
6172,19410921:2100,8.6,24,4.4,24,4.6,24,-,-,-,D
6172,19410922:2100,8.3,24,5.0,24,4.3,24,-,-,-,D
6172,19410923:2100,9.4,24,5.5,24,7.7,24,-,-,-,D
6172,19410924:2100,9.6,24,6.0,24,4.9,24,-,-,-,D
6172,19410925:2100,9.7,24,6.1,24,5.2,24,-,-,-,D
6172,19410926:2100,9.3,24,3.4,24,1.9,24,-,-,-,D
6172,19410927:2100,7.2,24,2.8,24,1.8,24,-,-,-,D
6172,19410928:2100,8.3,24,4.5,24,5.0,24,-,-,-,D
6172,19410929:2100,9.6,24,6.3,24,5.3,24,-,-,-,D
6172,19410930:2100,10.0,24,4.2,24,2.7,24,-,-,-,D
6172,19411001:2100,7.2,24,2.8,24,1.4,24,-,-,-,D
6172,19411002:2100,8.4,24,3.3,24,1.9,24,-,-,-,D
6172,19411003:2100,7.8,24,1.1,24,-0.6,24,-,-,-,D
6172,19411004:2100,4.4,24,0.1,24,-0.6,24,-,-,-,D
6172,19411005:2100,7.7,24,-0.8,24,-2.7,24,-,-,-,D
6172,19411006:2100,7.2,24,1.8,24,6.2,24,-,-,-,D
6172,19411007:2100,8.6,24,3.4,24,6.3,24,-,-,-,D
6172,19411008:2100,8.9,24,5.0,24,6.3,24,-,-,-,D
6172,19411009:2100,9.7,24,3.3,24,1.7,24,-,-,-,D
6172,19411010:2100,6.7,24,1.2,24,0.3,24,-,-,-,D
6172,19411011:2100,6.9,24,2.4,24,1.4,24,-,-,-,D
6172,19411012:2100,7.1,24,1.7,24,0.9,24,-,-,-,D
6172,19411013:2100,7.4,24,4.5,24,3.9,24,-,-,-,D
6172,19411014:2100,8.3,24,5.2,24,3.4,24,-,-,-,D
6172,19411015:2100,8.0,24,6.3,24,6.7,24,-,-,-,D
6172,19411016:2100,7.9,24,3.0,24,2.1,24,-,-,-,D
6172,19411017:2100,8.9,24,0.7,24,-1.1,24,-,-,-,D
6172,19411018:2100,10.8,24,6.1,24,5.2,24,-,-,-,D
6172,19411019:2100,8.6,24,6.1,24,5.5,24,-,-,-,D
6172,19411020:2100,9.0,24,5.0,24,5.0,24,-,-,-,D
6172,19411021:2100,11.1,24,4.4,24,2.7,24,-,-,-,D
6172,19411022:2100,9.6,24,3.8,24,1.7,24,-,-,-,D
6172,19411023:2100,9.4,24,4.1,24,2.8,24,-,-,-,D
6172,19411024:2100,7.7,24,2.2,24,3.9,24,-,-,-,D
6172,19411025:2100,7.8,24,4.1,24,2.1,24,-,-,-,D
6172,19411026:2100,8.9,24,4.8,24,4.3,24,-,-,-,D
6172,19411027:2100,9.7,24,0.0,24,-1.9,24,-,-,-,D
6172,19411028:2100,10.3,24,6.4,24,5.8,24,-,-,-,D
6172,19411029:2100,8.5,24,5.8,24,4.9,24,-,-,-,D
6172,19411030:2100,9.1,24,-1.2,24,-3.2,24,-,-,-,D
6172,19411031:2100,7.2,24,4.6,24,3.4,24,-,-,-,D
6172,19411101:2100,9.4,24,3.3,24,0.9,24,-,-,-,D
6172,19411102:2100,10.1,24,4.6,24,2.5,24,-,-,-,D
6172,19411103:2100,9.7,24,4.2,24,2.7,24,-,-,-,D
6172,19411104:2100,10.4,24,2.2,24,0.3,24,-,-,-,D
6172,19411105:2100,8.5,24,-0.1,24,-1.8,24,-,-,-,D
6172,19411106:2100,10.3,24,2.8,24,2.2,24,-,-,-,D
6172,19411107:2100,7.8,24,1.7,24,0.7,24,-,-,-,D
6172,19411108:2100,7.4,24,3.4,24,2.7,24,-,-,-,D
6172,19411109:2100,10.6,24,5.0,24,2.6,24,-,-,-,D
6172,19411110:2100,10.8,24,5.6,24,4.2,24,-,-,-,D
6172,19411111:2100,10.4,24,5.5,24,4.4,24,-,-,-,D
6172,19411112:2100,11.2,24,4.6,24,3.2,24,-,-,-,D
6172,19411113:2100,9.9,24,2.1,24,0.0,24,-,-,-,D
6172,19411114:2100,7.2,24,1.1,24,-0.8,24,-,-,-,D
6172,19411115:2100,7.3,24,0.7,24,-0.9,24,-,-,-,D
6172,19411116:2100,8.8,24,1.4,24,-0.8,24,-,-,-,D
6172,19411117:2100,8.3,24,1.2,24,-0.6,24,-,-,-,D
6172,19411118:2100,7.2,24,1.8,24,-0.3,24,-,-,-,D
6172,19411119:2100,8.8,24,0.3,24,-2.4,24,-,-,-,D
6172,19411120:2100,10.3,24,4.9,24,2.8,24,-,-,-,D
6172,19411121:2100,10.9,24,6.1,24,5.0,24,-,-,-,D
6172,19411122:2100,9.6,24,6.6,24,5.3,24,-,-,-,D
6172,19411123:2100,8.4,24,6.9,24,5.8,24,-,-,-,D
6172,19411124:2100,10.0,24,7.8,24,7.2,24,-,-,-,D
6172,19411125:2100,11.7,24,5.4,24,3.1,24,-,-,-,D
6172,19411126:2100,11.1,24,3.1,24,0.9,24,-,-,-,D
6172,19411127:2100,10.8,24,5.6,24,3.6,24,-,-,-,D
6172,19411128:2100,8.9,24,4.4,24,3.2,24,-,-,-,D
6172,19411129:2100,6.1,24,3.3,24,1.4,24,-,-,-,D
6172,19411130:2100,9.0,24,4.6,24,2.9,24,-,-,-,D
6172,19411201:2100,9.8,24,7.6,24,5.6,24,-,-,-,D
6172,19411202:2100,10.7,24,6.6,24,4.2,24,-,-,-,D
6172,19411203:2100,11.6,24,7.3,24,5.5,24,-,-,-,D
6172,19411204:2100,10.1,24,5.3,24,3.5,24,-,-,-,D
6172,19411205:2100,9.7,24,4.4,24,1.7,24,-,-,-,D
6172,19411206:2100,11.9,24,6.7,24,4.8,24,-,-,-,D
6172,19411207:2100,10.2,24,6.6,24,4.7,24,-,-,-,D
6172,19411208:2100,11.8,24,6.6,24,3.9,24,-,-,-,D
6172,19411209:2100,13.9,24,6.9,24,5.3,24,-,-,-,D
6172,19411210:2100,11.6,24,5.6,24,3.3,24,-,-,-,D
6172,19411211:2100,11.6,24,7.7,24,6.2,24,-,-,-,D
6172,19411212:2100,9.4,24,6.1,24,4.0,24,-,-,-,D
6172,19411213:2100,11.4,24,5.4,24,2.8,24,-,-,-,D
6172,19411214:2100,11.1,24,5.6,24,3.8,24,-,-,-,D
6172,19411215:2100,10.0,24,4.1,24,2.2,24,-,-,-,D
6172,19411216:2100,8.3,24,2.2,24,-0.6,24,-,-,-,D
6172,19411217:2100,8.9,24,2.9,24,-0.6,24,-,-,-,D
6172,19411218:2100,8.9,24,4.4,24,2.1,24,-,-,-,D
6172,19411219:2100,10.6,24,5.2,24,2.8,24,-,-,-,D
6172,19411220:2100,11.7,24,3.4,24,0.9,24,-,-,-,D
6172,19411221:2100,10.2,24,5.3,24,3.3,24,-,-,-,D
6172,19411222:2100,12.5,24,6.7,24,4.9,24,-,-,-,D
6172,19411223:2100,11.7,24,4.4,24,2.0,24,-,-,-,D
6172,19411224:2100,12.6,24,3.6,24,0.6,24,-,-,-,D
6172,19411225:2100,9.4,24,5.6,24,3.6,24,-,-,-,D
6172,19411226:2100,9.4,24,5.6,24,3.5,24,-,-,-,D
6172,19411227:2100,10.1,24,6.8,24,5.2,24,-,-,-,D
6172,19411228:2100,11.8,24,6.3,24,4.4,24,-,-,-,D
6172,19411229:2100,9.3,24,5.7,24,3.7,24,-,-,-,D
6172,19411230:2100,8.9,24,7.2,24,5.0,24,-,-,-,D
6172,19411231:2100,9.9,24,8.1,24,4.0,24,-,-,-,D
6172,19420101:2100,11.2,24,7.4,24,5.2,24,-,-,-,D
6172,19420102:2100,11.7,24,1.2,24,-2.6,24,-,-,-,D
6172,19420103:2100,12.4,24,6.9,24,4.4,24,-,-,-,D
6172,19420104:2100,12.2,24,8.6,24,7.2,24,-,-,-,D
6172,19420105:2100,11.1,24,6.7,24,5.2,24,-,-,-,D
6172,19420106:2100,8.9,24,7.1,24,4.8,24,-,-,-,D
6172,19420107:2100,10.6,24,6.1,24,3.8,24,-,-,-,D
6172,19420108:2100,12.1,24,6.2,24,3.7,24,-,-,-,D
6172,19420109:2100,8.3,24,7.2,24,2.9,24,-,-,-,D
6172,19420110:2100,9.9,24,2.2,24,-2.2,24,-,-,-,D
6172,19420111:2100,12.6,24,7.4,24,4.9,24,-,-,-,D
6172,19420112:2100,11.1,24,6.1,24,2.7,24,-,-,-,D
6172,19420113:2100,11.2,24,8.3,24,6.3,24,-,-,-,D
6172,19420114:2100,10.7,24,7.7,24,5.0,24,-,-,-,D
6172,19420115:2100,10.5,24,7.7,24,5.2,24,-,-,-,D
6172,19420116:2100,10.8,24,7.2,24,4.2,24,-,-,-,D
6172,19420117:2100,12.2,24,7.3,24,4.4,24,-,-,-,D
6172,19420118:2100,11.2,24,4.4,24,0.5,24,-,-,-,D
6172,19420119:2100,11.9,24,4.4,24,0.9,24,-,-,-,D
6172,19420120:2100,11.7,24,8.7,24,7.8,24,-,-,-,D
6172,19420121:2100,11.2,24,8.4,24,6.2,24,-,-,-,D
6172,19420122:2100,12.0,24,7.8,24,4.8,24,-,-,-,D
6172,19420123:2100,12.4,24,4.5,24,0.7,24,-,-,-,D
6172,19420124:2100,11.7,24,8.2,24,6.1,24,-,-,-,D
6172,19420125:2100,12.9,24,5.0,24,1.4,24,-,-,-,D
6172,19420126:2100,11.8,24,8.4,24,5.9,24,-,-,-,D
6172,19420127:2100,11.3,24,8.1,24,7.3,24,-,-,-,D
6172,19420128:2100,11.1,24,8.9,24,6.3,24,-,-,-,D
6172,19420129:2100,12.1,24,8.3,24,5.1,24,-,-,-,D
6172,19420130:2100,12.0,24,3.4,24,0.1,24,-,-,-,D
6172,19420131:2100,11.6,24,6.8,24,2.8,24,-,-,-,D
6172,19420201:2100,10.0,24,7.2,24,4.6,24,-,-,-,D
6172,19420202:2100,12.1,24,9.4,24,6.9,24,-,-,-,D
6172,19420203:2100,13.1,24,8.4,24,6.0,24,-,-,-,D
6172,19420204:2100,10.2,24,4.7,24,1.7,24,-,-,-,D
6172,19420205:2100,11.1,24,6.2,24,3.2,24,-,-,-,D
6172,19420206:2100,11.3,24,7.3,24,4.2,24,-,-,-,D
6172,19420207:2100,10.1,24,7.9,24,5.3,24,-,-,-,D
6172,19420208:2100,12.1,24,7.6,24,5.0,24,-,-,-,D
6172,19420209:2100,11.1,24,8.8,24,5.9,24,-,-,-,D
6172,19420210:2100,10.9,24,9.4,24,7.2,24,-,-,-,D
6172,19420211:2100,12.2,24,8.3,24,4.4,24,-,-,-,D
6172,19420212:2100,12.8,24,5.3,24,0.3,24,-,-,-,D
6172,19420213:2100,12.8,24,7.8,24,4.0,24,-,-,-,D
6172,19420214:2100,13.2,24,8.9,24,5.6,24,-,-,-,D
6172,19420215:2100,12.8,24,7.1,24,2.8,24,-,-,-,D
6172,19420216:2100,11.4,24,7.7,24,4.8,24,-,-,-,D
6172,19420217:2100,14.5,24,0.0,24,-4.9,24,-,-,-,D
6172,19420218:2100,12.6,24,3.4,24,-1.8,24,-,-,-,D
6172,19420219:2100,14.4,24,0.6,24,-4.9,24,-,-,-,D
6172,19420220:2100,14.9,24,6.1,24,1.7,24,-,-,-,D
6172,19420221:2100,11.7,24,7.7,24,3.6,24,-,-,-,D
6172,19420222:2100,13.9,24,9.2,24,5.8,24,-,-,-,D
6172,19420223:2100,10.3,24,8.2,24,5.8,24,-,-,-,D
6172,19420224:2100,11.6,24,7.9,24,3.9,24,-,-,-,D
6172,19420225:2100,13.5,24,6.3,24,1.0,24,-,-,-,D
6172,19420226:2100,12.8,24,5.3,24,0.7,24,-,-,-,D
6172,19420227:2100,10.3,24,6.6,24,1.7,24,-,-,-,D
6172,19420228:2100,10.6,24,8.3,24,4.5,24,-,-,-,D
6172,19420301:2100,10.6,24,5.0,24,0.7,24,-,-,-,D
6172,19420302:2100,9.8,24,3.5,24,-1.1,24,-,-,-,D
6172,19420303:2100,9.4,24,6.1,24,2.7,24,-,-,-,D
6172,19420304:2100,11.1,24,7.7,24,3.3,24,-,-,-,D
6172,19420305:2100,10.6,24,6.1,24,1.7,24,-,-,-,D
6172,19420306:2100,10.7,24,6.8,24,2.9,24,-,-,-,D
6172,19420307:2100,11.7,24,6.7,24,3.2,24,-,-,-,D
6172,19420308:2100,11.1,24,5.1,24,0.4,24,-,-,-,D
6172,19420309:2100,8.9,24,4.4,24,0.2,24,-,-,-,D
6172,19420310:2100,8.9,24,5.6,24,1.3,24,-,-,-,D
6172,19420311:2100,10.3,24,7.8,24,4.2,24,-,-,-,D
6172,19420312:2100,11.9,24,8.3,24,4.9,24,-,-,-,D
6172,19420313:2100,9.2,24,5.1,24,0.7,24,-,-,-,D
6172,19420314:2100,9.7,24,1.7,24,-3.3,24,-,-,-,D
6172,19420315:2100,9.1,24,5.2,24,-0.1,24,-,-,-,D
6172,19420316:2100,10.6,24,8.6,24,5.6,24,-,-,-,D
6172,19420317:2100,11.1,24,5.1,24,5.6,24,-,-,-,D
6172,19420318:2100,11.1,24,5.0,24,1.4,24,-,-,-,D
6172,19420319:2100,8.8,24,4.3,24,-0.6,24,-,-,-,D
6172,19420320:2100,8.9,24,5.1,24,0.4,24,-,-,-,D
6172,19420321:2100,9.1,24,4.9,24,0.0,24,-,-,-,D
6172,19420322:2100,9.0,24,3.6,24,-0.8,24,-,-,-,D
6172,19420323:2100,8.8,24,5.9,24,1.6,24,-,-,-,D
6172,19420324:2100,8.8,24,6.7,24,2.6,24,-,-,-,D
6172,19420325:2100,9.2,24,6.7,24,2.8,24,-,-,-,D
6172,19420326:2100,9.5,24,7.2,24,3.7,24,-,-,-,D
6172,19420327:2100,9.7,24,7.1,24,2.8,24,-,-,-,D
6172,19420328:2100,10.7,24,6.9,24,1.7,24,-,-,-,D
6172,19420329:2100,10.0,24,7.7,24,3.4,24,-,-,-,D
6172,19420330:2100,14.6,24,7.2,24,3.6,24,-,-,-,D
6172,19420331:2100,15.3,24,9.4,24,5.8,24,-,-,-,D
6172,19420401:2100,11.1,24,8.7,24,5.1,24,-,-,-,D
6172,19420402:2100,11.0,24,7.3,24,1.4,24,-,-,-,D
6172,19420403:2100,15.4,24,9.5,24,6.7,24,-,-,-,D
6172,19420404:2100,12.1,24,5.2,24,3.8,24,-,-,-,D
6172,19420405:2100,10.9,24,5.3,24,-0.3,24,-,-,-,D
6172,19420406:2100,9.6,24,6.9,24,2.2,24,-,-,-,D
6172,19420407:2100,9.1,24,4.7,24,-0.2,24,-,-,-,D
6172,19420408:2100,8.0,24,4.2,24,-3.3,24,-,-,-,D
6172,19420409:2100,-,-,4.0,24,0.2,24,-,-,-,D
6172,19420410:2100,-,-,5.2,24,-0.1,24,-,-,-,D
6172,19420411:2100,-,-,4.7,24,-0.1,24,-,-,-,D
6172,19420412:2100,-,-,4.1,24,-0.8,24,-,-,-,D
6172,19420413:2100,-,-,5.7,24,1.4,24,-,-,-,D
6172,19420414:2100,-,-,2.4,24,-3.1,24,-,-,-,D
6172,19420415:2100,-,-,6.8,24,-0.4,24,-,-,-,D
6172,19420416:2100,-,-,5.2,24,-1.4,24,-,-,-,D
6172,19420417:2100,-,-,1.4,24,-3.6,24,-,-,-,D
6172,19420418:2100,-,-,-1.4,24,-5.6,24,-,-,-,D
6172,19420419:2100,-,-,3.7,24,-0.3,24,-,-,-,D
6172,19420420:2100,-,-,2.9,24,-5.8,24,-,-,-,D
6172,19420421:2100,-,-,1.1,24,-3.1,24,-,-,-,D
6172,19420422:2100,-,-,4.2,24,-0.7,24,-,-,-,D
6172,19420423:2100,-,-,6.6,24,1.6,24,-,-,-,D
6172,19420424:2100,-,-,6.1,24,2.1,24,-,-,-,D
6172,19420425:2100,-,-,6.3,24,2.7,24,-,-,-,D
6172,19420426:2100,-,-,7.8,24,3.9,24,-,-,-,D
6172,19420427:2100,-,-,2.2,24,-2.1,24,-,-,-,D
6172,19420428:2100,-,-,3.6,24,-0.9,24,-,-,-,D
6172,19420429:2100,-,-,6.4,24,3.1,24,-,-,-,D
6172,19420430:2100,-,-,6.2,24,2.4,24,-,-,-,D
6172,19420501:2100,-,-,5.3,24,0.8,24,-,-,-,D
6172,19420502:2100,-,-,5.8,24,2.1,24,-,-,-,D
6172,19420503:2100,-,-,8.9,24,4.9,24,-,-,-,D
6172,19420504:2100,-,-,4.4,24,-1.2,24,-,-,-,D
6172,19420505:2100,-,-,1.8,24,-3.3,24,-,-,-,D
6172,19420506:2100,-,-,2.3,24,-1.7,24,-,-,-,D
6172,19420507:2100,-,-,1.6,24,-3.5,24,-,-,-,D
6172,19420508:2100,-,-,1.7,24,-4.6,24,-,-,-,D
6172,19420509:2100,-,-,3.3,24,-1.2,24,-,-,-,D
6172,19420510:2100,-,-,2.8,24,4.1,24,-,-,-,D
6172,19420511:2100,-,-,4.1,24,0.2,24,-,-,-,D
6172,19420512:2100,-,-,0.6,24,-4.1,24,-,-,-,D
6172,19420513:2100,-,-,2.3,24,-2.6,24,-,-,-,D
6172,19420514:2100,-,-,4.6,24,0.5,24,-,-,-,D
6172,19420515:2100,-,-,3.8,24,-2.3,24,-,-,-,D
6172,19420516:2100,-,-,4.7,24,-1.0,24,-,-,-,D
6172,19420517:2100,-,-,4.1,24,-1.3,24,-,-,-,D
6172,19420518:2100,-,-,2.3,24,-2.6,24,-,-,-,D
6172,19420519:2100,-,-,1.6,24,-3.2,24,-,-,-,D
6172,19420520:2100,-,-,6.8,24,2.2,24,-,-,-,D
6172,19420521:2100,-,-,3.5,24,-1.6,24,-,-,-,D
6172,19420522:2100,-,-,2.9,24,-1.1,24,-,-,-,D
6172,19420523:2100,-,-,2.2,24,-2.1,24,-,-,-,D
6172,19420524:2100,-,-,-3.9,24,-9.5,24,-,-,-,D
6172,19420525:2100,-,-,2.9,24,-2.3,24,-,-,-,D
6172,19420526:2100,-,-,3.2,24,-1.4,24,-,-,-,D
6172,19420527:2100,-,-,4.0,24,-1.7,24,-,-,-,D
6172,19420528:2100,-,-,4.1,24,-0.6,24,-,-,-,D
6172,19420529:2100,-,-,5.7,24,2.1,24,-,-,-,D
6172,19420530:2100,-,-,6.0,24,1.6,24,-,-,-,D
6172,19420531:2100,-,-,5.7,24,1.9,24,-,-,-,D
6172,19420601:2100,-,-,4.3,24,-0.8,24,-,-,-,D
6172,19420602:2100,-,-,2.2,24,-2.2,24,-,-,-,D
6172,19420603:2100,-,-,0.6,24,3.4,24,-,-,-,D
6172,19420604:2100,-,-,3.1,24,-1.5,24,-,-,-,D
6172,19420605:2100,-,-,4.9,24,0.1,24,-,-,-,D
6172,19420606:2100,-,-,6.6,24,2.3,24,-,-,-,D
6172,19420607:2100,-,-,4.3,24,-0.6,24,-,-,-,D
6172,19420608:2100,-,-,1.6,24,-3.2,24,-,-,-,D
6172,19420609:2100,-,-,4.9,24,0.7,24,-,-,-,D
6172,19420610:2100,-,-,8.1,24,4.2,24,-,-,-,D
6172,19420611:2100,-,-,5.2,24,1.3,24,-,-,-,D
6172,19420612:2100,-,-,3.4,24,-1.7,24,-,-,-,D
6172,19420613:2100,-,-,4.1,24,-0.2,24,-,-,-,D
6172,19420614:2100,-,-,5.3,24,1.6,24,-,-,-,D
6172,19420615:2100,-,-,6.2,24,2.1,24,-,-,-,D
6172,19420616:2100,-,-,6.3,24,1.5,24,-,-,-,D
6172,19420617:2100,-,-,5.8,24,1.2,24,-,-,-,D
6172,19420618:2100,-,-,5.7,24,1.7,24,-,-,-,D
6172,19420619:2100,-,-,6.1,24,2.1,24,-,-,-,D
6172,19420620:2100,-,-,6.2,24,2.3,24,-,-,-,D
6172,19420621:2100,-,-,4.3,24,-0.5,24,-,-,-,D
6172,19420622:2100,-,-,4.4,24,-0.4,24,-,-,-,D
6172,19420623:2100,-,-,3.7,24,-0.5,24,-,-,-,D
6172,19420624:2100,-,-,4.2,24,-0.4,24,-,-,-,D
6172,19420625:2100,-,-,4.3,24,-0.1,24,-,-,-,D
6172,19420626:2100,-,-,4.1,24,0.2,24,-,-,-,D
6172,19420627:2100,-,-,6.6,24,2.8,24,-,-,-,D
6172,19420628:2100,-,-,7.2,24,3.5,24,-,-,-,D
6172,19420629:2100,-,-,8.3,24,4.4,24,-,-,-,D
6172,19420630:2100,-,-,4.9,24,0.8,24,-,-,-,D
6172,19420701:2100,-,-,5.7,24,0.5,24,-,-,-,D
6172,19420702:2100,-,-,3.7,24,-1.1,24,-,-,-,D
6172,19420703:2100,-,-,0.9,24,-3.9,24,-,-,-,D
6172,19420704:2100,-,-,-0.6,24,-5.6,24,-,-,-,D
6172,19420705:2100,-,-,4.4,24,0.6,24,-,-,-,D
6172,19420706:2100,-,-,1.5,24,-3.1,24,-,-,-,D
6172,19420707:2100,-,-,2.2,24,-2.8,24,-,-,-,D
6172,19420708:2100,-,-,6.8,24,2.6,24,-,-,-,D
6172,19420709:2100,-,-,6.8,24,1.0,24,-,-,-,D
6172,19420710:2100,-,-,5.2,24,1.3,24,-,-,-,D
6172,19420711:2100,-,-,2.2,24,-3.3,24,-,-,-,D
6172,19420712:2100,-,-,2.4,24,-2.4,24,-,-,-,D
6172,19420713:2100,-,-,2.1,24,-2.5,24,-,-,-,D
