Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Tauranga Aero,1612,B76621,-37.67242,176.19635,0,H,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Max_min: Daily
Station,Date(UTC),Tmax(C),Period(Hrs),Tmin(C),Period(Hrs),Tgmin(C),Period(Hrs),Tmean(C),RHmean(%),Period(Hrs),Freq
1612,19411214:2100,22.9,24,17.8,24,-,-,-,-,-,D
1612,19411215:2100,22.6,24,18.1,24,-,-,-,-,-,D
1612,19411216:2100,26.1,24,12.3,24,-,-,-,-,-,D
1612,19411217:2100,19.6,24,8.4,24,-,-,-,-,-,D
1612,19411218:2100,20.6,24,10.6,24,-,-,-,-,-,D
1612,19411219:2100,20.6,24,6.7,24,-,-,-,-,-,D
1612,19411220:2100,23.9,24,7.8,24,-,-,-,-,-,D
1612,19411221:2100,22.4,24,15.7,24,-,-,-,-,-,D
1612,19411222:2100,21.7,24,12.9,24,-,-,-,-,-,D
1612,19411223:2100,19.5,24,7.9,24,-,-,-,-,-,D
1612,19411224:2100,20.8,24,7.9,24,-,-,-,-,-,D
1612,19411225:2100,17.9,24,10.6,24,-,-,-,-,-,D
1612,19411226:2100,16.9,24,7.8,24,-,-,-,-,-,D
1612,19411227:2100,20.6,24,9.1,24,-,-,-,-,-,D
1612,19411228:2100,21.8,24,10.1,24,-,-,-,-,-,D
1612,19411229:2100,22.8,24,16.2,24,-,-,-,-,-,D
1612,19411230:2100,23.3,24,10.6,24,-,-,-,-,-,D
1612,19411231:2100,18.4,24,11.8,24,-,-,-,-,-,D
1612,19420101:2100,20.1,24,11.7,24,-,-,-,-,-,D
1612,19420102:2100,21.7,24,11.9,24,-,-,-,-,-,D
1612,19420103:2100,20.6,24,6.2,24,-,-,-,-,-,D
1612,19420104:2100,20.8,24,9.6,24,-,-,-,-,-,D
1612,19420105:2100,23.5,24,16.2,24,-,-,-,-,-,D
1612,19420106:2100,25.2,24,13.6,24,-,-,-,-,-,D
1612,19420107:2100,21.7,24,6.7,24,-,-,-,-,-,D
1612,19420108:2100,20.6,24,6.3,24,-,-,-,-,-,D
1612,19420109:2100,21.2,24,12.3,24,-,-,-,-,-,D
1612,19420110:2100,23.4,24,9.7,24,-,-,-,-,-,D
1612,19420111:2100,22.4,24,9.6,24,-,-,-,-,-,D
1612,19420112:2100,25.1,24,9.5,24,-,-,-,-,-,D
1612,19420113:2100,25.8,24,10.1,24,-,-,-,-,-,D
1612,19420114:2100,25.8,24,13.5,24,-,-,-,-,-,D
1612,19420115:2100,24.7,24,17.8,24,-,-,-,-,-,D
1612,19420116:2100,29.0,24,12.3,24,-,-,-,-,-,D
1612,19420117:2100,23.3,24,15.2,24,-,-,-,-,-,D
1612,19420118:2100,22.8,24,10.7,24,-,-,-,-,-,D
1612,19420119:2100,25.1,24,9.1,24,-,-,-,-,-,D
1612,19420120:2100,20.7,24,5.8,24,-,-,-,-,-,D
1612,19420121:2100,24.6,24,14.0,24,-,-,-,-,-,D
1612,19420122:2100,24.7,24,12.3,24,-,-,-,-,-,D
1612,19420123:2100,23.9,24,16.2,24,-,-,-,-,-,D
1612,19420124:2100,23.0,24,15.6,24,-,-,-,-,-,D
1612,19420125:2100,21.8,24,11.3,24,-,-,-,-,-,D
1612,19420126:2100,22.4,24,13.9,24,-,-,-,-,-,D
1612,19420127:2100,22.3,24,14.6,24,-,-,-,-,-,D
1612,19420128:2100,21.2,24,15.8,24,-,-,-,-,-,D
1612,19420129:2100,23.4,24,13.0,24,-,-,-,-,-,D
1612,19420130:2100,24.5,24,17.8,24,-,-,-,-,-,D
1612,19420131:2100,26.1,24,14.1,24,-,-,-,-,-,D
1612,19420201:2100,23.0,24,9.0,24,-,-,-,-,-,D
1612,19420202:2100,23.6,24,10.2,24,-,-,-,-,-,D
1612,19420203:2100,22.9,24,13.0,24,-,-,-,-,-,D
1612,19420204:2100,21.3,24,10.6,24,-,-,-,-,-,D
1612,19420205:2100,22.3,24,9.1,24,-,-,-,-,-,D
1612,19420206:2100,23.0,24,5.7,24,-,-,-,-,-,D
1612,19420207:2100,21.9,24,7.9,24,-,-,-,-,-,D
1612,19420208:2100,22.4,24,14.0,24,-,-,-,-,-,D
1612,19420209:2100,23.0,24,7.9,24,-,-,-,-,-,D
1612,19420210:2100,22.3,24,9.6,24,-,-,-,-,-,D
1612,19420211:2100,22.4,24,12.3,24,-,-,-,-,-,D
1612,19420212:2100,21.7,24,11.7,24,-,-,-,-,-,D
1612,19420213:2100,23.3,24,14.7,24,-,-,-,-,-,D
1612,19420214:2100,22.9,24,12.8,24,-,-,-,-,-,D
