Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,009999,2012,03,26,0.0,1,Y
IDCJAC0009,009999,2012,03,27,0.0,,Y
IDCJAC0009,009999,2012,03,28,11.6,1,Y
IDCJAC0009,009999,2012,03,29,0.0,,Y
IDCJAC0009,009999,2012,03,30,0.2,1,Y
IDCJAC0009,009999,2012,03,31,0.2,1,Y
IDCJAC0009,009999,2012,04,01,0.0,,Y
IDCJAC0009,009999,2012,04,02,1.8,1,Y
IDCJAC0009,009999,2012,04,03,0.0,,Y
IDCJAC0009,009999,2012,04,04,1.4,1,Y
IDCJAC0009,009999,2012,04,05,4.8,1,Y
IDCJAC0009,009999,2012,04,06,1.0,1,Y
IDCJAC0009,009999,2012,04,07,0.0,,Y
IDCJAC0009,009999,2012,04,08,0.0,,Y
IDCJAC0009,009999,2012,04,09,0.0,,Y
IDCJAC0009,009999,2012,04,10,0.0,1,Y
IDCJAC0009,009999,2012,04,11,0.0,,Y
IDCJAC0009,009999,2012,04,12,0.0,,Y
IDCJAC0009,009999,2012,04,13,1.8,1,Y
IDCJAC0009,009999,2012,04,14,0.2,1,Y
IDCJAC0009,009999,2012,04,15,0.0,1,Y
IDCJAC0009,009999,2012,04,16,0.0,,Y
IDCJAC0009,009999,2012,04,17,0.0,,Y
IDCJAC0009,009999,2012,04,18,0.0,,Y
IDCJAC0009,009999,2012,04,19,4.4,1,Y
IDCJAC0009,009999,2012,04,20,1.4,1,Y
IDCJAC0009,009999,2012,04,21,3.8,1,Y
IDCJAC0009,009999,2012,04,22,9.8,1,Y
IDCJAC0009,009999,2012,04,23,1.0,1,Y
IDCJAC0009,009999,2012,04,24,0.0,,Y
IDCJAC0009,009999,2012,04,25,0.0,,Y
IDCJAC0009,009999,2012,04,26,0.0,1,Y
IDCJAC0009,009999,2012,04,27,0.0,,Y
IDCJAC0009,009999,2012,04,28,0.2,1,Y
IDCJAC0009,009999,2012,04,29,0.0,1,Y
IDCJAC0009,009999,2012,04,30,10.8,1,Y
IDCJAC0009,009999,2012,05,01,3.0,1,Y
IDCJAC0009,009999,2012,05,02,0.0,,Y
IDCJAC0009,009999,2012,05,03,0.4,1,Y
IDCJAC0009,009999,2012,05,04,0.4,1,Y
IDCJAC0009,009999,2012,05,05,,,
IDCJAC0009,009999,2012,05,06,,,
IDCJAC0009,009999,2012,05,07,,,
IDCJAC0009,009999,2012,05,08,18.4,4,Y
IDCJAC0009,009999,2012,05,09,1.2,1,Y
IDCJAC0009,009999,2012,05,10,,,
IDCJAC0009,009999,2012,05,11,,,
IDCJAC0009,009999,2012,05,12,2.2,3,Y
IDCJAC0009,009999,2012,05,13,0.0,,Y
IDCJAC0009,009999,2012,05,14,9.6,1,Y
IDCJAC0009,009999,2012,05,15,0.0,1,Y
IDCJAC0009,009999,2012,05,16,8.6,1,Y
IDCJAC0009,009999,2012,05,17,0.0,1,Y
IDCJAC0009,009999,2012,05,18,5.6,1,Y
IDCJAC0009,009999,2012,05,19,0.0,1,Y
IDCJAC0009,009999,2012,05,20,0.0,1,Y
IDCJAC0009,009999,2012,05,21,0.4,1,Y
IDCJAC0009,009999,2012,05,22,0.0,1,Y
IDCJAC0009,009999,2012,05,23,0.0,1,Y
IDCJAC0009,009999,2012,05,24,0.0,1,Y
IDCJAC0009,009999,2012,05,25,0.0,1,Y
IDCJAC0009,009999,2012,05,26,1.0,1,Y
IDCJAC0009,009999,2012,05,27,0.0,1,Y
IDCJAC0009,009999,2012,05,28,0.2,1,Y
IDCJAC0009,009999,2012,05,29,0.0,1,Y
IDCJAC0009,009999,2012,05,30,0.0,,Y
IDCJAC0009,009999,2012,05,31,4.4,1,Y
IDCJAC0009,009999,2012,06,01,37.0,1,Y
IDCJAC0009,009999,2012,06,02,101.6,1,Y
IDCJAC0009,009999,2012,06,03,0.0,,Y
IDCJAC0009,009999,2012,06,04,0.0,,Y
IDCJAC0009,009999,2012,06,05,0.0,,Y
IDCJAC0009,009999,2012,06,06,0.0,,Y
IDCJAC0009,009999,2012,06,07,1.6,1,Y
IDCJAC0009,009999,2012,06,08,5.2,1,Y
IDCJAC0009,009999,2012,06,09,0.0,1,Y
IDCJAC0009,009999,2012,06,10,0.0,1,Y
IDCJAC0009,009999,2012,06,11,9.8,1,Y
IDCJAC0009,009999,2012,06,12,4.8,1,Y
IDCJAC0009,009999,2012,06,13,28.0,1,Y
IDCJAC0009,009999,2012,06,14,1.2,1,Y
IDCJAC0009,009999,2012,06,15,9.0,1,Y
IDCJAC0009,009999,2012,06,16,21.0,1,Y
IDCJAC0009,009999,2012,06,17,0.2,1,Y
IDCJAC0009,009999,2012,06,18,0.0,1,Y
IDCJAC0009,009999,2012,06,19,5.0,1,Y
IDCJAC0009,009999,2012,06,20,24.2,1,Y
IDCJAC0009,009999,2012,06,21,13.0,1,Y
IDCJAC0009,009999,2012,06,22,0.4,1,Y
IDCJAC0009,009999,2012,06,23,1.0,1,Y
IDCJAC0009,009999,2012,06,24,0.0,1,Y
IDCJAC0009,009999,2012,06,25,0.0,1,Y
IDCJAC0009,009999,2012,06,26,0.0,,Y
IDCJAC0009,009999,2012,06,27,0.4,1,Y
IDCJAC0009,009999,2012,06,28,4.6,1,Y
IDCJAC0009,009999,2012,06,29,5.2,1,Y
IDCJAC0009,009999,2012,06,30,1.2,1,Y
IDCJAC0009,009999,2012,07,01,0.0,1,Y
IDCJAC0009,009999,2012,07,02,2.4,1,Y
IDCJAC0009,009999,2012,07,03,0.0,1,Y
IDCJAC0009,009999,2012,07,04,0.0,1,Y
IDCJAC0009,009999,2012,07,05,0.0,1,Y
IDCJAC0009,009999,2012,07,06,0.8,1,Y
IDCJAC0009,009999,2012,07,07,10.8,1,Y
IDCJAC0009,009999,2012,07,08,16.4,1,Y
IDCJAC0009,009999,2012,07,09,0.8,1,Y
IDCJAC0009,009999,2012,07,10,0.0,1,Y
IDCJAC0009,009999,2012,07,11,8.0,1,Y
IDCJAC0009,009999,2012,07,12,1.8,1,Y
IDCJAC0009,009999,2012,07,13,4.0,1,Y
IDCJAC0009,009999,2012,07,14,0.2,1,Y
IDCJAC0009,009999,2012,07,15,1.4,1,Y
IDCJAC0009,009999,2012,07,16,0.4,1,Y
IDCJAC0009,009999,2012,07,17,8.4,1,Y
IDCJAC0009,009999,2012,07,18,2.4,1,Y
IDCJAC0009,009999,2012,07,19,0.0,1,Y
IDCJAC0009,009999,2012,07,20,0.0,1,Y
IDCJAC0009,009999,2012,07,21,0.0,1,Y
IDCJAC0009,009999,2012,07,22,0.0,1,Y
IDCJAC0009,009999,2012,07,23,0.4,1,Y
IDCJAC0009,009999,2012,07,24,10.0,1,Y
IDCJAC0009,009999,2012,07,25,1.4,1,Y
IDCJAC0009,009999,2012,07,26,2.0,1,Y
IDCJAC0009,009999,2012,07,27,0.8,1,Y
IDCJAC0009,009999,2012,07,28,0.0,1,Y
IDCJAC0009,009999,2012,07,29,0.2,1,Y
IDCJAC0009,009999,2012,07,30,0.0,,Y
IDCJAC0009,009999,2012,07,31,0.0,,Y
IDCJAC0009,009999,2012,08,01,2.8,1,Y
IDCJAC0009,009999,2012,08,02,0.0,1,Y
IDCJAC0009,009999,2012,08,03,6.0,1,Y
IDCJAC0009,009999,2012,08,04,1.2,1,Y
IDCJAC0009,009999,2012,08,05,0.0,,Y
IDCJAC0009,009999,2012,08,06,0.0,,Y
IDCJAC0009,009999,2012,08,07,2.0,1,Y
IDCJAC0009,009999,2012,08,08,5.4,1,Y
IDCJAC0009,009999,2012,08,09,0.2,1,Y
IDCJAC0009,009999,2012,08,10,0.0,1,Y
IDCJAC0009,009999,2012,08,11,0.0,,Y
IDCJAC0009,009999,2012,08,12,4.0,1,Y
IDCJAC0009,009999,2012,08,13,20.2,1,Y
IDCJAC0009,009999,2012,08,14,0.2,1,Y
IDCJAC0009,009999,2012,08,15,4.4,1,Y
IDCJAC0009,009999,2012,08,16,0.0,,Y
IDCJAC0009,009999,2012,08,17,0.6,1,Y
IDCJAC0009,009999,2012,08,18,0.0,1,Y
IDCJAC0009,009999,2012,08,19,0.0,1,Y
IDCJAC0009,009999,2012,08,20,0.8,1,Y
IDCJAC0009,009999,2012,08,21,3.8,1,Y
IDCJAC0009,009999,2012,08,22,4.6,1,Y
IDCJAC0009,009999,2012,08,23,4.8,1,Y
IDCJAC0009,009999,2012,08,24,0.4,1,Y
IDCJAC0009,009999,2012,08,25,0.0,1,Y
IDCJAC0009,009999,2012,08,26,0.0,1,Y
IDCJAC0009,009999,2012,08,27,2.2,1,Y
IDCJAC0009,009999,2012,08,28,0.0,,Y
IDCJAC0009,009999,2012,08,29,9.8,1,Y
IDCJAC0009,009999,2012,08,30,0.0,1,Y
IDCJAC0009,009999,2012,08,31,0.0,,Y
IDCJAC0009,009999,2012,09,01,11.0,1,Y
IDCJAC0009,009999,2012,09,02,0.0,1,Y
IDCJAC0009,009999,2012,09,03,0.2,1,Y
IDCJAC0009,009999,2012,09,04,17.2,1,Y
IDCJAC0009,009999,2012,09,05,15.6,1,Y
IDCJAC0009,009999,2012,09,06,12.0,1,Y
IDCJAC0009,009999,2012,09,07,0.0,1,Y
IDCJAC0009,009999,2012,09,08,0.0,1,Y
IDCJAC0009,009999,2012,09,09,0.0,1,Y
IDCJAC0009,009999,2012,09,10,0.0,,Y
IDCJAC0009,009999,2012,09,11,0.6,1,Y
IDCJAC0009,009999,2012,09,12,5.8,1,Y
IDCJAC0009,009999,2012,09,13,0.0,,Y
IDCJAC0009,009999,2012,09,14,0.0,1,Y
IDCJAC0009,009999,2012,09,15,0.0,1,Y
IDCJAC0009,009999,2012,09,16,0.0,1,Y
IDCJAC0009,009999,2012,09,17,0.0,,Y
IDCJAC0009,009999,2012,09,18,0.4,1,Y
IDCJAC0009,009999,2012,09,19,5.2,1,Y
IDCJAC0009,009999,2012,09,20,3.8,1,Y
IDCJAC0009,009999,2012,09,21,6.0,1,Y
IDCJAC0009,009999,2012,09,22,15.8,1,Y
IDCJAC0009,009999,2012,09,23,0.6,1,Y
IDCJAC0009,009999,2012,09,24,0.0,1,Y
IDCJAC0009,009999,2012,09,25,0.0,,Y
IDCJAC0009,009999,2012,09,26,2.2,1,Y
IDCJAC0009,009999,2012,09,27,19.0,1,Y
IDCJAC0009,009999,2012,09,28,22.2,1,Y
IDCJAC0009,009999,2012,09,29,0.0,1,Y
IDCJAC0009,009999,2012,09,30,0.0,,Y
IDCJAC0009,009999,2012,10,01,0.2,1,Y
IDCJAC0009,009999,2012,10,02,0.0,,Y
IDCJAC0009,009999,2012,10,03,0.0,,Y
IDCJAC0009,009999,2012,10,04,2.4,1,Y
IDCJAC0009,009999,2012,10,05,2.0,1,Y
IDCJAC0009,009999,2012,10,06,0.0,,Y
IDCJAC0009,009999,2012,10,07,0.0,,Y
IDCJAC0009,009999,2012,10,08,0.0,,Y
IDCJAC0009,009999,2012,10,09,0.4,1,Y
IDCJAC0009,009999,2012,10,10,0.0,,Y
IDCJAC0009,009999,2012,10,11,0.0,,Y
IDCJAC0009,009999,2012,10,12,0.0,,Y
IDCJAC0009,009999,2012,10,13,0.0,,Y
IDCJAC0009,009999,2012,10,14,5.6,1,Y
IDCJAC0009,009999,2012,10,15,2.0,1,Y
IDCJAC0009,009999,2012,10,16,1.0,1,Y
IDCJAC0009,009999,2012,10,17,0.0,,Y
IDCJAC0009,009999,2012,10,18,0.0,,Y
IDCJAC0009,009999,2012,10,19,0.0,,Y
IDCJAC0009,009999,2012,10,20,0.6,1,Y
IDCJAC0009,009999,2012,10,21,0.0,,Y
IDCJAC0009,009999,2012,10,22,2.4,1,Y
IDCJAC0009,009999,2012,10,23,14.0,1,Y
IDCJAC0009,009999,2012,10,24,3.4,1,Y
IDCJAC0009,009999,2012,10,25,0.0,,Y
IDCJAC0009,009999,2012,10,26,0.0,,Y
IDCJAC0009,009999,2012,10,27,0.0,1,Y
IDCJAC0009,009999,2012,10,28,0.0,,Y
IDCJAC0009,009999,2012,10,29,0.0,,Y
IDCJAC0009,009999,2012,10,30,1.8,1,Y
IDCJAC0009,009999,2012,10,31,0.0,1,Y
IDCJAC0009,009999,2012,11,01,1.0,1,Y
IDCJAC0009,009999,2012,11,02,3.0,1,Y
IDCJAC0009,009999,2012,11,03,0.0,1,Y
IDCJAC0009,009999,2012,11,04,7.2,1,Y
IDCJAC0009,009999,2012,11,05,13.8,1,Y
IDCJAC0009,009999,2012,11,06,9.2,1,Y
IDCJAC0009,009999,2012,11,07,1.2,1,Y
IDCJAC0009,009999,2012,11,08,1.0,1,Y
IDCJAC0009,009999,2012,11,09,0.0,,Y
IDCJAC0009,009999,2012,11,10,0.0,,Y
IDCJAC0009,009999,2012,11,11,13.4,1,Y
IDCJAC0009,009999,2012,11,12,0.2,1,Y
IDCJAC0009,009999,2012,11,13,0.0,1,Y
IDCJAC0009,009999,2012,11,14,0.0,1,Y
IDCJAC0009,009999,2012,11,15,0.2,1,Y
IDCJAC0009,009999,2012,11,16,0.0,,Y
IDCJAC0009,009999,2012,11,17,0.0,,Y
IDCJAC0009,009999,2012,11,18,0.0,,Y
IDCJAC0009,009999,2012,11,19,0.6,1,Y
IDCJAC0009,009999,2012,11,20,0.0,,Y
IDCJAC0009,009999,2012,11,21,0.0,,Y
IDCJAC0009,009999,2012,11,22,0.0,,Y
IDCJAC0009,009999,2012,11,23,0.0,,Y
IDCJAC0009,009999,2012,11,24,0.0,1,Y
IDCJAC0009,009999,2012,11,25,0.0,,Y
IDCJAC0009,009999,2012,11,26,0.0,,Y
IDCJAC0009,009999,2012,11,27,0.0,,Y
IDCJAC0009,009999,2012,11,28,0.0,1,Y
IDCJAC0009,009999,2012,11,29,5.0,1,Y
IDCJAC0009,009999,2012,11,30,7.0,1,Y
IDCJAC0009,009999,2012,12,01,11.0,1,Y
IDCJAC0009,009999,2012,12,02,0.0,1,Y
IDCJAC0009,009999,2012,12,03,1.2,1,Y
IDCJAC0009,009999,2012,12,04,0.0,,Y
IDCJAC0009,009999,2012,12,05,0.0,,Y
IDCJAC0009,009999,2012,12,06,14.4,1,Y
IDCJAC0009,009999,2012,12,07,1.4,1,Y
IDCJAC0009,009999,2012,12,08,4.2,1,Y
IDCJAC0009,009999,2012,12,09,0.0,,Y
IDCJAC0009,009999,2012,12,10,0.0,,Y
IDCJAC0009,009999,2012,12,11,0.0,,Y
IDCJAC0009,009999,2012,12,12,8.4,1,Y
IDCJAC0009,009999,2012,12,13,3.2,1,Y
IDCJAC0009,009999,2012,12,14,8.0,1,Y
IDCJAC0009,009999,2012,12,15,0.4,1,Y
IDCJAC0009,009999,2012,12,16,0.2,1,Y
IDCJAC0009,009999,2012,12,17,0.0,,Y
IDCJAC0009,009999,2012,12,18,1.2,1,Y
IDCJAC0009,009999,2012,12,19,0.0,1,Y
IDCJAC0009,009999,2012,12,20,0.0,,Y
IDCJAC0009,009999,2012,12,21,0.0,1,Y
IDCJAC0009,009999,2012,12,22,0.0,1,Y
IDCJAC0009,009999,2012,12,23,0.4,1,Y
IDCJAC0009,009999,2012,12,24,0.0,1,Y
IDCJAC0009,009999,2012,12,25,0.0,,Y
IDCJAC0009,009999,2012,12,26,0.0,,Y
IDCJAC0009,009999,2012,12,27,0.0,,Y
IDCJAC0009,009999,2012,12,28,0.0,,Y
IDCJAC0009,009999,2012,12,29,0.0,,Y
IDCJAC0009,009999,2012,12,30,0.0,,Y
IDCJAC0009,009999,2012,12,31,0.0,1,Y
IDCJAC0009,009999,2013,01,01,0.0,,Y
IDCJAC0009,009999,2013,01,02,0.2,1,Y
IDCJAC0009,009999,2013,01,03,0.0,,Y
IDCJAC0009,009999,2013,01,04,1.2,1,Y
IDCJAC0009,009999,2013,01,05,0.0,,Y
IDCJAC0009,009999,2013,01,06,0.0,,Y
IDCJAC0009,009999,2013,01,07,17.4,1,Y
IDCJAC0009,009999,2013,01,08,0.2,1,Y
IDCJAC0009,009999,2013,01,09,0.2,1,Y
IDCJAC0009,009999,2013,01,10,0.0,1,Y
IDCJAC0009,009999,2013,01,11,0.4,1,Y
IDCJAC0009,009999,2013,01,12,0.0,1,Y
IDCJAC0009,009999,2013,01,13,0.0,,Y
IDCJAC0009,009999,2013,01,14,0.0,,Y
IDCJAC0009,009999,2013,01,15,1.6,1,Y
IDCJAC0009,009999,2013,01,16,0.2,1,Y
IDCJAC0009,009999,2013,01,17,2.0,1,Y
IDCJAC0009,009999,2013,01,18,0.6,1,Y
IDCJAC0009,009999,2013,01,19,0.0,,Y
IDCJAC0009,009999,2013,01,20,0.0,1,Y
IDCJAC0009,009999,2013,01,21,0.0,,Y
IDCJAC0009,009999,2013,01,22,0.0,,Y
IDCJAC0009,009999,2013,01,23,0.0,,Y
IDCJAC0009,009999,2013,01,24,1.0,1,Y
IDCJAC0009,009999,2013,01,25,0.0,,Y
IDCJAC0009,009999,2013,01,26,0.0,,Y
IDCJAC0009,009999,2013,01,27,0.4,1,Y
IDCJAC0009,009999,2013,01,28,0.0,1,Y
IDCJAC0009,009999,2013,01,29,0.0,1,Y
IDCJAC0009,009999,2013,01,30,2.4,1,Y
IDCJAC0009,009999,2013,01,31,0.4,1,Y
IDCJAC0009,009999,2013,02,01,0.0,,Y
IDCJAC0009,009999,2013,02,02,0.0,,Y
IDCJAC0009,009999,2013,02,03,0.0,,Y
IDCJAC0009,009999,2013,02,04,0.0,,Y
IDCJAC0009,009999,2013,02,05,0.0,,Y
IDCJAC0009,009999,2013,02,06,0.0,1,Y
IDCJAC0009,009999,2013,02,07,0.0,1,Y
IDCJAC0009,009999,2013,02,08,0.0,,Y
IDCJAC0009,009999,2013,02,09,0.4,1,Y
IDCJAC0009,009999,2013,02,10,0.0,,Y
IDCJAC0009,009999,2013,02,11,0.0,,Y
IDCJAC0009,009999,2013,02,12,0.0,,Y
IDCJAC0009,009999,2013,02,13,0.0,,Y
IDCJAC0009,009999,2013,02,14,0.0,,Y
IDCJAC0009,009999,2013,02,15,0.6,1,Y
IDCJAC0009,009999,2013,02,16,0.0,1,Y
IDCJAC0009,009999,2013,02,17,0.0,,Y
IDCJAC0009,009999,2013,02,18,2.8,1,Y
IDCJAC0009,009999,2013,02,19,0.0,,Y
IDCJAC0009,009999,2013,02,20,0.0,1,Y
IDCJAC0009,009999,2013,02,21,0.0,1,Y
IDCJAC0009,009999,2013,02,22,5.8,1,Y
IDCJAC0009,009999,2013,02,23,0.0,,Y
IDCJAC0009,009999,2013,02,24,0.0,,Y
IDCJAC0009,009999,2013,02,25,1.0,1,Y
IDCJAC0009,009999,2013,02,26,0.0,,Y
IDCJAC0009,009999,2013,02,27,0.0,,Y
IDCJAC0009,009999,2013,02,28,0.0,,Y
IDCJAC0009,009999,2013,03,01,0.0,,Y
IDCJAC0009,009999,2013,03,02,0.6,1,Y
IDCJAC0009,009999,2013,03,03,2.6,1,Y
IDCJAC0009,009999,2013,03,04,0.8,1,Y
IDCJAC0009,009999,2013,03,05,0.0,,Y
IDCJAC0009,009999,2013,03,06,0.0,,Y
IDCJAC0009,009999,2013,03,07,0.8,1,Y
IDCJAC0009,009999,2013,03,08,0.0,,Y
IDCJAC0009,009999,2013,03,09,0.0,,Y
IDCJAC0009,009999,2013,03,10,0.0,1,Y
IDCJAC0009,009999,2013,03,11,18.2,1,Y
IDCJAC0009,009999,2013,03,12,2.4,1,Y
IDCJAC0009,009999,2013,03,13,0.0,1,Y
IDCJAC0009,009999,2013,03,14,0.0,,Y
IDCJAC0009,009999,2013,03,15,7.2,1,Y
IDCJAC0009,009999,2013,03,16,8.4,1,Y
IDCJAC0009,009999,2013,03,17,3.4,1,Y
IDCJAC0009,009999,2013,03,18,2.0,1,Y
IDCJAC0009,009999,2013,03,19,0.0,,Y
IDCJAC0009,009999,2013,03,20,1.2,1,Y
IDCJAC0009,009999,2013,03,21,0.8,1,Y
IDCJAC0009,009999,2013,03,22,0.2,1,Y
IDCJAC0009,009999,2013,03,23,0.0,,Y
IDCJAC0009,009999,2013,03,24,0.0,,Y
IDCJAC0009,009999,2013,03,25,0.0,,Y
IDCJAC0009,009999,2013,03,26,31.2,1,Y
IDCJAC0009,009999,2013,03,27,4.4,1,Y
IDCJAC0009,009999,2013,03,28,0.4,1,Y
IDCJAC0009,009999,2013,03,29,4.0,1,Y
IDCJAC0009,009999,2013,03,30,0.2,1,Y
IDCJAC0009,009999,2013,03,31,0.0,1,Y
IDCJAC0009,009999,2013,04,01,0.0,1,Y
IDCJAC0009,009999,2013,04,02,0.2,1,Y
IDCJAC0009,009999,2013,04,03,0.0,1,Y
IDCJAC0009,009999,2013,04,04,0.0,1,Y
IDCJAC0009,009999,2013,04,05,0.0,,Y
IDCJAC0009,009999,2013,04,06,0.0,,Y
IDCJAC0009,009999,2013,04,07,0.0,,Y
IDCJAC0009,009999,2013,04,08,0.0,,Y
IDCJAC0009,009999,2013,04,09,0.2,1,Y
IDCJAC0009,009999,2013,04,10,0.2,1,Y
IDCJAC0009,009999,2013,04,11,0.2,1,Y
IDCJAC0009,009999,2013,04,12,4.6,1,Y
IDCJAC0009,009999,2013,04,13,2.4,1,Y
IDCJAC0009,009999,2013,04,14,0.0,1,Y
IDCJAC0009,009999,2013,04,15,0.0,,Y
IDCJAC0009,009999,2013,04,16,0.2,1,Y
IDCJAC0009,009999,2013,04,17,0.0,,Y
IDCJAC0009,009999,2013,04,18,0.2,1,Y
IDCJAC0009,009999,2013,04,19,0.2,1,Y
IDCJAC0009,009999,2013,04,20,1.4,1,Y
IDCJAC0009,009999,2013,04,21,1.0,1,Y
IDCJAC0009,009999,2013,04,22,9.0,1,Y
IDCJAC0009,009999,2013,04,23,0.8,1,Y
IDCJAC0009,009999,2013,04,24,0.0,1,Y
IDCJAC0009,009999,2013,04,25,0.0,1,Y
IDCJAC0009,009999,2013,04,26,0.2,1,Y
IDCJAC0009,009999,2013,04,27,5.8,1,Y
IDCJAC0009,009999,2013,04,28,9.2,1,Y
IDCJAC0009,009999,2013,04,29,3.0,1,Y
IDCJAC0009,009999,2013,04,30,0.0,1,Y
IDCJAC0009,009999,2013,05,01,0.0,1,Y
IDCJAC0009,009999,2013,05,02,6.2,1,Y
IDCJAC0009,009999,2013,05,03,9.0,1,Y
IDCJAC0009,009999,2013,05,04,1.6,1,Y
IDCJAC0009,009999,2013,05,05,0.2,1,Y
IDCJAC0009,009999,2013,05,06,,,
IDCJAC0009,009999,2013,05,07,0.0,2,Y
IDCJAC0009,009999,2013,05,08,0.2,1,Y
IDCJAC0009,009999,2013,05,09,7.4,1,Y
IDCJAC0009,009999,2013,05,10,,,
IDCJAC0009,009999,2013,05,11,9.6,2,Y
IDCJAC0009,009999,2013,05,12,6.8,1,Y
IDCJAC0009,009999,2013,05,13,1.0,1,Y
IDCJAC0009,009999,2013,05,14,,,
IDCJAC0009,009999,2013,05,15,0.8,2,Y
IDCJAC0009,009999,2013,05,16,0.2,1,Y
IDCJAC0009,009999,2013,05,17,2.2,1,Y
IDCJAC0009,009999,2013,05,18,,,
IDCJAC0009,009999,2013,05,19,9.4,2,Y
IDCJAC0009,009999,2013,05,20,0.0,1,Y
