Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,066214,2017,03,08,,,
IDCJAC0009,066214,2017,03,09,,,
IDCJAC0009,066214,2017,03,10,,,
IDCJAC0009,066214,2017,03,11,,,
IDCJAC0009,066214,2017,03,12,,,
IDCJAC0009,066214,2017,03,13,,,
IDCJAC0009,066214,2017,03,14,,,
IDCJAC0009,066214,2017,03,15,,,
IDCJAC0009,066214,2017,03,16,,,
IDCJAC0009,066214,2017,03,17,,,
IDCJAC0009,066214,2017,03,18,,,
IDCJAC0009,066214,2017,03,19,,,
IDCJAC0009,066214,2017,03,20,,,
IDCJAC0009,066214,2017,03,21,,,
IDCJAC0009,066214,2017,03,22,,,
IDCJAC0009,066214,2017,03,23,,,
IDCJAC0009,066214,2017,03,24,,,
IDCJAC0009,066214,2017,03,25,,,
IDCJAC0009,066214,2017,03,26,,,
IDCJAC0009,066214,2017,03,27,,,
IDCJAC0009,066214,2017,03,28,,,
IDCJAC0009,066214,2017,03,29,,,
IDCJAC0009,066214,2017,03,30,,,
IDCJAC0009,066214,2017,03,31,,,
IDCJAC0009,066214,2017,04,01,,,
IDCJAC0009,066214,2017,04,02,,,
IDCJAC0009,066214,2017,04,03,,,
IDCJAC0009,066214,2017,04,04,,,
IDCJAC0009,066214,2017,04,05,,,
IDCJAC0009,066214,2017,04,06,,,
IDCJAC0009,066214,2017,04,07,,,
IDCJAC0009,066214,2017,04,08,,,
IDCJAC0009,066214,2017,04,09,,,
IDCJAC0009,066214,2017,04,10,,,
IDCJAC0009,066214,2017,04,11,,,
IDCJAC0009,066214,2017,04,12,,,
IDCJAC0009,066214,2017,04,13,,,
IDCJAC0009,066214,2017,04,14,,,
IDCJAC0009,066214,2017,04,15,,,
IDCJAC0009,066214,2017,04,16,,,
IDCJAC0009,066214,2017,04,17,,,
IDCJAC0009,066214,2017,04,18,,,
IDCJAC0009,066214,2017,04,19,,,
IDCJAC0009,066214,2017,04,20,,,
IDCJAC0009,066214,2017,04,21,,,
IDCJAC0009,066214,2017,04,22,,,
IDCJAC0009,066214,2017,04,23,,,
IDCJAC0009,066214,2017,04,24,,,
IDCJAC0009,066214,2017,04,25,,,
IDCJAC0009,066214,2017,04,26,,,
IDCJAC0009,066214,2017,04,27,,,
IDCJAC0009,066214,2017,04,28,,,
IDCJAC0009,066214,2017,04,29,,,
IDCJAC0009,066214,2017,04,30,,,
IDCJAC0009,066214,2017,05,01,,,
IDCJAC0009,066214,2017,05,02,,,
IDCJAC0009,066214,2017,05,03,,,
IDCJAC0009,066214,2017,05,04,,,
IDCJAC0009,066214,2017,05,05,,,
IDCJAC0009,066214,2017,05,06,,,
IDCJAC0009,066214,2017,05,07,,,
IDCJAC0009,066214,2017,05,08,,,
IDCJAC0009,066214,2017,05,09,,,
IDCJAC0009,066214,2017,05,10,,,
IDCJAC0009,066214,2017,05,11,,,
IDCJAC0009,066214,2017,05,12,,,
IDCJAC0009,066214,2017,05,13,,,
IDCJAC0009,066214,2017,05,14,,,
IDCJAC0009,066214,2017,05,15,,,
IDCJAC0009,066214,2017,05,16,,,
IDCJAC0009,066214,2017,05,17,,,
IDCJAC0009,066214,2017,05,18,,,
IDCJAC0009,066214,2017,05,19,,,
IDCJAC0009,066214,2017,05,20,,,
IDCJAC0009,066214,2017,05,21,,,
IDCJAC0009,066214,2017,05,22,,,
IDCJAC0009,066214,2017,05,23,,,
IDCJAC0009,066214,2017,05,24,,,
IDCJAC0009,066214,2017,05,25,,,
IDCJAC0009,066214,2017,05,26,,,
IDCJAC0009,066214,2017,05,27,,,
IDCJAC0009,066214,2017,05,28,,,
IDCJAC0009,066214,2017,05,29,,,
IDCJAC0009,066214,2017,05,30,,,
IDCJAC0009,066214,2017,05,31,,,
IDCJAC0009,066214,2017,06,01,,,
IDCJAC0009,066214,2017,06,02,,,
IDCJAC0009,066214,2017,06,03,,,
IDCJAC0009,066214,2017,06,04,,,
IDCJAC0009,066214,2017,06,05,,,
IDCJAC0009,066214,2017,06,06,,,
IDCJAC0009,066214,2017,06,07,,,
IDCJAC0009,066214,2017,06,08,,,
IDCJAC0009,066214,2017,06,09,,,
IDCJAC0009,066214,2017,06,10,,,
IDCJAC0009,066214,2017,06,11,,,
IDCJAC0009,066214,2017,06,12,,,
IDCJAC0009,066214,2017,06,13,,,
IDCJAC0009,066214,2017,06,14,,,
IDCJAC0009,066214,2017,06,15,,,
IDCJAC0009,066214,2017,06,16,,,
IDCJAC0009,066214,2017,06,17,,,
IDCJAC0009,066214,2017,06,18,,,
IDCJAC0009,066214,2017,06,19,,,
IDCJAC0009,066214,2017,06,20,,,
IDCJAC0009,066214,2017,06,21,,,
IDCJAC0009,066214,2017,06,22,,,
IDCJAC0009,066214,2017,06,23,,,
IDCJAC0009,066214,2017,06,24,,,
IDCJAC0009,066214,2017,06,25,,,
IDCJAC0009,066214,2017,06,26,,,
IDCJAC0009,066214,2017,06,27,,,
IDCJAC0009,066214,2017,06,28,,,
IDCJAC0009,066214,2017,06,29,,,
IDCJAC0009,066214,2017,06,30,,,
IDCJAC0009,066214,2017,07,01,,,
IDCJAC0009,066214,2017,07,02,,,
IDCJAC0009,066214,2017,07,03,,,
IDCJAC0009,066214,2017,07,04,,,
IDCJAC0009,066214,2017,07,05,,,
IDCJAC0009,066214,2017,07,06,,,
IDCJAC0009,066214,2017,07,07,,,
IDCJAC0009,066214,2017,07,08,,,
IDCJAC0009,066214,2017,07,09,,,
IDCJAC0009,066214,2017,07,10,,,
IDCJAC0009,066214,2017,07,11,,,
IDCJAC0009,066214,2017,07,12,,,
IDCJAC0009,066214,2017,07,13,,,
IDCJAC0009,066214,2017,07,14,,,
IDCJAC0009,066214,2017,07,15,,,
IDCJAC0009,066214,2017,07,16,,,
IDCJAC0009,066214,2017,07,17,,,
IDCJAC0009,066214,2017,07,18,,,
IDCJAC0009,066214,2017,07,19,,,
IDCJAC0009,066214,2017,07,20,,,
IDCJAC0009,066214,2017,07,21,,,
IDCJAC0009,066214,2017,07,22,,,
IDCJAC0009,066214,2017,07,23,,,
IDCJAC0009,066214,2017,07,24,,,
IDCJAC0009,066214,2017,07,25,,,
IDCJAC0009,066214,2017,07,26,,,
IDCJAC0009,066214,2017,07,27,,,
IDCJAC0009,066214,2017,07,28,,,
IDCJAC0009,066214,2017,07,29,,,
IDCJAC0009,066214,2017,07,30,,,
IDCJAC0009,066214,2017,07,31,,,
IDCJAC0009,066214,2017,08,01,,,
IDCJAC0009,066214,2017,08,02,,,
IDCJAC0009,066214,2017,08,03,,,
IDCJAC0009,066214,2017,08,04,,,
IDCJAC0009,066214,2017,08,05,,,
IDCJAC0009,066214,2017,08,06,,,
IDCJAC0009,066214,2017,08,07,,,
IDCJAC0009,066214,2017,08,08,,,
IDCJAC0009,066214,2017,08,09,,,
IDCJAC0009,066214,2017,08,10,,,
IDCJAC0009,066214,2017,08,11,,,
IDCJAC0009,066214,2017,08,12,,,
IDCJAC0009,066214,2017,08,13,,,
IDCJAC0009,066214,2017,08,14,,,
IDCJAC0009,066214,2017,08,15,,,
IDCJAC0009,066214,2017,08,16,,,
IDCJAC0009,066214,2017,08,17,,,
IDCJAC0009,066214,2017,08,18,,,
IDCJAC0009,066214,2017,08,19,,,
IDCJAC0009,066214,2017,08,20,,,
IDCJAC0009,066214,2017,08,21,,,
IDCJAC0009,066214,2017,08,22,,,
IDCJAC0009,066214,2017,08,23,,,
IDCJAC0009,066214,2017,08,24,,,
IDCJAC0009,066214,2017,08,25,,,
IDCJAC0009,066214,2017,08,26,,,
IDCJAC0009,066214,2017,08,27,,,
IDCJAC0009,066214,2017,08,28,,,
IDCJAC0009,066214,2017,08,29,,,
IDCJAC0009,066214,2017,08,30,,,
IDCJAC0009,066214,2017,08,31,,,
IDCJAC0009,066214,2017,09,01,,,
IDCJAC0009,066214,2017,09,02,,,
IDCJAC0009,066214,2017,09,03,,,
IDCJAC0009,066214,2017,09,04,,,
IDCJAC0009,066214,2017,09,05,,,
IDCJAC0009,066214,2017,09,06,,,
IDCJAC0009,066214,2017,09,07,,,
IDCJAC0009,066214,2017,09,08,,,
IDCJAC0009,066214,2017,09,09,,,
IDCJAC0009,066214,2017,09,10,,,
IDCJAC0009,066214,2017,09,11,,,
IDCJAC0009,066214,2017,09,12,,,
IDCJAC0009,066214,2017,09,13,,,
IDCJAC0009,066214,2017,09,14,,,
IDCJAC0009,066214,2017,09,15,,,
IDCJAC0009,066214,2017,09,16,,,
IDCJAC0009,066214,2017,09,17,,,
IDCJAC0009,066214,2017,09,18,,,
IDCJAC0009,066214,2017,09,19,,,
IDCJAC0009,066214,2017,09,20,,,
IDCJAC0009,066214,2017,09,21,,,
IDCJAC0009,066214,2017,09,22,,,
IDCJAC0009,066214,2017,09,23,,,
IDCJAC0009,066214,2017,09,24,,,
IDCJAC0009,066214,2017,09,25,,,
IDCJAC0009,066214,2017,09,26,,,
IDCJAC0009,066214,2017,09,27,,,
IDCJAC0009,066214,2017,09,28,,,
IDCJAC0009,066214,2017,09,29,,,
IDCJAC0009,066214,2017,09,30,,,
IDCJAC0009,066214,2017,10,01,,,
IDCJAC0009,066214,2017,10,02,,,
IDCJAC0009,066214,2017,10,03,,,
IDCJAC0009,066214,2017,10,04,,,
IDCJAC0009,066214,2017,10,05,,,
IDCJAC0009,066214,2017,10,06,,,
IDCJAC0009,066214,2017,10,07,,,
IDCJAC0009,066214,2017,10,08,,,
IDCJAC0009,066214,2017,10,09,,,
IDCJAC0009,066214,2017,10,10,,,
IDCJAC0009,066214,2017,10,11,,,
IDCJAC0009,066214,2017,10,12,,,
IDCJAC0009,066214,2017,10,13,,,
IDCJAC0009,066214,2017,10,14,,,
IDCJAC0009,066214,2017,10,15,,,
IDCJAC0009,066214,2017,10,16,,,
IDCJAC0009,066214,2017,10,17,,,
IDCJAC0009,066214,2017,10,18,,,
IDCJAC0009,066214,2017,10,19,,,
IDCJAC0009,066214,2017,10,20,,,
IDCJAC0009,066214,2017,10,21,17.0,1,N
IDCJAC0009,066214,2017,10,22,0.2,1,N
IDCJAC0009,066214,2017,10,23,4.0,1,N
IDCJAC0009,066214,2017,10,24,0.0,1,N
IDCJAC0009,066214,2017,10,25,0.0,1,N
IDCJAC0009,066214,2017,10,26,0.4,1,N
IDCJAC0009,066214,2017,10,27,35.2,1,N
IDCJAC0009,066214,2017,10,28,0.2,1,N
IDCJAC0009,066214,2017,10,29,0.2,1,N
IDCJAC0009,066214,2017,10,30,0.0,1,N
IDCJAC0009,066214,2017,10,31,0.0,1,N
IDCJAC0009,066214,2017,11,01,0.0,1,N
IDCJAC0009,066214,2017,11,02,0.0,1,N
IDCJAC0009,066214,2017,11,03,0.0,1,N
IDCJAC0009,066214,2017,11,04,1.6,1,N
IDCJAC0009,066214,2017,11,05,34.0,1,N
IDCJAC0009,066214,2017,11,06,5.4,1,N
IDCJAC0009,066214,2017,11,07,5.2,1,N
IDCJAC0009,066214,2017,11,08,0.0,1,N
IDCJAC0009,066214,2017,11,09,0.0,1,N
IDCJAC0009,066214,2017,11,10,0.0,1,N
IDCJAC0009,066214,2017,11,11,0.0,1,N
IDCJAC0009,066214,2017,11,12,0.0,1,N
IDCJAC0009,066214,2017,11,13,0.0,1,N
IDCJAC0009,066214,2017,11,14,0.0,1,N
IDCJAC0009,066214,2017,11,15,0.0,1,N
IDCJAC0009,066214,2017,11,16,0.0,1,N
IDCJAC0009,066214,2017,11,17,0.8,1,N
IDCJAC0009,066214,2017,11,18,0.0,1,N
IDCJAC0009,066214,2017,11,19,2.6,1,N
IDCJAC0009,066214,2017,11,20,3.6,1,N
IDCJAC0009,066214,2017,11,21,2.4,1,N
IDCJAC0009,066214,2017,11,22,8.4,1,N
IDCJAC0009,066214,2017,11,23,0.0,1,N
IDCJAC0009,066214,2017,11,24,0.0,1,N
IDCJAC0009,066214,2017,11,25,0.0,1,N
IDCJAC0009,066214,2017,11,26,0.0,1,N
IDCJAC0009,066214,2017,11,27,0.0,1,N
IDCJAC0009,066214,2017,11,28,0.0,1,N
IDCJAC0009,066214,2017,11,29,1.0,1,N
IDCJAC0009,066214,2017,11,30,2.8,1,N
IDCJAC0009,066214,2017,12,01,0.0,1,N
IDCJAC0009,066214,2017,12,02,0.0,1,N
IDCJAC0009,066214,2017,12,03,11.4,1,N
IDCJAC0009,066214,2017,12,04,3.8,1,N
IDCJAC0009,066214,2017,12,05,7.2,1,N
IDCJAC0009,066214,2017,12,06,0.2,1,N
IDCJAC0009,066214,2017,12,07,4.2,1,N
IDCJAC0009,066214,2017,12,08,0.0,1,N
IDCJAC0009,066214,2017,12,09,0.2,1,N
IDCJAC0009,066214,2017,12,10,0.0,1,N
IDCJAC0009,066214,2017,12,11,0.0,1,N
IDCJAC0009,066214,2017,12,12,0.0,1,N
IDCJAC0009,066214,2017,12,13,0.0,1,N
IDCJAC0009,066214,2017,12,14,0.0,1,N
IDCJAC0009,066214,2017,12,15,0.6,1,N
IDCJAC0009,066214,2017,12,16,1.4,1,N
IDCJAC0009,066214,2017,12,17,0.8,1,N
IDCJAC0009,066214,2017,12,18,0.2,1,N
IDCJAC0009,066214,2017,12,19,0.0,1,N
IDCJAC0009,066214,2017,12,20,0.0,1,N
IDCJAC0009,066214,2017,12,21,3.6,1,N
IDCJAC0009,066214,2017,12,22,0.0,1,N
IDCJAC0009,066214,2017,12,23,0.0,1,N
IDCJAC0009,066214,2017,12,24,0.0,1,N
IDCJAC0009,066214,2017,12,25,1.4,1,N
IDCJAC0009,066214,2017,12,26,0.0,1,N
IDCJAC0009,066214,2017,12,27,4.0,1,N
IDCJAC0009,066214,2017,12,28,0.0,1,N
IDCJAC0009,066214,2017,12,29,0.0,1,N
IDCJAC0009,066214,2017,12,30,4.0,1,N
IDCJAC0009,066214,2017,12,31,6.2,1,N
IDCJAC0009,066214,2018,01,01,0.6,1,N
IDCJAC0009,066214,2018,01,02,0.0,1,N
IDCJAC0009,066214,2018,01,03,1.4,1,N
IDCJAC0009,066214,2018,01,04,1.0,1,N
IDCJAC0009,066214,2018,01,05,0.8,1,N
IDCJAC0009,066214,2018,01,06,0.0,1,N
IDCJAC0009,066214,2018,01,07,0.0,1,N
IDCJAC0009,066214,2018,01,08,2.8,1,N
IDCJAC0009,066214,2018,01,09,19.8,1,N
IDCJAC0009,066214,2018,01,10,5.6,1,N
IDCJAC0009,066214,2018,01,11,0.2,1,N
IDCJAC0009,066214,2018,01,12,3.4,1,N
IDCJAC0009,066214,2018,01,13,0.2,1,N
IDCJAC0009,066214,2018,01,14,2.0,1,N
IDCJAC0009,066214,2018,01,15,0.4,1,N
IDCJAC0009,066214,2018,01,16,0.0,1,N
IDCJAC0009,066214,2018,01,17,0.0,1,N
IDCJAC0009,066214,2018,01,18,0.0,1,N
IDCJAC0009,066214,2018,01,19,0.0,1,N
IDCJAC0009,066214,2018,01,20,0.0,1,N
IDCJAC0009,066214,2018,01,21,0.0,1,N
IDCJAC0009,066214,2018,01,22,0.0,1,N
IDCJAC0009,066214,2018,01,23,0.0,1,N
IDCJAC0009,066214,2018,01,24,0.4,1,N
IDCJAC0009,066214,2018,01,25,0.0,1,N
IDCJAC0009,066214,2018,01,26,0.0,1,N
IDCJAC0009,066214,2018,01,27,0.0,1,N
IDCJAC0009,066214,2018,01,28,0.0,1,N
IDCJAC0009,066214,2018,01,29,0.0,1,N
IDCJAC0009,066214,2018,01,30,0.0,1,N
IDCJAC0009,066214,2018,01,31,2.6,1,N
IDCJAC0009,066214,2018,02,01,0.0,1,N
IDCJAC0009,066214,2018,02,02,2.0,1,N
IDCJAC0009,066214,2018,02,03,27.6,1,N
IDCJAC0009,066214,2018,02,04,1.6,1,N
IDCJAC0009,066214,2018,02,05,0.2,1,N
IDCJAC0009,066214,2018,02,06,0.0,1,N
IDCJAC0009,066214,2018,02,07,0.0,1,N
IDCJAC0009,066214,2018,02,08,0.0,1,N
IDCJAC0009,066214,2018,02,09,0.0,1,N
IDCJAC0009,066214,2018,02,10,6.0,1,N
IDCJAC0009,066214,2018,02,11,3.0,1,N
IDCJAC0009,066214,2018,02,12,0.0,1,N
IDCJAC0009,066214,2018,02,13,0.0,1,N
IDCJAC0009,066214,2018,02,14,0.0,1,N
IDCJAC0009,066214,2018,02,15,0.0,1,N
IDCJAC0009,066214,2018,02,16,0.0,1,N
IDCJAC0009,066214,2018,02,17,0.0,1,N
IDCJAC0009,066214,2018,02,18,0.0,1,N
IDCJAC0009,066214,2018,02,19,0.0,1,N
IDCJAC0009,066214,2018,02,20,2.0,1,N
IDCJAC0009,066214,2018,02,21,0.0,1,N
IDCJAC0009,066214,2018,02,22,0.2,1,N
IDCJAC0009,066214,2018,02,23,0.0,1,N
IDCJAC0009,066214,2018,02,24,0.0,1,N
IDCJAC0009,066214,2018,02,25,0.0,1,N
IDCJAC0009,066214,2018,02,26,71.4,1,N
IDCJAC0009,066214,2018,02,27,4.0,1,N
IDCJAC0009,066214,2018,02,28,0.0,1,N
IDCJAC0009,066214,2018,03,01,0.0,1,N
IDCJAC0009,066214,2018,03,02,0.4,1,N
IDCJAC0009,066214,2018,03,03,0.0,1,N
IDCJAC0009,066214,2018,03,04,0.0,1,N
IDCJAC0009,066214,2018,03,05,0.0,1,N
IDCJAC0009,066214,2018,03,06,6.2,1,N
IDCJAC0009,066214,2018,03,07,2.0,1,N
IDCJAC0009,066214,2018,03,08,0.2,1,N
IDCJAC0009,066214,2018,03,09,0.2,1,N
IDCJAC0009,066214,2018,03,10,0.6,1,N
IDCJAC0009,066214,2018,03,11,0.2,1,N
IDCJAC0009,066214,2018,03,12,0.0,1,N
IDCJAC0009,066214,2018,03,13,55.2,1,N
IDCJAC0009,066214,2018,03,14,16.6,1,N
IDCJAC0009,066214,2018,03,15,0.0,1,N
IDCJAC0009,066214,2018,03,16,0.0,1,N
IDCJAC0009,066214,2018,03,17,0.0,1,N
IDCJAC0009,066214,2018,03,18,0.0,1,N
IDCJAC0009,066214,2018,03,19,0.0,1,N
IDCJAC0009,066214,2018,03,20,0.0,1,N
IDCJAC0009,066214,2018,03,21,,,
IDCJAC0009,066214,2018,03,22,7.0,1,N
IDCJAC0009,066214,2018,03,23,5.8,1,N
IDCJAC0009,066214,2018,03,24,0.0,1,N
IDCJAC0009,066214,2018,03,25,1.2,1,N
IDCJAC0009,066214,2018,03,26,14.4,1,N
IDCJAC0009,066214,2018,03,27,0.2,1,N
IDCJAC0009,066214,2018,03,28,0.0,1,N
IDCJAC0009,066214,2018,03,29,0.0,1,N
IDCJAC0009,066214,2018,03,30,0.0,1,N
IDCJAC0009,066214,2018,03,31,0.0,1,N
IDCJAC0009,066214,2018,04,01,0.0,1,N
IDCJAC0009,066214,2018,04,02,0.0,1,N
IDCJAC0009,066214,2018,04,03,0.0,1,N
IDCJAC0009,066214,2018,04,04,0.0,1,N
IDCJAC0009,066214,2018,04,05,0.0,1,N
IDCJAC0009,066214,2018,04,06,0.0,1,N
IDCJAC0009,066214,2018,04,07,0.0,1,N
IDCJAC0009,066214,2018,04,08,0.0,1,N
IDCJAC0009,066214,2018,04,09,0.0,1,N
IDCJAC0009,066214,2018,04,10,0.0,1,N
IDCJAC0009,066214,2018,04,11,0.0,1,N
IDCJAC0009,066214,2018,04,12,0.0,1,N
IDCJAC0009,066214,2018,04,13,0.0,1,N
IDCJAC0009,066214,2018,04,14,0.0,1,N
IDCJAC0009,066214,2018,04,15,0.0,1,N
IDCJAC0009,066214,2018,04,16,0.0,1,N
IDCJAC0009,066214,2018,04,17,0.0,1,N
IDCJAC0009,066214,2018,04,18,0.0,1,N
IDCJAC0009,066214,2018,04,19,0.0,1,N
IDCJAC0009,066214,2018,04,20,0.0,1,N
IDCJAC0009,066214,2018,04,21,0.0,1,N
IDCJAC0009,066214,2018,04,22,0.0,1,N
IDCJAC0009,066214,2018,04,23,0.0,1,N
IDCJAC0009,066214,2018,04,24,0.0,1,N
IDCJAC0009,066214,2018,04,25,0.0,1,N
IDCJAC0009,066214,2018,04,26,0.2,1,N
IDCJAC0009,066214,2018,04,27,1.6,1,N
IDCJAC0009,066214,2018,04,28,9.6,1,N
IDCJAC0009,066214,2018,04,29,2.6,1,N
IDCJAC0009,066214,2018,04,30,10.2,1,N
IDCJAC0009,066214,2018,05,01,0.0,1,N
IDCJAC0009,066214,2018,05,02,0.0,1,N
IDCJAC0009,066214,2018,05,03,0.0,1,N
IDCJAC0009,066214,2018,05,04,,,
IDCJAC0009,066214,2018,05,05,0.0,1,N
IDCJAC0009,066214,2018,05,06,0.0,1,N
IDCJAC0009,066214,2018,05,07,0.0,1,N
IDCJAC0009,066214,2018,05,08,0.0,1,N
IDCJAC0009,066214,2018,05,09,0.0,1,N
IDCJAC0009,066214,2018,05,10,0.0,1,N
IDCJAC0009,066214,2018,05,11,0.0,1,N
IDCJAC0009,066214,2018,05,12,4.0,1,N
IDCJAC0009,066214,2018,05,13,0.6,1,N
IDCJAC0009,066214,2018,05,14,12.6,1,N
IDCJAC0009,066214,2018,05,15,0.2,1,N
IDCJAC0009,066214,2018,05,16,0.0,1,N
IDCJAC0009,066214,2018,05,17,0.0,1,N
IDCJAC0009,066214,2018,05,18,0.0,1,N
IDCJAC0009,066214,2018,05,19,0.0,1,N
IDCJAC0009,066214,2018,05,20,0.0,1,N
IDCJAC0009,066214,2018,05,21,0.0,1,N
IDCJAC0009,066214,2018,05,22,,,
IDCJAC0009,066214,2018,05,23,0.0,1,N
IDCJAC0009,066214,2018,05,24,0.0,1,N
IDCJAC0009,066214,2018,05,25,0.0,1,N
IDCJAC0009,066214,2018,05,26,0.0,1,N
IDCJAC0009,066214,2018,05,27,0.0,1,N
IDCJAC0009,066214,2018,05,28,0.0,1,N
IDCJAC0009,066214,2018,05,29,0.0,1,N
IDCJAC0009,066214,2018,05,30,4.0,1,N
IDCJAC0009,066214,2018,05,31,1.8,1,N
IDCJAC0009,066214,2018,06,01,0.0,1,N
IDCJAC0009,066214,2018,06,02,0.6,1,N
IDCJAC0009,066214,2018,06,03,0.6,1,N
IDCJAC0009,066214,2018,06,04,3.6,1,N
IDCJAC0009,066214,2018,06,05,3.0,1,N
IDCJAC0009,066214,2018,06,06,32.8,1,N
IDCJAC0009,066214,2018,06,07,17.2,1,N
IDCJAC0009,066214,2018,06,08,0.0,1,N
IDCJAC0009,066214,2018,06,09,7.4,1,N
IDCJAC0009,066214,2018,06,10,4.0,1,N
IDCJAC0009,066214,2018,06,11,11.6,1,N
IDCJAC0009,066214,2018,06,12,0.0,1,N
IDCJAC0009,066214,2018,06,13,0.0,1,N
IDCJAC0009,066214,2018,06,14,0.2,1,N
IDCJAC0009,066214,2018,06,15,0.0,1,N
IDCJAC0009,066214,2018,06,16,,,
IDCJAC0009,066214,2018,06,17,0.0,1,N
IDCJAC0009,066214,2018,06,18,0.4,1,N
IDCJAC0009,066214,2018,06,19,15.2,1,N
IDCJAC0009,066214,2018,06,20,42.0,1,N
IDCJAC0009,066214,2018,06,21,5.6,1,N
IDCJAC0009,066214,2018,06,22,0.4,1,N
IDCJAC0009,066214,2018,06,23,0.0,1,N
IDCJAC0009,066214,2018,06,24,0.0,1,N
IDCJAC0009,066214,2018,06,25,0.0,1,N
IDCJAC0009,066214,2018,06,26,0.0,1,N
IDCJAC0009,066214,2018,06,27,0.0,1,N
IDCJAC0009,066214,2018,06,28,20.4,1,N
IDCJAC0009,066214,2018,06,29,8.4,1,N
IDCJAC0009,066214,2018,06,30,0.0,1,N
IDCJAC0009,066214,2018,07,01,0.0,1,N
IDCJAC0009,066214,2018,07,02,0.0,1,N
IDCJAC0009,066214,2018,07,03,9.6,1,N
IDCJAC0009,066214,2018,07,04,0.0,1,N
IDCJAC0009,066214,2018,07,05,0.0,1,N
IDCJAC0009,066214,2018,07,06,0.2,1,N
IDCJAC0009,066214,2018,07,07,0.0,1,N
IDCJAC0009,066214,2018,07,08,0.0,1,N
IDCJAC0009,066214,2018,07,09,0.0,1,N
IDCJAC0009,066214,2018,07,10,0.0,1,N
IDCJAC0009,066214,2018,07,11,0.0,1,N
IDCJAC0009,066214,2018,07,12,0.0,1,N
IDCJAC0009,066214,2018,07,13,0.0,1,N
IDCJAC0009,066214,2018,07,14,0.0,1,N
IDCJAC0009,066214,2018,07,15,0.0,1,N
IDCJAC0009,066214,2018,07,16,0.0,1,N
IDCJAC0009,066214,2018,07,17,0.0,1,N
IDCJAC0009,066214,2018,07,18,0.0,1,N
IDCJAC0009,066214,2018,07,19,0.0,1,N
IDCJAC0009,066214,2018,07,20,0.0,1,N
IDCJAC0009,066214,2018,07,21,0.0,1,N
IDCJAC0009,066214,2018,07,22,0.0,1,N
IDCJAC0009,066214,2018,07,23,0.0,1,N
