Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m)
IDCJAC0016,092045,2007,01,01,15.7
IDCJAC0016,092045,2007,01,02,21.3
IDCJAC0016,092045,2007,01,03,28.0
IDCJAC0016,092045,2007,01,04,28.7
IDCJAC0016,092045,2007,01,05,22.9
IDCJAC0016,092045,2007,01,06,5.7
IDCJAC0016,092045,2007,01,07,14.1
IDCJAC0016,092045,2007,01,08,32.0
IDCJAC0016,092045,2007,01,09,34.0
IDCJAC0016,092045,2007,01,10,26.4
IDCJAC0016,092045,2007,01,11,29.3
IDCJAC0016,092045,2007,01,12,26.5
IDCJAC0016,092045,2007,01,13,27.3
IDCJAC0016,092045,2007,01,14,32.0
IDCJAC0016,092045,2007,01,15,30.0
IDCJAC0016,092045,2007,01,16,14.0
IDCJAC0016,092045,2007,01,17,8.2
IDCJAC0016,092045,2007,01,18,18.7
IDCJAC0016,092045,2007,01,19,5.2
IDCJAC0016,092045,2007,01,20,3.9
IDCJAC0016,092045,2007,01,21,19.5
IDCJAC0016,092045,2007,01,22,29.0
IDCJAC0016,092045,2007,01,23,28.5
IDCJAC0016,092045,2007,01,24,24.6
IDCJAC0016,092045,2007,01,25,31.1
IDCJAC0016,092045,2007,01,26,28.8
IDCJAC0016,092045,2007,01,27,22.1
IDCJAC0016,092045,2007,01,28,26.3
IDCJAC0016,092045,2007,01,29,29.5
IDCJAC0016,092045,2007,01,30,24.4
IDCJAC0016,092045,2007,01,31,31.4
IDCJAC0016,092045,2007,02,01,21.8
IDCJAC0016,092045,2007,02,02,26.2
IDCJAC0016,092045,2007,02,03,17.5
IDCJAC0016,092045,2007,02,04,21.5
IDCJAC0016,092045,2007,02,05,21.1
IDCJAC0016,092045,2007,02,06,27.3
IDCJAC0016,092045,2007,02,07,29.3
IDCJAC0016,092045,2007,02,08,18.5
IDCJAC0016,092045,2007,02,09,28.4
IDCJAC0016,092045,2007,02,10,4.4
IDCJAC0016,092045,2007,02,11,18.4
IDCJAC0016,092045,2007,02,12,21.1
IDCJAC0016,092045,2007,02,13,27.3
IDCJAC0016,092045,2007,02,14,22.4
IDCJAC0016,092045,2007,02,15,27.2
IDCJAC0016,092045,2007,02,16,25.1
IDCJAC0016,092045,2007,02,17,26.0
IDCJAC0016,092045,2007,02,18,25.9
IDCJAC0016,092045,2007,02,19,21.7
IDCJAC0016,092045,2007,02,20,22.3
IDCJAC0016,092045,2007,02,21,8.9
IDCJAC0016,092045,2007,02,22,16.0
IDCJAC0016,092045,2007,02,23,20.8
IDCJAC0016,092045,2007,02,24,3.5
IDCJAC0016,092045,2007,02,25,24.8
IDCJAC0016,092045,2007,02,26,24.2
IDCJAC0016,092045,2007,02,27,13.2
IDCJAC0016,092045,2007,02,28,14.2
IDCJAC0016,092045,2007,03,01,19.3
IDCJAC0016,092045,2007,03,02,22.7
IDCJAC0016,092045,2007,03,03,19.5
IDCJAC0016,092045,2007,03,04,23.8
IDCJAC0016,092045,2007,03,05,24.0
IDCJAC0016,092045,2007,03,06,23.4
IDCJAC0016,092045,2007,03,07,14.2
IDCJAC0016,092045,2007,03,08,19.5
IDCJAC0016,092045,2007,03,09,23.4
IDCJAC0016,092045,2007,03,10,15.6
IDCJAC0016,092045,2007,03,11,22.4
IDCJAC0016,092045,2007,03,12,22.8
IDCJAC0016,092045,2007,03,13,20.8
IDCJAC0016,092045,2007,03,14,22.0
IDCJAC0016,092045,2007,03,15,18.9
IDCJAC0016,092045,2007,03,16,18.0
IDCJAC0016,092045,2007,03,17,20.6
IDCJAC0016,092045,2007,03,18,18.0
IDCJAC0016,092045,2007,03,19,20.6
IDCJAC0016,092045,2007,03,20,14.8
IDCJAC0016,092045,2007,03,21,20.0
IDCJAC0016,092045,2007,03,22,19.5
IDCJAC0016,092045,2007,03,23,11.1
IDCJAC0016,092045,2007,03,24,5.1
IDCJAC0016,092045,2007,03,25,19.5
IDCJAC0016,092045,2007,03,26,18.5
IDCJAC0016,092045,2007,03,27,17.8
IDCJAC0016,092045,2007,03,28,6.3
IDCJAC0016,092045,2007,03,29,13.5
IDCJAC0016,092045,2007,03,30,11.4
IDCJAC0016,092045,2007,03,31,17.0
IDCJAC0016,092045,2007,04,01,16.8
IDCJAC0016,092045,2007,04,02,8.4
IDCJAC0016,092045,2007,04,03,11.2
IDCJAC0016,092045,2007,04,04,16.1
IDCJAC0016,092045,2007,04,05,12.8
IDCJAC0016,092045,2007,04,06,16.7
IDCJAC0016,092045,2007,04,07,15.2
IDCJAC0016,092045,2007,04,08,14.7
IDCJAC0016,092045,2007,04,09,15.8
IDCJAC0016,092045,2007,04,10,14.5
IDCJAC0016,092045,2007,04,11,15.5
IDCJAC0016,092045,2007,04,12,15.4
IDCJAC0016,092045,2007,04,13,14.8
IDCJAC0016,092045,2007,04,14,11.2
IDCJAC0016,092045,2007,04,15,13.8
