Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m)
IDCJAC0016,094029,2007,02,24,13.0
IDCJAC0016,094029,2007,02,25,23.7
IDCJAC0016,094029,2007,02,26,21.3
IDCJAC0016,094029,2007,02,27,5.8
IDCJAC0016,094029,2007,02,28,6.7
IDCJAC0016,094029,2007,03,01,8.1
IDCJAC0016,094029,2007,03,02,9.1
IDCJAC0016,094029,2007,03,03,17.7
IDCJAC0016,094029,2007,03,04,14.8
IDCJAC0016,094029,2007,03,05,20.4
IDCJAC0016,094029,2007,03,06,18.9
IDCJAC0016,094029,2007,03,07,16.4
IDCJAC0016,094029,2007,03,08,14.2
IDCJAC0016,094029,2007,03,09,20.1
IDCJAC0016,094029,2007,03,10,22.8
IDCJAC0016,094029,2007,03,11,16.6
IDCJAC0016,094029,2007,03,12,8.5
IDCJAC0016,094029,2007,03,13,19.2
IDCJAC0016,094029,2007,03,14,21.0
IDCJAC0016,094029,2007,03,15,14.7
IDCJAC0016,094029,2007,03,16,10.4
IDCJAC0016,094029,2007,03,17,16.1
IDCJAC0016,094029,2007,03,18,16.5
IDCJAC0016,094029,2007,03,19,19.8
IDCJAC0016,094029,2007,03,20,13.0
IDCJAC0016,094029,2007,03,21,19.4
IDCJAC0016,094029,2007,03,22,19.2
IDCJAC0016,094029,2007,03,23,6.3
IDCJAC0016,094029,2007,03,24,10.3
IDCJAC0016,094029,2007,03,25,12.8
IDCJAC0016,094029,2007,03,26,17.8
IDCJAC0016,094029,2007,03,27,17.6
IDCJAC0016,094029,2007,03,28,4.3
IDCJAC0016,094029,2007,03,29,12.7
IDCJAC0016,094029,2007,03,30,10.8
IDCJAC0016,094029,2007,03,31,14.7
IDCJAC0016,094029,2007,04,01,13.2
IDCJAC0016,094029,2007,04,02,9.7
IDCJAC0016,094029,2007,04,03,12.7
IDCJAC0016,094029,2007,04,04,14.2
IDCJAC0016,094029,2007,04,05,11.3
IDCJAC0016,094029,2007,04,06,7.0
IDCJAC0016,094029,2007,04,07,11.6
IDCJAC0016,094029,2007,04,08,15.6
IDCJAC0016,094029,2007,04,09,14.9
IDCJAC0016,094029,2007,04,10,3.2
IDCJAC0016,094029,2007,04,11,13.9
IDCJAC0016,094029,2007,04,12,14.2
IDCJAC0016,094029,2007,04,13,14.0
IDCJAC0016,094029,2007,04,14,13.1
IDCJAC0016,094029,2007,04,15,11.4
IDCJAC0016,094029,2007,04,16,7.0
IDCJAC0016,094029,2007,04,17,11.6
IDCJAC0016,094029,2007,04,18,6.4
IDCJAC0016,094029,2007,04,19,5.5
IDCJAC0016,094029,2007,04,20,11.6
IDCJAC0016,094029,2007,04,21,7.8
IDCJAC0016,094029,2007,04,22,5.2
IDCJAC0016,094029,2007,04,23,5.2
IDCJAC0016,094029,2007,04,24,5.9
IDCJAC0016,094029,2007,04,25,6.3
IDCJAC0016,094029,2007,04,26,3.7
IDCJAC0016,094029,2007,04,27,6.2
IDCJAC0016,094029,2007,04,28,4.3
IDCJAC0016,094029,2007,04,29,3.4
IDCJAC0016,094029,2007,04,30,5.8
IDCJAC0016,094029,2007,05,01,9.4
IDCJAC0016,094029,2007,05,02,4.9
IDCJAC0016,094029,2007,05,03,6.0
IDCJAC0016,094029,2007,05,04,8.9
IDCJAC0016,094029,2007,05,05,9.7
IDCJAC0016,094029,2007,05,06,8.7
IDCJAC0016,094029,2007,05,07,8.8
IDCJAC0016,094029,2007,05,08,8.3
IDCJAC0016,094029,2007,05,09,7.6
IDCJAC0016,094029,2007,05,10,5.7
IDCJAC0016,094029,2007,05,11,8.2
IDCJAC0016,094029,2007,05,12,8.5
IDCJAC0016,094029,2007,05,13,7.4
IDCJAC0016,094029,2007,05,14,8.1
IDCJAC0016,094029,2007,05,15,7.7
IDCJAC0016,094029,2007,05,16,3.3
IDCJAC0016,094029,2007,05,17,5.7
IDCJAC0016,094029,2007,05,18,2.5
IDCJAC0016,094029,2007,05,19,4.9
IDCJAC0016,094029,2007,05,20,5.2
IDCJAC0016,094029,2007,05,21,3.0
IDCJAC0016,094029,2007,05,22,6.9
IDCJAC0016,094029,2007,05,23,4.9
IDCJAC0016,094029,2007,05,24,3.6
IDCJAC0016,094029,2007,05,25,5.6
IDCJAC0016,094029,2007,05,26,4.4
IDCJAC0016,094029,2007,05,27,4.9
IDCJAC0016,094029,2007,05,28,2.8
IDCJAC0016,094029,2007,05,29,3.2
IDCJAC0016,094029,2007,05,30,5.2
IDCJAC0016,094029,2007,05,31,3.9
IDCJAC0016,094029,2007,06,01,4.3
IDCJAC0016,094029,2007,06,02,3.5
IDCJAC0016,094029,2007,06,03,4.0
IDCJAC0016,094029,2007,06,04,6.2
IDCJAC0016,094029,2007,06,05,6.0
IDCJAC0016,094029,2007,06,06,5.6
IDCJAC0016,094029,2007,06,07,5.3
IDCJAC0016,094029,2007,06,08,3.8
IDCJAC0016,094029,2007,06,09,6.0
IDCJAC0016,094029,2007,06,10,5.2
IDCJAC0016,094029,2007,06,11,5.1
IDCJAC0016,094029,2007,06,12,4.4
IDCJAC0016,094029,2007,06,13,4.4
IDCJAC0016,094029,2007,06,14,5.7
IDCJAC0016,094029,2007,06,15,4.2
IDCJAC0016,094029,2007,06,16,5.6
IDCJAC0016,094029,2007,06,17,4.8
IDCJAC0016,094029,2007,06,18,4.0
IDCJAC0016,094029,2007,06,19,5.3
IDCJAC0016,094029,2007,06,20,4.0
IDCJAC0016,094029,2007,06,21,3.4
IDCJAC0016,094029,2007,06,22,5.6
IDCJAC0016,094029,2007,06,23,5.7
IDCJAC0016,094029,2007,06,24,5.8
IDCJAC0016,094029,2007,06,25,5.7
IDCJAC0016,094029,2007,06,26,4.9
IDCJAC0016,094029,2007,06,27,2.7
IDCJAC0016,094029,2007,06,28,3.5
IDCJAC0016,094029,2007,06,29,5.8
IDCJAC0016,094029,2007,06,30,3.2
IDCJAC0016,094029,2007,07,01,5.0
IDCJAC0016,094029,2007,07,02,3.9
IDCJAC0016,094029,2007,07,03,3.8
IDCJAC0016,094029,2007,07,04,2.7
IDCJAC0016,094029,2007,07,05,2.6
IDCJAC0016,094029,2007,07,06,4.1
IDCJAC0016,094029,2007,07,07,3.5
IDCJAC0016,094029,2007,07,08,4.6
IDCJAC0016,094029,2007,07,09,3.2
IDCJAC0016,094029,2007,07,10,4.8
IDCJAC0016,094029,2007,07,11,5.9
IDCJAC0016,094029,2007,07,12,4.5
IDCJAC0016,094029,2007,07,13,5.5
IDCJAC0016,094029,2007,07,14,5.7
IDCJAC0016,094029,2007,07,15,6.6
IDCJAC0016,094029,2007,07,16,2.4
IDCJAC0016,094029,2007,07,17,2.8
IDCJAC0016,094029,2007,07,18,5.9
IDCJAC0016,094029,2007,07,19,5.1
IDCJAC0016,094029,2007,07,20,5.6
IDCJAC0016,094029,2007,07,21,7.1
IDCJAC0016,094029,2007,07,22,7.2
IDCJAC0016,094029,2007,07,23,6.8
IDCJAC0016,094029,2007,07,24,4.9
IDCJAC0016,094029,2007,07,25,5.5
IDCJAC0016,094029,2007,07,26,5.7
IDCJAC0016,094029,2007,07,27,4.2
IDCJAC0016,094029,2007,07,28,6.6
IDCJAC0016,094029,2007,07,29,8.3
IDCJAC0016,094029,2007,07,30,7.7
IDCJAC0016,094029,2007,07,31,7.3
IDCJAC0016,094029,2007,08,01,5.6
IDCJAC0016,094029,2007,08,02,3.5
IDCJAC0016,094029,2007,08,03,4.4
IDCJAC0016,094029,2007,08,04,3.9
IDCJAC0016,094029,2007,08,05,6.6
IDCJAC0016,094029,2007,08,06,6.9
IDCJAC0016,094029,2007,08,07,7.0
IDCJAC0016,094029,2007,08,08,5.0
IDCJAC0016,094029,2007,08,09,4.1
IDCJAC0016,094029,2007,08,10,2.6
IDCJAC0016,094029,2007,08,11,8.2
IDCJAC0016,094029,2007,08,12,7.9
IDCJAC0016,094029,2007,08,13,9.0
IDCJAC0016,094029,2007,08,14,10.7
IDCJAC0016,094029,2007,08,15,9.2
IDCJAC0016,094029,2007,08,16,5.6
IDCJAC0016,094029,2007,08,17,6.1
IDCJAC0016,094029,2007,08,18,9.2
IDCJAC0016,094029,2007,08,19,11.6
IDCJAC0016,094029,2007,08,20,8.6
IDCJAC0016,094029,2007,08,21,9.0
IDCJAC0016,094029,2007,08,22,12.6
IDCJAC0016,094029,2007,08,23,12.2
IDCJAC0016,094029,2007,08,24,11.2
IDCJAC0016,094029,2007,08,25,12.8
IDCJAC0016,094029,2007,08,26,7.5
IDCJAC0016,094029,2007,08,27,12.8
IDCJAC0016,094029,2007,08,28,7.7
IDCJAC0016,094029,2007,08,29,10.6
IDCJAC0016,094029,2007,08,30,14.4
IDCJAC0016,094029,2007,08,31,3.6
IDCJAC0016,094029,2007,09,01,7.7
IDCJAC0016,094029,2007,09,02,10.9
IDCJAC0016,094029,2007,09,03,11.8
IDCJAC0016,094029,2007,09,04,13.5
IDCJAC0016,094029,2007,09,05,14.2
IDCJAC0016,094029,2007,09,06,14.0
IDCJAC0016,094029,2007,09,07,13.8
IDCJAC0016,094029,2007,09,08,14.8
IDCJAC0016,094029,2007,09,09,15.2
IDCJAC0016,094029,2007,09,10,5.3
IDCJAC0016,094029,2007,09,11,3.5
IDCJAC0016,094029,2007,09,12,10.8
IDCJAC0016,094029,2007,09,13,16.5
IDCJAC0016,094029,2007,09,14,9.8
IDCJAC0016,094029,2007,09,15,15.1
IDCJAC0016,094029,2007,09,16,13.0
IDCJAC0016,094029,2007,09,17,16.9
IDCJAC0016,094029,2007,09,18,13.3
IDCJAC0016,094029,2007,09,19,12.5
IDCJAC0016,094029,2007,09,20,11.3
IDCJAC0016,094029,2007,09,21,13.5
IDCJAC0016,094029,2007,09,22,18.1
IDCJAC0016,094029,2007,09,23,16.7
IDCJAC0016,094029,2007,09,24,10.4
IDCJAC0016,094029,2007,09,25,16.7
IDCJAC0016,094029,2007,09,26,6.7
IDCJAC0016,094029,2007,09,27,16.7
IDCJAC0016,094029,2007,09,28,16.3
IDCJAC0016,094029,2007,09,29,12.8
IDCJAC0016,094029,2007,09,30,18.2
IDCJAC0016,094029,2007,10,01,15.3
IDCJAC0016,094029,2007,10,02,17.5
IDCJAC0016,094029,2007,10,03,14.8
IDCJAC0016,094029,2007,10,04,20.7
IDCJAC0016,094029,2007,10,05,16.2
IDCJAC0016,094029,2007,10,06,16.5
IDCJAC0016,094029,2007,10,07,16.6
IDCJAC0016,094029,2007,10,08,13.0
IDCJAC0016,094029,2007,10,09,16.5
IDCJAC0016,094029,2007,10,10,20.8
IDCJAC0016,094029,2007,10,11,11.4
IDCJAC0016,094029,2007,10,12,20.9
IDCJAC0016,094029,2007,10,13,13.1
IDCJAC0016,094029,2007,10,14,16.4
IDCJAC0016,094029,2007,10,15,22.9
IDCJAC0016,094029,2007,10,16,8.7
IDCJAC0016,094029,2007,10,17,21.6
IDCJAC0016,094029,2007,10,18,10.6
IDCJAC0016,094029,2007,10,19,21.5
IDCJAC0016,094029,2007,10,20,25.7
IDCJAC0016,094029,2007,10,21,15.1
IDCJAC0016,094029,2007,10,22,21.4
IDCJAC0016,094029,2007,10,23,24.6
IDCJAC0016,094029,2007,10,24,25.8
IDCJAC0016,094029,2007,10,25,25.8
IDCJAC0016,094029,2007,10,26,9.7
IDCJAC0016,094029,2007,10,27,8.8
IDCJAC0016,094029,2007,10,28,4.3
IDCJAC0016,094029,2007,10,29,26.5
IDCJAC0016,094029,2007,10,30,23.1
IDCJAC0016,094029,2007,10,31,22.8
IDCJAC0016,094029,2007,11,01,23.3
IDCJAC0016,094029,2007,11,02,16.4
IDCJAC0016,094029,2007,11,03,12.0
IDCJAC0016,094029,2007,11,04,10.7
IDCJAC0016,094029,2007,11,05,9.6
IDCJAC0016,094029,2007,11,06,15.1
IDCJAC0016,094029,2007,11,07,15.7
IDCJAC0016,094029,2007,11,08,22.5
IDCJAC0016,094029,2007,11,09,29.7
IDCJAC0016,094029,2007,11,10,29.5
IDCJAC0016,094029,2007,11,11,28.2
IDCJAC0016,094029,2007,11,12,24.1
IDCJAC0016,094029,2007,11,13,21.5
IDCJAC0016,094029,2007,11,14,24.1
IDCJAC0016,094029,2007,11,15,27.9
IDCJAC0016,094029,2007,11,16,29.5
IDCJAC0016,094029,2007,11,17,9.5
IDCJAC0016,094029,2007,11,18,26.3
IDCJAC0016,094029,2007,11,19,18.4
IDCJAC0016,094029,2007,11,20,16.0
IDCJAC0016,094029,2007,11,21,16.2
IDCJAC0016,094029,2007,11,22,27.7
IDCJAC0016,094029,2007,11,23,29.0
IDCJAC0016,094029,2007,11,24,32.0
IDCJAC0016,094029,2007,11,25,26.2
IDCJAC0016,094029,2007,11,26,21.0
IDCJAC0016,094029,2007,11,27,32.5
IDCJAC0016,094029,2007,11,28,24.4
IDCJAC0016,094029,2007,11,29,28.6
IDCJAC0016,094029,2007,11,30,25.8
IDCJAC0016,094029,2007,12,01,22.2
IDCJAC0016,094029,2007,12,02,28.8
IDCJAC0016,094029,2007,12,03,10.0
IDCJAC0016,094029,2007,12,04,21.2
IDCJAC0016,094029,2007,12,05,33.6
IDCJAC0016,094029,2007,12,06,27.7
IDCJAC0016,094029,2007,12,07,11.5
IDCJAC0016,094029,2007,12,08,33.3
IDCJAC0016,094029,2007,12,09,19.9
IDCJAC0016,094029,2007,12,10,28.8
IDCJAC0016,094029,2007,12,11,23.0
IDCJAC0016,094029,2007,12,12,24.7
IDCJAC0016,094029,2007,12,13,27.6
IDCJAC0016,094029,2007,12,14,28.0
IDCJAC0016,094029,2007,12,15,26.3
IDCJAC0016,094029,2007,12,16,24.0
IDCJAC0016,094029,2007,12,17,28.7
IDCJAC0016,094029,2007,12,18,29.9
IDCJAC0016,094029,2007,12,19,14.2
IDCJAC0016,094029,2007,12,20,21.7
IDCJAC0016,094029,2007,12,21,15.6
IDCJAC0016,094029,2007,12,22,12.9
IDCJAC0016,094029,2007,12,23,24.2
IDCJAC0016,094029,2007,12,24,27.7
IDCJAC0016,094029,2007,12,25,24.7
IDCJAC0016,094029,2007,12,26,15.6
IDCJAC0016,094029,2007,12,27,23.2
IDCJAC0016,094029,2007,12,28,18.4
IDCJAC0016,094029,2007,12,29,29.9
IDCJAC0016,094029,2007,12,30,30.8
IDCJAC0016,094029,2007,12,31,32.1
IDCJAC0016,094029,2008,01,01,11.5
IDCJAC0016,094029,2008,01,02,32.4
IDCJAC0016,094029,2008,01,03,31.3
IDCJAC0016,094029,2008,01,04,34.9
IDCJAC0016,094029,2008,01,05,20.3
IDCJAC0016,094029,2008,01,06,25.1
IDCJAC0016,094029,2008,01,07,32.3
IDCJAC0016,094029,2008,01,08,32.0
IDCJAC0016,094029,2008,01,09,19.2
IDCJAC0016,094029,2008,01,10,33.0
IDCJAC0016,094029,2008,01,11,28.2
IDCJAC0016,094029,2008,01,12,31.2
IDCJAC0016,094029,2008,01,13,28.6
IDCJAC0016,094029,2008,01,14,31.5
IDCJAC0016,094029,2008,01,15,31.9
IDCJAC0016,094029,2008,01,16,24.8
IDCJAC0016,094029,2008,01,17,32.5
IDCJAC0016,094029,2008,01,18,26.8
IDCJAC0016,094029,2008,01,19,7.9
IDCJAC0016,094029,2008,01,20,10.7
IDCJAC0016,094029,2008,01,21,18.4
IDCJAC0016,094029,2008,01,22,29.7
IDCJAC0016,094029,2008,01,23,31.0
IDCJAC0016,094029,2008,01,24,26.5
IDCJAC0016,094029,2008,01,25,29.3
IDCJAC0016,094029,2008,01,26,25.6
IDCJAC0016,094029,2008,01,27,21.0
IDCJAC0016,094029,2008,01,28,30.8
IDCJAC0016,094029,2008,01,29,27.2
IDCJAC0016,094029,2008,01,30,26.6
IDCJAC0016,094029,2008,01,31,14.8
IDCJAC0016,094029,2008,02,01,28.1
IDCJAC0016,094029,2008,02,02,20.3
IDCJAC0016,094029,2008,02,03,10.8
IDCJAC0016,094029,2008,02,04,14.9
IDCJAC0016,094029,2008,02,05,19.1
IDCJAC0016,094029,2008,02,06,14.4
IDCJAC0016,094029,2008,02,07,25.8
IDCJAC0016,094029,2008,02,08,15.8
IDCJAC0016,094029,2008,02,09,21.0
IDCJAC0016,094029,2008,02,10,25.2
IDCJAC0016,094029,2008,02,11,28.8
IDCJAC0016,094029,2008,02,12,10.3
IDCJAC0016,094029,2008,02,13,13.0
IDCJAC0016,094029,2008,02,14,21.9
IDCJAC0016,094029,2008,02,15,26.8
IDCJAC0016,094029,2008,02,16,25.2
IDCJAC0016,094029,2008,02,17,25.7
IDCJAC0016,094029,2008,02,18,27.6
IDCJAC0016,094029,2008,02,19,27.9
IDCJAC0016,094029,2008,02,20,15.0
IDCJAC0016,094029,2008,02,21,22.3
IDCJAC0016,094029,2008,02,22,9.6
IDCJAC0016,094029,2008,02,23,17.0
IDCJAC0016,094029,2008,02,24,18.9
IDCJAC0016,094029,2008,02,25,20.8
IDCJAC0016,094029,2008,02,26,15.6
IDCJAC0016,094029,2008,02,27,13.8
IDCJAC0016,094029,2008,02,28,17.2
IDCJAC0016,094029,2008,02,29,13.6
IDCJAC0016,094029,2008,03,01,9.7
IDCJAC0016,094029,2008,03,02,21.2
IDCJAC0016,094029,2008,03,03,11.5
IDCJAC0016,094029,2008,03,04,13.3
IDCJAC0016,094029,2008,03,05,22.1
IDCJAC0016,094029,2008,03,06,18.2
IDCJAC0016,094029,2008,03,07,21.7
IDCJAC0016,094029,2008,03,08,12.6
IDCJAC0016,094029,2008,03,09,18.5
IDCJAC0016,094029,2008,03,10,15.4
IDCJAC0016,094029,2008,03,11,21.8
IDCJAC0016,094029,2008,03,12,16.3
IDCJAC0016,094029,2008,03,13,12.0
IDCJAC0016,094029,2008,03,14,15.0
IDCJAC0016,094029,2008,03,15,20.5
IDCJAC0016,094029,2008,03,16,15.6
IDCJAC0016,094029,2008,03,17,15.2
IDCJAC0016,094029,2008,03,18,3.9
IDCJAC0016,094029,2008,03,19,19.1
IDCJAC0016,094029,2008,03,20,9.7
IDCJAC0016,094029,2008,03,21,11.5
IDCJAC0016,094029,2008,03,22,14.5
IDCJAC0016,094029,2008,03,23,15.2
IDCJAC0016,094029,2008,03,24,13.3
IDCJAC0016,094029,2008,03,25,11.7
IDCJAC0016,094029,2008,03,26,3.6
IDCJAC0016,094029,2008,03,27,8.7
IDCJAC0016,094029,2008,03,28,10.7
IDCJAC0016,094029,2008,03,29,7.2
IDCJAC0016,094029,2008,03,30,9.7
IDCJAC0016,094029,2008,03,31,10.4
IDCJAC0016,094029,2008,04,01,13.6
IDCJAC0016,094029,2008,04,02,3.6
IDCJAC0016,094029,2008,04,03,9.0
IDCJAC0016,094029,2008,04,04,11.2
IDCJAC0016,094029,2008,04,05,13.6
IDCJAC0016,094029,2008,04,06,8.2
IDCJAC0016,094029,2008,04,07,9.5
IDCJAC0016,094029,2008,04,08,14.3
IDCJAC0016,094029,2008,04,09,13.9
IDCJAC0016,094029,2008,04,10,11.5
IDCJAC0016,094029,2008,04,11,8.3
IDCJAC0016,094029,2008,04,12,9.8
IDCJAC0016,094029,2008,04,13,5.5
IDCJAC0016,094029,2008,04,14,7.9
IDCJAC0016,094029,2008,04,15,8.5
IDCJAC0016,094029,2008,04,16,10.7
IDCJAC0016,094029,2008,04,17,12.4
IDCJAC0016,094029,2008,04,18,10.8
IDCJAC0016,094029,2008,04,19,12.2
IDCJAC0016,094029,2008,04,20,12.1
IDCJAC0016,094029,2008,04,21,11.4
IDCJAC0016,094029,2008,04,22,10.4
IDCJAC0016,094029,2008,04,23,10.1
IDCJAC0016,094029,2008,04,24,11.6
IDCJAC0016,094029,2008,04,25,5.1
IDCJAC0016,094029,2008,04,26,5.6
IDCJAC0016,094029,2008,04,27,9.2
IDCJAC0016,094029,2008,04,28,7.8
IDCJAC0016,094029,2008,04,29,7.6
IDCJAC0016,094029,2008,04,30,8.1
IDCJAC0016,094029,2008,05,01,6.1
IDCJAC0016,094029,2008,05,02,8.1
IDCJAC0016,094029,2008,05,03,7.9
IDCJAC0016,094029,2008,05,04,7.7
IDCJAC0016,094029,2008,05,05,7.0
IDCJAC0016,094029,2008,05,06,3.8
IDCJAC0016,094029,2008,05,07,4.2
IDCJAC0016,094029,2008,05,08,5.9
IDCJAC0016,094029,2008,05,09,4.2
IDCJAC0016,094029,2008,05,10,7.2
IDCJAC0016,094029,2008,05,11,8.2
IDCJAC0016,094029,2008,05,12,8.3
IDCJAC0016,094029,2008,05,13,4.5
IDCJAC0016,094029,2008,05,14,7.8
IDCJAC0016,094029,2008,05,15,8.0
IDCJAC0016,094029,2008,05,16,5.9
IDCJAC0016,094029,2008,05,17,6.1
IDCJAC0016,094029,2008,05,18,5.8
IDCJAC0016,094029,2008,05,19,3.9
IDCJAC0016,094029,2008,05,20,4.7
IDCJAC0016,094029,2008,05,21,6.0
IDCJAC0016,094029,2008,05,22,6.5
IDCJAC0016,094029,2008,05,23,5.0
IDCJAC0016,094029,2008,05,24,3.5
IDCJAC0016,094029,2008,05,25,6.1
IDCJAC0016,094029,2008,05,26,2.5
IDCJAC0016,094029,2008,05,27,3.3
IDCJAC0016,094029,2008,05,28,6.1
IDCJAC0016,094029,2008,05,29,2.3
IDCJAC0016,094029,2008,05,30,3.1
IDCJAC0016,094029,2008,05,31,4.5
IDCJAC0016,094029,2008,06,01,6.6
IDCJAC0016,094029,2008,06,02,6.2
IDCJAC0016,094029,2008,06,03,2.8
IDCJAC0016,094029,2008,06,04,3.4
IDCJAC0016,094029,2008,06,05,4.7
IDCJAC0016,094029,2008,06,06,6.0
IDCJAC0016,094029,2008,06,07,3.3
IDCJAC0016,094029,2008,06,08,6.0
IDCJAC0016,094029,2008,06,09,3.7
IDCJAC0016,094029,2008,06,10,2.8
IDCJAC0016,094029,2008,06,11,4.4
IDCJAC0016,094029,2008,06,12,3.8
IDCJAC0016,094029,2008,06,13,4.8
IDCJAC0016,094029,2008,06,14,5.5
IDCJAC0016,094029,2008,06,15,5.7
IDCJAC0016,094029,2008,06,16,5.9
IDCJAC0016,094029,2008,06,17,5.8
IDCJAC0016,094029,2008,06,18,3.0
IDCJAC0016,094029,2008,06,19,3.4
IDCJAC0016,094029,2008,06,20,5.7
IDCJAC0016,094029,2008,06,21,4.9
IDCJAC0016,094029,2008,06,22,4.4
IDCJAC0016,094029,2008,06,23,3.4
IDCJAC0016,094029,2008,06,24,2.5
IDCJAC0016,094029,2008,06,25,3.6
IDCJAC0016,094029,2008,06,26,1.8
IDCJAC0016,094029,2008,06,27,3.4
IDCJAC0016,094029,2008,06,28,4.5
IDCJAC0016,094029,2008,06,29,5.5
IDCJAC0016,094029,2008,06,30,4.9
IDCJAC0016,094029,2008,07,01,5.4
IDCJAC0016,094029,2008,07,02,4.0
IDCJAC0016,094029,2008,07,03,4.2
IDCJAC0016,094029,2008,07,04,5.7
IDCJAC0016,094029,2008,07,05,5.8
IDCJAC0016,094029,2008,07,06,3.5
IDCJAC0016,094029,2008,07,07,5.2
IDCJAC0016,094029,2008,07,08,4.1
IDCJAC0016,094029,2008,07,09,5.5
IDCJAC0016,094029,2008,07,10,5.3
IDCJAC0016,094029,2008,07,11,5.1
IDCJAC0016,094029,2008,07,12,2.8
IDCJAC0016,094029,2008,07,13,5.2
IDCJAC0016,094029,2008,07,14,5.7
IDCJAC0016,094029,2008,07,15,3.5
IDCJAC0016,094029,2008,07,16,3.3
IDCJAC0016,094029,2008,07,17,4.4
IDCJAC0016,094029,2008,07,18,6.0
IDCJAC0016,094029,2008,07,19,5.2
IDCJAC0016,094029,2008,07,20,4.2
IDCJAC0016,094029,2008,07,21,3.6
IDCJAC0016,094029,2008,07,22,6.4
IDCJAC0016,094029,2008,07,23,5.0
IDCJAC0016,094029,2008,07,24,7.2
IDCJAC0016,094029,2008,07,25,7.8
IDCJAC0016,094029,2008,07,26,7.6
IDCJAC0016,094029,2008,07,27,4.4
IDCJAC0016,094029,2008,07,28,5.8
IDCJAC0016,094029,2008,07,29,5.6
IDCJAC0016,094029,2008,07,30,8.5
IDCJAC0016,094029,2008,07,31,6.5
IDCJAC0016,094029,2008,08,01,6.2
IDCJAC0016,094029,2008,08,02,6.0
IDCJAC0016,094029,2008,08,03,6.7
IDCJAC0016,094029,2008,08,04,8.6
IDCJAC0016,094029,2008,08,05,7.8
IDCJAC0016,094029,2008,08,06,8.1
IDCJAC0016,094029,2008,08,07,7.8
IDCJAC0016,094029,2008,08,08,4.5
IDCJAC0016,094029,2008,08,09,6.9
IDCJAC0016,094029,2008,08,10,4.9
IDCJAC0016,094029,2008,08,11,8.2
IDCJAC0016,094029,2008,08,12,6.5
IDCJAC0016,094029,2008,08,13,6.1
IDCJAC0016,094029,2008,08,14,5.6
IDCJAC0016,094029,2008,08,15,7.1
IDCJAC0016,094029,2008,08,16,8.7
IDCJAC0016,094029,2008,08,17,8.8
IDCJAC0016,094029,2008,08,18,8.4
IDCJAC0016,094029,2008,08,19,8.3
IDCJAC0016,094029,2008,08,20,10.2
IDCJAC0016,094029,2008,08,21,7.5
IDCJAC0016,094029,2008,08,22,11.1
IDCJAC0016,094029,2008,08,23,7.6
IDCJAC0016,094029,2008,08,24,11.4
IDCJAC0016,094029,2008,08,25,11.8
IDCJAC0016,094029,2008,08,26,4.7
