Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Auckland, Mangere,1945,C64971,-36.970,174.776,2,G,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Max_min: Daily
Station,Date(UTC),Tmax(C),Period(Hrs),Tmin(C),Period(Hrs),Tgmin(C),Period(Hrs),Tmean(C),RHmean(%),Period(Hrs),Freq
1945,19590522:2100,15.0,24,8.3,24,-,-,-,-,-,D
1945,19590524:2100,16.1,48,7.2,48,-,-,-,-,-,D
1945,19590525:2100,13.3,24,4.4,24,-,-,-,-,-,D
1945,19590526:2100,13.9,24,5.0,24,-,-,-,-,-,D
1945,19590527:2100,15.0,24,10.0,24,-,-,-,-,-,D
1945,19590528:2100,14.4,24,10.6,24,-,-,-,-,-,D
1945,19590601:2100,16.1,96,5.0,96,-,-,-,-,-,D
1945,19590602:2100,13.9,24,4.4,24,-,-,-,-,-,D
1945,19590603:2100,14.4,24,10.6,24,-,-,-,-,-,D
1945,19590604:2100,14.4,24,2.2,24,-,-,-,-,-,D
1945,19590605:2100,10.6,24,0.0,24,-,-,-,-,-,D
1945,19590607:2100,15.0,48,5.0,48,-,-,-,-,-,D
1945,19590608:2100,11.1,24,0.0,24,-,-,-,-,-,D
1945,19590609:2100,12.2,24,-0.6,24,-,-,-,-,-,D
1945,19590610:2100,13.9,24,2.2,24,-,-,-,-,-,D
1945,19590611:2100,15.6,24,1.7,24,-,-,-,-,-,D
1945,19590612:2100,15.6,24,5.6,24,-,-,-,-,-,D
1945,19590614:2100,17.8,48,10.6,48,-,-,-,-,-,D
1945,19590615:2100,13.9,24,11.1,24,-,-,-,-,-,D
1945,19590616:2100,14.4,24,11.1,24,-,-,-,-,-,D
1945,19590617:2100,15.0,24,8.9,24,-,-,-,-,-,D
1945,19590618:2100,13.9,24,7.2,24,-,-,-,-,-,D
1945,19590619:2100,13.9,24,6.1,24,-,-,-,-,-,D
1945,19590621:2100,16.7,48,5.0,48,-,-,-,-,-,D
1945,19590622:2100,16.1,24,7.2,24,-,-,-,-,-,D
1945,19590623:2100,11.7,24,7.2,24,-,-,-,-,-,D
1945,19590624:2100,12.8,24,9.4,24,-,-,-,-,-,D
1945,19590625:2100,13.3,24,11.7,24,-,-,-,-,-,D
1945,19590626:2100,15.0,24,9.4,24,-,-,-,-,-,D
1945,19590628:2100,16.1,48,2.8,48,-,-,-,-,-,D
1945,19590629:2100,12.8,24,-1.1,24,-,-,-,-,-,D
1945,19590630:2100,12.2,24,1.1,24,-,-,-,-,-,D
1945,19590701:2100,13.9,24,10.6,24,-,-,-,-,-,D
1945,19590702:2100,11.7,24,5.0,24,-,-,-,-,-,D
1945,19590703:2100,12.8,24,9.4,24,-,-,-,-,-,D
1945,19590705:2100,15.0,48,7.2,48,-,-,-,-,-,D
1945,19590706:2100,12.2,24,1.7,24,-,-,-,-,-,D
1945,19590707:2100,12.8,24,5.6,24,-,-,-,-,-,D
1945,19590708:2100,14.4,24,7.8,24,-,-,-,-,-,D
1945,19590709:2100,14.4,24,8.9,24,-,-,-,-,-,D
1945,19590710:2100,12.2,24,8.3,24,-,-,-,-,-,D
1945,19590712:2100,13.9,48,8.3,48,-,-,-,-,-,D
1945,19590713:2100,13.3,24,10.0,24,-,-,-,-,-,D
1945,19590714:2100,13.9,24,8.9,24,-,-,-,-,-,D
1945,19590715:2100,14.4,24,6.1,24,-,-,-,-,-,D
1945,19590716:2100,15.0,24,9.4,24,-,-,-,-,-,D
1945,19590717:2100,19.4,24,11.1,24,-,-,-,-,-,D
1945,19590719:2100,15.0,48,0.6,48,-,-,-,-,-,D
1945,19590720:2100,13.3,24,7.2,24,-,-,-,-,-,D
1945,19590721:2100,14.4,24,1.7,24,-,-,-,-,-,D
1945,19590722:2100,11.1,24,5.0,24,-,-,-,-,-,D
1945,19590723:2100,12.8,24,6.7,24,-,-,-,-,-,D
1945,19590724:2100,8.9,24,8.3,24,-,-,-,-,-,D
1945,19590726:2100,13.9,48,7.8,48,-,-,-,-,-,D
1945,19590727:2100,17.8,24,12.2,24,-,-,-,-,-,D
1945,19590728:2100,17.2,24,12.2,24,-,-,-,-,-,D
1945,19590729:2100,17.2,24,8.3,24,-,-,-,-,-,D
1945,19590730:2100,14.4,24,-,-,-,-,-,-,-,D
1945,19590731:2100,-,-,8.3,48,-,-,-,-,-,D
1945,19590802:2100,15.6,72,6.1,48,-,-,-,-,-,D
1945,19590803:2100,17.2,24,11.1,24,-,-,-,-,-,D
1945,19590804:2100,15.0,24,9.4,24,-,-,-,-,-,D
1945,19590805:2100,15.0,24,7.8,24,-,-,-,-,-,D
1945,19590806:2100,16.7,24,8.9,24,-,-,-,-,-,D
1945,19590807:2100,18.3,24,12.2,24,-,-,-,-,-,D
1945,19590809:2100,18.3,48,7.8,48,-,-,-,-,-,D
1945,19590810:2100,12.8,24,9.4,24,-,-,-,-,-,D
1945,19590811:2100,14.4,24,6.7,24,-,-,-,-,-,D
1945,19590812:2100,13.3,24,5.6,24,-,-,-,-,-,D
1945,19590813:2100,16.7,24,7.2,24,-,-,-,-,-,D
1945,19590814:2100,15.6,24,10.0,24,-,-,-,-,-,D
1945,19590816:2100,15.0,48,7.2,48,-,-,-,-,-,D
1945,19590817:2100,15.6,24,7.2,24,-,-,-,-,-,D
1945,19590818:2100,13.3,24,9.4,24,-,-,-,-,-,D
1945,19590819:2100,16.1,24,7.8,24,-,-,-,-,-,D
1945,19590820:2100,17.2,24,10.6,24,-,-,-,-,-,D
1945,19590821:2100,17.2,24,11.1,24,-,-,-,-,-,D
1945,19590823:2100,14.4,48,3.3,48,-,-,-,-,-,D
1945,19590824:2100,15.6,24,2.8,24,-,-,-,-,-,D
1945,19590825:2100,14.4,24,2.8,24,-,-,-,-,-,D
1945,19590826:2100,17.2,24,7.8,24,-,-,-,-,-,D
1945,19590827:2100,15.0,24,8.9,24,-,-,-,-,-,D
1945,19590828:2100,15.6,24,6.1,24,-,-,-,-,-,D
1945,19590830:2100,16.7,48,2.2,48,-,-,-,-,-,D
1945,19590831:2100,17.2,24,5.0,24,-,-,-,-,-,D
1945,19590901:2100,17.2,24,2.2,24,-,-,-,-,-,D
1945,19590902:2100,15.6,24,7.8,24,-,-,-,-,-,D
1945,19590903:2100,18.9,24,8.9,24,-,-,-,-,-,D
1945,19590904:2100,18.3,24,3.3,24,-,-,-,-,-,D
1945,19590906:2100,17.8,48,5.0,48,-,-,-,-,-,D
1945,19590907:2100,14.4,24,11.1,24,-,-,-,-,-,D
1945,19590908:2100,18.3,24,5.6,24,-,-,-,-,-,D
1945,19590909:2100,16.7,24,7.2,24,-,-,-,-,-,D
1945,19590910:2100,15.6,24,6.7,24,-,-,-,-,-,D
1945,19590911:2100,16.1,24,5.6,24,-,-,-,-,-,D
1945,19590913:2100,16.7,48,2.8,48,-,-,-,-,-,D
1945,19590914:2100,18.3,24,11.7,24,-,-,-,-,-,D
1945,19590915:2100,16.7,24,11.7,24,-,-,-,-,-,D
1945,19590916:2100,19.4,24,6.1,24,-,-,-,-,-,D
1945,19590917:2100,20.0,24,11.7,24,-,-,-,-,-,D
1945,19590918:2100,22.8,24,14.4,24,-,-,-,-,-,D
1945,19590920:2100,16.7,48,5.6,48,-,-,-,-,-,D
1945,19590921:2100,19.4,24,10.0,24,-,-,-,-,-,D
1945,19590922:2100,17.2,24,13.3,24,-,-,-,-,-,D
1945,19590923:2100,21.1,24,11.1,24,-,-,-,-,-,D
1945,19590924:2100,18.9,24,10.0,24,-,-,-,-,-,D
1945,19590925:2100,16.7,24,6.7,24,-,-,-,-,-,D
1945,19590927:2100,17.2,48,7.8,48,-,-,-,-,-,D
1945,19590928:2100,18.3,24,11.1,24,-,-,-,-,-,D
1945,19590929:2100,15.6,24,6.1,24,-,-,-,-,-,D
1945,19590930:2100,19.4,24,12.2,24,-,-,-,-,-,D
1945,19591001:2100,16.7,24,10.0,24,-,-,-,-,-,D
1945,19591002:2100,16.1,24,6.7,24,-,-,-,-,-,D
1945,19591004:2100,16.7,48,8.9,48,-,-,-,-,-,D
1945,19591005:2100,18.3,24,11.7,24,-,-,-,-,-,D
1945,19591006:2100,20.0,24,8.9,24,-,-,-,-,-,D
1945,19591007:2100,13.9,24,7.2,24,-,-,-,-,-,D
1945,19591008:2100,17.8,24,5.6,24,-,-,-,-,-,D
1945,19591009:2100,16.1,24,7.2,24,-,-,-,-,-,D
1945,19591011:2100,17.2,48,10.6,48,-,-,-,-,-,D
1945,19591012:2100,18.3,24,9.4,24,-,-,-,-,-,D
1945,19591013:2100,16.1,24,12.8,24,-,-,-,-,-,D
1945,19591014:2100,18.3,24,12.8,24,-,-,-,-,-,D
1945,19591015:2100,17.8,24,8.9,24,-,-,-,-,-,D
1945,19591016:2100,16.7,24,7.2,24,-,-,-,-,-,D
1945,19591018:2100,17.8,48,8.9,48,-,-,-,-,-,D
1945,19591019:2100,15.0,24,11.1,24,-,-,-,-,-,D
1945,19591020:2100,16.7,24,7.2,24,-,-,-,-,-,D
1945,19591021:2100,16.7,24,5.0,24,-,-,-,-,-,D
1945,19591022:2100,18.3,24,13.3,24,-,-,-,-,-,D
1945,19591026:2100,21.7,96,11.1,96,-,-,-,-,-,D
1945,19591027:2100,18.9,24,12.2,24,-,-,-,-,-,D
1945,19591028:2100,20.0,24,10.0,24,-,-,-,-,-,D
1945,19591029:2100,21.1,24,14.4,24,-,-,-,-,-,D
1945,19591030:2100,19.4,24,10.0,24,-,-,-,-,-,D
1945,19591101:2100,19.4,48,9.4,48,-,-,-,-,-,D
1945,19591102:2100,19.4,24,13.9,24,-,-,-,-,-,D
1945,19591103:2100,21.1,24,11.7,24,-,-,-,-,-,D
1945,19591104:2100,22.2,24,11.1,24,-,-,-,-,-,D
1945,19591105:2100,22.2,24,12.8,24,-,-,-,-,-,D
1945,19591106:2100,20.6,24,11.7,24,-,-,-,-,-,D
1945,19591108:2100,20.6,48,12.2,48,-,-,-,-,-,D
1945,19591109:2100,20.0,24,15.0,24,-,-,-,-,-,D
1945,19591110:2100,20.0,24,12.2,24,-,-,-,-,-,D
1945,19591111:2100,18.3,24,7.8,24,-,-,-,-,-,D
1945,19591112:2100,20.0,24,6.1,24,-,-,-,-,-,D
1945,19591113:2100,19.4,24,-,-,-,-,-,-,-,D
1945,19591115:2100,21.1,48,6.7,72,-,-,-,-,-,D
1945,19591116:2100,22.2,24,13.3,24,-,-,-,-,-,D
1945,19591117:2100,21.1,24,16.7,24,-,-,-,-,-,D
1945,19591118:2100,20.6,24,16.7,24,-,-,-,-,-,D
1945,19591119:2100,25.6,24,13.9,24,-,-,-,-,-,D
1945,19591120:2100,18.9,24,11.7,24,-,-,-,-,-,D
1945,19591122:2100,21.7,48,8.9,48,-,-,-,-,-,D
1945,19591123:2100,22.2,24,10.6,24,-,-,-,-,-,D
1945,19591124:2100,22.8,24,13.3,24,-,-,-,-,-,D
1945,19591125:2100,18.9,24,10.0,24,-,-,-,-,-,D
1945,19591126:2100,20.0,24,8.3,24,-,-,-,-,-,D
1945,19591127:2100,19.4,24,14.4,24,-,-,-,-,-,D
1945,19591129:2100,20.6,48,14.4,48,-,-,-,-,-,D
1945,19591130:2100,21.1,24,13.3,24,-,-,-,-,-,D
1945,19591201:2100,20.0,24,14.4,24,-,-,-,-,-,D
1945,19591202:2100,22.2,24,15.0,24,-,-,-,-,-,D
1945,19591203:2100,23.9,24,15.0,24,-,-,-,-,-,D
1945,19591204:2100,22.2,24,16.7,24,-,-,-,-,-,D
1945,19591206:2100,25.0,48,14.4,48,-,-,-,-,-,D
1945,19591207:2100,26.1,24,17.2,24,-,-,-,-,-,D
1945,19591208:2100,26.1,24,17.8,24,-,-,-,-,-,D
1945,19591209:2100,23.9,24,17.2,24,-,-,-,-,-,D
1945,19591210:2100,23.3,24,15.6,24,-,-,-,-,-,D
1945,19591211:2100,20.6,24,13.3,24,-,-,-,-,-,D
1945,19591213:2100,23.9,48,12.2,48,-,-,-,-,-,D
1945,19591214:2100,20.0,24,16.1,24,-,-,-,-,-,D
1945,19591215:2100,20.6,24,11.7,24,-,-,-,-,-,D
1945,19591216:2100,21.1,24,10.6,24,-,-,-,-,-,D
1945,19591217:2100,23.3,24,11.7,24,-,-,-,-,-,D
1945,19591218:2100,21.7,24,14.4,24,-,-,-,-,-,D
1945,19591220:2100,22.8,48,11.1,48,-,-,-,-,-,D
1945,19591221:2100,22.2,24,11.7,24,-,-,-,-,-,D
1945,19591222:2100,22.2,24,12.2,24,-,-,-,-,-,D
1945,19591223:2100,22.8,24,13.9,24,-,-,-,-,-,D
1945,19591228:2100,25.0,120,15.0,120,-,-,-,-,-,D
1945,19591229:2100,23.3,24,11.1,24,-,-,-,-,-,D
1945,19591230:2100,23.9,24,12.2,24,-,-,-,-,-,D
1945,19591231:2100,24.4,24,-,-,-,-,-,-,-,D
1945,19600103:2100,24.4,72,10.6,96,-,-,-,-,-,D
1945,19600104:2100,21.1,24,13.9,24,-,-,-,-,-,D
1945,19600105:2100,20.6,24,14.4,24,-,-,-,-,-,D
1945,19600106:2100,21.7,24,9.4,24,-,-,-,-,-,D
1945,19600107:2100,21.7,24,12.8,24,-,-,-,-,-,D
1945,19600108:2100,22.2,24,15.6,24,-,-,-,-,-,D
1945,19600110:2100,22.8,48,15.6,48,-,-,-,-,-,D
1945,19600111:2100,23.3,24,16.1,24,-,-,-,-,-,D
1945,19600112:2100,25.0,24,13.9,24,-,-,-,-,-,D
1945,19600113:2100,22.8,24,17.8,24,-,-,-,-,-,D
1945,19600114:2100,23.9,24,15.6,24,-,-,-,-,-,D
1945,19600115:2100,22.2,24,16.1,24,-,-,-,-,-,D
1945,19600117:2100,23.3,48,16.7,48,-,-,-,-,-,D
1945,19600118:2100,22.8,24,18.3,24,-,-,-,-,-,D
1945,19600119:2100,23.9,24,16.7,24,-,-,-,-,-,D
1945,19600120:2100,22.8,24,11.7,24,-,-,-,-,-,D
1945,19600121:2100,22.2,24,16.7,24,-,-,-,-,-,D
1945,19600122:2100,22.2,24,11.7,24,-,-,-,-,-,D
1945,19600124:2100,26.1,48,16.1,48,-,-,-,-,-,D
1945,19600125:2100,24.4,24,17.8,24,-,-,-,-,-,D
1945,19600126:2100,24.4,24,19.4,24,-,-,-,-,-,D
1945,19600127:2100,25.0,24,18.9,24,-,-,-,-,-,D
1945,19600128:2100,25.6,24,19.4,24,-,-,-,-,-,D
1945,19600201:2100,26.1,96,13.9,96,-,-,-,-,-,D
1945,19600202:2100,25.0,24,17.8,24,-,-,-,-,-,D
1945,19600203:2100,22.2,24,18.9,24,-,-,-,-,-,D
1945,19600204:2100,22.8,24,17.2,24,-,-,-,-,-,D
1945,19600205:2100,22.2,24,11.7,24,-,-,-,-,-,D
1945,19600207:2100,24.4,48,10.6,48,-,-,-,-,-,D
1945,19600208:2100,23.9,24,13.9,24,-,-,-,-,-,D
1945,19600209:2100,23.9,24,14.4,24,-,-,-,-,-,D
1945,19600210:2100,23.9,24,15.6,24,-,-,-,-,-,D
1945,19600211:2100,20.6,24,11.7,24,-,-,-,-,-,D
1945,19600212:2100,22.8,24,11.7,24,-,-,-,-,-,D
1945,19600214:2100,24.4,48,11.7,48,-,-,-,-,-,D
1945,19600215:2100,26.1,24,18.9,24,-,-,-,-,-,D
1945,19600216:2100,26.1,24,15.0,24,-,-,-,-,-,D
1945,19600217:2100,27.2,24,17.8,24,-,-,-,-,-,D
1945,19600218:2100,28.3,24,18.9,24,-,-,-,-,-,D
1945,19600219:2100,23.3,24,14.4,24,-,-,-,-,-,D
1945,19600221:2100,23.3,48,11.1,48,-,-,-,-,-,D
1945,19600222:2100,22.2,24,12.2,24,-,-,-,-,-,D
1945,19600223:2100,23.3,24,17.8,24,-,-,-,-,-,D
1945,19600224:2100,23.3,24,19.4,24,-,-,-,-,-,D
1945,19600225:2100,22.2,24,17.8,24,-,-,-,-,-,D
1945,19600226:2100,26.1,24,18.3,24,-,-,-,-,-,D
1945,19600228:2100,26.1,48,10.0,48,-,-,-,-,-,D
1945,19600229:2100,21.7,24,8.9,24,-,-,-,-,-,D
1945,19600301:2100,22.8,24,12.8,24,-,-,-,-,-,D
1945,19600302:2100,21.1,24,13.3,24,-,-,-,-,-,D
1945,19600303:2100,23.3,24,11.1,24,-,-,-,-,-,D
1945,19600304:2100,23.3,24,12.2,24,-,-,-,-,-,D
1945,19600306:2100,23.3,48,14.4,48,-,-,-,-,-,D
1945,19600307:2100,22.8,24,17.8,24,-,-,-,-,-,D
1945,19600308:2100,21.1,24,18.3,24,-,-,-,-,-,D
1945,19600309:2100,23.9,24,18.3,24,-,-,-,-,-,D
1945,19600310:2100,23.9,24,17.8,24,-,-,-,-,-,D
1945,19600311:2100,23.3,24,17.8,24,-,-,-,-,-,D
1945,19600313:2100,23.3,48,15.0,48,-,-,-,-,-,D
1945,19600314:2100,20.6,24,16.1,24,-,-,-,-,-,D
1945,19600315:2100,21.7,24,13.3,24,-,-,-,-,-,D
1945,19600316:2100,20.6,24,8.9,24,-,-,-,-,-,D
1945,19600317:2100,21.1,24,8.9,24,-,-,-,-,-,D
1945,19600318:2100,22.2,24,13.3,24,-,-,-,-,-,D
1945,19600320:2100,23.9,48,9.4,48,-,-,-,-,-,D
1945,19600321:2100,22.8,24,13.3,24,-,-,-,-,-,D
1945,19600322:2100,21.1,24,10.0,24,-,-,-,-,-,D
1945,19600323:2100,22.8,24,16.1,24,-,-,-,-,-,D
1945,19600324:2100,20.0,24,13.3,24,-,-,-,-,-,D
1945,19600325:2100,23.9,24,10.6,24,-,-,-,-,-,D
1945,19600327:2100,20.0,48,6.1,48,-,-,-,-,-,D
1945,19600328:2100,19.4,24,12.8,24,-,-,-,-,-,D
1945,19600329:2100,21.1,24,13.3,24,-,-,-,-,-,D
1945,19600330:2100,17.8,24,11.7,24,-,-,-,-,-,D
1945,19600331:2100,18.9,24,15.6,24,-,-,-,-,-,D
1945,19600401:2100,21.7,24,16.7,24,-,-,-,-,-,D
1945,19600403:2100,21.7,48,11.1,48,-,-,-,-,-,D
1945,19600404:2100,20.6,24,5.0,24,-,-,-,-,-,D
1945,19600405:2100,20.6,24,10.0,24,-,-,-,-,-,D
1945,19600406:2100,22.2,24,10.0,24,-,-,-,-,-,D
1945,19600407:2100,21.1,24,6.1,24,-,-,-,-,-,D
1945,19600408:2100,19.4,24,5.6,24,-,-,-,-,-,D
1945,19600410:2100,20.6,48,12.2,48,-,-,-,-,-,D
1945,19600411:2100,20.0,24,14.4,24,-,-,-,-,-,D
1945,19600412:2100,17.2,24,11.7,24,-,-,-,-,-,D
1945,19600413:2100,22.2,24,13.9,24,-,-,-,-,-,D
1945,19600418:2100,21.7,120,9.4,120,-,-,-,-,-,D
1945,19600419:2100,20.6,24,7.2,24,-,-,-,-,-,D
1945,19600420:2100,19.4,24,8.3,24,-,-,-,-,-,D
1945,19600421:2100,22.2,24,9.4,24,-,-,-,-,-,D
1945,19600425:2100,19.4,96,8.3,96,-,-,-,-,-,D
1945,19600426:2100,20.0,24,8.9,24,-,-,-,-,-,D
1945,19600427:2100,20.0,24,7.2,24,-,-,-,-,-,D
1945,19600428:2100,18.9,24,4.4,24,-,-,-,-,-,D
1945,19600429:2100,18.9,24,4.4,24,-,-,-,-,-,D
1945,19600501:2100,20.0,48,7.8,48,-,-,-,-,-,D
1945,19600502:2100,19.4,24,10.6,24,-,-,-,-,-,D
1945,19600503:2100,19.4,24,2.2,24,-,-,-,-,-,D
1945,19600504:2100,17.2,24,5.0,24,-,-,-,-,-,D
1945,19600505:2100,17.2,24,9.4,24,-,-,-,-,-,D
1945,19600506:2100,18.3,24,11.7,24,-,-,-,-,-,D
1945,19600508:2100,19.4,48,9.4,48,-,-,-,-,-,D
1945,19600509:2100,18.9,24,11.1,24,-,-,-,-,-,D
1945,19600510:2100,18.3,24,12.8,24,-,-,-,-,-,D
1945,19600511:2100,17.2,24,11.7,24,-,-,-,-,-,D
1945,19600512:2100,17.8,24,7.8,24,-,-,-,-,-,D
1945,19600513:2100,17.8,24,4.4,24,-,-,-,-,-,D
1945,19600515:2100,18.9,48,8.9,48,-,-,-,-,-,D
1945,19600516:2100,18.9,24,10.0,24,-,-,-,-,-,D
1945,19600517:2100,18.9,24,11.1,24,-,-,-,-,-,D
1945,19600518:2100,19.4,24,10.6,24,-,-,-,-,-,D
1945,19600519:2100,16.7,24,5.0,24,-,-,-,-,-,D
1945,19600520:2100,19.4,24,8.9,24,-,-,-,-,-,D
1945,19600522:2100,20.0,48,14.4,48,-,-,-,-,-,D
1945,19600523:2100,20.0,24,12.8,24,-,-,-,-,-,D
1945,19600524:2100,15.6,24,3.9,24,-,-,-,-,-,D
1945,19600525:2100,16.1,24,9.4,24,-,-,-,-,-,D
1945,19600526:2100,16.7,24,6.7,24,-,-,-,-,-,D
1945,19600527:2100,16.1,24,7.2,24,-,-,-,-,-,D
