Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,045025,1999,01,01,,,
IDCJAC0010,045025,1999,01,02,,,
IDCJAC0010,045025,1999,01,03,,,
IDCJAC0010,045025,1999,01,04,,,
IDCJAC0010,045025,1999,01,05,,,
IDCJAC0010,045025,1999,01,06,,,
IDCJAC0010,045025,1999,01,07,,,
IDCJAC0010,045025,1999,01,08,,,
IDCJAC0010,045025,1999,01,09,,,
IDCJAC0010,045025,1999,01,10,,,
IDCJAC0010,045025,1999,01,11,,,
IDCJAC0010,045025,1999,01,12,,,
IDCJAC0010,045025,1999,01,13,,,
IDCJAC0010,045025,1999,01,14,,,
IDCJAC0010,045025,1999,01,15,,,
IDCJAC0010,045025,1999,01,16,,,
IDCJAC0010,045025,1999,01,17,,,
IDCJAC0010,045025,1999,01,18,,,
IDCJAC0010,045025,1999,01,19,,,
IDCJAC0010,045025,1999,01,20,,,
IDCJAC0010,045025,1999,01,21,,,
IDCJAC0010,045025,1999,01,22,,,
IDCJAC0010,045025,1999,01,23,,,
IDCJAC0010,045025,1999,01,24,,,
IDCJAC0010,045025,1999,01,25,,,
IDCJAC0010,045025,1999,01,26,,,
IDCJAC0010,045025,1999,01,27,,,
IDCJAC0010,045025,1999,01,28,,,
IDCJAC0010,045025,1999,01,29,,,
IDCJAC0010,045025,1999,01,30,,,
IDCJAC0010,045025,1999,01,31,,,
IDCJAC0010,045025,1999,02,01,,,
IDCJAC0010,045025,1999,02,02,,,
IDCJAC0010,045025,1999,02,03,,,
IDCJAC0010,045025,1999,02,04,,,
IDCJAC0010,045025,1999,02,05,,,
IDCJAC0010,045025,1999,02,06,,,
IDCJAC0010,045025,1999,02,07,,,
IDCJAC0010,045025,1999,02,08,,,
IDCJAC0010,045025,1999,02,09,,,
IDCJAC0010,045025,1999,02,10,,,
IDCJAC0010,045025,1999,02,11,,,
IDCJAC0010,045025,1999,02,12,,,
IDCJAC0010,045025,1999,02,13,,,
IDCJAC0010,045025,1999,02,14,,,
IDCJAC0010,045025,1999,02,15,,,
IDCJAC0010,045025,1999,02,16,,,
IDCJAC0010,045025,1999,02,17,,,
IDCJAC0010,045025,1999,02,18,,,
IDCJAC0010,045025,1999,02,19,,,
IDCJAC0010,045025,1999,02,20,,,
IDCJAC0010,045025,1999,02,21,,,
IDCJAC0010,045025,1999,02,22,,,
IDCJAC0010,045025,1999,02,23,,,
IDCJAC0010,045025,1999,02,24,,,
IDCJAC0010,045025,1999,02,25,,,
IDCJAC0010,045025,1999,02,26,,,
IDCJAC0010,045025,1999,02,27,,,
IDCJAC0010,045025,1999,02,28,,,
IDCJAC0010,045025,1999,03,01,,,
IDCJAC0010,045025,1999,03,02,,,
IDCJAC0010,045025,1999,03,03,,,
IDCJAC0010,045025,1999,03,04,,,
IDCJAC0010,045025,1999,03,05,,,
IDCJAC0010,045025,1999,03,06,,,
IDCJAC0010,045025,1999,03,07,,,
IDCJAC0010,045025,1999,03,08,,,
IDCJAC0010,045025,1999,03,09,,,
IDCJAC0010,045025,1999,03,10,,,
IDCJAC0010,045025,1999,03,11,,,
IDCJAC0010,045025,1999,03,12,,,
IDCJAC0010,045025,1999,03,13,,,
IDCJAC0010,045025,1999,03,14,,,
IDCJAC0010,045025,1999,03,15,,,
IDCJAC0010,045025,1999,03,16,,,
IDCJAC0010,045025,1999,03,17,,,
IDCJAC0010,045025,1999,03,18,,,
IDCJAC0010,045025,1999,03,19,,,
IDCJAC0010,045025,1999,03,20,,,
IDCJAC0010,045025,1999,03,21,,,
IDCJAC0010,045025,1999,03,22,,,
IDCJAC0010,045025,1999,03,23,,,
IDCJAC0010,045025,1999,03,24,,,
IDCJAC0010,045025,1999,03,25,,,
IDCJAC0010,045025,1999,03,26,,,
