Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,007046,1926,01,01,,,
IDCJAC0010,007046,1926,01,02,,,
IDCJAC0010,007046,1926,01,03,,,
IDCJAC0010,007046,1926,01,04,,,
IDCJAC0010,007046,1926,01,05,,,
IDCJAC0010,007046,1926,01,06,,,
IDCJAC0010,007046,1926,01,07,,,
IDCJAC0010,007046,1926,01,08,,,
IDCJAC0010,007046,1926,01,09,,,
IDCJAC0010,007046,1926,01,10,,,
IDCJAC0010,007046,1926,01,11,,,
IDCJAC0010,007046,1926,01,12,,,
IDCJAC0010,007046,1926,01,13,,,
IDCJAC0010,007046,1926,01,14,,,
IDCJAC0010,007046,1926,01,15,,,
IDCJAC0010,007046,1926,01,16,,,
IDCJAC0010,007046,1926,01,17,,,
IDCJAC0010,007046,1926,01,18,,,
IDCJAC0010,007046,1926,01,19,,,
IDCJAC0010,007046,1926,01,20,,,
IDCJAC0010,007046,1926,01,21,,,
IDCJAC0010,007046,1926,01,22,,,
IDCJAC0010,007046,1926,01,23,,,
IDCJAC0010,007046,1926,01,24,,,
IDCJAC0010,007046,1926,01,25,,,
IDCJAC0010,007046,1926,01,26,,,
IDCJAC0010,007046,1926,01,27,,,
IDCJAC0010,007046,1926,01,28,,,
IDCJAC0010,007046,1926,01,29,,,
IDCJAC0010,007046,1926,01,30,,,
IDCJAC0010,007046,1926,01,31,,,
IDCJAC0010,007046,1926,02,01,,,
IDCJAC0010,007046,1926,02,02,,,
IDCJAC0010,007046,1926,02,03,,,
IDCJAC0010,007046,1926,02,04,,,
IDCJAC0010,007046,1926,02,05,,,
IDCJAC0010,007046,1926,02,06,,,
IDCJAC0010,007046,1926,02,07,,,
IDCJAC0010,007046,1926,02,08,,,
IDCJAC0010,007046,1926,02,09,,,
IDCJAC0010,007046,1926,02,10,,,
IDCJAC0010,007046,1926,02,11,,,
IDCJAC0010,007046,1926,02,12,,,
IDCJAC0010,007046,1926,02,13,,,
IDCJAC0010,007046,1926,02,14,,,
IDCJAC0010,007046,1926,02,15,,,
IDCJAC0010,007046,1926,02,16,,,
IDCJAC0010,007046,1926,02,17,,,
IDCJAC0010,007046,1926,02,18,,,
IDCJAC0010,007046,1926,02,19,,,
IDCJAC0010,007046,1926,02,20,,,
IDCJAC0010,007046,1926,02,21,,,
IDCJAC0010,007046,1926,02,22,,,
IDCJAC0010,007046,1926,02,23,,,
IDCJAC0010,007046,1926,02,24,,,
IDCJAC0010,007046,1926,02,25,,,
IDCJAC0010,007046,1926,02,26,,,
IDCJAC0010,007046,1926,02,27,,,
IDCJAC0010,007046,1926,02,28,,,
IDCJAC0010,007046,1926,03,01,,,
IDCJAC0010,007046,1926,03,02,,,
IDCJAC0010,007046,1926,03,03,,,
IDCJAC0010,007046,1926,03,04,,,
IDCJAC0010,007046,1926,03,05,,,
IDCJAC0010,007046,1926,03,06,,,
IDCJAC0010,007046,1926,03,07,,,
IDCJAC0010,007046,1926,03,08,,,
IDCJAC0010,007046,1926,03,09,,,
IDCJAC0010,007046,1926,03,10,,,
IDCJAC0010,007046,1926,03,11,,,
IDCJAC0010,007046,1926,03,12,,,
IDCJAC0010,007046,1926,03,13,,,
IDCJAC0010,007046,1926,03,14,,,
IDCJAC0010,007046,1926,03,15,,,
IDCJAC0010,007046,1926,03,16,,,
IDCJAC0010,007046,1926,03,17,,,
IDCJAC0010,007046,1926,03,18,,,
IDCJAC0010,007046,1926,03,19,,,
IDCJAC0010,007046,1926,03,20,,,
IDCJAC0010,007046,1926,03,21,,,
IDCJAC0010,007046,1926,03,22,,,
IDCJAC0010,007046,1926,03,23,,,
IDCJAC0010,007046,1926,03,24,,,
IDCJAC0010,007046,1926,03,25,,,
IDCJAC0010,007046,1926,03,26,,,
IDCJAC0010,007046,1926,03,27,,,
IDCJAC0010,007046,1926,03,28,,,
IDCJAC0010,007046,1926,03,29,,,
IDCJAC0010,007046,1926,03,30,,,
IDCJAC0010,007046,1926,03,31,,,
IDCJAC0010,007046,1926,04,01,,,
IDCJAC0010,007046,1926,04,02,,,
IDCJAC0010,007046,1926,04,03,,,
IDCJAC0010,007046,1926,04,04,,,
IDCJAC0010,007046,1926,04,05,,,
IDCJAC0010,007046,1926,04,06,,,
IDCJAC0010,007046,1926,04,07,,,
IDCJAC0010,007046,1926,04,08,,,
IDCJAC0010,007046,1926,04,09,,,
IDCJAC0010,007046,1926,04,10,,,
IDCJAC0010,007046,1926,04,11,,,
IDCJAC0010,007046,1926,04,12,,,
IDCJAC0010,007046,1926,04,13,,,
IDCJAC0010,007046,1926,04,14,,,
IDCJAC0010,007046,1926,04,15,,,
IDCJAC0010,007046,1926,04,16,,,
IDCJAC0010,007046,1926,04,17,,,
IDCJAC0010,007046,1926,04,18,,,
IDCJAC0010,007046,1926,04,19,,,
IDCJAC0010,007046,1926,04,20,,,
IDCJAC0010,007046,1926,04,21,,,
IDCJAC0010,007046,1926,04,22,,,
IDCJAC0010,007046,1926,04,23,,,
IDCJAC0010,007046,1926,04,24,,,
IDCJAC0010,007046,1926,04,25,,,
IDCJAC0010,007046,1926,04,26,,,
IDCJAC0010,007046,1926,04,27,,,
IDCJAC0010,007046,1926,04,28,,,
IDCJAC0010,007046,1926,04,29,,,
IDCJAC0010,007046,1926,04,30,,,
IDCJAC0010,007046,1926,05,01,,,
IDCJAC0010,007046,1926,05,02,,,
IDCJAC0010,007046,1926,05,03,,,
IDCJAC0010,007046,1926,05,04,,,
IDCJAC0010,007046,1926,05,05,,,
IDCJAC0010,007046,1926,05,06,,,
IDCJAC0010,007046,1926,05,07,,,
IDCJAC0010,007046,1926,05,08,,,
IDCJAC0010,007046,1926,05,09,,,
IDCJAC0010,007046,1926,05,10,,,
IDCJAC0010,007046,1926,05,11,,,
IDCJAC0010,007046,1926,05,12,,,
IDCJAC0010,007046,1926,05,13,,,
IDCJAC0010,007046,1926,05,14,,,
IDCJAC0010,007046,1926,05,15,,,
IDCJAC0010,007046,1926,05,16,,,
IDCJAC0010,007046,1926,05,17,,,
IDCJAC0010,007046,1926,05,18,,,
IDCJAC0010,007046,1926,05,19,,,
IDCJAC0010,007046,1926,05,20,,,
IDCJAC0010,007046,1926,05,21,,,
IDCJAC0010,007046,1926,05,22,,,
IDCJAC0010,007046,1926,05,23,,,
IDCJAC0010,007046,1926,05,24,,,
IDCJAC0010,007046,1926,05,25,,,
IDCJAC0010,007046,1926,05,26,,,
IDCJAC0010,007046,1926,05,27,,,
IDCJAC0010,007046,1926,05,28,,,
IDCJAC0010,007046,1926,05,29,,,
IDCJAC0010,007046,1926,05,30,,,
IDCJAC0010,007046,1926,05,31,,,
IDCJAC0010,007046,1926,06,01,,,
IDCJAC0010,007046,1926,06,02,,,
IDCJAC0010,007046,1926,06,03,,,
IDCJAC0010,007046,1926,06,04,,,
IDCJAC0010,007046,1926,06,05,,,
IDCJAC0010,007046,1926,06,06,,,
IDCJAC0010,007046,1926,06,07,,,
IDCJAC0010,007046,1926,06,08,,,
IDCJAC0010,007046,1926,06,09,,,
IDCJAC0010,007046,1926,06,10,,,
IDCJAC0010,007046,1926,06,11,,,
IDCJAC0010,007046,1926,06,12,,,
IDCJAC0010,007046,1926,06,13,,,
IDCJAC0010,007046,1926,06,14,,,
IDCJAC0010,007046,1926,06,15,,,
IDCJAC0010,007046,1926,06,16,,,
IDCJAC0010,007046,1926,06,17,,,
IDCJAC0010,007046,1926,06,18,,,
IDCJAC0010,007046,1926,06,19,,,
IDCJAC0010,007046,1926,06,20,,,
IDCJAC0010,007046,1926,06,21,,,
IDCJAC0010,007046,1926,06,22,,,
IDCJAC0010,007046,1926,06,23,,,
IDCJAC0010,007046,1926,06,24,,,
IDCJAC0010,007046,1926,06,25,,,
IDCJAC0010,007046,1926,06,26,,,
IDCJAC0010,007046,1926,06,27,,,
IDCJAC0010,007046,1926,06,28,,,
IDCJAC0010,007046,1926,06,29,,,
IDCJAC0010,007046,1926,06,30,,,
IDCJAC0010,007046,1926,07,01,,,
IDCJAC0010,007046,1926,07,02,,,
IDCJAC0010,007046,1926,07,03,,,
IDCJAC0010,007046,1926,07,04,,,
IDCJAC0010,007046,1926,07,05,,,
IDCJAC0010,007046,1926,07,06,,,
IDCJAC0010,007046,1926,07,07,,,
IDCJAC0010,007046,1926,07,08,,,
IDCJAC0010,007046,1926,07,09,,,
IDCJAC0010,007046,1926,07,10,,,
IDCJAC0010,007046,1926,07,11,,,
IDCJAC0010,007046,1926,07,12,,,
IDCJAC0010,007046,1926,07,13,,,
IDCJAC0010,007046,1926,07,14,,,
IDCJAC0010,007046,1926,07,15,,,
IDCJAC0010,007046,1926,07,16,,,
IDCJAC0010,007046,1926,07,17,,,
IDCJAC0010,007046,1926,07,18,,,
IDCJAC0010,007046,1926,07,19,,,
IDCJAC0010,007046,1926,07,20,,,
IDCJAC0010,007046,1926,07,21,,,
IDCJAC0010,007046,1926,07,22,,,
IDCJAC0010,007046,1926,07,23,,,
IDCJAC0010,007046,1926,07,24,,,
IDCJAC0010,007046,1926,07,25,,,
IDCJAC0010,007046,1926,07,26,,,
IDCJAC0010,007046,1926,07,27,,,
IDCJAC0010,007046,1926,07,28,,,
IDCJAC0010,007046,1926,07,29,,,
IDCJAC0010,007046,1926,07,30,,,
IDCJAC0010,007046,1926,07,31,,,
IDCJAC0010,007046,1926,08,01,,,
IDCJAC0010,007046,1926,08,02,,,
IDCJAC0010,007046,1926,08,03,,,
IDCJAC0010,007046,1926,08,04,,,
IDCJAC0010,007046,1926,08,05,,,
IDCJAC0010,007046,1926,08,06,,,
IDCJAC0010,007046,1926,08,07,,,
IDCJAC0010,007046,1926,08,08,,,
IDCJAC0010,007046,1926,08,09,,,
IDCJAC0010,007046,1926,08,10,,,
IDCJAC0010,007046,1926,08,11,,,
IDCJAC0010,007046,1926,08,12,,,
IDCJAC0010,007046,1926,08,13,,,
IDCJAC0010,007046,1926,08,14,,,
IDCJAC0010,007046,1926,08,15,,,
IDCJAC0010,007046,1926,08,16,,,
IDCJAC0010,007046,1926,08,17,,,
IDCJAC0010,007046,1926,08,18,,,
IDCJAC0010,007046,1926,08,19,,,
IDCJAC0010,007046,1926,08,20,,,
IDCJAC0010,007046,1926,08,21,,,
IDCJAC0010,007046,1926,08,22,,,
IDCJAC0010,007046,1926,08,23,,,
IDCJAC0010,007046,1926,08,24,,,
IDCJAC0010,007046,1926,08,25,,,
IDCJAC0010,007046,1926,08,26,,,
IDCJAC0010,007046,1926,08,27,,,
IDCJAC0010,007046,1926,08,28,,,
IDCJAC0010,007046,1926,08,29,,,
IDCJAC0010,007046,1926,08,30,,,
IDCJAC0010,007046,1926,08,31,,,
IDCJAC0010,007046,1926,09,01,,,
IDCJAC0010,007046,1926,09,02,,,
IDCJAC0010,007046,1926,09,03,,,
IDCJAC0010,007046,1926,09,04,,,
IDCJAC0010,007046,1926,09,05,,,
IDCJAC0010,007046,1926,09,06,,,
IDCJAC0010,007046,1926,09,07,,,
IDCJAC0010,007046,1926,09,08,,,
IDCJAC0010,007046,1926,09,09,,,
IDCJAC0010,007046,1926,09,10,,,
IDCJAC0010,007046,1926,09,11,,,
IDCJAC0010,007046,1926,09,12,,,
IDCJAC0010,007046,1926,09,13,,,
IDCJAC0010,007046,1926,09,14,,,
IDCJAC0010,007046,1926,09,15,,,
IDCJAC0010,007046,1926,09,16,,,
IDCJAC0010,007046,1926,09,17,,,
IDCJAC0010,007046,1926,09,18,,,
IDCJAC0010,007046,1926,09,19,,,
IDCJAC0010,007046,1926,09,20,,,
IDCJAC0010,007046,1926,09,21,,,
IDCJAC0010,007046,1926,09,22,,,
IDCJAC0010,007046,1926,09,23,,,
IDCJAC0010,007046,1926,09,24,,,
IDCJAC0010,007046,1926,09,25,,,
IDCJAC0010,007046,1926,09,26,,,
IDCJAC0010,007046,1926,09,27,,,
IDCJAC0010,007046,1926,09,28,,,
IDCJAC0010,007046,1926,09,29,,,
IDCJAC0010,007046,1926,09,30,,,
IDCJAC0010,007046,1926,10,01,,,
IDCJAC0010,007046,1926,10,02,,,
IDCJAC0010,007046,1926,10,03,,,
IDCJAC0010,007046,1926,10,04,,,
IDCJAC0010,007046,1926,10,05,24.2,1,Y
IDCJAC0010,007046,1926,10,06,28.4,1,Y
IDCJAC0010,007046,1926,10,07,33.8,1,Y
IDCJAC0010,007046,1926,10,08,32.4,1,Y
IDCJAC0010,007046,1926,10,09,31.3,1,Y
IDCJAC0010,007046,1926,10,10,24.8,1,Y
IDCJAC0010,007046,1926,10,11,26.4,1,Y
IDCJAC0010,007046,1926,10,12,29.9,1,Y
IDCJAC0010,007046,1926,10,13,26.7,1,Y
IDCJAC0010,007046,1926,10,14,31.1,1,Y
IDCJAC0010,007046,1926,10,15,35.6,1,Y
IDCJAC0010,007046,1926,10,16,35.8,1,Y
IDCJAC0010,007046,1926,10,17,30.1,1,Y
IDCJAC0010,007046,1926,10,18,33.1,1,Y
IDCJAC0010,007046,1926,10,19,27.8,1,Y
IDCJAC0010,007046,1926,10,20,28.3,1,Y
IDCJAC0010,007046,1926,10,21,28.3,1,Y
IDCJAC0010,007046,1926,10,22,26.9,1,Y
IDCJAC0010,007046,1926,10,23,30.6,1,Y
IDCJAC0010,007046,1926,10,24,34.4,1,Y
IDCJAC0010,007046,1926,10,25,34.8,1,Y
IDCJAC0010,007046,1926,10,26,36.9,1,Y
IDCJAC0010,007046,1926,10,27,38.3,1,Y
IDCJAC0010,007046,1926,10,28,35.6,1,Y
IDCJAC0010,007046,1926,10,29,34.4,1,Y
IDCJAC0010,007046,1926,10,30,38.2,1,Y
IDCJAC0010,007046,1926,10,31,40.7,1,Y
IDCJAC0010,007046,1926,11,01,38.4,1,Y
IDCJAC0010,007046,1926,11,02,34.3,1,Y
IDCJAC0010,007046,1926,11,03,34.7,1,Y
IDCJAC0010,007046,1926,11,04,37.2,1,Y
IDCJAC0010,007046,1926,11,05,38.8,1,Y
IDCJAC0010,007046,1926,11,06,34.7,1,Y
IDCJAC0010,007046,1926,11,07,24.7,1,Y
IDCJAC0010,007046,1926,11,08,29.3,1,Y
IDCJAC0010,007046,1926,11,09,34.6,1,Y
IDCJAC0010,007046,1926,11,10,38.9,1,Y
