Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,004002,1912,01,01,,,
IDCJAC0011,004002,1912,01,02,,,
IDCJAC0011,004002,1912,01,03,,,
IDCJAC0011,004002,1912,01,04,,,
IDCJAC0011,004002,1912,01,05,,,
IDCJAC0011,004002,1912,01,06,,,
IDCJAC0011,004002,1912,01,07,,,
IDCJAC0011,004002,1912,01,08,,,
IDCJAC0011,004002,1912,01,09,,,
IDCJAC0011,004002,1912,01,10,,,
IDCJAC0011,004002,1912,01,11,,,
IDCJAC0011,004002,1912,01,12,,,
IDCJAC0011,004002,1912,01,13,,,
IDCJAC0011,004002,1912,01,14,,,
IDCJAC0011,004002,1912,01,15,,,
IDCJAC0011,004002,1912,01,16,,,
IDCJAC0011,004002,1912,01,17,,,
IDCJAC0011,004002,1912,01,18,,,
IDCJAC0011,004002,1912,01,19,,,
IDCJAC0011,004002,1912,01,20,,,
IDCJAC0011,004002,1912,01,21,,,
IDCJAC0011,004002,1912,01,22,,,
IDCJAC0011,004002,1912,01,23,,,
IDCJAC0011,004002,1912,01,24,,,
IDCJAC0011,004002,1912,01,25,,,
IDCJAC0011,004002,1912,01,26,,,
IDCJAC0011,004002,1912,01,27,,,
IDCJAC0011,004002,1912,01,28,,,
IDCJAC0011,004002,1912,01,29,,,
IDCJAC0011,004002,1912,01,30,,,
IDCJAC0011,004002,1912,01,31,,,
IDCJAC0011,004002,1912,02,01,,,
IDCJAC0011,004002,1912,02,02,,,
IDCJAC0011,004002,1912,02,03,,,
IDCJAC0011,004002,1912,02,04,,,
IDCJAC0011,004002,1912,02,05,,,
IDCJAC0011,004002,1912,02,06,,,
IDCJAC0011,004002,1912,02,07,,,
IDCJAC0011,004002,1912,02,08,,,
IDCJAC0011,004002,1912,02,09,,,
IDCJAC0011,004002,1912,02,10,,,
IDCJAC0011,004002,1912,02,11,,,
IDCJAC0011,004002,1912,02,12,,,
IDCJAC0011,004002,1912,02,13,,,
IDCJAC0011,004002,1912,02,14,,,
IDCJAC0011,004002,1912,02,15,,,
IDCJAC0011,004002,1912,02,16,,,
IDCJAC0011,004002,1912,02,17,,,
IDCJAC0011,004002,1912,02,18,,,
IDCJAC0011,004002,1912,02,19,,,
IDCJAC0011,004002,1912,02,20,,,
IDCJAC0011,004002,1912,02,21,,,
IDCJAC0011,004002,1912,02,22,,,
IDCJAC0011,004002,1912,02,23,,,
IDCJAC0011,004002,1912,02,24,,,
IDCJAC0011,004002,1912,02,25,,,
IDCJAC0011,004002,1912,02,26,,,
IDCJAC0011,004002,1912,02,27,,,
IDCJAC0011,004002,1912,02,28,,,
IDCJAC0011,004002,1912,02,29,,,
IDCJAC0011,004002,1912,03,01,,,
IDCJAC0011,004002,1912,03,02,,,
IDCJAC0011,004002,1912,03,03,,,
IDCJAC0011,004002,1912,03,04,,,
IDCJAC0011,004002,1912,03,05,,,
IDCJAC0011,004002,1912,03,06,,,
IDCJAC0011,004002,1912,03,07,,,
IDCJAC0011,004002,1912,03,08,,,
IDCJAC0011,004002,1912,03,09,,,
IDCJAC0011,004002,1912,03,10,,,
IDCJAC0011,004002,1912,03,11,,,
IDCJAC0011,004002,1912,03,12,,,
IDCJAC0011,004002,1912,03,13,,,
IDCJAC0011,004002,1912,03,14,,,
IDCJAC0011,004002,1912,03,15,,,
IDCJAC0011,004002,1912,03,16,,,
IDCJAC0011,004002,1912,03,17,,,
IDCJAC0011,004002,1912,03,18,,,
IDCJAC0011,004002,1912,03,19,,,
IDCJAC0011,004002,1912,03,20,,,
IDCJAC0011,004002,1912,03,21,,,
IDCJAC0011,004002,1912,03,22,,,
IDCJAC0011,004002,1912,03,23,,,
IDCJAC0011,004002,1912,03,24,,,
IDCJAC0011,004002,1912,03,25,,,
IDCJAC0011,004002,1912,03,26,,,
IDCJAC0011,004002,1912,03,27,,,
IDCJAC0011,004002,1912,03,28,,,
IDCJAC0011,004002,1912,03,29,,,
IDCJAC0011,004002,1912,03,30,,,
IDCJAC0011,004002,1912,03,31,,,
IDCJAC0011,004002,1912,04,01,,,
IDCJAC0011,004002,1912,04,02,,,
IDCJAC0011,004002,1912,04,03,,,
IDCJAC0011,004002,1912,04,04,,,
IDCJAC0011,004002,1912,04,05,,,
IDCJAC0011,004002,1912,04,06,,,
IDCJAC0011,004002,1912,04,07,,,
IDCJAC0011,004002,1912,04,08,,,
IDCJAC0011,004002,1912,04,09,,,
IDCJAC0011,004002,1912,04,10,,,
IDCJAC0011,004002,1912,04,11,,,
IDCJAC0011,004002,1912,04,12,,,
IDCJAC0011,004002,1912,04,13,,,
IDCJAC0011,004002,1912,04,14,,,
IDCJAC0011,004002,1912,04,15,,,
IDCJAC0011,004002,1912,04,16,,,
IDCJAC0011,004002,1912,04,17,,,
IDCJAC0011,004002,1912,04,18,,,
IDCJAC0011,004002,1912,04,19,,,
IDCJAC0011,004002,1912,04,20,,,
IDCJAC0011,004002,1912,04,21,,,
IDCJAC0011,004002,1912,04,22,,,
IDCJAC0011,004002,1912,04,23,,,
IDCJAC0011,004002,1912,04,24,,,
IDCJAC0011,004002,1912,04,25,,,
IDCJAC0011,004002,1912,04,26,,,
IDCJAC0011,004002,1912,04,27,,,
IDCJAC0011,004002,1912,04,28,,,
IDCJAC0011,004002,1912,04,29,,,
IDCJAC0011,004002,1912,04,30,,,
IDCJAC0011,004002,1912,05,01,,,
IDCJAC0011,004002,1912,05,02,,,
IDCJAC0011,004002,1912,05,03,,,
IDCJAC0011,004002,1912,05,04,,,
IDCJAC0011,004002,1912,05,05,,,
IDCJAC0011,004002,1912,05,06,,,
IDCJAC0011,004002,1912,05,07,,,
IDCJAC0011,004002,1912,05,08,,,
IDCJAC0011,004002,1912,05,09,,,
IDCJAC0011,004002,1912,05,10,,,
IDCJAC0011,004002,1912,05,11,,,
IDCJAC0011,004002,1912,05,12,,,
IDCJAC0011,004002,1912,05,13,,,
IDCJAC0011,004002,1912,05,14,,,
IDCJAC0011,004002,1912,05,15,,,
IDCJAC0011,004002,1912,05,16,,,
IDCJAC0011,004002,1912,05,17,,,
IDCJAC0011,004002,1912,05,18,,,
IDCJAC0011,004002,1912,05,19,,,
IDCJAC0011,004002,1912,05,20,,,
IDCJAC0011,004002,1912,05,21,,,
IDCJAC0011,004002,1912,05,22,,,
IDCJAC0011,004002,1912,05,23,,,
IDCJAC0011,004002,1912,05,24,,,
IDCJAC0011,004002,1912,05,25,,,
IDCJAC0011,004002,1912,05,26,,,
IDCJAC0011,004002,1912,05,27,,,
IDCJAC0011,004002,1912,05,28,,,
IDCJAC0011,004002,1912,05,29,,,
IDCJAC0011,004002,1912,05,30,,,
IDCJAC0011,004002,1912,05,31,,,
IDCJAC0011,004002,1912,06,01,,,
IDCJAC0011,004002,1912,06,02,,,
IDCJAC0011,004002,1912,06,03,,,
IDCJAC0011,004002,1912,06,04,,,
IDCJAC0011,004002,1912,06,05,,,
IDCJAC0011,004002,1912,06,06,,,
IDCJAC0011,004002,1912,06,07,,,
IDCJAC0011,004002,1912,06,08,,,
IDCJAC0011,004002,1912,06,09,,,
IDCJAC0011,004002,1912,06,10,,,
IDCJAC0011,004002,1912,06,11,,,
IDCJAC0011,004002,1912,06,12,,,
IDCJAC0011,004002,1912,06,13,,,
IDCJAC0011,004002,1912,06,14,,,
IDCJAC0011,004002,1912,06,15,,,
IDCJAC0011,004002,1912,06,16,,,
IDCJAC0011,004002,1912,06,17,,,
IDCJAC0011,004002,1912,06,18,,,
IDCJAC0011,004002,1912,06,19,,,
IDCJAC0011,004002,1912,06,20,,,
IDCJAC0011,004002,1912,06,21,,,
IDCJAC0011,004002,1912,06,22,,,
IDCJAC0011,004002,1912,06,23,,,
IDCJAC0011,004002,1912,06,24,,,
IDCJAC0011,004002,1912,06,25,,,
IDCJAC0011,004002,1912,06,26,,,
IDCJAC0011,004002,1912,06,27,,,
IDCJAC0011,004002,1912,06,28,,,
IDCJAC0011,004002,1912,06,29,,,
IDCJAC0011,004002,1912,06,30,,,
IDCJAC0011,004002,1912,07,01,,,
IDCJAC0011,004002,1912,07,02,,,
IDCJAC0011,004002,1912,07,03,,,
IDCJAC0011,004002,1912,07,04,,,
IDCJAC0011,004002,1912,07,05,,,
IDCJAC0011,004002,1912,07,06,,,
IDCJAC0011,004002,1912,07,07,,,
IDCJAC0011,004002,1912,07,08,,,
IDCJAC0011,004002,1912,07,09,,,
IDCJAC0011,004002,1912,07,10,,,
IDCJAC0011,004002,1912,07,11,,,
IDCJAC0011,004002,1912,07,12,,,
IDCJAC0011,004002,1912,07,13,,,
IDCJAC0011,004002,1912,07,14,,,
IDCJAC0011,004002,1912,07,15,,,
IDCJAC0011,004002,1912,07,16,,,
IDCJAC0011,004002,1912,07,17,,,
IDCJAC0011,004002,1912,07,18,,,
IDCJAC0011,004002,1912,07,19,,,
IDCJAC0011,004002,1912,07,20,,,
IDCJAC0011,004002,1912,07,21,,,
IDCJAC0011,004002,1912,07,22,,,
IDCJAC0011,004002,1912,07,23,,,
IDCJAC0011,004002,1912,07,24,,,
IDCJAC0011,004002,1912,07,25,,,
IDCJAC0011,004002,1912,07,26,,,
IDCJAC0011,004002,1912,07,27,,,
IDCJAC0011,004002,1912,07,28,,,
IDCJAC0011,004002,1912,07,29,,,
IDCJAC0011,004002,1912,07,30,,,
IDCJAC0011,004002,1912,07,31,,,
IDCJAC0011,004002,1912,08,01,,,
IDCJAC0011,004002,1912,08,02,,,
IDCJAC0011,004002,1912,08,03,,,
IDCJAC0011,004002,1912,08,04,,,
IDCJAC0011,004002,1912,08,05,,,
IDCJAC0011,004002,1912,08,06,,,
IDCJAC0011,004002,1912,08,07,,,
IDCJAC0011,004002,1912,08,08,,,
IDCJAC0011,004002,1912,08,09,,,
IDCJAC0011,004002,1912,08,10,,,
IDCJAC0011,004002,1912,08,11,,,
IDCJAC0011,004002,1912,08,12,,,
IDCJAC0011,004002,1912,08,13,,,
IDCJAC0011,004002,1912,08,14,,,
IDCJAC0011,004002,1912,08,15,,,
IDCJAC0011,004002,1912,08,16,,,
IDCJAC0011,004002,1912,08,17,,,
IDCJAC0011,004002,1912,08,18,,,
IDCJAC0011,004002,1912,08,19,,,
IDCJAC0011,004002,1912,08,20,,,
IDCJAC0011,004002,1912,08,21,,,
IDCJAC0011,004002,1912,08,22,,,
IDCJAC0011,004002,1912,08,23,,,
IDCJAC0011,004002,1912,08,24,,,
IDCJAC0011,004002,1912,08,25,,,
IDCJAC0011,004002,1912,08,26,,,
IDCJAC0011,004002,1912,08,27,,,
IDCJAC0011,004002,1912,08,28,,,
IDCJAC0011,004002,1912,08,29,,,
IDCJAC0011,004002,1912,08,30,,,
IDCJAC0011,004002,1912,08,31,,,
IDCJAC0011,004002,1912,09,01,,,
IDCJAC0011,004002,1912,09,02,,,
IDCJAC0011,004002,1912,09,03,,,
IDCJAC0011,004002,1912,09,04,,,
IDCJAC0011,004002,1912,09,05,,,
IDCJAC0011,004002,1912,09,06,,,
IDCJAC0011,004002,1912,09,07,,,
IDCJAC0011,004002,1912,09,08,,,
IDCJAC0011,004002,1912,09,09,,,
IDCJAC0011,004002,1912,09,10,,,
IDCJAC0011,004002,1912,09,11,,,
IDCJAC0011,004002,1912,09,12,,,
IDCJAC0011,004002,1912,09,13,,,
IDCJAC0011,004002,1912,09,14,,,
IDCJAC0011,004002,1912,09,15,,,
IDCJAC0011,004002,1912,09,16,,,
IDCJAC0011,004002,1912,09,17,,,
IDCJAC0011,004002,1912,09,18,,,
IDCJAC0011,004002,1912,09,19,,,
IDCJAC0011,004002,1912,09,20,,,
IDCJAC0011,004002,1912,09,21,,,
IDCJAC0011,004002,1912,09,22,,,
IDCJAC0011,004002,1912,09,23,,,
IDCJAC0011,004002,1912,09,24,,,
IDCJAC0011,004002,1912,09,25,,,
IDCJAC0011,004002,1912,09,26,,,
IDCJAC0011,004002,1912,09,27,,,
IDCJAC0011,004002,1912,09,28,,,
IDCJAC0011,004002,1912,09,29,,,
IDCJAC0011,004002,1912,09,30,,,
IDCJAC0011,004002,1912,10,01,,,
IDCJAC0011,004002,1912,10,02,,,
IDCJAC0011,004002,1912,10,03,,,
IDCJAC0011,004002,1912,10,04,,,
IDCJAC0011,004002,1912,10,05,,,
IDCJAC0011,004002,1912,10,06,,,
IDCJAC0011,004002,1912,10,07,,,
IDCJAC0011,004002,1912,10,08,,,
IDCJAC0011,004002,1912,10,09,,,
IDCJAC0011,004002,1912,10,10,24.4,1,Y
IDCJAC0011,004002,1912,10,11,20.3,1,Y
IDCJAC0011,004002,1912,10,12,21.1,1,Y
IDCJAC0011,004002,1912,10,13,19.2,1,Y
IDCJAC0011,004002,1912,10,14,20.1,1,Y
IDCJAC0011,004002,1912,10,15,19.2,1,Y
IDCJAC0011,004002,1912,10,16,19.0,1,Y
IDCJAC0011,004002,1912,10,17,20.6,1,Y
IDCJAC0011,004002,1912,10,18,23.9,1,Y
IDCJAC0011,004002,1912,10,19,21.7,1,Y
IDCJAC0011,004002,1912,10,20,17.2,1,Y
IDCJAC0011,004002,1912,10,21,17.2,1,Y
IDCJAC0011,004002,1912,10,22,18.1,1,Y
IDCJAC0011,004002,1912,10,23,18.3,1,Y
IDCJAC0011,004002,1912,10,24,19.0,1,Y
