Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,085133,1910,01,01,8.2,1,Y
IDCJAC0011,085133,1910,01,02,11.1,1,Y
IDCJAC0011,085133,1910,01,03,17.7,1,Y
IDCJAC0011,085133,1910,01,04,19.1,1,Y
IDCJAC0011,085133,1910,01,05,15.2,1,Y
IDCJAC0011,085133,1910,01,06,15.9,1,Y
IDCJAC0011,085133,1910,01,07,13.5,1,Y
IDCJAC0011,085133,1910,01,08,13.7,1,Y
IDCJAC0011,085133,1910,01,09,14.8,1,Y
IDCJAC0011,085133,1910,01,10,17.9,1,Y
IDCJAC0011,085133,1910,01,11,14.7,1,Y
IDCJAC0011,085133,1910,01,12,13.3,1,Y
IDCJAC0011,085133,1910,01,13,13.8,1,Y
IDCJAC0011,085133,1910,01,14,13.0,1,Y
IDCJAC0011,085133,1910,01,15,14.8,1,Y
IDCJAC0011,085133,1910,01,16,15.3,1,Y
IDCJAC0011,085133,1910,01,17,12.8,1,Y
IDCJAC0011,085133,1910,01,18,13.8,1,Y
IDCJAC0011,085133,1910,01,19,13.0,1,Y
IDCJAC0011,085133,1910,01,20,15.4,1,Y
IDCJAC0011,085133,1910,01,21,14.3,1,Y
IDCJAC0011,085133,1910,01,22,13.7,1,Y
IDCJAC0011,085133,1910,01,23,11.1,1,Y
IDCJAC0011,085133,1910,01,24,11.1,1,Y
IDCJAC0011,085133,1910,01,25,12.7,1,Y
IDCJAC0011,085133,1910,01,26,18.6,1,Y
IDCJAC0011,085133,1910,01,27,16.0,1,Y
IDCJAC0011,085133,1910,01,28,12.8,1,Y
IDCJAC0011,085133,1910,01,29,13.1,1,Y
IDCJAC0011,085133,1910,01,30,11.1,1,Y
IDCJAC0011,085133,1910,01,31,10.0,1,Y
IDCJAC0011,085133,1910,02,01,11.3,1,Y
IDCJAC0011,085133,1910,02,02,13.0,1,Y
IDCJAC0011,085133,1910,02,03,13.9,1,Y
IDCJAC0011,085133,1910,02,04,14.9,1,Y
IDCJAC0011,085133,1910,02,05,11.6,1,Y
IDCJAC0011,085133,1910,02,06,9.6,1,Y
IDCJAC0011,085133,1910,02,07,14.6,1,Y
IDCJAC0011,085133,1910,02,08,8.9,1,Y
IDCJAC0011,085133,1910,02,09,12.1,1,Y
IDCJAC0011,085133,1910,02,10,10.8,1,Y
IDCJAC0011,085133,1910,02,11,10.6,1,Y
IDCJAC0011,085133,1910,02,12,8.6,1,Y
IDCJAC0011,085133,1910,02,13,8.2,1,Y
IDCJAC0011,085133,1910,02,14,5.2,1,Y
IDCJAC0011,085133,1910,02,15,8.8,1,Y
IDCJAC0011,085133,1910,02,16,11.7,1,Y
IDCJAC0011,085133,1910,02,17,14.4,1,Y
IDCJAC0011,085133,1910,02,18,17.6,1,Y
IDCJAC0011,085133,1910,02,19,15.6,1,Y
IDCJAC0011,085133,1910,02,20,15.6,1,Y
IDCJAC0011,085133,1910,02,21,13.3,1,Y
IDCJAC0011,085133,1910,02,22,15.8,1,Y
IDCJAC0011,085133,1910,02,23,17.7,1,Y
IDCJAC0011,085133,1910,02,24,15.0,1,Y
IDCJAC0011,085133,1910,02,25,16.1,1,Y
IDCJAC0011,085133,1910,02,26,10.0,1,Y
IDCJAC0011,085133,1910,02,27,12.6,1,Y
IDCJAC0011,085133,1910,02,28,15.7,1,Y
IDCJAC0011,085133,1910,03,01,14.1,1,Y
IDCJAC0011,085133,1910,03,02,14.4,1,Y
IDCJAC0011,085133,1910,03,03,6.1,1,Y
IDCJAC0011,085133,1910,03,04,8.6,1,Y
IDCJAC0011,085133,1910,03,05,12.8,1,Y
IDCJAC0011,085133,1910,03,06,16.3,1,Y
IDCJAC0011,085133,1910,03,07,15.9,1,Y
IDCJAC0011,085133,1910,03,08,17.2,1,Y
IDCJAC0011,085133,1910,03,09,10.1,1,Y
IDCJAC0011,085133,1910,03,10,4.4,1,Y
IDCJAC0011,085133,1910,03,11,5.1,1,Y
IDCJAC0011,085133,1910,03,12,7.1,1,Y
IDCJAC0011,085133,1910,03,13,10.0,1,Y
IDCJAC0011,085133,1910,03,14,9.9,1,Y
IDCJAC0011,085133,1910,03,15,15.0,1,Y
IDCJAC0011,085133,1910,03,16,13.2,1,Y
IDCJAC0011,085133,1910,03,17,9.4,1,Y
IDCJAC0011,085133,1910,03,18,9.8,1,Y
IDCJAC0011,085133,1910,03,19,11.7,1,Y
IDCJAC0011,085133,1910,03,20,11.3,1,Y
