1891,477,27,437,797,1097,1247,1537,1457,1177,987,677,357
1892,317,447,697,727,1067,1177,1347,1487,1227,897,477,307
1893,137,47,507,637,1017,1207,1417,1407,1147,777,357,497
1894,207,187,437,687,1007,1257,1437,1477,1137,787,617,257
1895,207,527,477,747,1087,1317,1457,1387,1087,877,567,387
1896,287,597,607,697,977,1297,1537,1447,1077,877,207,517
1897,317,397,297,857,1157,1347,1437,1477,1187,847,447,437
1898,307,557,457,757,1177,1347,1487,1577,1333,900,555,339
1899,317,237,475,751,917,1208,1574,1372,1306,888,929,528
1900,542,408,824,965,1114,1356,1478,1434,1240,924,554,644
1901,299,419,605,686,1060,1173,1328,1527,1256,1161,832,525
1902,336,613,554,778,1151,1324,1484,1514,1278,1050,617,425
1903,463,353,428,722,1007,1414,1369,1447,1226,987,611,530
1904,434,316,418,963,1075,1248,1519,1423,1320,1064,863,571
1905,414,452,795,940,1058,1288,1538,1430,1267,786,628,507
1907,-31,440,490,826,1236,1427,1626,1493,1374,1005,763,502
1908,445,417,565,829,1075,1401,1620,1532,1213,879,752,352
1909,-54,440,562,770,1034,1360,1453,1447,1309,944,598,183
1910,294,161,702,786,1180,1303,1549,1421,1280,966,582,517
1911,154,306,568,666,1044,1266,1598,1474,1213,916,534,433
1912,420,527,500,838,1249,1423,1574,1465,1329,836,661,446
1913,144,277,437,858,1136,1464,1572,1616,1283,850,591,515
1914,483,477,747,944,1250,1247,1456,1445,1115,1068,638,338
1915,394,548,838,984,1135,1354,1468,1587,1281,978,547,437
1916,-218,362,506,804,957,1268,1342,1429,1289,877,487,213
1917,258,226,381,724,915,1181,1404,1496,1242,941,800,435
1918,475,336,524,853,1039,1358,1411,1450,1474,992,664,410
1919,437,370,584,860,1040,1162,1392,1409,1345,817,517,251
1920,319,450,591,663,920,1236,1463,1535,1194,835,702,506
1921,375,445,580,728,1029,1277,1345,1388,1180,982,562,238
1922,158,250,495,722,1090,1323,1411,1436,1318,1010,594,198
1923,345,258,556,872,1052,1333,1469,1528,1388,1070,740,450
1924,380,648,639,780,1177,1291,1468,1354,1318,998,553,238
1925,411,602,628,865,1213,1304,1463,1514,1362,937,627,630
1926,489,694,885,1110,1164,1430,1555,1462,1279,1071,807,445
1927,348,533,588,743,1001,1354,1469,1484,1305,967,586,200
1928,465,516,741,838,1225,1289,1529,1417,1288,908,727,433
1929,94,229,623,695,1052,1301,1513,1485,1482,1099,629,475
1930,-73,484,668,949,1031,1286,1430,1527,1337,879,591,537
1931,600,537,663,999,1224,1292,1557,1478,1252,995,512,467
1932,253,389,641,868,1077,1401,1321,1427,1344,1042,746,287
1933,313,207,583,793,965,1256,1392,1598,1154,998,691,464
1934,554,679,848,1108,1183,1356,1437,1502,1300,1051,798,489
1935,291,566,483,840,1124,1345,1435,1489,1345,908,538,607
1936,500,-20,476,918,1172,1376,1500,1544,1198,1103,625,504
1937,-121,287,705,780,1109,1389,1479,1438,1363,1132,706,505
1938,412,461,620,918,1090,1349,1509,1417,1410,1014,570,502
1939,524,316,586,925,1159,1219,1452,1596,1367,994,832,682
1940,517,587,808,1010,1275,1411,1441,1592,1402,1102,522,557
1941,574,681,909,1023,1205,1364,1636,1481,1258,1027,758,479
1942,423,496,623,935,1164,1343,1613,1633,1379,1095,565,505
1943,46,550,556,952,1001,1268,1398,1450,1497,1073,739,473
1944,466,503,583,891,1149,1297,1475,1465,1436,1193,715,412
1945,509,533,571,725,1213,1315,1538,1447,1268,1037,516,415
1946,453,487,595,802,1224,1285,1484,1500,1316,869,436,334
1947,186,583,750,957,1243,1381,1511,1448,1353,986,595,511
1948,376,312,553,718,1075,1425,1450,1366,1279,950,550,225
1949,-21,218,624,869,1185,1257,1398,1426,1406,848,860,299
1950,-411,373,469,747,966,1335,1448,1458,1273,878,571,600
1951,256,379,367,929,1113,1374,1482,1405,1334,970,625,233
1952,212,429,542,820,1100,1156,1415,1431,1371,1143,555,502
1953,519,483,613,826,1120,1167,1456,1519,1386,1038,801,569
1954,151,516,489,706,1124,1198,1311,1335,1293,947,842,483
1955,399,317,302,652,902,1223,1269,1433,1291,922,373,243
1956,306,177,435,910,1231,1208,1513,1433,1252,878,553,403
1957,1,281,593,865,1205,1332,1370,1410,1496,966,625,548
1958,598,694,661,889,1285,1502,1668,1553,1345,1026,530,551
1959,359,399,598,865,1066,1325,1559,1402,1223,978,556,452
1960,343,489,521,869,1045,1277,1510,1427,1277,1025,631,461
1961,540,579,658,806,1101,1408,1533,1563,1257,902,515,363
1962,346,485,466,854,980,1240,1367,1377,1321,1019,731,560
1963,172,711,603,818,1166,1275,1407,1418,1426,1065,640,508
1964,472,486,556,695,973,1216,1377,1425,1211,1036,502,229
1965,338,439,638,852,937,1255,1471,1429,1251,1065,726,405
1966,393,513,607,859,1039,1230,1323,1445,1344,926,690,575
1967,458,544,505,712,1049,1344,1480,1604,1460,980,683,402
1968,359,664,713,745,1142,1251,1556,1373,1270,888,659,177
1969,-113,396,674,787,1256,1457,1438,1375,1264,976,645,538
1970,386,638,670,722,1028,1375,1423,1403,1214,895,598,328
1971,308,435,430,786,1072,1140,1431,1531,1266,880,613,195
1972,110,403,602,634,1186,1235,1507,1508,1155,907,686,225
1973,289,502,621,806,1105,1248,1398,1327,1350,905,454,535
1974,319,479,579,823,960,1244,1393,1455,1559,1025,661,574
1975,312,336,527,696,1046,1197,1406,1326,1440,905,601,424
1976,447,415,417,845,1003,1136,1395,1295,1352,981,696,553
1977,329,669,564,890,958,1281,1360,1513,1225,916,516,362
1978,411,541,715,855,1066,1439,1456,1462,1214,1045,427,239
1979,139,358,736,854,1149,1266,1476,1430,1454,1059,651,599
1980,164,542,581,925,1080,1201,1402,1368,1258,1059,705,528
1981,650,535,825,829,1091,1204,1416,1557,1321,918,740,436
1982,296,461,577,748,1043,1377,1374,1465,1390,1009,508,453
1983,608,658,817,916,1231,1327,1462,1526,1261,922,752,145
1984,505,618,767,836,989,1200,1475,1452,1296,850,600,199
1985,310,390,556,790,1087,1300,1530,1505,1273,961,114,306
1986,611,427,763,772,1074,1352,1335,1620,1297,1045,635,513
1987,457,673,757,933,1184,1364,1428,1514,1420,1158,796,411
1994,672,407,776,970,1247,1316,1551,1587,1451,980,555,461
1995,539,600,734,935,1292,1428,1571,1472,1491,993,800,490
1996,307,533,701,926,1048,1344,1619,1603,1276,975,542,244
1997,442,555,613,903,1302,1350,1537,1660,1512,1035,819,581
1998,465,714,768,975,1189,1363,1522,1624,1499,1038,772,425
1999,510,520,609,851,1036,1266,1422,1497,1435,996,744,522
2000,388,566,671,930,1090,1390,1497,1431,1375,1046,595,435
2001,546,468,697,821,1102,1264,1415,1484,1376,979,735,456
2002,469,495,451,840,1005,1399,1548,1530,1398,977,793,590
2003,689,565,723,891,1124,1488,1606,1543,1459,1086,545,508
2004,436,639,797,1102,1227,1471,1679,1601,1303,1047,696,569
2005,406,555,850,980,1251,1390,1565,1545,1320,1035,585,529
2006,635,495,685,910,1195,1475,1590,1499,1425,1020,570,500
2007,405,565,695,865,1120,1310,1580,1535,1280,940,630,435
2008,365,560,560,720,1130,1254,1450,1540,1425,965,815,164
2009,340,420,477,867,1097,1427,1617,1501,1431,1017,712,317
2010,706,742,757,897,1042,1266,1462,1511,1342,1042,542,532
2011,447,337,652,687,987,1317,1417,1497,1477,987,572,447
2012,382,542,561,897,1107,1226,1402,1617,1422,1017,721,492
2013,387,572,687,862,1160,1382,1510,1516,1421,1009,726,408
2014,591,374,738,989,1337,1407,1586,1619,1564,1230,728,640
2015,664,843,885,938,1218,1520,1685,1618,1342,1200,668,595
2016,592,758,859,1158,1322,1448,1527,1683,1339,1067,944,325
2017,342,408,662,918,1165,1427,1516,1653,1480,1063,726,435
2018,608,461,699,943,1274,1367,1628,1590,1354,1050,837,625
2019,634,198,722,984,1288,1404,1525,1622,1392,922,746,617
2020,555,554,599,939,1287,1327,1513,1542,1519,1045,704,620
2021,618,492,665,990,1128,1599,1534,1599,1381,978,803,288
2022,473,536,734,778,1019,1404,1587,1714,1545,1262,528,329
