1906,2618,2753,2833,3143,3532,3347,3013,2828,3023,3108,2958,2772
1907,2653,2763,3063,3247,3332,3278,2908,2758,3008,3153,2933,2598
1909,2593,2883,3153,3133,3353,3153,2908,2822,2913,3173,3053,2588
1910,2497,2768,2733,3288,3368,3233,2963,2793,2903,3098,2903,2508
1911,2522,2558,2748,3143,3248,3308,2983,2923,2973,3123,2978,2672
1914,2728,2643,3063,3198,3493,3333,3043,2883,3018,3138,3078,2768
1916,2308,2563,2928,3258,3363,3188,2753,2647,2848,3008,2913,2523
1918,2433,2693,2918,2973,3303,3178,3058,2828,3083,3178,3007,2703
1919,2773,2748,2923,3098,3313,3293,2748,2907,3243,3328,3098,2758
1920,2643,2673,3053,3313,3228,3248,2953,2778,2953,3132,2928,2538
1922,2598,2623,2828,3298,3353,3253,2858,2693,2898,3093,3038,2598
1923,2738,2483,2973,3068,3263,3242,2863,2643,2923,3118,2863,2688
1933,2628,2713,2978,3073,3357,3213,2888,2878,2953,3168,3048,2873
1934,2608,2598,2973,3232,3368,3157,2968,2843,3068,3232,3003,2628
1935,2738,2698,3153,3138,3163,3213,3073,2907,2982,3213,2973,2768
1936,2483,2733,3068,3323,3507,3313,2988,2873,3003,3238,3018,2708
1937,2383,2613,2768,3278,3353,3263,2968,2753,2948,3157,2832,2688
1938,2533,2663,2723,3348,3273,3257,2843,2728,2903,3108,2963,2643
1939,2568,2613,2913,3193,3373,3232,3023,2813,2988,3178,2953,2782
1944,2643,2603,3053,3208,3313,3328,2898,2882,2998,3178,2748,2523
1945,2628,2478,2898,3168,3298,3273,3048,2808,2958,3083,2913,2638
1946,2618,2683,2863,3138,3268,3163,2898,2673,3028,3143,2907,2648
1947,2488,2603,2803,3193,3307,3373,3098,2868,2923,3178,2903,2788
1950,2493,2548,2868,3238,3373,3313,2748,2768,2853,3063,2928,2613
1951,2558,2538,2858,2943,3332,3318,3063,2973,3028,3138,2948,2338
1952,2668,2748,2813,3138,3448,3298,3118,2813,2948,3048,2957,2803
1953,2708,2793,2957,3078,3438,3263,2808,2718,2873,3078,2882,2373
1954,2498,2798,2978,3128,3232,3198,2788,2708,2868,3057,3018,2578
1955,2443,2758,2932,3257,3378,3183,2998,2893,2968,3178,2983,2518
1956,2378,2803,3013,3178,3273,3208,2783,2623,2848,2998,2938,2628
1957,2343,2348,2868,2957,3303,3288,3013,2796,3121,3205,2993,2740
1958,2519,2439,2990,3537,3488,3217,2884,2809,3034,3135,2960,2756
1960,2530,2768,2732,3299,3292,3282,3047,3055,2998,3137,2868,2852
1961,2732,2571,2881,3120,3401,3227,2758,2665,2962,3075,2815,2411
1962,2412,2654,3026,3154,3391,3283,2971,2762,2897,3108,2926,2629
1963,2693,2726,2941,3132,3315,3308,3023,2918,3108,3213,2925,2601
1964,2471,2492,2914,3255,3365,3268,2805,2677,2862,3019,2754,2367
1965,2407,2652,2928,3049,3369,3337,3053,2817,3023,3063,2893,2623
1966,2579,2413,2875,3140,3440,3229,3139,2975,3080,3146,2951,2626
1967,2569,2576,2782,3044,3300,3219,2920,2722,2967,3019,2638,2622
1968,2514,2376,2841,2912,3258,3097,2848,2952,3114,3198,3009,2617
1969,2382,2722,3210,3235,3364,3336,3098,2971,3124,3229,3004,2766
1970,2461,2781,2905,3313,3332,3369,3029,2891,3001,3138,2914,2562
1971,2516,2607,3044,3041,3383,3253,3003,2888,2941,3078,2938,2375
1972,2542,2535,2876,3201,3435,3208,3014,2982,3105,3176,2903,2554
1973,2497,2898,2970,3429,3420,3345,3041,2966,3054,3145,2888,2689
1974,2382,2706,2778,3326,3385,3193,2797,2885,3005,3224,2978,2554
1975,2489,2787,2924,3122,3395,3113,3067,2776,2827,3067,2975,2571
1976,2561,2568,3022,3216,3416,3283,2872,2901,3042,3174,2944,2782
1977,2382,2662,2935,3050,3320,3280,3039,2783,3129,2984,2884,2601
1978,2474,2711,2852,3357,3482,3327,2764,2876,3022,3134,2782,2677
1979,2556,2800,2915,3416,3326,3265,3081,2912,3015,3205,3045,2484
1981,2618,2639,2941,3129,3420,3371,2961,3044,2931,3154,2892,2737
1982,2600,2392,2866,3184,3333,3311,3149,2986,3153,3109,2710,2484
1983,2206,2468,2685,3070,3396,3258,3206,2969,3136,3185,2967,2667
1984,2502,2816,3094,3264,3383,3293,3144,3232,3174,3320,2866,2702
1985,2768,2481,3094,3170,3287,3247,2965,3055,3039,3252,2937,2681
1986,2590,2713,3062,3097,3230,3257,2983,3008,2994,3177,2932,2504
1987,2549,2780,2895,3252,3224,3271,3141,2990,3220,3149,3044,2601
1997,2509,2464,2865,3185,3350,3285,3010,2985,3170,3125,2934,2734
1998,2345,2570,2899,3295,3420,3395,3040,2800,2924,3119,3039,2784
1999,2569,3080,2915,3311,3456,3371,2869,2808,2978,3010,3010,2715
2003,2600,2824,2955,3290,3520,3270,2954,2810,3000,3265,3055,2724
2004,2604,2669,3035,3285,3545,3260,3104,2999,3080,3260,3095,2630
2006,2759,2819,2965,3235,3385,3329,3105,2929,2995,3179,2900,2499
2007,2375,2630,3000,3270,3555,3340,2865,2829,2970,3219,3049,2855
2008,2570,2715,3170,3365,3365,3319,3130,3005,3050,3140,2989,2825
2009,2664,2899,2965,3450,3455,3475,3039,3085,3300,3340,3030,2614
2010,2740,2859,3085,3390,3420,3350,2970,2924,2995,3260,3094,2710
2012,2590,2870,3010,3320,3540,3250,3030,2885,3094,3235,3010,2770
2019,2755,2815,2840,3225,3435,3170,3040,2795,2990,3005,3095,2660
