1937,2495,2784,3167,3324,3524,3359,3093,2949,2991,3218,2892,2670
1948,2396,2749,2947,3337,3477,3186,3104,2831,3025,3156,2827,2550
1950,2473,2546,2977,3188,3463,3417,2972,2655,2840,3067,2807,2575
1951,2507,2864,3232,3308,3471,3368,3078,2924,2959,3164,2876,2522
1954,2523,2787,3106,3395,3407,3275,3005,2720,2984,3063,2948,2645
1955,2612,2887,3187,3346,3378,3190,2952,2799,2921,3112,2833,2551
1956,2522,2984,3153,3423,3540,3318,2941,2778,2944,2989,2930,2588
1957,2410,2645,3047,3340,3355,3192,2968,2797,2924,3127,2965,2691
1958,2658,2703,3203,3493,3494,3227,2880,2783,2962,3085,3040,2648
1960,2458,2766,3060,3280,3424,3312,2948,2926,2942,3175,2820,2624
1962,2364,2704,2967,3316,3478,3249,3001,2818,2983,3111,3037,2546
1963,2657,3086,3041,3328,3328,3265,3094,2895,3031,3054,2833,2599
1964,2555,2777,3201,3277,3411,3151,2889,2744,2862,3000,2740,2655
1966,2539,2671,3117,3343,3414,3261,3091,2938,2902,3129,2864,2609
1967,2376,2801,3132,3463,3574,3245,2991,2764,2790,2981,2771,2545
1968,2409,2825,3081,3278,3358,3151,3025,3013,3004,3182,2893,2739
1969,2590,2972,3308,3424,3551,3270,3023,2871,3018,3126,2944,2698
1970,2693,2798,3100,3394,3470,3427,3034,2851,2987,3141,2807,2478
1971,2400,2874,3174,3391,3507,3321,3025,2813,3001,3134,2862,2569
1972,2480,2835,3132,3398,3358,3176,3130,3003,3125,3224,2761,2590
1973,2543,2771,3081,3448,3566,3398,3114,2934,3073,3186,2823,2541
1974,2368,2672,3126,3311,3435,3334,2889,2872,2962,3139,2817,2413
1977,2635,2689,2950,3354,3437,3299,2933,2855,2986,3123,2782,2460
1978,2481,2858,3074,3352,3412,3132,2948,2891,2975,3130,2845,2635
1979,2643,2630,3166,3311,3402,3073,2960,2943,2982,3172,2942,2471
1980,2720,2785,3105,3418,3561,3212,2943,2853,3109,3223,2934,2405
1982,2326,2661,3071,3414,3465,3339,3134,2848,3193,3166,2802,2536
1983,2158,2875,3009,3467,3593,3257,3117,2960,3163,3090,2862,2595
1984,2356,2640,3146,3430,3487,3306,3237,3188,3040,3204,2951,2466
1985,2613,2665,3238,3319,3633,3434,2986,2905,3085,3163,2942,2404
1986,2403,2896,3181,3655,3503,3390,2991,3003,2990,3179,2959,2385
1987,2647,2970,3220,3415,3621,3474,3300,3086,3160,3218,2944,2567
1988,2447,2777,3345,3493,3558,3315,3009,2817,2959,3077,2816,2470
1989,2263,2509,3078,3367,3500,3390,3102,2790,3046,3116,2912,2588
1990,2665,2654,2981,3493,3525,3384,2992,3030,3094,3138,2966,2731
1991,2570,2940,3159,3451,3282,3222,3003,2839,3083,3179,2873,2482
1992,2339,2726,3015,3401,3364,3300,2980,2843,3008,3140,2795,2490
1993,2243,2770,3171,3479,3609,3300,3112,2968,3089,3228,3060,2593
1994,2440,2706,3215,3497,3481,3346,3030,2844,2942,3060,2871,2390
1996,2751,2916,3212,3342,3472,3267,3118,2903,2976,3132,2707,2693
1997,2655,2637,2993,3375,3413,3273,3047,3055,3160,3365,2975,2564
1998,2479,2955,2964,3525,3585,3315,3100,2905,2965,3269,3015,2630
1999,2544,2760,3259,3523,3490,3475,2980,2832,2944,3145,3011,2564
2000,2764,2480,3020,3500,3683,3310,2961,2900,3100,3180,2958,2490
2001,2420,2580,3150,3502,3593,3320,2994,2990,3030,3166,2740,2700
2008,2230,2630,3180,3340,3500,3290,3025,2924,3140,3215,2925,2689
2009,2440,3020,3280,3475,3520,3330,3180,3010,3100,3250,2930,2760
2010,2600,3074,3250,3607,3610,3270,3020,2900,2930,3170,3060,2570
2011,2490,2940,3328,3400,3610,3360,3150,2930,3050,3220,2890,2460
2012,2400,2890,3100,3490,3490,3325,2970,2870,3000,3145,3050,2660
2013,2490,2843,3500,3440,3550,3360,3020,2790,3050,3130,2970,2520
2014,2630,2740,3090,3490,3420,3370,3015,2920,3050,3191,2990,2603
2015,2375,2907,3130,3370,3640,3425,3065,2850,3042,3290,2975,2375
2016,2506,2745,3135,3585,3524,3240,3060,2955,3000,3265,3015,2770
2018,2445,2715,3250,3470,3527,3315,3050,2850,3030,3050,2989,2570
2019,2485,2677,3185,3507,3579,3434,3135,2900,3255,3210,3109,2665
2020,2490,2785,3290,3605,3620,3355,3075,2885,3285,3150,2922,2897
2022,2445,2690,3275,3478,3570,3370,3140,2920,3078,3265,2930,2675
