Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1952,,,0,
1953,,,0,
1954,,,0,
1955,,,0,
1956,5.961602,16.121155,1,"=""094069"""
1957,4.7438016,16.782549,1,"=""094069"""
1958,5.3372927,16.244629,1,"=""094069"""
1959,5.774792,17.069145,1,"=""094069"""
1960,5.6013813,17.010685,1,"=""094069"""
1961,6.159116,17.732508,1,"=""094069"""
1962,5.86137,17.010138,1,"=""094069"""
1963,5.2202215,16.779339,1,"=""094069"""
1964,5.8454795,15.863114,1,"=""094069"""
1965,4.994215,16.681318,1,"=""094069"""
1966,5.3343406,16.905754,1,"=""094069"""
1967,5.3115067,16.963015,1,"=""094069"""
1968,5.4694214,16.621584,1,"=""094069"""
1969,5.946978,16.649588,1,"=""094069"""
1970,5.762466,16.36274,1,"=""094069"""
1971,,,0,
1972,5.8382516,17.698908,1,"=""094069"""
1973,6.248493,17.273151,1,"=""094069"""
1974,6.3019233,16.978905,1,"=""094069"""
1975,6.2961645,16.760881,1,"=""094069"""
1976,5.9907103,16.267944,1,"=""094069"""
1977,5.595879,16.841484,1,"=""094069"""
1978,5.9532967,16.581043,1,"=""094069"""
1979,5.63956,17.281868,1,"=""094069"""
1980,6.662637,17.421917,1,"=""094069"""
1981,6.6385674,17.111765,1,"=""094069"""
1982,5.8563538,17.316805,1,"=""094069"""
1983,6.0093665,16.636463,1,"=""094069"""
1984,5.6886425,16.538187,1,"=""094069"""
1985,6.0575757,16.7163,1,"=""094069"""
1986,5.9744506,16.401102,1,"=""094069"""
1987,5.6864266,16.772549,1,"=""094069"""
1988,,,0,
1989,,,0,
1990,5.950275,17.667124,1,"=""094069"""
1991,5.560822,17.24959,1,"=""094069"""
1992,5.6726775,16.769125,1,"=""094069"""
1993,6.0117807,17.869314,1,"=""094069"""
1994,5.3554945,17.527122,1,"=""094069"""
1995,5.2419176,16.58685,1,"=""094069"""
1996,5.5606556,16.54626,1,"=""094069"""
1997,5.532055,17.333426,1,"=""094069"""
1998,5.5473537,17.59106,1,"=""094069"""
1999,6.0396695,17.787846,1,"=""094069"""
2000,6.051093,17.962465,1,"=""094069"""
2001,6.2217035,17.572453,1,"=""094069"""
2002,6.289315,17.70274,1,"=""094069"""
2003,6.4046702,17.681868,1,"=""094069"""
2004,5.9460273,16.978083,1,"=""094069"""
2005,6.551311,17.677968,2,"=""094220;094069"""
2006,4.85884,17.10442,1,"=""094220"""
2007,5.984347,17.9201275,2,"=""094220;094069"""
2008,4.899178,17.423288,1,"=""094220"""
2009,6.250411,17.216164,1,"=""094220"""
2010,5.300822,17.838356,1,"=""094220"""
2011,5.7139726,17.135616,1,"=""094220"""
2012,5.7202187,17.613388,1,"=""094220"""
2013,6.186301,17.847803,1,"=""094220"""
2014,6.0224657,18.018904,1,"=""094220"""
2015,5.4401097,17.362637,1,"=""094220"""
2016,6.749727,17.871859,1,"=""094220"""
