Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1898,,,0,
1899,16.78237,32.48434,1,"=""002011"""
1900,19.199451,34.56822,1,"=""002011"""
1901,,,0,
1902,,,0,
1903,17.401098,32.727123,1,"=""002011"""
1904,17.138798,31.687159,1,"=""002011"""
1905,,,0,
1906,19.353699,34.80959,1,"=""002011"""
1907,17.427273,33.212673,1,"=""002011"""
1908,17.172678,32.56011,1,"=""002011"""
1909,,,0,
1910,18.444658,33.158356,1,"=""002011"""
1911,17.371233,33.973152,1,"=""002011"""
1912,17.457104,34.19481,1,"=""002011"""
1913,16.81178,33.207123,1,"=""002011"""
1914,17.771507,33.358906,1,"=""002011"""
1915,17.834795,34.62959,1,"=""002011"""
1916,17.96694,34.016163,1,"=""002011"""
1917,17.686575,32.899178,1,"=""002011"""
1918,16.758904,33.564384,1,"=""002011"""
1919,18.192055,33.47096,1,"=""002011"""
1920,18.629782,33.14508,1,"=""002011"""
1921,18.353973,32.941917,1,"=""002011"""
1922,16.420547,32.65233,1,"=""002011"""
1923,16.138355,32.68219,1,"=""002011"""
1924,17.3959,33.893715,1,"=""002011"""
1925,17.22767,32.697807,1,"=""002011"""
1926,17.001923,32.51967,1,"=""002011"""
1927,16.986849,33.085754,1,"=""002011"""
1928,19.398907,34.62623,1,"=""002011"""
1929,17.578356,33.536987,1,"=""002011"""
1930,,,0,
1931,18.376713,33.657806,1,"=""002011"""
1932,16.939072,33.28716,1,"=""002011"""
1933,18.127945,33.098904,1,"=""002011"""
1934,18.732328,32.686028,1,"=""002011"""
1935,17.629314,33.4989,1,"=""002011"""
1936,18.738798,34.43033,1,"=""002011"""
1937,17.96959,33.350136,1,"=""002011"""
1938,18.24,34.157806,1,"=""002011"""
1939,17.965206,32.50274,1,"=""002011"""
1940,18.00847,33.585247,1,"=""002011"""
1941,19.048492,32.718956,1,"=""002011"""
1942,18.470959,34.159725,1,"=""002011"""
1943,17.748493,33.69258,1,"=""002011"""
1944,17.2653,32.93579,1,"=""002011"""
1945,17.523014,33.59066,1,"=""002011"""
1946,,,0,
1947,19.016987,33.89644,1,"=""002011"""
1948,18.221584,33.88497,1,"=""002011"""
1949,16.501097,32.32959,1,"=""002011"""
1950,18.140138,32.8237,2,"=""002011;002012"""
1951,18.135219,33.8343925,2,"=""002011;002012"""
1952,19.864481,34.603004,1,"=""002012"""
1953,19.687151,33.841713,1,"=""002012"""
1954,20.008493,34.158905,1,"=""002012"""
1955,21.17644,34.062466,1,"=""002012"""
1956,19.754122,33.363564,1,"=""002012"""
1957,20.369589,34.109863,1,"=""002012"""
1958,21.031301,35.10493,1,"=""002012"""
1959,,,0,
1960,,,0,
1961,,,0,
1962,,,0,
1963,18.849316,33.341644,1,"=""002012"""
1964,20.169315,34.340332,1,"=""002012"""
1965,20.03489,34.04337,1,"=""002012"""
1966,19.567398,32.802193,1,"=""002012"""
1967,18.684341,32.74821,1,"=""002012"""
1968,19.53989,32.731148,1,"=""002012"""
1969,19.09452,33.016987,1,"=""002012"""
1970,20.41547,34.410686,1,"=""002012"""
1971,20.34137,33.802467,1,"=""002012"""
1972,20.268406,34.127472,1,"=""002012"""
1973,21.566391,34.17445,1,"=""002012"""
1974,18.950958,31.84,1,"=""002012"""
1975,19.310137,33.06,1,"=""002012"""
1976,,,0,
1977,19.803562,33.10411,1,"=""002012"""
1978,19.82137,32.643837,1,"=""002012"""
1979,,,0,
1980,20.504408,34.43232,1,"=""002012"""
1981,19.753426,33.721645,1,"=""002012"""
1982,18.568493,32.35507,1,"=""002012"""
1983,19.863836,32.915615,1,"=""002012"""
1984,19.711977,32.8775,1,"=""002012"""
1985,20.475561,34.16826,1,"=""002012"""
1986,20.946575,34.00329,1,"=""002012"""
1987,20.422739,33.297535,1,"=""002012"""
1988,21.12541,34.536613,1,"=""002012"""
1989,21.137638,34.09644,1,"=""002012"""
1990,20.938631,34.346848,1,"=""002012"""
1991,20.465479,33.78822,1,"=""002012"""
1992,21.845081,34.89071,1,"=""002012"""
1993,20.744932,32.98904,1,"=""002012"""
1994,19.41096,33.121918,1,"=""002012"""
1995,20.563835,33.22493,1,"=""002012"""
1996,20.396448,34.084972,1,"=""002012"""
1997,19.801662,32.903324,1,"=""002012"""
1998,21.518904,34.559727,1,"=""002012"""
1999,19.664658,33.087124,1,"=""002012"""
2000,19.21694,31.957376,1,"=""002012"""
2001,19.731506,32.59781,1,"=""002012"""
2002,19.776438,34.146027,1,"=""002012"""
2003,20.157808,34.10274,1,"=""002012"""
2004,20.039345,33.520493,1,"=""002012"""
2005,21.466848,34.98712,1,"=""002012"""
2006,19.517033,32.826923,1,"=""002012"""
2007,20.24685,33.32274,1,"=""002012"""
2008,19.668768,33.59589,1,"=""002012"""
2009,20.833973,34.663563,1,"=""002012"""
2010,20.661919,32.938904,1,"=""002012"""
2011,18.792055,31.64767,1,"=""002012"""
2012,19.074863,32.932785,1,"=""002012"""
2013,20.938904,34.331234,1,"=""002012"""
2014,19.795317,33.514324,1,"=""002012"""
2015,19.82137,33.73863,1,"=""002012"""
2016,21.209017,34.698906,1,"=""002012"""
