Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1942,,,0,
1943,,,0,
1944,,,0,
1945,,,0,
1946,,,0,
1947,,,0,
1948,,,0,
1949,,,0,
1950,,,0,
1951,12.06685,22.374725,1,"=""061078"""
1952,12.59235,22.587706,1,"=""061078"""
1953,11.763561,22.499725,1,"=""061078"""
1954,12.295879,22.322252,1,"=""061078"""
1955,12.807397,22.30274,1,"=""061078"""
1956,12.304645,21.960382,1,"=""061078"""
1957,11.751233,23.197535,1,"=""061078"""
1958,13.000549,23.052198,1,"=""061078"""
1959,12.900274,22.292856,1,"=""061078"""
1960,12.104098,21.941257,1,"=""061078"""
1961,12.302472,22.265385,1,"=""061078"""
1962,12.199178,22.182467,1,"=""061078"""
1963,13.0386305,22.061096,1,"=""061078"""
1964,12.27541,22.83306,1,"=""061078"""
1965,12.147671,22.9463,1,"=""061078"""
1966,12.098901,22.174175,1,"=""061078"""
1967,12.926849,22.267397,1,"=""061078"""
1968,12.707104,22.821037,1,"=""061078"""
1969,12.560548,22.699451,1,"=""061078"""
1970,11.269231,23.12,1,"=""061078"""
1971,11.219505,22.816986,1,"=""061078"""
1972,11.697222,22.732786,1,"=""061078"""
1973,12.811781,23.76411,1,"=""061078"""
1974,12.089835,22.352055,1,"=""061078"""
1975,12.049315,23.250137,1,"=""061078"""
1976,11.795082,22.709066,1,"=""061078"""
1977,12.033973,23.653698,1,"=""061078"""
1978,12.134521,22.613152,1,"=""061078"""
1979,12.190137,23.677534,1,"=""061078"""
1980,12.560929,24.5347,1,"=""061078"""
1981,12.620822,23.187672,1,"=""061078"""
1982,11.776164,23.201643,1,"=""061078"""
1983,12.730685,23.223562,1,"=""061078"""
1984,11.919126,22.773497,1,"=""061078"""
1985,12.247124,22.80411,1,"=""061078"""
1986,11.606575,23.087397,1,"=""061078"""
1987,12.315343,23.22411,1,"=""061078"""
1988,12.812877,23.426777,1,"=""061078"""
1989,12.592011,22.577808,1,"=""061078"""
1990,13.349041,22.862465,1,"=""061078"""
1991,12.561644,23.884932,1,"=""061078"""
1992,12.489891,22.185793,1,"=""061078"""
1993,12.469316,23,1,"=""061078"""
1994,11.991781,23.481369,1,"=""061078"""
1995,12.331507,22.876986,1,"=""061078"""
1996,12.349727,22.997814,1,"=""061078"""
1997,12.729315,23.530136,1,"=""061078"""
1998,13.561096,23.439835,1,"=""061078"""
1999,12.949725,22.966028,1,"=""061078"""
2000,12.35082,23.365847,1,"=""061078"""
2001,12.559726,23.74904,1,"=""061078"""
2002,12.08,24.055891,1,"=""061078"""
2003,12.204109,23.332603,1,"=""061078"""
2004,12.144262,23.806011,1,"=""061078"""
2005,12.279452,23.899727,1,"=""061078"""
2006,12.172603,23.856987,1,"=""061078"""
2007,12.396712,23.751781,1,"=""061078"""
2008,12.069126,22.788252,1,"=""061078"""
2009,12.596165,24.113972,1,"=""061078"""
2010,12.813461,23.766575,1,"=""061078"""
2011,12.816712,23.626373,1,"=""061078"""
2012,12.157377,23.47377,1,"=""061078"""
2013,12.289863,24.458082,1,"=""061078"""
2014,12.75726,24.096144,1,"=""061078"""
2015,12.895068,23.858356,1,"=""061078"""
2016,13.376164,24.530602,1,"=""061078"""
