Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1975,,,0,
1976,17.348907,31.685518,1,"=""005007"""
1977,17.63452,32.038357,1,"=""005007"""
1978,18.138905,31.195343,1,"=""005007"""
1979,17.396154,31.846153,1,"=""005007"""
1980,,,0,
1981,17.841095,31.88411,1,"=""005007"""
1982,17.616987,31.80548,1,"=""005007"""
1983,18.306028,32.24356,1,"=""005007"""
1984,17.990685,31.425684,1,"=""005007"""
1985,17.534246,31.796713,1,"=""005007"""
1986,16.898355,31.296438,1,"=""005007"""
1987,17.593151,31.356165,1,"=""005007"""
1988,18.523836,32.390163,1,"=""005007"""
1989,18.0146,31.498903,1,"=""005007"""
1990,17.484066,31.30137,1,"=""005007"""
1991,17.785479,32.114796,1,"=""005007"""
1992,17.252459,30.478962,1,"=""005007"""
1993,16.62411,31.256987,1,"=""005007"""
1994,17.152328,33.05863,1,"=""005007"""
1995,17.584383,30.839725,1,"=""005007"""
1996,18.056831,32.256557,1,"=""005007"""
1997,17.591232,31.587397,1,"=""005007"""
1998,18.396986,31.796154,1,"=""005007"""
1999,17.645205,31.146154,1,"=""005007"""
2000,17.14581,31.10389,1,"=""005007"""
2001,17.172876,31.289314,1,"=""005007"""
2002,17.417809,32.397533,1,"=""005007"""
2003,17.698082,32.556988,1,"=""005007"""
2004,17.774864,32.096176,1,"=""005007"""
2005,17.786028,32.24466,1,"=""005007"""
2006,17.70411,32.1263,1,"=""005007"""
2007,17.95178,32.50411,1,"=""005007"""
2008,17.388525,31.76694,1,"=""005007"""
2009,17.54959,32.74822,1,"=""005007"""
2010,18.301918,32.635067,1,"=""005007"""
2011,18.227425,31.731476,1,"=""005007"""
2012,17.874044,32.60164,1,"=""005007"""
2013,18.394794,32.323837,1,"=""005007"""
2014,17.64548,32.388493,1,"=""005007"""
2015,17.895605,31.8719,1,"=""005007"""
2016,17.640772,31.976986,1,"=""005007"""
