Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1925,,,0,
1926,11.128652,26.759726,1,"=""008093"""
1927,11.16548,26.733698,1,"=""008093"""
1928,10.664109,27.251232,1,"=""008093"""
1929,10.849315,27.361095,1,"=""008093"""
1930,,,0,
1931,11.316621,26.347803,1,"=""008093"""
1932,11.947541,27.161919,1,"=""008093"""
1933,11.971625,27.78898,1,"=""008093"""
1934,12.002493,26.637709,1,"=""008093"""
1935,10.844134,26.663687,1,"=""008093"""
1936,,,0,
1937,11.3483515,27.892012,1,"=""008093"""
1938,11.798077,27.845879,1,"=""008093"""
1939,,,0,
1940,11.794536,28.513388,1,"=""008093"""
1941,11.983517,27.484932,1,"=""008093"""
1942,11.499726,26.631506,1,"=""008093"""
1943,11.8104105,27.003315,1,"=""008093"""
1944,11.658196,27.784166,1,"=""008093"""
1945,12.359615,26.788301,1,"=""008093"""
1946,11.574246,25.84011,1,"=""008093"""
1947,11.73726,26.550825,1,"=""008093"""
1948,12.175956,26.611263,1,"=""008093"""
1949,12.633516,28.038462,1,"=""008093"""
1950,11.477839,27.99452,1,"=""008093"""
1951,10.707124,26.669588,1,"=""008093"""
1952,,,0,
1953,,,0,
1954,11.470442,27.58489,1,"=""008093"""
1955,,,0,
1956,11.907163,27.446556,1,"=""008093"""
1957,,,0,
1958,,,0,
1959,,,0,
1960,11.803552,26.693407,1,"=""008093"""
1961,12.910411,28.204657,1,"=""008093"""
1962,13.149863,28.152328,1,"=""008093"""
1963,13.918082,27.211508,1,"=""008093"""
1964,12.398619,26.877071,1,"=""008093"""
1965,,,0,
1966,11.888022,26.31648,1,"=""008093"""
1967,,,0,
1968,,,0,
1969,,,0,
1970,,,0,
1971,,,0,
1972,,,0,
1973,12.688056,26.692818,1,"=""008093"""
1974,,,0,
1975,,,0,
1976,,,0,
1977,,,0,
1978,,,0,
1979,,,0,
1980,12.741505,27.34819,1,"=""008093"""
1981,12.624581,26.811731,1,"=""008093"""
1982,,,0,
1983,,,0,
1984,,,0,
1985,,,0,
1986,,,0,
1987,,,0,
1988,,,0,
1989,,,0,
1990,,,0,
1991,,,0,
1992,,,0,
1993,,,0,
1994,,,0,
1995,,,0,
1996,13.367039,28.296684,1,"=""008093"""
1997,12.820442,27.990685,1,"=""008093"""
1998,12.992011,28.250824,1,"=""008093"""
1999,,,0,
2000,12.858055,27.595833,1,"=""008093"""
2001,12.317127,27.50663,1,"=""008093"""
2002,13.025414,28.76033,1,"=""008093"""
2003,12.982854,28.160006000000003,2,"=""008296;008093"""
2004,12.700011,28.010483999999998,2,"=""008296;008093"""
2005,12.070685,27.545753,1,"=""008296"""
2006,12.471547,28.380386,1,"=""008296"""
2007,,,0,
2008,12.807672,27.814207,1,"=""008296"""
2009,12.65978,28.739561,1,"=""008296"""
2010,12.666667,28.894135,1,"=""008296"""
2011,13.707671,27.971233,1,"=""008296"""
2012,13.108196,28.490164,1,"=""008296"""
2013,,,0,
2014,,,0,
2015,13.859669,28.632687,1,"=""008296"""
2016,12.291966,26.969528,1,"=""008296"""
