1891,352,1693,1956,5161,4548,1137,2173,4218,2809,310,985,643
1892,915,2239,2034,2291,2278,7116,1685,1565,3429,1737,1552,682
1893,1206,1367,1833,1453,3116,1027,342,1934,1427,1957,202,662
1894,2189,269,1568,941,3300,2758,1602,5742,889,980,695,919
1895,1114,932,445,815,3134,3265,3184,2348,1328,553,1071,517
1896,747,1455,769,1277,4042,1573,2720,481,773,2666,870,561
1897,2062,1775,1236,1766,1901,3417,2690,2054,3208,1075,909,1146
1898,1260,740,577,1667,1047,3601,1344,5511,934,3841,2947,846
1899,1526,1707,594,1387,1855,1773,3146,3262,2146,1177,2700,1110
1900,1499,983,3416,1257,1812,2820,312,2067,3123,459,1722,2042
1901,988,1024,618,1782,1390,3795,2008,2035,1228,3422,700,1399
1902,880,196,589,445,2962,3821,1792,1520,2278,1841,600,2037
1903,4169,616,2940,2620,3263,4022,2088,348,2418,1770,1888,963
1904,710,809,2578,351,1080,1411,1501,956,220,297,150,666
1905,1224,1837,1903,1427,1471,3169,1072,4583,2562,566,2679,2506
1906,1334,2265,1573,1870,2070,1973,2605,1852,462,2126,5298,546
1907,684,1364,1003,1608,2896,4031,1729,731,627,533,1030,430
1908,1423,877,1279,2055,2046,3175,860,5449,2574,636,850,1300
1909,1885,2664,898,2054,4731,1012,2615,4176,2053,1080,1119,434
1910,1201,1344,2168,1749,2771,2051,1267,5963,2294,6330,913,635
1911,1247,1158,974,525,1035,1424,1009,1937,1319,648,641,1921
1912,1362,1495,2073,1133,3124,3494,1505,1492,2248,1372,684,1148
1913,1959,1385,1996,1132,2493,2927,960,1062,2087,257,1228,1583
1914,677,1054,2288,896,3320,337,3029,1674,862,548,4937,1446
1915,2186,1322,855,2173,1793,3375,3369,1751,1065,1477,1085,849
1916,2244,1376,1053,844,2399,1239,623,4336,2989,3427,750,716
1917,608,1112,1165,2815,3431,2847,1546,896,2122,4014,323,676
1918,531,568,1050,1365,2415,1425,1229,2105,2187,1658,1110,1054
1919,1573,1677,1808,1357,3354,1065,3057,1777,408,1559,1417,722
1920,946,3077,2331,1659,1218,3989,1112,2181,2138,3102,2158,1187
1921,1630,2047,2208,668,2998,1776,1400,3080,1344,401,593,1228
1922,1003,2763,2315,3016,2578,3758,2246,5215,1362,613,941,803
1923,314,1024,296,575,162,357,2324,4017,1998,2844,906,1021
1924,1129,1939,1797,2257,887,3667,1799,5573,2689,1107,466,1708
1925,1295,692,1577,1819,1176,1484,2630,1276,2238,379,1997,739
1926,644,821,1006,2200,2256,2251,420,766,1687,961,1028,671
1927,1226,1057,2056,420,2311,2633,807,1594,626,221,1680,1798
1928,792,382,2902,1226,4348,2808,1013,2376,4002,654,2136,549
1929,1569,1051,1433,1023,3209,4146,1040,1394,3633,1164,1155,1379
1930,2482,1168,2310,399,3769,1769,3901,801,1855,4846,730,999
1931,2886,1152,1793,1389,2482,2729,998,2363,1082,1994,885,683
1932,160,1116,1011,1355,2205,4318,2430,4550,1321,1737,2280,695
1933,950,1751,1121,970,838,2587,2560,6367,1835,543,2113,955
1934,1201,854,1234,640,1340,3686,1369,2035,1971,534,1103,2117
1935,797,1467,2564,2985,2330,5809,1539,981,1485,1028,729,980
1936,1158,2120,808,1533,2883,814,2568,1707,2577,5131,472,1623
1937,2242,941,2425,870,4225,2725,1810,6785,2134,1657,1980,1513
1938,540,1382,2238,1200,1524,948,2332,4094,1468,2015,393,1678
1939,1713,1055,1712,3789,3250,3841,2189,3876,2189,2227,585,307
1940,799,472,1862,2011,3867,2515,3538,799,584,293,951,466
1941,1644,1287,4141,2580,3473,6542,1062,4779,1365,860,1130,3046
1942,1669,1126,1661,2483,2802,2319,953,1296,1227,839,74,1209
1943,632,1166,1669,509,248,4123,3253,2073,1012,175,1885,964
1944,959,1319,849,2115,4129,5489,1211,821,491,371,1894,1442
1946,355,718,785,430,2212,875,4008,1140,1330,447,528,2069
1947,2960,819,1105,1706,1428,2548,3094,2267,616,644,4369,2830
1948,1395,1699,207,702,990,2863,103,1553,2497,3337,513,1113
1949,1232,731,722,2131,1484,3895,1874,2828,777,3006,664,2087
1950,1548,1158,1960,1001,3658,1301,2617,1837,450,1149,3416,1106
1951,1426,513,1161,4670,3229,3620,1463,3733,1938,4964,1168,333
1952,1204,1018,1332,2690,1811,5645,1285,3859,1623,226,3821,1492
