1839,6,0,53,119,464,615,512,1353,199,141,111,100
1840,6,2,57,174,485,418,1035,533,476,160,25,42
1842,12,28,4,36,27,446,1365,494,873,72,112,19
1843,21,7,0,77,390,1776,1152,1429,143,331,197,42
1844,34,63,104,89,121,883,1471,2845,685,67,180,27
1848,9,3,19,36,315,360,1138,1003,816,313,94,21
1849,13,2,30,66,406,446,1086,1562,837,224,22,19
1850,18,28,85,221,70,893,678,953,335,235,33,69
1851,7,2,34,167,176,208,970,991,513,291,11,21
1852,0,32,244,67,604,855,896,327,579,287,173,36
1853,0,20,59,397,145,548,234,946,333,324,57,22
1854,134,10,9,75,373,353,677,2846,744,0,34,35
1855,6,37,103,138,520,210,413,478,24,89,15,47
1856,26,5,46,269,701,1026,1406,853,1079,132,33,43
1857,5,6,21,212,202,503,1109,401,345,246,170,6
1858,15,50,0,262,249,395,402,885,272,144,126,23
1859,0,23,26,148,301,1211,1263,372,567,54,113,55
1860,0,8,89,168,109,130,484,474,156,117,63,19
1861,4,6,70,56,443,674,546,877,560,128,191,0
1862,0,5,12,161,116,671,706,387,338,81,1,0
1863,48,29,11,7,61,714,1438,531,737,15,15,0
1864,0,2,92,89,307,418,648,1727,568,56,79,38
1865,19,26,28,77,32,209,1249,469,231,141,67,10
1866,39,22,32,10,339,159,386,2398,1109,68,32,54
1867,17,19,31,77,5,551,296,1425,566,173,24,89
1868,20,28,39,18,121,590,1471,1274,472,2,17,58
1869,34,10,86,115,45,857,1344,988,309,40,116,1
1870,1,6,71,33,418,251,1840,2255,235,125,68,102
1871,27,45,12,111,202,837,1148,691,308,9,131,35
1872,6,10,49,96,309,523,1868,1274,532,49,78,63
1873,8,9,29,151,554,86,589,1305,219,177,21,74
1874,47,8,217,146,156,784,1102,1189,408,130,39,24
1875,26,3,18,202,129,559,1644,1417,425,63,46,6
1876,1,38,67,72,59,749,1746,1680,304,51,55,88
1877,3,13,11,96,115,269,570,751,516,82,45,22
1878,6,1,37,189,14,493,854,987,851,129,54,42
1879,7,39,19,58,923,575,1206,2282,407,196,39,42
1880,10,49,49,83,59,1491,764,1598,757,341,68,5
1881,0,49,29,168,346,1512,2141,1354,500,171,204,12
1882,18,9,44,92,682,1305,2089,474,320,85,36,71
1883,11,7,77,122,576,510,1529,981,792,2,17,18
1884,0,20,62,108,146,847,970,1849,583,192,15,23
1887,3,38,12,165,351,527,567,1289,240,113,53,107
1888,14,18,63,584,159,529,582,669,158,265,11,60
1889,0,4,7,271,609,388,1918,1109,319,124,76,7
1890,0,51,17,267,191,516,804,774,823,368,126,34
1891,22,0,45,115,99,992,400,369,792,128,98,56
1892,23,0,14,81,160,1222,212,1493,386,84,94,73
1893,35,0,47,109,407,1321,1271,781,321,211,47,39
1894,21,53,66,295,60,525,1523,1386,115,35,18,49
1895,7,40,4,644,275,525,1621,1250,80,201,93,11
1896,3,7,22,224,291,789,1534,1143,607,58,39,70
1897,37,6,50,56,745,646,1060,1167,446,75,48,17
1898,14,25,1,73,519,233,777,560,459,59,53,18
1899,20,79,28,11,132,525,1250,552,99,26,3,6
