Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,012039,1907,01,01,18.1,1,Y
IDCJAC0011,012039,1907,01,02,15.6,1,Y
IDCJAC0011,012039,1907,01,03,16.2,1,Y
IDCJAC0011,012039,1907,01,04,19.4,1,Y
IDCJAC0011,012039,1907,01,05,11.7,1,Y
IDCJAC0011,012039,1907,01,06,17.1,1,Y
IDCJAC0011,012039,1907,01,07,14.6,1,Y
IDCJAC0011,012039,1907,01,08,14.7,1,Y
IDCJAC0011,012039,1907,01,09,15.3,1,Y
IDCJAC0011,012039,1907,01,10,15.0,1,Y
IDCJAC0011,012039,1907,01,11,14.4,1,Y
IDCJAC0011,012039,1907,01,12,16.9,1,Y
IDCJAC0011,012039,1907,01,13,14.4,1,Y
IDCJAC0011,012039,1907,01,14,14.4,1,Y
IDCJAC0011,012039,1907,01,15,16.1,1,Y
IDCJAC0011,012039,1907,01,16,21.1,1,Y
IDCJAC0011,012039,1907,01,17,24.0,1,Y
IDCJAC0011,012039,1907,01,18,13.4,1,Y
IDCJAC0011,012039,1907,01,19,10.0,1,Y
IDCJAC0011,012039,1907,01,20,12.7,1,Y
IDCJAC0011,012039,1907,01,21,13.3,1,Y
IDCJAC0011,012039,1907,01,22,14.1,1,Y
IDCJAC0011,012039,1907,01,23,15.0,1,Y
IDCJAC0011,012039,1907,01,24,18.3,1,Y
IDCJAC0011,012039,1907,01,25,20.0,1,Y
IDCJAC0011,012039,1907,01,26,21.6,1,Y
IDCJAC0011,012039,1907,01,27,15.8,1,Y
IDCJAC0011,012039,1907,01,28,13.6,1,Y
IDCJAC0011,012039,1907,01,29,14.4,1,Y
IDCJAC0011,012039,1907,01,30,14.2,1,Y
IDCJAC0011,012039,1907,01,31,16.1,1,Y
IDCJAC0011,012039,1907,02,01,20.7,1,Y
IDCJAC0011,012039,1907,02,02,23.1,1,Y
IDCJAC0011,012039,1907,02,03,17.1,1,Y
IDCJAC0011,012039,1907,02,04,15.3,1,Y
IDCJAC0011,012039,1907,02,05,14.2,1,Y
IDCJAC0011,012039,1907,02,06,13.9,1,Y
IDCJAC0011,012039,1907,02,07,15.0,1,Y
IDCJAC0011,012039,1907,02,08,18.8,1,Y
IDCJAC0011,012039,1907,02,09,22.2,1,Y
IDCJAC0011,012039,1907,02,10,16.9,1,Y
IDCJAC0011,012039,1907,02,11,21.1,1,Y
IDCJAC0011,012039,1907,02,12,19.7,1,Y
IDCJAC0011,012039,1907,02,13,15.0,1,Y
IDCJAC0011,012039,1907,02,14,16.1,1,Y
IDCJAC0011,012039,1907,02,15,23.3,1,Y
IDCJAC0011,012039,1907,02,16,13.3,1,Y
IDCJAC0011,012039,1907,02,17,11.6,1,Y
IDCJAC0011,012039,1907,02,18,12.6,1,Y
IDCJAC0011,012039,1907,02,19,19.1,1,Y
IDCJAC0011,012039,1907,02,20,20.8,1,Y
IDCJAC0011,012039,1907,02,21,21.8,1,Y
IDCJAC0011,012039,1907,02,22,24.0,1,Y
IDCJAC0011,012039,1907,02,23,20.5,1,Y
IDCJAC0011,012039,1907,02,24,21.1,1,Y
IDCJAC0011,012039,1907,02,25,19.7,1,Y
IDCJAC0011,012039,1907,02,26,18.3,1,Y
IDCJAC0011,012039,1907,02,27,17.5,1,Y
IDCJAC0011,012039,1907,02,28,21.1,1,Y
IDCJAC0011,012039,1907,03,01,19.1,1,Y
IDCJAC0011,012039,1907,03,02,18.3,1,Y
IDCJAC0011,012039,1907,03,03,18.9,1,Y
IDCJAC0011,012039,1907,03,04,11.9,1,Y
IDCJAC0011,012039,1907,03,05,15.3,1,Y
IDCJAC0011,012039,1907,03,06,17.0,1,Y
IDCJAC0011,012039,1907,03,07,17.8,1,Y
IDCJAC0011,012039,1907,03,08,17.9,1,Y
IDCJAC0011,012039,1907,03,09,20.8,1,Y
IDCJAC0011,012039,1907,03,10,22.7,1,Y
IDCJAC0011,012039,1907,03,11,13.3,1,Y
IDCJAC0011,012039,1907,03,12,10.6,1,Y
IDCJAC0011,012039,1907,03,13,11.6,1,Y
IDCJAC0011,012039,1907,03,14,12.4,1,Y
IDCJAC0011,012039,1907,03,15,15.6,1,Y
IDCJAC0011,012039,1907,03,16,13.3,1,Y
IDCJAC0011,012039,1907,03,17,14.0,1,Y
IDCJAC0011,012039,1907,03,18,13.9,1,Y
IDCJAC0011,012039,1907,03,19,15.6,1,Y
IDCJAC0011,012039,1907,03,20,13.8,1,Y
IDCJAC0011,012039,1907,03,21,10.8,1,Y
IDCJAC0011,012039,1907,03,22,14.0,1,Y
IDCJAC0011,012039,1907,03,23,18.9,1,Y
IDCJAC0011,012039,1907,03,24,21.1,1,Y
IDCJAC0011,012039,1907,03,25,15.5,1,Y
IDCJAC0011,012039,1907,03,26,16.6,1,Y
IDCJAC0011,012039,1907,03,27,16.9,1,Y
IDCJAC0011,012039,1907,03,28,12.2,1,Y
IDCJAC0011,012039,1907,03,29,14.1,1,Y
IDCJAC0011,012039,1907,03,30,12.9,1,Y
IDCJAC0011,012039,1907,03,31,15.6,1,Y
