Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,070099,1921,01,01,17.4,,N
IDCJAC0011,070099,1921,01,02,23.3,1,N
IDCJAC0011,070099,1921,01,03,10.0,1,N
IDCJAC0011,070099,1921,01,04,11.8,1,N
IDCJAC0011,070099,1921,01,05,13.0,1,N
IDCJAC0011,070099,1921,01,06,12.8,1,N
IDCJAC0011,070099,1921,01,07,13.3,1,N
IDCJAC0011,070099,1921,01,08,13.3,1,N
IDCJAC0011,070099,1921,01,09,15.7,1,N
IDCJAC0011,070099,1921,01,10,15.6,1,N
IDCJAC0011,070099,1921,01,11,15.3,1,N
IDCJAC0011,070099,1921,01,12,7.9,1,N
IDCJAC0011,070099,1921,01,13,7.3,1,N
IDCJAC0011,070099,1921,01,14,10.6,1,N
IDCJAC0011,070099,1921,01,15,12.1,1,N
IDCJAC0011,070099,1921,01,16,10.8,1,N
IDCJAC0011,070099,1921,01,17,10.8,1,N
IDCJAC0011,070099,1921,01,18,12.5,1,N
IDCJAC0011,070099,1921,01,19,10.6,1,N
IDCJAC0011,070099,1921,01,20,13.2,1,N
IDCJAC0011,070099,1921,01,21,11.8,1,N
IDCJAC0011,070099,1921,01,22,13.5,1,N
IDCJAC0011,070099,1921,01,23,11.8,1,N
IDCJAC0011,070099,1921,01,24,12.3,1,N
IDCJAC0011,070099,1921,01,25,17.2,1,N
IDCJAC0011,070099,1921,01,26,20.1,1,N
IDCJAC0011,070099,1921,01,27,12.4,1,N
IDCJAC0011,070099,1921,01,28,14.2,1,N
IDCJAC0011,070099,1921,01,29,12.9,1,N
IDCJAC0011,070099,1921,01,30,11.0,1,N
IDCJAC0011,070099,1921,01,31,11.2,1,N
IDCJAC0011,070099,1921,02,01,13.9,1,N
IDCJAC0011,070099,1921,02,02,13.2,1,N
IDCJAC0011,070099,1921,02,03,14.2,1,N
IDCJAC0011,070099,1921,02,04,13.3,1,N
IDCJAC0011,070099,1921,02,05,6.9,1,N
IDCJAC0011,070099,1921,02,06,7.8,1,N
IDCJAC0011,070099,1921,02,07,7.6,1,N
IDCJAC0011,070099,1921,02,08,9.8,1,N
IDCJAC0011,070099,1921,02,09,11.6,1,N
IDCJAC0011,070099,1921,02,10,10.6,1,N
IDCJAC0011,070099,1921,02,11,9.1,1,N
IDCJAC0011,070099,1921,02,12,8.9,1,N
IDCJAC0011,070099,1921,02,13,,1,
IDCJAC0011,070099,1921,02,14,20.2,2,N
IDCJAC0011,070099,1921,02,15,17.1,1,N
IDCJAC0011,070099,1921,02,16,16.8,1,N
IDCJAC0011,070099,1921,02,17,16.9,1,N
IDCJAC0011,070099,1921,02,18,16.2,1,N
IDCJAC0011,070099,1921,02,19,,1,
IDCJAC0011,070099,1921,02,20,14.2,2,N
IDCJAC0011,070099,1921,02,21,13.6,1,N
