Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,017024,1908,01,01,20.6,1,Y
IDCJAC0011,017024,1908,01,02,21.2,1,Y
IDCJAC0011,017024,1908,01,03,20.7,1,Y
IDCJAC0011,017024,1908,01,04,22.4,1,Y
IDCJAC0011,017024,1908,01,05,22.0,1,Y
IDCJAC0011,017024,1908,01,06,20.6,1,Y
IDCJAC0011,017024,1908,01,07,22.8,1,Y
IDCJAC0011,017024,1908,01,08,23.4,1,Y
IDCJAC0011,017024,1908,01,09,20.2,1,Y
IDCJAC0011,017024,1908,01,10,13.5,1,Y
IDCJAC0011,017024,1908,01,11,17.9,1,Y
IDCJAC0011,017024,1908,01,12,17.2,1,Y
IDCJAC0011,017024,1908,01,13,20.3,1,Y
IDCJAC0011,017024,1908,01,14,24.1,1,Y
IDCJAC0011,017024,1908,01,15,23.6,1,Y
IDCJAC0011,017024,1908,01,16,23.9,1,Y
IDCJAC0011,017024,1908,01,17,22.3,1,Y
IDCJAC0011,017024,1908,01,18,22.8,1,Y
IDCJAC0011,017024,1908,01,19,22.6,1,Y
IDCJAC0011,017024,1908,01,20,25.6,1,Y
IDCJAC0011,017024,1908,01,21,18.9,1,Y
IDCJAC0011,017024,1908,01,22,17.4,1,Y
IDCJAC0011,017024,1908,01,23,17.8,1,Y
IDCJAC0011,017024,1908,01,24,19.2,1,Y
IDCJAC0011,017024,1908,01,25,21.1,1,Y
IDCJAC0011,017024,1908,01,26,20.1,1,Y
IDCJAC0011,017024,1908,01,27,22.2,1,Y
IDCJAC0011,017024,1908,01,28,20.6,1,Y
IDCJAC0011,017024,1908,01,29,22.3,1,Y
IDCJAC0011,017024,1908,01,30,22.7,1,Y
IDCJAC0011,017024,1908,01,31,18.6,1,Y
IDCJAC0011,017024,1908,02,01,15.7,1,Y
IDCJAC0011,017024,1908,02,02,20.1,1,Y
IDCJAC0011,017024,1908,02,03,17.4,1,Y
IDCJAC0011,017024,1908,02,04,21.3,1,Y
IDCJAC0011,017024,1908,02,05,27.1,1,Y
IDCJAC0011,017024,1908,02,06,26.2,1,Y
IDCJAC0011,017024,1908,02,07,26.8,1,Y
IDCJAC0011,017024,1908,02,08,20.6,1,Y
IDCJAC0011,017024,1908,02,09,13.6,1,Y
IDCJAC0011,017024,1908,02,10,16.9,1,Y
IDCJAC0011,017024,1908,02,11,17.6,1,Y
IDCJAC0011,017024,1908,02,12,17.3,1,Y
IDCJAC0011,017024,1908,02,13,18.1,1,Y
IDCJAC0011,017024,1908,02,14,19.6,1,Y
IDCJAC0011,017024,1908,02,15,16.7,1,Y
IDCJAC0011,017024,1908,02,16,14.1,1,Y
IDCJAC0011,017024,1908,02,17,14.3,1,Y
IDCJAC0011,017024,1908,02,18,17.9,1,Y
IDCJAC0011,017024,1908,02,19,22.3,1,Y
IDCJAC0011,017024,1908,02,20,19.2,1,Y
IDCJAC0011,017024,1908,02,21,20.3,1,Y
IDCJAC0011,017024,1908,02,22,20.8,1,Y
IDCJAC0011,017024,1908,02,23,16.7,1,Y
IDCJAC0011,017024,1908,02,24,18.6,1,Y
IDCJAC0011,017024,1908,02,25,19.1,1,Y
IDCJAC0011,017024,1908,02,26,20.9,1,Y
IDCJAC0011,017024,1908,02,27,22.3,1,Y
IDCJAC0011,017024,1908,02,28,19.5,1,Y
IDCJAC0011,017024,1908,02,29,25.6,1,Y
IDCJAC0011,017024,1908,03,01,21.7,1,Y
IDCJAC0011,017024,1908,03,02,24.7,1,Y
IDCJAC0011,017024,1908,03,03,18.0,1,Y
IDCJAC0011,017024,1908,03,04,18.8,1,Y
IDCJAC0011,017024,1908,03,05,21.4,1,Y
IDCJAC0011,017024,1908,03,06,20.2,1,Y
IDCJAC0011,017024,1908,03,07,22.3,1,Y
IDCJAC0011,017024,1908,03,08,24.6,1,Y
IDCJAC0011,017024,1908,03,09,15.1,1,Y
IDCJAC0011,017024,1908,03,10,14.8,1,Y
IDCJAC0011,017024,1908,03,11,15.1,1,Y
IDCJAC0011,017024,1908,03,12,15.7,1,Y
IDCJAC0011,017024,1908,03,13,16.3,1,Y
IDCJAC0011,017024,1908,03,14,14.3,1,Y
IDCJAC0011,017024,1908,03,15,12.6,1,Y
IDCJAC0011,017024,1908,03,16,14.2,1,Y
IDCJAC0011,017024,1908,03,17,10.6,1,Y
IDCJAC0011,017024,1908,03,18,13.4,1,Y
IDCJAC0011,017024,1908,03,19,12.3,1,Y
IDCJAC0011,017024,1908,03,20,14.6,1,Y
IDCJAC0011,017024,1908,03,21,15.1,1,Y
IDCJAC0011,017024,1908,03,22,14.3,1,Y
IDCJAC0011,017024,1908,03,23,12.8,1,Y
IDCJAC0011,017024,1908,03,24,12.2,1,Y
IDCJAC0011,017024,1908,03,25,15.6,1,Y
IDCJAC0011,017024,1908,03,26,15.2,1,Y
IDCJAC0011,017024,1908,03,27,15.1,1,Y
IDCJAC0011,017024,1908,03,28,10.5,1,Y
IDCJAC0011,017024,1908,03,29,10.7,1,Y
IDCJAC0011,017024,1908,03,30,19.7,1,Y
IDCJAC0011,017024,1908,03,31,15.7,1,Y
IDCJAC0011,017024,1908,04,01,13.6,1,Y
IDCJAC0011,017024,1908,04,02,11.1,1,Y
IDCJAC0011,017024,1908,04,03,12.9,1,Y
IDCJAC0011,017024,1908,04,04,13.5,1,Y
IDCJAC0011,017024,1908,04,05,16.8,1,Y
IDCJAC0011,017024,1908,04,06,16.6,1,Y
IDCJAC0011,017024,1908,04,07,16.6,1,Y
IDCJAC0011,017024,1908,04,08,14.0,1,Y
IDCJAC0011,017024,1908,04,09,13.9,1,Y
IDCJAC0011,017024,1908,04,10,15.3,1,Y
IDCJAC0011,017024,1908,04,11,15.6,1,Y
IDCJAC0011,017024,1908,04,12,13.5,1,Y
IDCJAC0011,017024,1908,04,13,14.6,1,Y
IDCJAC0011,017024,1908,04,14,18.0,1,Y
IDCJAC0011,017024,1908,04,15,15.2,1,Y
IDCJAC0011,017024,1908,04,16,14.7,1,Y
IDCJAC0011,017024,1908,04,17,15.0,1,Y
IDCJAC0011,017024,1908,04,18,14.2,1,Y
IDCJAC0011,017024,1908,04,19,9.1,1,Y
IDCJAC0011,017024,1908,04,20,7.9,1,Y
IDCJAC0011,017024,1908,04,21,7.9,1,Y
IDCJAC0011,017024,1908,04,22,10.7,1,Y
IDCJAC0011,017024,1908,04,23,9.2,1,Y
IDCJAC0011,017024,1908,04,24,13.9,1,Y
IDCJAC0011,017024,1908,04,25,7.6,1,Y
IDCJAC0011,017024,1908,04,26,6.3,1,Y
IDCJAC0011,017024,1908,04,27,5.0,1,Y
IDCJAC0011,017024,1908,04,28,9.6,1,Y
IDCJAC0011,017024,1908,04,29,10.2,1,Y
IDCJAC0011,017024,1908,04,30,14.0,1,Y
IDCJAC0011,017024,1908,05,01,12.9,1,Y
IDCJAC0011,017024,1908,05,02,13.9,1,Y
IDCJAC0011,017024,1908,05,03,12.2,1,Y
IDCJAC0011,017024,1908,05,04,12.9,1,Y
IDCJAC0011,017024,1908,05,05,15.7,1,Y
IDCJAC0011,017024,1908,05,06,10.7,1,Y
IDCJAC0011,017024,1908,05,07,6.4,1,Y
IDCJAC0011,017024,1908,05,08,4.6,1,Y
IDCJAC0011,017024,1908,05,09,4.4,1,Y
IDCJAC0011,017024,1908,05,10,7.2,1,Y
IDCJAC0011,017024,1908,05,11,11.8,1,Y
IDCJAC0011,017024,1908,05,12,5.9,1,Y
IDCJAC0011,017024,1908,05,13,13.6,1,Y
IDCJAC0011,017024,1908,05,14,6.7,1,Y
IDCJAC0011,017024,1908,05,15,4.7,1,Y
IDCJAC0011,017024,1908,05,16,2.8,1,Y
IDCJAC0011,017024,1908,05,17,4.7,1,Y
IDCJAC0011,017024,1908,05,18,4.1,1,Y
IDCJAC0011,017024,1908,05,19,2.6,1,Y
IDCJAC0011,017024,1908,05,20,5.6,1,Y
IDCJAC0011,017024,1908,05,21,8.9,1,Y
IDCJAC0011,017024,1908,05,22,6.0,1,Y
IDCJAC0011,017024,1908,05,23,6.4,1,Y
IDCJAC0011,017024,1908,05,24,4.3,1,Y
IDCJAC0011,017024,1908,05,25,7.2,1,Y
IDCJAC0011,017024,1908,05,26,4.2,1,Y
IDCJAC0011,017024,1908,05,27,6.4,1,Y
IDCJAC0011,017024,1908,05,28,6.1,1,Y
IDCJAC0011,017024,1908,05,29,1.3,1,Y
IDCJAC0011,017024,1908,05,30,6.8,1,Y
IDCJAC0011,017024,1908,05,31,3.3,1,Y
IDCJAC0011,017024,1908,06,01,4.7,1,Y
IDCJAC0011,017024,1908,06,02,3.2,1,Y
IDCJAC0011,017024,1908,06,03,-0.6,1,Y
IDCJAC0011,017024,1908,06,04,3.9,1,Y
IDCJAC0011,017024,1908,06,05,6.8,1,Y
IDCJAC0011,017024,1908,06,06,0.7,1,Y
IDCJAC0011,017024,1908,06,07,-1.7,1,Y
IDCJAC0011,017024,1908,06,08,-1.7,1,Y
IDCJAC0011,017024,1908,06,09,6.9,1,Y
IDCJAC0011,017024,1908,06,10,2.9,1,Y
IDCJAC0011,017024,1908,06,11,4.6,1,Y
IDCJAC0011,017024,1908,06,12,6.1,1,Y
IDCJAC0011,017024,1908,06,13,5.7,1,Y
IDCJAC0011,017024,1908,06,14,1.6,1,Y
IDCJAC0011,017024,1908,06,15,2.6,1,Y
IDCJAC0011,017024,1908,06,16,3.3,1,Y
IDCJAC0011,017024,1908,06,17,7.4,1,Y
IDCJAC0011,017024,1908,06,18,8.9,1,Y
IDCJAC0011,017024,1908,06,19,0.7,1,Y
IDCJAC0011,017024,1908,06,20,5.8,1,Y
IDCJAC0011,017024,1908,06,21,2.3,1,Y
IDCJAC0011,017024,1908,06,22,4.8,1,Y
IDCJAC0011,017024,1908,06,23,2.9,1,Y
IDCJAC0011,017024,1908,06,24,1.0,1,Y
IDCJAC0011,017024,1908,06,25,1.0,1,Y
IDCJAC0011,017024,1908,06,26,-0.4,1,Y
IDCJAC0011,017024,1908,06,27,-2.2,1,Y
IDCJAC0011,017024,1908,06,28,-2.6,1,Y
IDCJAC0011,017024,1908,06,29,-1.7,1,Y
